"OBJECTID_1","DEPCODE","FIPS","COUNTYNAME","County_1","County2","County3","State","CountyPopulation","NumPeopleTested","Age_0_4","Age_5_14","Age_15_24","Age_25_34","Age_35_44","Age_45_54","Age_55_64","Age_65_74","Age_75_84","Age_85plus","Age_Unkn","PUIAgeRang","PUIAgeMedi","PUIFemale","PUIMale","PUISexUnkn","PUIFLRes","PUINotFLRe","PUIFLResOu","PUIContNo","PUIContUnk","PUITravelN","PUITravelY","TPositive","TNegative","TInconc","TPending","T_Total_Re","T_LabPriva","T_LabDOH_R","T_LabPri_1","T_LabDOH_N","C_Female","C_Male","C_SexUnkn","C_AllResTy","C_Age_0_4","C_Age_5_14","C_Age_15_2","C_Age_25_3","C_Age_35_4","C_Age_45_5","C_Age_55_6","C_Age_65_7","C_Age_75_8","C_Age_85pl","C_Age_Unkn","C_AgeRange","C_AgeMedia","C_RaceWhit","C_RaceBlac","C_RaceOthe","C_RaceUnkn","C_Hispanic","C_Hispan_1","C_Hispan_2","C_EDYes_Re","C_EDYes_No","C_HospYesRES","C_HospYesNONRES","C_NonResDeaths","C_FLResDeaths","CasesAll","C_Men","C_Women","C_FLRes","C_NotFLRes","C_FLResOut","T_NegRes","T_NegNotFL","T_total","T_negative","T_positive","Anitbody_Positive","Antibody_Negative","Antibody_Inconclusive","Antibody_tested","Antibody_PctPos","Tests_AllSources","Postive_AllSources","Negative_Allsources","TestedPeople_AllSources","Percent_PopTest","Percent_PosTests","Percent_PositivePeople","Start","End","M_ILI","M_COVID","M_PosTests","M_PctPos","D_ILI","D_COVID","D_PosTests","D_PctPos","P_ILI","P_COVID","P_PosTests","P_PctPos","Text_ILI","Text_COVID","Text_PosTests","Text_PctPos","C_LTCF_Cases","C_LTCF_Deaths","ALL_DEATHS","ALL_ER","ALL_HOSPITAL","Perc_ER","Perc_Hosp","Perc_Died","Cases_Yesterday","Deaths_Yesterday","C_deltaCases","C_DeltaDeaths","C_Pediatric_Cases","C_Pedia_ER","C_Pedia_Hosp","C_PrisonDeaths","C_Delta2","C_Trend1","C_Trend2"
11,33,65,"JEFFERSON","Jefferson","Jefferson","Jefferson County","FL",14105,670,20,17,40,64,89,96,127,128,68,20,1,"0 to 101",55,392,274,4,663,7,0,18,514,150,11,113,556,0,1,662,72,37,4,0,58,51,0,109,3,3,15,18,14,17,15,14,7,7,0,"0 to 95","48",52,42,11,4,10,93,6,25,2,17,0,0,4,113,54,59,109,4,0,1638,2,1754,1640,113,0,78,0,78,0,1832,113,634,748,"5.3",6.2,16.9,"2020-07-12 05:00:00","2020-07-18 05:00:00","YES","NO","NO","YES","did not change","did not change","increased by","decreased by","","","30.4","25","","","%","%",0,4,4,27,17,24,16,3.5,110,4,3,0,11,1,2,0,"12",0,0
37,34,67,"LAFAYETTE","Lafayette","Lafayette","Lafayette County","FL",8744,404,7,5,49,52,43,41,49,55,57,45,1,"0 to 119",56,254,142,8,404,0,0,11,341,36,1,73,331,0,0,404,66,7,0,0,39,32,2,73,2,5,9,15,5,11,12,9,2,3,0,"3 to 98","46",38,12,9,14,12,47,14,14,0,4,0,0,0,73,32,39,73,0,0,665,0,740,665,73,0,14,0,14,0,754,73,345,418,"4.8",9.7,18.1,"2020-07-12 05:00:00","2020-07-18 05:00:00","NO","NO","NO","NO","increased by","increased by","increased by","increased by","200","50","17.6","9.5","%","%","%","%",0,0,0,14,4,20,6,0,71,0,2,0,8,0,0,0,"0",0,0
27,35,69,"LAKE","Lake","Lake","Lake County","FL",335362,18248,298,358,1311,1970,1932,2367,2894,3061,2133,697,1227,"0 to 103",55,9643,7619,986,18102,146,0,260,16940,991,108,3343,14860,0,45,18059,3280,39,24,0,1702,1559,58,3319,61,115,552,650,507,521,453,266,164,47,7,"0 to 103","40",948,358,418,1595,417,1126,1776,273,12,169,5,1,35,3343,1571,1713,3319,24,0,46174,120,49668,46294,3343,111,5096,0,5207,2.13,54875,3454,19956,23455,"7",6.3,18.9,"2020-07-12 05:00:00","2020-07-18 05:00:00","NO","NO","NO","YES","decreased by","decreased by","increased by","decreased by","36.3","41.3","21.7","6.5","%","%","%","%",47,8,36,285,174,9,6,1.1,3206,36,137,0,244,5,1,0,"142",-4,8
46,36,71,"LEE","Lee","Lee","Lee County","FL",718679,36312,481,743,3538,5013,4870,5262,5730,5451,3544,1615,65,"0 to 119",51,20342,15636,334,35170,1141,1,1200,31093,5486,217,12711,23580,2,19,35150,12002,438,265,6,6444,5835,161,12440,204,398,2040,2439,2054,1993,1579,967,614,413,10,"0 to 101","41",5279,1207,444,5510,2933,3765,5742,1486,18,804,15,5,232,12711,5975,6566,12439,271,1,78551,868,92156,79419,12711,353,7799,1,8153,4.33,100309,13064,31379,44465,"6.2",13,36,"2020-07-12 05:00:00","2020-07-18 05:00:00","YES","YES","NO","YES","decreased by","decreased by","decreased by","decreased by","19.2","31.5","3.1","19.8","%","%","%","%",295,142,237,1504,819,12,7,1.9,12397,237,314,0,893,69,9,0,"14",-1,46
10,37,73,"LEON","Leon","Leon","Leon County","FL",288102,15446,229,410,2527,2604,2190,2224,2335,1819,709,357,42,"0 to 119",43,8036,7266,144,15184,261,1,428,13827,1372,118,3005,12425,2,14,15169,2907,39,56,3,1547,1373,26,2946,24,115,1169,590,346,299,269,123,42,18,10,"0 to 105","27",833,857,144,1112,186,1281,1479,184,13,76,11,7,10,3005,1403,1576,2945,59,1,40951,198,44235,41149,3005,53,2046,0,2099,2.53,46334,3058,14471,17545,"6.1",6.6,19.8,"2020-07-12 05:00:00","2020-07-18 05:00:00","NO","NO","NO","YES","increased by","decreased by","increased by","decreased by","22.2","15.1","6.3","7.5","%","%","%","%",58,2,17,197,87,7,3,0.6,2884,17,121,0,212,11,2,0,"41",4,2
28,38,75,"LEVY","Levy","Levy","Levy County","FL",39961,2012,34,41,209,260,223,285,383,291,201,83,2,"0 to 118",53,1154,840,18,2008,4,0,75,1517,529,10,358,1654,0,0,2008,321,34,0,3,151,202,2,355,3,11,67,65,50,54,54,30,15,8,1,"2 to 99","41",151,33,110,61,132,159,64,41,0,26,0,0,2,358,204,152,355,3,0,4200,1,4570,4201,358,3,157,0,160,1.88,4730,361,1811,2172,"5.4",7.6,17.9,"2020-07-12 05:00:00","2020-07-18 05:00:00","NO","NO","NO","YES","decreased by","decreased by","increased by","increased by","20","18.2","86.5","29.3","%","%","%","%",2,1,2,41,26,12,8,0.6,332,2,26,0,23,1,0,0,"1",0,0
13,39,77,"LIBERTY","Liberty","Liberty","Liberty County","FL",8365,2323,7,13,189,704,570,416,280,98,31,7,8,"0 to 105",38,227,2087,9,2323,0,0,5,2012,150,5,303,2020,0,0,2323,299,4,0,0,37,265,1,303,2,4,40,71,60,69,46,8,2,1,0,"0 to 85","40",177,107,5,14,11,200,92,10,0,5,0,0,2,303,265,37,303,0,0,2461,0,2766,2461,303,1,13,0,14,7.14,2780,304,2033,2337,"27.9",10.9,13.1,"2020-07-12 05:00:00","2020-07-18 05:00:00","YES","NO","NO","YES","decreased by","decreased by","decreased by","decreased by","100","80","9.7","15.9","%","%","%","%",0,0,2,10,5,4,2,0.7,293,1,10,1,15,0,0,1,"215",0,1
12,40,79,"MADISON","Madison","Madison","Madison County","FL",18474,1478,75,76,160,179,193,207,210,199,116,57,6,"0 to 99",48,933,540,5,1451,27,0,55,970,586,37,444,1032,0,2,1449,270,167,7,0,268,169,0,437,27,32,61,60,67,74,62,30,12,19,0,"0 to 98","41",102,298,24,13,26,372,39,80,0,21,0,1,4,444,171,273,437,7,0,3655,20,4138,3675,444,0,58,0,58,0,4196,444,1090,1536,"8.3",10.6,30,"2020-07-12 05:00:00","2020-07-18 05:00:00","NO","NO","NO","NO","increased by","did not change","increased by","decreased by","64.3","","21.3","58.4","%","","%","%",11,3,5,80,21,19,5,1.1,431,5,13,0,79,4,1,0,"42",0,0
21,41,81,"MANATEE","Manatee","Manatee","Manatee County","FL",373853,20705,385,665,1809,2401,2446,2785,3522,3578,2188,820,106,"0 to 119",54,11523,8867,315,20397,308,0,1332,17827,3008,55,6569,14129,4,3,20390,6431,66,72,0,3354,3077,66,6497,136,394,1065,1182,1080,979,782,473,306,169,3,"0 to 101","39",2511,500,568,2918,1438,1792,3267,306,5,405,3,2,143,6569,3112,3388,6497,72,0,58636,234,65474,58870,6569,150,4603,0,4753,3.16,70227,6719,18732,25458,"6.8",9.6,32.5,"2020-07-12 05:00:00","2020-07-18 05:00:00","YES","YES","NO","YES","decreased by","decreased by","increased by","decreased by","26.4","34.6","3.6","10.6","%","%","%","%",195,90,145,311,408,5,7,2.2,6280,145,289,0,708,3,1,0,"9",22,5
24,42,83,"MARION","Marion","Marion","Marion County","FL",348371,18636,249,388,1437,2302,2258,2678,3072,3259,2123,840,30,"0 to 168",54,11167,7409,60,18605,31,0,4940,11394,4873,212,2423,15961,0,252,18355,2350,66,6,1,1219,1179,18,2416,42,76,363,445,408,368,330,213,129,47,2,"0 to 99","41",1484,353,208,371,385,1537,494,393,4,232,0,0,29,2423,1180,1225,2416,7,0,32724,21,35189,32745,2423,63,2442,0,2505,2.51,37694,2486,18403,21141,"6.1",6.6,13.3,"2020-07-12 05:00:00","2020-07-18 05:00:00","NO","NO","NO","NO","decreased by","decreased by","increased by","increased by","27.5","20.6","66","35.1","%","%","%","%",54,6,29,397,232,17,10,1.2,2259,27,164,2,154,11,2,0,"179",0,14
19,43,85,"MARTIN","Martin","Martin","Martin County","FL",157581,9320,204,307,831,1075,1161,1222,1522,1486,1048,441,23,"0 to 100",53,4622,4274,424,9221,99,0,691,6725,2684,95,3108,6174,1,37,9184,3070,19,19,0,1448,1622,19,3089,99,184,494,557,538,483,308,197,150,95,3,"0 to 99","38",1219,162,914,794,1599,899,591,483,3,266,2,1,48,3108,1634,1455,3089,19,0,18556,77,21773,18633,3108,104,2892,0,2996,3.47,24769,3212,9066,12316,"7.8",13,34.5,"2020-07-12 05:00:00","2020-07-18 05:00:00","NO","NO","NO","YES","did not change","decreased by","decreased by","decreased by","","5.5","11.8","15.7","","%","%","%",123,24,49,486,268,16,9,1.6,3058,49,50,0,367,30,3,0,"6",15,6
49,44,87,"MONROE","Monroe","Monroe","Monroe County","FL",76325,4693,74,97,351,659,659,791,939,688,323,111,1,"0 to 101",51,2428,2249,16,4599,94,0,1389,2404,1077,144,859,3795,0,39,4563,811,24,19,5,383,447,5,835,20,29,98,176,144,148,103,86,40,15,0,"0 to 100","42",442,28,13,352,216,263,356,116,6,44,5,0,6,859,461,393,835,24,0,8523,66,9457,8589,859,106,2928,1,3035,3.49,12492,965,6723,7728,"10.1",7.7,20.6,"2020-07-12 05:00:00","2020-07-18 05:00:00","YES","YES","NO","NO","decreased by","decreased by","increased by","increased by","20.8","29","42.6","20.5","%","%","%","%",9,1,6,122,49,15,6,0.7,810,6,49,0,62,11,0,0,"0",0,0
54,45,89,"NASSAU","Nassau","Nassau","Nassau County","FL",80578,4059,69,84,392,451,497,579,740,660,399,184,4,"0 to 103",54,2209,1698,152,3932,127,0,159,3323,498,77,745,3298,0,16,3918,693,26,24,2,358,357,4,719,10,20,159,117,120,119,101,63,20,16,0,"0 to 95","41",439,78,38,164,34,503,182,105,1,41,0,0,4,745,367,374,719,26,0,10686,99,11548,10785,745,23,822,0,845,2.72,12393,768,4120,4904,"6.1",6.2,18.9,"2020-07-12 05:00:00","2020-07-18 05:00:00","YES","NO","NO","YES","did not change","decreased by","increased by","decreased by","","21.7","3.4","9.3","","%","%","%",6,1,4,106,41,15,6,0.5,682,4,63,0,60,6,0,0,"5",1,2
4,46,91,"OKALOOSA","Okaloosa","Okaloosa","Okaloosa County","FL",200737,8495,231,195,844,1338,1223,1114,1224,914,770,599,43,"0 to 119",48,5033,3368,94,8343,151,1,311,7070,949,102,1813,6657,0,25,8319,1657,136,15,5,966,788,39,1793,22,51,337,386,280,238,212,135,86,63,3,"0 to 103","38",940,165,137,551,280,858,655,162,3,95,1,0,15,1813,797,977,1792,20,1,19253,131,21222,19384,1813,34,1344,0,1378,2.47,22600,1847,8001,9873,"4.9",8.2,21.7,"2020-07-12 05:00:00","2020-07-18 05:00:00","NO","NO","NO","NO","decreased by","increased by","increased by","increased by","19.7","5.1","43.3","13.7","%","%","%","%",99,4,15,165,96,10,6,0.8,1753,12,60,3,107,2,0,0,"10",0,5
64,47,93,"OKEECHOBEE","Okeechobee","Okeechobee","Okeechobee County","FL",40572,2173,48,95,319,300,267,271,320,205,192,145,11,"0 to 119",47,1231,919,23,2162,11,0,185,1487,547,15,651,1520,0,2,2160,594,54,3,0,320,324,4,648,20,52,121,118,111,81,87,24,25,12,0,"0 to 94","36",421,70,79,78,298,260,90,85,0,62,2,0,2,651,325,322,648,3,0,4344,8,5009,4352,651,5,151,0,156,3.21,5165,656,1671,2329,"5.7",12.7,30.2,"2020-07-12 05:00:00","2020-07-18 05:00:00","YES","NO","NO","NO","decreased by","decreased by","increased by","decreased by","38.5","57.5","21","8.7","%","%","%","%",11,1,2,85,64,14,10,0.3,633,2,18,0,107,3,1,0,"52",0,0
31,48,95,"ORANGE","Orange","Orange","Orange County","FL",1321194,82927,1469,2010,8992,14160,12767,12861,12222,8335,3962,1538,4611,"0 to 120",44,44739,37666,522,81631,1295,1,1688,77630,5254,459,23259,59300,1,367,81265,22794,129,331,5,11433,11284,206,22923,340,587,4618,5942,4046,3363,2374,1140,579,252,18,"0 to 106","35",5037,2944,3465,11477,2943,4492,15488,1273,50,637,40,5,120,23259,11462,11584,22922,336,1,187020,951,211478,187971,23259,704,12877,0,13581,5.18,225059,23963,72177,96508,"7.3",10.6,28.9,"2020-07-12 05:00:00","2020-07-18 05:00:00","YES","YES","NO","YES","decreased by","decreased by","increased by","decreased by","4.2","27.1","33.6","3.3","%","%","%","%",265,11,125,1323,677,6,3,0.5,22518,122,741,3,1336,55,6,0,"25",-12,40
44,49,97,"OSCEOLA","Osceola","Osceola","Osceola County","FL",338619,18674,272,586,1781,3046,2930,3134,2823,2056,1016,350,680,"0 to 155",46,10209,8343,122,18574,100,0,1620,15010,2569,229,6010,12595,2,67,18506,5888,50,70,2,3039,2844,55,5938,78,217,905,1376,1108,1062,633,380,201,46,4,"0 to 102","38",1737,286,1666,2249,2236,939,2763,542,9,264,7,2,38,6010,2893,3061,5938,72,0,39201,27,45324,39228,6010,145,2683,0,2828,5.13,48152,6155,15278,21502,"6.3",12.8,33,"2020-07-12 05:00:00","2020-07-18 05:00:00","NO","NO","NO","YES","decreased by","decreased by","increased by","decreased by","7.6","25.2","52.2","2.1","%","%","%","%",51,10,40,551,271,10,5,0.7,5725,40,285,0,401,20,0,0,"12",12,7
6,50,99,"PALM BEACH","Palm Beach","Palm Beach","Palm Beach County","FL",1446277,86259,1417,2264,7684,11569,11073,12287,13942,11821,8157,4419,1626,"0 to 119",51,46803,39130,326,85372,885,2,4670,72392,15480,488,25785,60102,175,197,85005,25314,225,240,6,12964,12485,90,25539,436,959,3781,4881,4248,3855,3246,1948,1348,1055,28,"0 to 105","41",9377,3991,3565,8606,7195,9181,9163,3103,42,2242,27,14,679,25785,12613,13078,25537,246,2,185571,635,212399,186206,25785,1726,41230,0,42956,4.02,255355,27511,101332,129215,"8.9",10.8,31.9,"2020-07-12 05:00:00","2020-07-18 05:00:00","YES","YES","NO","YES","decreased by","decreased by","increased by","decreased by","18.6","38.4","13.9","11.6","%","%","%","%",768,273,693,3145,2269,13,9,2.7,25045,680,740,13,1888,115,37,3,"383",-3,73
8,51,101,"PASCO","Pasco","Pasco","Pasco County","FL",510593,18405,365,486,1779,2485,2593,2918,3023,2548,1517,662,29,"0 to 119",49,10415,7884,106,18315,90,0,943,14846,3304,170,4945,13406,2,52,18261,4802,116,24,1,2478,2389,51,4918,79,148,795,924,798,778,611,443,235,131,1,"0 to 105","41",2754,318,511,1335,824,2465,1629,556,9,350,4,1,44,4943,2402,2490,4918,25,0,47803,65,52849,47868,4943,91,4613,0,4704,1.93,57553,5034,18019,23109,"4.5",8.7,27.4,"2020-07-12 05:00:00","2020-07-18 05:00:00","NO","NO","NO","YES","decreased by","decreased by","decreased by","decreased by","6.7","40.7","4","15.1","%","%","%","%",183,18,45,565,354,12,8,0.9,4769,43,174,2,335,33,4,0,"161",0,16
34,52,103,"PINELLAS","Pinellas","Pinellas","Pinellas County","FL",957875,48501,528,835,4019,6777,5836,6981,8755,7561,4612,2507,90,"0 to 120",54,27655,20693,153,48128,373,0,3650,39814,10909,464,13482,34989,1,29,48099,13196,185,94,7,7175,6127,79,13381,188,440,2083,2868,1843,1885,1779,1106,765,514,11,"0 to 104","40",6061,2283,836,4201,1123,7346,4912,1472,20,1121,18,2,314,13482,6184,7218,13381,101,0,124797,268,138646,125065,13482,376,17458,2,17836,2.11,156482,13858,52447,66337,"6.9",8.9,28.6,"2020-07-12 05:00:00","2020-07-18 05:00:00","YES","YES","NO","YES","decreased by","decreased by","increased by","decreased by","27.5","36.4","14.2","10.9","%","%","%","%",1036,202,316,1492,1139,12,9,2.3,13019,312,463,4,868,50,5,0,"33",23,85
43,53,105,"POLK","Polk","Polk","Polk County","FL",668671,26809,672,929,2659,4020,3876,3874,3912,3486,2137,910,334,"0 to 119",47,14959,11561,289,26696,113,0,1165,22532,4077,189,9524,17255,2,28,26666,8473,1016,29,6,4947,4414,128,9489,174,450,1458,1904,1723,1388,1068,702,418,236,3,"0 to 103","39",4218,1572,790,2909,2262,3667,3560,1128,11,663,5,1,174,9524,4428,4968,9489,35,0,63936,74,73606,64010,9524,143,3514,0,3657,3.91,77263,9667,20769,30466,"4.6",12.5,36.1,"2020-07-12 05:00:00","2020-07-18 05:00:00","YES","YES","NO","NO","decreased by","decreased by","increased by","increased by","25.8","32.1","11.3","4.3","%","%","%","%",516,91,175,1139,668,12,8,1.8,9030,175,494,0,879,54,7,0,"387",0,34
2,54,107,"PUTNAM","Putnam","Putnam","Putnam County","FL",72766,4136,91,182,458,626,529,622,664,464,316,171,13,"0 to 118",48,2491,1580,65,4128,8,0,156,3634,736,22,962,3170,1,3,4124,546,416,0,0,476,456,30,962,21,88,177,172,140,122,113,63,42,22,2,"0 to 100","36",457,268,103,134,174,631,157,179,0,103,0,0,8,962,456,476,962,0,0,8813,8,9789,8821,962,6,315,0,321,1.87,10110,968,3485,4457,"6.1",9.6,23.4,"2020-07-12 05:00:00","2020-07-18 05:00:00","NO","NO","NO","YES","increased by","increased by","increased by","decreased by","44.4","20.9","1.9","9.4","%","%","%","%",15,3,8,179,103,19,11,0.8,926,8,36,0,140,12,2,0,"71",0,1
67,55,109,"ST. JOHNS","St. Johns","St. Johns","St. Johns County","FL",235503,12428,199,335,1326,1397,1803,2054,2122,1803,940,431,18,"0 to 119",50,6750,5494,184,12383,45,0,522,10362,1751,224,2431,9953,10,34,12340,2140,265,22,4,1199,1170,36,2405,31,66,596,360,335,389,353,180,81,39,1,"0 to 98","40",1459,145,126,675,156,1437,812,197,4,119,5,0,16,2431,1184,1211,2405,26,0,29037,17,31516,29054,2431,207,3825,3,4035,5.13,35551,2638,13778,16463,"7",7.4,21.2,"2020-07-12 05:00:00","2020-07-18 05:00:00","YES","YES","NO","YES","decreased by","decreased by","increased by","decreased by","39","31.6","10.3","7.4","%","%","%","%",49,1,16,201,124,9,6,0.7,2326,16,105,0,203,5,1,0,"9",0,4
7,56,111,"ST. LUCIE","St. Lucie","St. Lucie","St. Lucie County","FL",305591,13555,258,332,1100,1794,1816,2124,2245,1931,1240,675,40,"0 to 119",51,7855,5427,273,13406,149,0,821,10671,2760,98,3627,9704,6,218,13182,3503,107,17,0,1969,1597,44,3610,62,137,488,661,600,604,464,314,175,114,8,"0 to 104","42",1144,655,393,1418,691,1263,1656,339,2,259,2,1,80,3627,1607,1976,3610,17,0,28945,129,32742,29074,3627,89,2634,1,2724,3.27,35466,3716,12338,16279,"5.3",10.5,27.4,"2020-07-12 05:00:00","2020-07-18 05:00:00","NO","NO","NO","YES","increased by","decreased by","increased by","decreased by","7.6","16.6","11.3","17.7","%","%","%","%",145,43,81,341,261,10,8,2.2,3500,80,127,1,279,12,6,0,"50",-5,18
50,57,113,"SANTA ROSA","Santa Rosa","Santa Rosa","Santa Rosa County","FL",170442,8818,281,349,1064,1212,1212,1328,1357,1149,596,259,11,"0 to 119",47,4825,3925,68,8745,73,0,299,7251,1173,137,1909,6907,0,2,8743,1833,64,12,0,952,907,38,1897,31,59,510,326,257,285,214,127,63,36,1,"0 to 101","36",1212,107,53,525,49,1278,570,91,0,103,1,0,15,1909,912,959,1897,12,0,18364,60,20349,18424,1909,21,760,0,781,2.69,21130,1930,7667,9599,"5.6",9.1,21.9,"2020-07-12 05:00:00","2020-07-18 05:00:00","NO","NO","NO","NO","increased by","decreased by","increased by","increased by","10.4","32.4","24.5","9","%","%","%","%",39,1,15,91,104,5,6,0.8,1822,13,87,2,180,7,3,7,"129",2,4
57,58,115,"SARASOTA","Sarasota","Sarasota","Sarasota County","FL",412144,16799,197,299,1323,1859,1757,2175,2888,3088,2136,1032,45,"0 to 119",57,9317,7289,193,16531,268,0,706,15083,2048,110,4245,12524,1,29,16505,4127,70,42,6,2189,1946,62,4197,48,124,703,775,621,603,521,399,268,179,4,"0 to 104","42",1719,228,299,1951,367,1509,2321,316,17,287,11,2,106,4245,1973,2210,4197,48,0,53145,215,57633,53360,4245,190,6280,4,6474,2.93,64107,4435,18804,23273,"5.6",6.9,26.4,"2020-07-12 05:00:00","2020-07-18 05:00:00","NO","NO","NO","YES","increased by","increased by","increased by","decreased by","17.1","0.8","20.2","16.6","%","%","%","%",164,65,108,333,298,8,8,2.5,4065,102,180,6,281,5,4,0,"3",4,6
30,59,117,"SEMINOLE","Seminole","Seminole","Seminole County","FL",455086,21411,334,531,2351,3070,2933,3269,3323,2754,1343,652,851,"0 to 119",48,11996,9219,196,21358,53,0,654,19168,1599,122,5329,16054,1,27,21332,5245,63,21,0,2806,2433,69,5308,79,148,1157,1127,777,763,556,340,208,173,1,"0 to 104","36",2001,525,542,2240,615,1475,3218,464,5,268,1,0,43,5329,2440,2818,5308,21,0,48873,30,54284,48903,5329,152,4273,0,4425,3.44,58709,5481,20327,25836,"5.7",9.3,25.6,"2020-07-12 05:00:00","2020-07-18 05:00:00","YES","YES","NO","YES","decreased by","decreased by","increased by","decreased by","26.1","21.1","20.8","5","%","%","%","%",245,18,43,469,269,9,6,0.8,5150,41,179,2,325,24,3,0,"13",8,19
29,60,119,"SUMTER","Sumter","Sumter","Sumter County","FL",120999,4494,66,45,147,220,234,357,605,1574,1004,157,85,"0 to 119",68,2243,2071,180,4415,79,0,264,3721,686,80,827,3622,0,45,4370,750,70,6,1,365,448,7,820,1,19,61,53,86,104,119,220,130,34,0,"4 to 92","62",469,109,35,207,40,557,223,174,1,108,0,0,21,827,451,369,820,7,0,12545,72,13456,12617,827,50,2632,1,2683,1.86,16139,877,6254,7177,"5.9",5.4,19.5,"2020-07-12 05:00:00","2020-07-18 05:00:00","NO","NO","NO","YES","increased by","increased by","decreased by","increased by","15.8","14.3","21.6","78.7","%","%","%","%",17,1,21,175,108,22,14,2.5,787,20,40,1,25,3,0,3,"128",-2,3
35,61,121,"SUWANNEE","Suwannee","Suwannee","Suwannee County","FL",43924,2793,91,110,284,377,347,347,415,341,253,217,11,"0 to 118",50,1717,1004,72,2776,17,0,100,2022,913,23,882,1911,0,0,2776,741,124,14,3,493,364,8,865,34,64,144,133,131,126,96,69,54,30,1,"0 to 102","39",423,128,177,137,289,422,154,126,1,74,0,0,22,882,370,504,865,17,0,4967,0,5857,4967,882,9,165,0,174,5.17,6031,891,2076,2967,"6.8",14.8,31.9,"2020-07-12 05:00:00","2020-07-18 05:00:00","NO","YES","NO","YES","decreased by","decreased by","increased by","decreased by","27.6","27.9","19.7","39.3","%","%","%","%",53,20,22,127,74,15,9,2.5,878,22,4,0,135,7,3,0,"5",0,0
3,62,123,"TAYLOR","Taylor","Taylor","Taylor County","FL",22098,1111,34,36,122,171,154,151,183,153,77,26,4,"0 to 118",47,634,452,25,1103,8,0,34,792,361,28,206,905,0,0,1103,169,35,2,0,112,92,0,204,0,8,43,49,35,25,25,9,10,2,0,"6 to 91","35",97,72,21,14,27,156,21,36,0,10,0,0,2,206,92,114,204,2,0,2040,6,2253,2046,206,0,41,0,41,0,2294,206,946,1152,"5.2",9,18.5,"2020-07-12 05:00:00","2020-07-18 05:00:00","NO","YES","NO","NO","increased by","decreased by","increased by","decreased by","100","22.2","94.4","28.7","%","%","%","%",1,0,2,36,10,18,5,1,200,2,6,0,11,0,0,0,"6",0,1
39,63,125,"UNION","Union","Union","Union County","FL",15239,1283,12,29,86,85,125,149,419,289,74,15,0,"0 to 118",58,368,909,6,1283,0,0,42,1139,177,5,142,1141,0,0,1283,111,31,0,0,47,95,0,142,1,8,30,14,15,11,36,23,3,1,0,"4 to 89","51",100,38,4,0,6,136,0,20,0,15,0,0,3,142,95,47,142,0,0,2697,0,2840,2697,142,0,30,0,30,0,2870,142,1171,1313,"8.6",4.9,11.1,"2020-07-12 05:00:00","2020-07-18 05:00:00","NO","NO","NO","YES","decreased by","increased by","increased by","increased by","50","66.7","3.4","1.1","%","%","%","%",0,0,3,20,15,15,11,2.1,141,2,1,1,19,1,0,2,"43",0,1
25,64,127,"VOLUSIA","Volusia","Volusia","Volusia County","FL",527634,24745,244,474,1809,2897,2808,3575,4826,4330,2363,1133,286,"0 to 119",55,13823,10315,607,24620,125,0,859,21938,2955,206,5188,19534,0,23,24598,4653,493,36,6,2717,2403,26,5146,64,182,824,984,725,762,713,484,268,172,10,"0 to 102","42",2166,660,942,1378,738,2624,1784,640,7,380,5,0,82,5188,2423,2739,5146,42,0,51483,81,56818,51564,5188,196,8523,0,8719,2.25,65537,5384,28057,33464,"6.3",8.2,21.8,"2020-07-12 05:00:00","2020-07-18 05:00:00","NO","NO","NO","YES","decreased by","decreased by","increased by","decreased by","37.8","59.6","21.3","1.1","%","%","%","%",268,48,82,647,385,13,8,1.6,4959,80,229,2,338,19,3,0,"185",-12,5
41,65,129,"WAKULLA","Wakulla","Wakulla","Wakulla County","FL",31877,1552,22,40,141,187,222,260,292,230,116,41,1,"0 to 102",51,828,715,9,1547,5,0,45,1237,352,14,279,1272,0,1,1546,247,29,2,1,107,169,0,276,1,4,49,47,54,50,47,15,9,3,0,"3 to 86","42",156,64,13,43,16,211,49,34,0,15,0,0,1,279,170,109,276,3,0,3509,2,3799,3511,279,3,227,0,230,1.3,4029,282,1499,1782,"5.6",7,18.2,"2020-07-12 05:00:00","2020-07-18 05:00:00","NO","NO","NO","NO","increased by","increased by","increased by","increased by","50","60","254.8","107.5","%","%","%","%",0,0,1,34,15,13,6,0.4,258,1,21,0,9,1,0,0,"81",0,0
51,66,131,"WALTON","Walton","Walton","Walton County","FL",65858,2391,60,66,292,309,339,348,379,283,174,138,3,"0 to 101",48,1269,1088,34,2264,127,0,106,1966,768,99,791,1600,0,0,2264,689,26,73,3,334,380,1,715,11,26,183,131,133,103,112,50,31,11,0,"0 to 101","39",600,48,17,50,146,527,42,87,10,44,2,0,11,791,414,376,715,76,0,5539,51,6399,5590,791,32,1051,0,1083,2.95,7482,823,2651,3474,"5.3",11,34.4,"2020-07-12 05:00:00","2020-07-18 05:00:00","NO","NO","NO","NO","decreased by","increased by","decreased by","decreased by","18.2","55.6","9.3","39.6","%","%","%","%",30,9,11,97,46,13,6,1.4,766,11,25,0,63,4,0,0,"6",-2,2
