"OBJECTID_1","DEPCODE","FIPS","COUNTYNAME","County_1","County2","County3","State","CountyPopulation","NumPeopleTested","TPositive","TNegative","TInconc","TPending","T_Total_Re","T_LabPriva","T_LabDOH_R","T_LabPri_1","T_LabDOH_N","C_Female","C_Male","C_SexUnkn","C_AllResTy","C_Age_0_4","C_Age_5_14","C_Age_15_2","C_Age_25_3","C_Age_35_4","C_Age_45_5","C_Age_55_6","C_Age_65_7","C_Age_75_8","C_Age_85pl","C_Age_Unkn","C_AgeRange","C_AgeMedia","C_RaceWhit","C_RaceBlac","C_RaceOthe","C_RaceUnkn","C_Hispanic","C_Hispan_1","C_Hispan_2","C_EDYes_Re","C_EDYes_No","C_HospYesRES","C_HospYesNONRES","C_NonResDeaths","C_FLResDeaths","CasesAll","C_Men","C_Women","C_FLRes","C_NotFLRes","C_FLResOut","T_NegRes","T_NegNotFL","T_total","T_negative","T_positive","Anitbody_Positive","Antibody_Negative","Antibody_Inconclusive","Antibody_tested","Antibody_PctPos","Tests_AllSources","Postive_AllSources","Negative_Allsources","TestedPeople_AllSources","Percent_PopTest","Percent_PosTests","Percent_PositivePeople","Start","End","M_ILI","M_COVID","M_PosTests","M_PctPos","D_ILI","D_COVID","D_PosTests","D_PctPos","P_ILI","P_COVID","P_PosTests","P_PctPos","Text_ILI","Text_COVID","Text_PosTests","Text_PctPos","C_LTCF_Cases","C_LTCF_Deaths","ALL_DEATHS","ALL_ER","ALL_HOSPITAL","Perc_ER","Perc_Hosp","Perc_Died","Cases_Yesterday","Deaths_Yesterday","C_deltaCases","C_DeltaDeaths","C_Pediatric_Cases","C_Pedia_ER","C_Pedia_Hosp","C_PrisonDeaths","C_Delta2","C_Trend1","C_Trend2","C_LTCF_AllCases","C_PCR_Pos","C_Antigen_Pos","NewPpl_Tested","NewPpl_Pos","NewPpl_Neg","NewPpl_Positivity"
47,11,21,"COLLIER","Collier","Collier","Collier County","FL",363922,26610,12520,14035,3,52,26165,11959,447,98,16,6324,6036,46,12406,333,642,2106,1997,2072,1977,1554,905,605,323,6,"0 to 104","40",6240,770,1454,3942,4941,3470,3995,1447,25,902,15,7,205,12520,6103,6371,12406,114,0,64571,279,77465,64850,12520,1183,15330,1,16514,7.16,93979,13703,29365,43124,"11.8",14.6,51.5,"2020-09-13 05:00:00","2020-09-19 05:00:00","NO","YES","NO","YES","increased by","did not change","increased by","decreased by","15.4","","26.8","12.8","%","","%","%",41,85,212,1472,917,12,8,1.7,12487,209,33,3,1370,112,26,0,"83",0,12,"699",11733,"787",347,33,314,9.5
16,12,23,"COLUMBIA","Columbia","Columbia","Columbia County","FL",69105,6763,3667,3091,0,5,6731,3297,356,11,3,1198,2453,2,3653,66,137,371,651,697,622,553,348,158,63,1,"0 to 102","43",2228,1100,152,173,227,3208,218,102,1,206,2,0,50,3667,2462,1203,3653,14,0,13334,13,17070,13347,3667,46,412,0,458,10.04,17528,3713,3503,7221,"10.4",21.2,54.9,"2020-09-13 05:00:00","2020-09-19 05:00:00","NO","YES","NO","YES","decreased by","decreased by","increased by","increased by","54.8","18.2","3.9","2.6","%","%","%","%",24,11,50,103,208,3,6,1.4,3649,50,18,0,257,2,3,8,"1554",0,5,"255",3437,"230",65,18,47,27.7
48,13,25,"DADE","Dade","Miami-Dade","Miami-Dade County","FL",2715516,304676,167515,136551,88,522,302025,164581,1834,1080,20,84676,80765,974,166415,2662,6161,22091,30517,27745,29998,23465,13040,7356,4013,467,"0 to 108","42",67264,14783,20953,63415,78500,22031,65884,15142,95,7690,41,21,3085,167515,81356,85127,166414,1100,1,722878,962,893373,723840,167515,15052,97888,4,112944,13.33,1006317,182567,234439,417620,"15.4",18.1,59.9,"2020-09-13 05:00:00","2020-09-19 05:00:00","NO","YES","NO","YES","increased by","decreased by","increased by","decreased by","14.9","17.8","8.3","16.5","%","%","%","%",805,744,3106,15237,7731,10,5,1.9,167153,3076,362,30,12211,1050,160,35,"1958",2,163,"5706",166089,"1426",2783,362,2421,13
58,14,27,"DESOTO","Desoto","Desoto","Desoto County","FL",36399,3867,1550,2310,1,6,3847,1414,133,3,0,633,910,4,1547,44,132,217,295,288,232,184,97,45,16,0,"0 to 97","37",934,163,122,328,712,454,381,234,1,120,1,0,23,1550,911,635,1547,3,0,9384,10,10952,9394,1550,131,895,0,1026,12.77,11978,1681,3205,4893,"13.4",14,43.5,"2020-09-13 05:00:00","2020-09-19 05:00:00","NO","NO","NO","YES","increased by","decreased by","increased by","increased by","150","26.3","50","8.6","%","%","%","%",22,0,23,235,121,16,8,1.5,1549,23,1,0,227,14,3,0,"243",0,0,"63",1543,"7",25,1,24,4
26,15,29,"DIXIE","Dixie","Dixie","Dixie County","FL",16437,1697,827,870,0,0,1696,754,72,1,0,298,528,0,826,7,37,83,135,176,131,121,86,42,9,0,"0 to 91","43",597,187,22,20,52,735,39,76,0,51,0,0,7,827,528,299,826,1,0,4397,0,5235,4397,827,4,52,0,56,7.14,5291,831,922,1753,"10.7",15.7,49,"2020-09-13 05:00:00","2020-09-19 05:00:00","YES","NO","NO","YES","decreased by","decreased by","increased by","increased by","25","38.5","24","6.4","%","%","%","%",0,0,7,76,51,10,7,0.8,826,6,1,1,62,2,1,2,"344",0,2,"30",814,"13",8,1,7,12.5
36,16,31,"DUVAL","Duval","Duval","Duval County","FL",924229,77033,29580,47198,16,239,75929,27272,1985,302,21,15541,13411,305,29257,447,1281,4782,6421,4683,4381,3641,2187,1097,622,38,"0 to 103","38",8232,9609,3507,7909,2442,16477,10338,2020,39,1071,20,13,354,29580,13576,15690,29257,323,0,236079,547,266457,236626,29580,1538,13555,2,15095,10.19,281552,31118,60753,92128,"10",11.1,40.4,"2020-09-13 05:00:00","2020-09-19 05:00:00","NO","YES","NO","YES","decreased by","decreased by","increased by","decreased by","6","23.2","11.9","3.8","%","%","%","%",450,129,367,2059,1091,7,4,1.2,29449,366,131,1,2399,109,21,0,"168",0,29,"1900",28711,"869",1180,131,1049,11.1
63,17,33,"ESCAMBIA","Escambia","Escambia","Escambia County","FL",311522,28240,12069,16166,1,4,24619,10897,92,1080,0,5580,5314,95,10989,159,438,2047,2298,1820,1584,1577,1082,682,356,26,"0 to 105","39",4345,2494,1190,2960,388,7216,3385,1289,18,805,14,12,218,12069,5779,6195,10989,1080,0,75793,2631,90550,78424,12069,238,2124,0,2362,10.08,92912,12307,18290,30602,"9.8",13.2,43.6,"2020-09-13 05:00:00","2020-09-19 05:00:00","NO","NO","YES","YES","decreased by","decreased by","decreased by","decreased by","53.8","34.5","54.2","25","%","%","%","%",128,95,230,1307,819,11,7,1.9,12043,229,26,1,903,69,25,3,"889",0,8,"1113",12005,"64",225,26,199,11.6
59,18,35,"FLAGLER","Flagler","Flagler","Flagler County","FL",107139,5775,1675,4089,0,11,5721,1511,150,14,0,914,743,4,1661,25,97,211,208,202,242,267,238,141,43,1,"0 to 96","49",962,240,319,140,234,1254,173,216,5,139,3,1,23,1675,749,922,1661,14,0,18094,29,19818,18123,1675,72,1673,0,1745,4.13,21563,1747,5762,7520,"7",8.1,30.3,"2020-09-13 05:00:00","2020-09-19 05:00:00","NO","NO","NO","YES","decreased by","decreased by","decreased by","decreased by","52.4","43.5","34.5","42.3","%","%","%","%",12,1,24,221,142,14,9,1.4,1662,24,13,0,166,13,2,0,"10",0,4,"138",1554,"121",80,13,67,16.2
65,19,37,"FRANKLIN","Franklin","Franklin","Franklin County","FL",11736,1313,600,708,0,5,1301,585,11,4,0,148,448,0,596,5,26,62,150,114,92,94,36,19,2,0,"0 to 85","39",351,226,10,9,45,489,62,19,0,8,0,0,3,600,449,151,596,4,0,4272,3,4885,4275,600,8,559,0,567,1.41,5452,608,1267,1880,"16",11.2,46.3,"2020-09-13 05:00:00","2020-09-19 05:00:00","YES","YES","NO","NO","did not change","decreased by","increased by","increased by","","50","111.1","51.6","","%","%","%",0,0,3,19,8,4,2,0.5,596,3,4,0,43,0,0,0,"347",0,0,"4",596,"4",11,4,7,36.4
9,20,39,"GADSDEN","Gadsden","Gadsden","Gadsden County","FL",46017,5443,2739,2697,0,7,5415,2678,53,8,0,1304,1411,16,2731,65,161,372,453,513,487,359,197,81,33,18,"0 to 98","40",774,1111,478,368,494,1693,544,398,0,206,0,0,45,2739,1412,1311,2730,8,1,13587,16,16380,13603,2739,28,220,0,248,11.29,16628,2767,2917,5691,"12.4",16.6,50.8,"2020-09-13 05:00:00","2020-09-19 05:00:00","NO","YES","NO","NO","increased by","decreased by","increased by","increased by","700","13.3","78.7","124","%","%","%","%",1,7,45,398,206,15,8,1.6,2712,44,27,1,304,19,1,0,"313",0,1,"84",2677,"62",86,27,59,31.4
1,21,41,"GILCHRIST","Gilchrist","Gilchrist","Gilchrist County","FL",17615,1287,505,780,1,1,1285,461,44,0,0,267,237,1,505,10,25,73,92,59,69,62,36,36,43,0,"0 to 106","43",419,30,26,30,77,395,33,71,0,38,0,0,12,505,237,267,505,0,0,4090,0,4604,4090,505,6,100,0,106,5.66,4710,511,880,1393,"7.9",10.8,39.7,"2020-09-13 05:00:00","2020-09-19 05:00:00","NO","NO","NO","YES","did not change","increased by","increased by","increased by","","100","200","113.5","","%","%","%",1,8,12,71,38,15,8,2.4,501,12,4,0,52,7,1,0,"51",0,0,"72",498,"7",16,4,12,25
55,22,43,"GLADES","Glades","Glades","Glades County","FL",13363,709,505,204,0,0,709,500,5,0,0,157,348,0,505,6,19,55,117,133,83,57,15,17,3,0,"0 to 89","39",369,85,28,23,207,271,27,61,0,43,0,0,4,505,348,157,505,0,0,906,0,1412,906,505,3,24,0,27,11.11,1439,508,228,736,"5.5",35.3,71.7,"2020-09-13 05:00:00","2020-09-19 05:00:00","NO","NO","NO","NO","decreased by","decreased by","increased by","increased by","33.3","25","50","8.6","%","%","%","%",0,0,4,61,43,13,9,0.8,502,4,3,0,35,1,0,0,"279",0,0,"5",503,"2",7,3,4,42.9
38,23,45,"GULF","Gulf","Gulf","Gulf County","FL",16055,1693,871,818,0,4,1626,857,4,10,0,341,520,0,861,20,46,80,143,125,157,174,88,27,11,0,"0 to 94","46",560,266,16,19,42,771,48,124,3,52,2,0,14,871,527,344,861,10,0,4826,55,5758,4881,871,3,99,0,102,2.94,5860,874,917,1795,"11.2",14.9,51.6,"2020-09-13 05:00:00","2020-09-19 05:00:00","YES","NO","YES","YES","did not change","decreased by","decreased by","decreased by","","80","56.2","31","","%","%","%",2,1,14,127,54,15,7,1.6,866,14,5,0,82,2,0,0,"287",0,1,"14",851,"20",15,5,10,33.3
14,24,47,"HAMILTON","Hamilton","Hamilton","Hamilton County","FL",14269,2504,835,1668,0,1,2494,700,129,4,2,281,548,0,829,28,52,104,166,147,141,115,53,20,9,0,"0 to 90","40",362,403,54,10,109,591,129,94,1,30,0,0,8,835,551,284,829,6,0,4616,3,5456,4619,835,6,64,0,70,8.57,5526,841,1732,2574,"18",15.2,33.6,"2020-09-13 05:00:00","2020-09-19 05:00:00","YES","NO","NO","NO","decreased by","increased by","increased by","increased by","50","20","71.1","62.6","%","%","%","%",0,0,8,95,30,12,4,1,830,8,5,0,107,9,0,0,"356",0,0,"27",820,"15",3,5,-2,166.7
23,25,49,"HARDEE","Hardee","Hardee","Hardee County","FL",27228,2520,1306,1210,1,3,2507,943,356,6,1,621,673,5,1299,34,111,245,257,195,212,131,78,35,8,0,"0 to 93","35",929,105,180,85,794,410,95,168,3,123,4,1,10,1306,678,623,1299,7,0,6435,2,7752,6437,1306,18,107,0,125,14.4,7877,1324,1317,2645,"9.7",16.8,52.5,"2020-09-13 05:00:00","2020-09-19 05:00:00","NO","NO","NO","NO","decreased by","decreased by","increased by","increased by","50","14.3","29.8","12.2","%","%","%","%",3,2,11,171,127,14,10,0.8,1299,11,7,0,202,11,0,0,"121",0,1,"60",1304,"2",19,7,12,36.8
60,26,51,"HENDRY","Hendry","Hendry","Hendry County","FL",40127,4082,2046,2035,1,0,4077,1991,53,2,0,934,1108,2,2044,63,138,332,398,365,305,220,128,63,34,0,"0 to 101","37",1615,237,91,101,1374,587,83,336,0,187,0,0,42,2046,1109,935,2044,2,0,7920,2,9987,7922,2046,40,190,0,230,17.39,10217,2086,2225,4312,"10.7",20.4,51.1,"2020-09-13 05:00:00","2020-09-19 05:00:00","NO","NO","NO","YES","increased by","increased by","increased by","decreased by","14.3","75","12.5","14.5","%","%","%","%",0,19,42,336,187,17,10,2.1,2046,42,0,0,265,16,2,0,"69",0,0,"97",2040,"6",20,0,20,0
33,27,53,"HERNANDO","Hernando","Hernando","Hernando County","FL",182696,7378,3037,4337,0,4,7343,2582,438,16,1,1696,1324,0,3020,35,100,384,433,409,461,420,330,251,191,23,"0 to 101","48",2307,290,412,11,551,2453,16,539,2,390,2,1,114,3037,1329,1707,3020,17,0,23998,14,27066,24012,3037,122,1841,0,1963,6.21,29029,3159,6178,9341,"5.1",10.9,42.8,"2020-09-13 05:00:00","2020-09-19 05:00:00","NO","YES","NO","YES","increased by","decreased by","increased by","increased by","35","42.9","30.4","10.8","%","%","%","%",69,47,115,541,392,18,13,3.8,3031,114,6,1,193,12,2,0,"26",0,7,"523",2966,"71",97,6,91,6.2
45,28,55,"HIGHLANDS","Highlands","Highlands","Highlands County","FL",102101,6021,2104,3906,0,11,5937,1900,193,11,0,1128,962,3,2093,35,95,232,347,275,311,319,214,182,94,0,"0 to 99","47",1231,319,330,213,581,1209,303,417,5,222,4,0,81,2104,970,1131,2093,11,0,18538,62,20714,18600,2104,71,657,0,728,9.75,21442,2175,4563,6749,"6.6",10.1,36.1,"2020-09-13 05:00:00","2020-09-19 05:00:00","YES","NO","NO","YES","decreased by","decreased by","decreased by","decreased by","29.4","22","9.1","27.4","%","%","%","%",7,22,81,422,226,21,11,3.8,2081,81,23,0,166,15,2,3,"62",0,2,"350",2099,"5",109,23,86,21.1
20,29,57,"HILLSBOROUGH","Hillsborough","Hillsborough","Hillsborough County","FL",1378883,91633,41016,50228,21,368,90705,40137,677,197,5,21673,18794,347,40814,882,1906,7268,8253,6491,6153,4639,2573,1468,848,535,"0 to 104","37",14499,5286,5886,15143,10432,12896,17486,3334,26,1807,18,5,605,41016,18884,21781,40814,202,0,266989,347,308883,267336,41016,2354,24816,0,27170,8.66,336053,43370,75044,118803,"8.6",12.9,47.3,"2020-09-13 05:00:00","2020-09-19 05:00:00","NO","YES","NO","YES","decreased by","decreased by","increased by","decreased by","9.5","8.2","31.4","8.5","%","%","%","%",423,281,610,3360,1825,9,5,1.5,40898,609,118,1,3800,233,30,0,"73",1,14,"2478",40308,"708",1113,118,995,10.6
18,30,59,"HOLMES","Holmes","Holmes","Holmes County","FL",19430,1625,728,895,0,2,1601,610,105,10,3,317,398,0,715,15,30,95,133,123,121,88,71,33,19,0,"0 to 101","41",523,86,51,55,31,582,102,49,0,28,0,0,5,728,402,326,715,13,0,4510,9,5257,4519,728,11,119,0,130,8.46,5387,739,1014,1755,"9",13.7,45.5,"2020-09-13 05:00:00","2020-09-19 05:00:00","YES","YES","NO","YES","decreased by","decreased by","increased by","increased by","100","50","33.3","56.2","%","%","%","%",10,2,5,49,28,7,4,0.7,727,5,1,0,72,3,0,1,"189",0,0,"57",695,"33",10,1,9,10
61,31,61,"INDIAN RIVER","Indian River","Indian River","Indian River County","FL",150984,9177,3111,6009,0,57,9042,3069,19,21,2,1678,1392,18,3088,55,167,481,457,406,436,390,293,232,194,0,"0 to 105","44",1607,380,343,758,664,1519,905,509,8,286,4,0,113,3111,1406,1687,3088,23,0,31541,55,34726,31596,3111,158,2695,0,2853,5.54,37579,3269,8704,12030,"8",8.7,35.6,"2020-09-13 05:00:00","2020-09-19 05:00:00","NO","YES","NO","YES","did not change","decreased by","increased by","decreased by","","54.5","27.8","2.4","","%","%","%",51,53,113,517,290,17,10,3.6,3099,110,12,3,323,20,2,0,"7",0,6,"443",3099,"12",117,12,105,10.3
52,32,63,"JACKSON","Jackson","Jackson","Jackson County","FL",48472,5645,2750,2870,0,25,5577,2656,65,28,1,933,1782,6,2721,30,82,308,552,511,460,367,203,144,92,1,"0 to 100","42",1204,530,126,861,112,1266,1343,199,3,140,1,0,77,2750,1797,947,2721,29,0,13720,15,16497,13735,2750,61,318,0,379,16.09,16876,2811,3188,6024,"12.4",16.7,49.8,"2020-09-13 05:00:00","2020-09-19 05:00:00","YES","NO","YES","YES","decreased by","decreased by","decreased by","decreased by","10","63.2","21.2","33","%","%","%","%",15,57,77,202,141,8,6,2.8,2727,76,23,1,177,10,0,7,"1068",0,4,"396",2690,"60",108,23,85,21.3
11,33,65,"JEFFERSON","Jefferson","Jefferson","Jefferson County","FL",14105,1188,548,638,1,1,1174,476,62,10,0,163,375,0,538,6,13,56,96,86,100,104,57,20,10,0,"0 to 95","46",208,286,36,8,26,474,38,55,2,34,0,0,8,548,381,167,538,10,0,3199,2,3764,3201,548,8,117,0,125,6.4,3889,556,755,1313,"9.3",14.3,46.8,"2020-09-13 05:00:00","2020-09-19 05:00:00","NO","YES","YES","YES","decreased by","did not change","decreased by","decreased by","100","","6.7","8.5","%","","%","%",10,4,8,57,34,11,7,1.5,546,8,2,0,34,1,2,0,"274",0,0,"41",542,"6",10,2,8,20
37,34,67,"LAFAYETTE","Lafayette","Lafayette","Lafayette County","FL",8744,1550,1231,316,0,3,1547,1185,46,0,0,175,1056,0,1231,7,11,107,391,322,170,120,62,25,16,0,"1 to 98","37",826,349,39,17,150,997,84,43,0,21,0,0,12,1231,1056,175,1231,0,0,1440,0,2683,1440,1231,5,22,0,27,18.52,2710,1236,338,1577,"18",45.6,79.7,"2020-09-13 05:00:00","2020-09-19 05:00:00","YES","YES","NO","NO","decreased by","decreased by","increased by","decreased by","25","10","37.5","38.1","%","%","%","%",0,7,12,43,21,4,2,1,1230,12,1,0,22,1,0,1,"757",0,2,"81",1212,"19",3,1,2,33.3
27,35,69,"LAKE","Lake","Lake","Lake County","FL",335362,22368,7339,14837,5,187,22006,7170,117,51,1,3786,3378,123,7287,133,294,1095,1206,1106,1112,978,725,442,219,29,"0 to 103","43",2767,930,1531,2059,1214,3567,2506,834,14,536,7,2,172,7339,3407,3805,7287,52,0,76064,123,83634,76187,7339,389,6797,0,7186,5.41,90820,7728,21634,29554,"8.8",8.5,34.5,"2020-09-13 05:00:00","2020-09-19 05:00:00","NO","YES","YES","YES","increased by","decreased by","decreased by","decreased by","3","14.7","8.6","19","%","%","%","%",125,62,174,848,543,12,8,2.4,7313,171,26,3,610,29,6,1,"260",0,16,"583",7098,"241",295,26,269,8.8
