"OBJECTID_1","DEPCODE","FIPS","COUNTYNAME","County_1","County2","County3","State","CountyPopulation","NumPeopleTested","TPositive","TNegative","TInconc","TPending","T_Total_Re","T_LabPriva","T_LabDOH_R","T_LabPri_1","T_LabDOH_N","C_Female","C_Male","C_SexUnkn","C_AllResTy","C_Age_0_4","C_Age_5_14","C_Age_15_2","C_Age_25_3","C_Age_35_4","C_Age_45_5","C_Age_55_6","C_Age_65_7","C_Age_75_8","C_Age_85pl","C_Age_Unkn","C_AgeRange","C_AgeMedia","C_RaceWhit","C_RaceBlac","C_RaceOthe","C_RaceUnkn","C_Hispanic","C_Hispan_1","C_Hispan_2","C_EDYes_Re","C_EDYes_No","C_HospYesRES","C_HospYesNONRES","C_NonResDeaths","C_FLResDeaths","CasesAll","C_Men","C_Women","C_FLRes","C_NotFLRes","C_FLResOut","T_NegRes","T_NegNotFL","T_total","T_negative","T_positive","Anitbody_Positive","Antibody_Negative","Antibody_Inconclusive","Antibody_tested","Antibody_PctPos","Tests_AllSources","Postive_AllSources","Negative_Allsources","TestedPeople_AllSources","Percent_PopTest","Percent_PosTests","Percent_PositivePeople","Start","End","M_ILI","M_COVID","M_PosTests","M_PctPos","D_ILI","D_COVID","D_PosTests","D_PctPos","P_ILI","P_COVID","P_PosTests","P_PctPos","Text_ILI","Text_COVID","Text_PosTests","Text_PctPos","C_LTCF_Cases","C_LTCF_Deaths","ALL_DEATHS","ALL_ER","ALL_HOSPITAL","Perc_ER","Perc_Hosp","Perc_Died","Cases_Yesterday","Deaths_Yesterday","C_deltaCases","C_DeltaDeaths","C_Pediatric_Cases","C_Pedia_ER","C_Pedia_Hosp","C_PrisonDeaths","C_Delta2","C_Trend1","C_Trend2"
47,11,21,"COLLIER","Collier","Collier","Collier County","FL",363922,23516,9734,13577,3,202,22867,9178,391,149,16,4833,4612,124,9569,261,507,1663,1607,1655,1540,1175,680,437,209,0,"0 to 104","39",4645,580,911,3433,3901,2268,3400,1079,22,672,12,6,124,9734,4672,4874,9569,165,0,49312,288,59398,49600,9734,590,12472,1,13063,4.52,72461,10324,26049,36579,"10.1",14.2,43.9,"2020-07-26 05:00:00","2020-08-01 05:00:00","YES","YES","YES","NO","decreased by","decreased by","decreased by","increased by","50","47.4","9.6","6.4","%","%","%","%",119,48,130,1101,684,12,8,1.3,9662,130,72,0,1087,72,22,NA,"10",0,7
16,12,23,"COLUMBIA","Columbia","Columbia","Columbia County","FL",69105,5679,2572,3103,0,4,5652,2338,224,8,2,660,1890,12,2562,47,69,242,494,518,452,382,224,105,38,1,"0 to 102","43",911,418,101,1132,109,1099,1354,28,1,103,0,0,10,2572,1897,663,2562,10,0,10098,13,12736,10111,2572,14,278,0,292,4.79,13028,2586,3381,5971,"8.6",19.8,45.5,"2020-07-26 05:00:00","2020-08-01 05:00:00","NO","NO","NO","NO","increased by","increased by","decreased by","decreased by","34.8","9.7","47.4","26.4","%","%","%","%",24,1,10,29,103,2,5,0.4,2550,10,22,0,148,0,1,NA,"1372",0,0
48,13,25,"DADE","Dade","Miami-Dade","Miami-Dade County","FL",2715516,257422,122690,134358,90,284,255181,120325,1458,898,9,61553,59436,794,121783,1741,3793,15609,23250,20706,22144,17148,9631,5438,3060,170,"0 to 120","43",42779,10897,10537,57570,47935,14273,59575,10907,61,5605,34,16,1669,122690,59881,61949,121782,907,1,515520,994,640776,516514,122690,5460,66974,2,72436,7.54,713212,128150,201332,329858,"12.1",18,49.8,"2020-07-26 05:00:00","2020-08-01 05:00:00","YES","YES","NO","YES","decreased by","decreased by","decreased by","decreased by","32.1","46.2","12.2","13","%","%","%","%",1497,577,1685,10968,5639,9,5,1.4,121207,1663,1483,22,7736,685,87,NA,"1440",1,281
58,14,27,"DESOTO","Desoto","Desoto","Desoto County","FL",36399,3502,1292,2201,2,7,3480,1156,133,3,0,533,753,3,1289,41,119,179,254,241,199,150,75,23,11,0,"0 to 97","36",800,129,76,284,648,330,311,185,1,95,1,0,15,1292,754,535,1289,3,0,7961,13,9274,7974,1292,58,402,0,460,12.61,9734,1350,2603,3962,"10.9",13.9,38.5,"2020-07-26 05:00:00","2020-08-01 05:00:00","YES","NO","NO","NO","decreased by","decreased by","increased by","increased by","66.7","64.3","9.2","90.8","%","%","%","%",2,0,15,186,96,15,8,1.2,1285,15,7,0,203,10,3,NA,"176",0,1
26,15,29,"DIXIE","Dixie","Dixie","Dixie County","FL",16437,1069,272,797,0,0,1069,234,38,0,0,159,112,1,272,0,18,33,44,40,31,41,35,24,6,0,"6 to 91","45",218,23,4,27,4,236,32,39,0,28,0,0,4,272,112,159,272,0,0,2179,0,2453,2179,272,1,35,0,36,2.78,2489,273,832,1105,"6.7",11,25.5,"2020-07-26 05:00:00","2020-08-01 05:00:00","NO","NO","YES","NO","decreased by","decreased by","decreased by","increased by","66.7","93.8","14.3","3.7","%","%","%","%",0,0,4,39,28,15,11,1.5,264,4,8,0,28,0,0,NA,"7",0,0
36,16,31,"DUVAL","Duval","Duval","Duval County","FL",924229,68003,21665,46174,13,151,67085,19871,1567,206,21,11210,10093,135,21438,300,878,3560,5061,3597,3176,2522,1464,704,395,8,"0 to 103","37",5201,6981,2139,7117,1737,10410,9291,1168,28,625,15,6,158,21665,10217,11311,21438,227,0,175981,549,198424,176530,21665,857,10177,2,11036,7.77,209460,22522,56351,79039,"8.6",10.8,33.1,"2020-07-26 05:00:00","2020-08-01 05:00:00","YES","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","4.4","43.4","40.6","17.1","%","%","%","%",624,46,164,1196,640,6,3,0.8,21322,163,343,1,1676,49,10,NA,"114",0,20
63,17,33,"ESCAMBIA","Escambia","Escambia","Escambia County","FL",311522,24354,8007,16327,1,19,20933,7071,90,846,0,3898,3135,128,7161,99,293,1514,1559,1143,1010,1024,666,444,250,5,"0 to 105","38",2789,1850,507,2015,244,4613,2304,768,5,441,6,6,97,8007,3488,4391,7161,846,0,54819,2634,65497,57453,8007,72,1420,0,1492,4.83,66989,8079,17747,25846,"8.3",12.1,33.2,"2020-07-26 05:00:00","2020-08-01 05:00:00","YES","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","35.2","36.9","19.3","2.2","%","%","%","%",256,47,103,773,447,10,6,1.3,7908,103,99,0,609,39,12,NA,"63",0,18
59,18,35,"FLAGLER","Flagler","Flagler","Flagler County","FL",107139,4803,930,3868,0,5,4758,803,117,10,0,506,407,7,920,14,37,131,138,111,147,147,127,60,18,0,"0 to 94","47",537,138,165,80,129,683,108,133,4,76,2,1,10,930,413,510,920,10,0,12995,30,13974,13025,930,45,1361,0,1406,3.2,15380,975,5229,6209,"5.8",6.3,20.3,"2020-07-26 05:00:00","2020-08-01 05:00:00","NO","YES","YES","YES","increased by","decreased by","decreased by","decreased by","21.4","35.8","12.6","13","%","%","%","%",1,0,11,137,78,15,9,1.2,919,11,11,0,70,9,1,NA,"9",0,2
65,19,37,"FRANKLIN","Franklin","Franklin","Franklin County","FL",11736,679,130,547,0,2,672,122,6,2,0,64,64,0,128,1,5,12,24,16,19,30,13,8,2,0,"0 to 85","48",70,38,2,18,5,105,18,10,0,4,0,0,2,130,64,66,128,2,0,2491,3,2628,2494,130,7,540,0,547,1.28,3175,137,1087,1226,"10.4",4.3,20.2,"2020-07-26 05:00:00","2020-08-01 05:00:00","NO","NO","NO","YES","increased by","increased by","increased by","increased by","1","2","66.7","59.2"," case"," cases","%","%",0,0,2,10,4,8,4,1.5,116,2,14,0,12,0,0,NA,"12",0,1
9,20,39,"GADSDEN","Gadsden","Gadsden","Gadsden County","FL",46017,4183,1552,2626,1,4,4158,1492,53,7,0,867,668,10,1545,40,105,215,261,279,261,186,124,56,25,0,"0 to 105","40",387,523,189,446,258,654,633,214,0,111,0,0,20,1552,668,874,1544,7,1,10199,16,11801,10215,1552,14,161,0,175,8,11976,1566,2787,4358,"9.5",13.1,37.4,"2020-07-26 05:00:00","2020-08-01 05:00:00","YES","NO","NO","NO","decreased by","decreased by","decreased by","decreased by","20","16.7","6.2","18.3","%","%","%","%",7,6,20,214,111,14,8,1.3,1437,19,115,1,189,7,1,NA,"119",0,7
1,21,41,"GILCHRIST","Gilchrist","Gilchrist","Gilchrist County","FL",17615,1069,334,731,0,4,1065,306,28,0,0,175,159,0,334,9,13,53,47,37,40,47,21,30,37,0,"0 to 106","46",261,19,24,30,48,235,51,22,0,19,0,0,3,334,159,175,334,0,0,3106,0,3446,3106,334,3,70,0,73,4.11,3519,337,801,1142,"6.5",9.6,31.5,"2020-07-26 05:00:00","2020-08-01 05:00:00","NO","YES","NO","NO","increased by","decreased by","decreased by","decreased by","300","33.3","22.2","7.1","%","%","%","%",45,0,3,22,19,7,6,0.9,329,3,5,0,36,2,0,NA,"40",0,3
55,22,43,"GLADES","Glades","Glades","Glades County","FL",13363,570,391,179,0,0,570,389,2,0,0,103,288,0,391,6,9,42,96,114,64,44,10,4,2,0,"0 to 89","38",284,75,18,14,166,203,22,40,0,26,0,0,3,391,288,103,391,0,0,695,0,1088,695,391,2,20,0,22,9.09,1110,393,199,592,"4.4",35.4,68.9,"2020-07-26 05:00:00","2020-08-01 05:00:00","NO","NO","NO","NO","increased by","increased by","decreased by","decreased by","1","300","90","67.6"," case","%","%","%",0,0,3,40,26,11,7,0.8,391,3,0,0,20,1,0,NA,"261",0,0
38,23,45,"GULF","Gulf","Gulf","Gulf County","FL",16055,1078,379,698,0,1,1015,367,3,9,0,195,175,0,370,7,24,44,46,50,72,74,44,12,6,0,"1 to 92","47",207,126,8,29,18,313,39,70,2,24,2,0,2,379,182,197,370,9,0,3066,55,3505,3121,379,0,80,0,80,0,3585,379,778,1158,"7.2",10.6,35.2,"2020-07-26 05:00:00","2020-08-01 05:00:00","NO","NO","NO","NO","decreased by","increased by","increased by","increased by","25","35.7","34.7","4.8","%","%","%","%",1,0,2,72,26,19,7,0.5,373,2,6,0,39,0,0,NA,"42",0,2
14,24,47,"HAMILTON","Hamilton","Hamilton","Hamilton County","FL",14269,2262,587,1674,0,1,2253,501,81,4,1,219,363,0,582,22,38,88,133,97,92,67,34,12,4,0,"0 to 90","36",250,279,39,14,90,329,163,81,1,21,0,0,3,587,366,221,582,5,0,3347,3,3939,3350,587,1,49,0,50,2,3989,588,1723,2312,"16.2",14.7,26,"2020-07-26 05:00:00","2020-08-01 05:00:00","NO","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","87.5","66.7","40.4","36.8","%","%","%","%",0,0,3,82,21,14,4,0.5,574,3,13,0,83,9,0,NA,"231",0,1
23,25,49,"HARDEE","Hardee","Hardee","Hardee County","FL",27228,1871,857,1013,1,0,1861,585,265,6,1,433,412,5,850,25,83,166,175,120,117,80,58,25,8,0,"0 to 93","33",632,81,104,33,575,242,33,129,3,72,3,1,7,857,417,435,850,7,0,3568,2,4432,3570,857,10,67,0,77,12.99,4509,867,1080,1948,"7.2",19.2,46.3,"2020-07-26 05:00:00","2020-08-01 05:00:00","NO","YES","YES","NO","decreased by","decreased by","decreased by","decreased by","20","29.4","7.6","23.6","%","%","%","%",3,1,8,132,75,16,9,0.9,841,8,16,0,147,9,0,NA,"5",0,2
60,26,51,"HENDRY","Hendry","Hendry","Hendry County","FL",40127,3602,1652,1949,0,1,3599,1603,49,0,0,728,920,4,1652,55,101,271,344,296,248,166,93,49,29,0,"0 to 101","36",1318,185,57,92,1131,443,78,263,0,144,0,0,37,1652,920,728,1652,0,0,6306,2,7975,6308,1652,19,150,0,169,11.24,8144,1671,2099,3771,"9.4",20.5,46.4,"2020-07-26 05:00:00","2020-08-01 05:00:00","YES","YES","YES","NO","decreased by","decreased by","decreased by","decreased by","28.6","35.7","11.4","12.1","%","%","%","%",18,18,37,263,144,16,9,2.2,1649,36,3,1,204,9,1,NA,"64",0,4
33,27,53,"HERNANDO","Hernando","Hernando","Hernando County","FL",182696,5657,1749,3905,1,2,5626,1465,270,12,2,948,786,1,1735,24,57,255,288,236,263,237,188,128,73,0,"0 to 100","45",1166,175,192,202,284,1104,347,337,2,219,2,1,33,1749,790,958,1735,14,0,15828,14,17606,15842,1749,46,1401,0,1447,3.18,19053,1795,5306,7104,"3.9",9.4,31.7,"2020-07-26 05:00:00","2020-08-01 05:00:00","YES","YES","NO","NO","decreased by","decreased by","increased by","increased by","23.6","30.3","4.3","2.2","%","%","%","%",45,6,34,339,221,20,13,1.9,1707,34,42,0,118,8,1,NA,"17",0,11
45,28,55,"HIGHLANDS","Highlands","Highlands","Highlands County","FL",102101,4978,1252,3718,0,8,4904,1135,114,3,0,666,582,1,1249,23,45,140,200,169,185,198,126,110,56,0,"0 to 98","48",700,203,181,165,343,665,241,265,2,142,1,0,29,1252,585,666,1249,3,0,13801,63,15128,13864,1252,27,494,0,521,5.18,15649,1279,4212,5499,"5.4",8.2,25.7,"2020-07-26 05:00:00","2020-08-01 05:00:00","YES","YES","NO","YES","decreased by","decreased by","decreased by","decreased by","14.3","27.8","24.2","9","%","%","%","%",49,1,29,267,143,22,12,2.3,1197,29,55,0,84,7,0,NA,"40",0,7
20,29,57,"HILLSBOROUGH","Hillsborough","Hillsborough","Hillsborough County","FL",1378883,79871,30118,49551,23,179,79201,29457,533,123,5,15861,13897,232,29990,644,1357,5148,6444,4832,4511,3372,1797,998,550,465,"0 to 104","37",9899,3816,3789,12486,7076,8581,14333,2372,16,1282,12,5,347,30118,13953,15933,29990,128,0,195003,349,225893,195352,30118,965,18044,0,19009,5.08,244902,31083,67595,98880,"7.2",12.7,38.9,"2020-07-26 05:00:00","2020-08-01 05:00:00","YES","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","20.9","35.6","10.4","10.7","%","%","%","%",849,143,352,2388,1294,8,5,1.2,29589,346,529,6,2707,159,20,NA,"27",0,53
18,30,59,"HOLMES","Holmes","Holmes","Holmes County","FL",19430,1270,445,823,0,2,1250,375,61,6,3,150,284,2,436,7,10,59,97,85,78,49,37,16,7,0,"0 to 96","39",281,80,31,44,22,334,80,25,0,11,0,0,2,445,287,156,436,9,0,3629,9,4090,3638,445,3,78,0,81,3.7,4171,448,901,1351,"7",10.7,35.3,"2020-07-26 05:00:00","2020-08-01 05:00:00","NO","NO","YES","NO","increased by","increased by","decreased by","decreased by","100","116.7","6.8","40.5","%","%","%","%",5,1,2,25,11,6,3,0.4,433,2,12,0,28,1,0,NA,"169",0,1
61,31,61,"INDIAN RIVER","Indian River","Indian River","Indian River County","FL",150984,7987,2302,5632,1,52,7865,2271,18,11,2,1223,1028,38,2289,40,120,374,372,323,322,260,188,166,137,0,"0 to 101","41",952,223,249,865,401,831,1057,272,6,163,3,0,48,2302,1036,1228,2289,13,0,23226,57,25596,23283,2302,65,2143,0,2208,2.94,27804,2367,7775,10195,"6.8",8.5,29.6,"2020-07-26 05:00:00","2020-08-01 05:00:00","NO","NO","YES","YES","decreased by","decreased by","decreased by","decreased by","47.1","61.4","16.3","7.7","%","%","%","%",111,17,48,278,166,13,8,2.1,2270,48,32,0,234,6,1,NA,"4",0,13
52,32,63,"JACKSON","Jackson","Jackson","Jackson County","FL",48472,4497,1613,2878,1,5,4463,1546,54,12,1,495,1095,10,1600,15,45,160,326,299,304,226,120,64,54,0,"0 to 100","43",755,343,56,446,66,704,830,143,2,92,0,0,33,1613,1102,500,1600,13,0,8603,18,10243,8621,1613,22,186,0,208,10.58,10451,1635,3064,4705,"9.7",15.6,36.4,"2020-07-26 05:00:00","2020-08-01 05:00:00","YES","YES","NO","NO","decreased by","decreased by","decreased by","decreased by","50","50","17.6","21.6","%","%","%","%",45,11,33,145,92,9,6,2,1588,32,25,1,91,6,0,NA,"657",0,15
11,33,65,"JEFFERSON","Jefferson","Jefferson","Jefferson County","FL",14105,918,344,574,0,0,910,290,49,5,0,97,242,0,339,4,5,32,63,58,68,58,36,12,8,0,"0 to 95","46",99,111,15,114,15,194,130,33,2,23,0,0,5,344,246,98,339,5,0,2212,4,2570,2216,344,1,95,0,96,1.04,2666,345,669,1014,"7.2",12.9,37.6,"2020-07-26 05:00:00","2020-08-01 05:00:00","NO","NO","NO","NO","decreased by","decreased by","increased by","increased by","100","50","189.8","85.6","%","%","%","%",0,4,5,35,23,11,7,1.5,337,5,7,0,17,1,2,NA,"61",0,0
37,34,67,"LAFAYETTE","Lafayette","Lafayette","Lafayette County","FL",8744,439,110,329,0,0,439,101,9,0,0,63,47,0,110,5,5,10,22,6,17,21,17,3,4,0,"1 to 98","49",60,26,15,9,14,84,12,22,0,7,0,0,1,110,47,63,110,0,0,765,0,878,765,110,0,14,0,14,0,892,110,343,453,"5.2",12.3,25.1,"2020-07-26 05:00:00","2020-08-01 05:00:00","NO","NO","NO","NO","increased by","increased by","increased by","increased by","200","50","84.6","79.6","%","%","%","%",0,0,1,22,7,20,7,0.9,111,1,-1,0,11,1,0,NA,"3",0,1
27,35,69,"LAKE","Lake","Lake","Lake County","FL",335362,19716,4661,15001,0,54,19510,4563,66,32,0,2399,2153,77,4629,83,172,737,851,738,720,623,409,242,84,2,"0 to 103","41",1306,526,783,2014,578,1662,2389,367,13,232,5,1,51,4661,2170,2413,4629,32,0,55621,125,60485,55746,4661,169,5571,0,5740,2.94,66225,4830,20572,25456,"7.6",7.3,24.5,"2020-07-26 05:00:00","2020-08-01 05:00:00","YES","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","27.4","25.4","23.2","2.4","%","%","%","%",86,8,52,380,237,9,6,1.1,4612,52,49,0,360,6,2,NA,"142",0,12
46,36,71,"LEE","Lee","Lee","Lee County","FL",718679,39353,15674,23652,2,25,38175,14750,642,276,6,8006,7159,227,15392,282,551,2447,2904,2536,2479,1969,1248,739,504,15,"0 to 101","41",6305,1464,654,6969,3449,4676,7267,1798,20,991,17,8,300,15674,7304,8133,15391,282,1,92610,928,109260,93538,15674,497,8826,1,9324,5.33,118584,16171,32478,48677,"6.8",13.6,41.1,"2020-07-26 05:00:00","2020-08-01 05:00:00","YES","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","25.7","31.6","25.4","10","%","%","%","%",392,149,308,1818,1008,12,7,2,15551,308,123,0,1205,85,12,NA,"49",1,44
10,37,73,"LEON","Leon","Leon","Leon County","FL",288102,16950,4387,12521,1,41,16625,4251,54,78,4,2261,2019,25,4305,56,186,1505,876,556,479,428,192,67,30,12,"0 to 105","28",1250,1330,384,1341,309,2063,1933,299,14,116,11,7,14,4387,2065,2297,4304,82,1,50565,214,55275,50779,4387,87,2381,0,2468,3.53,57743,4474,14902,19418,"6.7",7.7,26.4,"2020-07-26 05:00:00","2020-08-01 05:00:00","YES","NO","NO","YES","decreased by","decreased by","decreased by","decreased by","8.3","48.4","16.6","17.8","%","%","%","%",84,3,21,313,127,8,3,0.5,4294,21,93,0,351,17,2,NA,"123",0,1
28,38,75,"LEVY","Levy","Levy","Levy County","FL",39961,2323,595,1728,0,0,2319,547,45,0,3,288,301,3,592,11,30,111,96,78,96,79,55,29,8,2,"0 to 99","41",264,97,140,91,169,311,112,56,0,33,0,0,3,595,303,289,592,3,0,5244,1,5849,5245,595,4,192,0,196,2.04,6045,599,1920,2519,"6.3",9.9,25.8,"2020-07-26 05:00:00","2020-08-01 05:00:00","YES","NO","NO","NO","decreased by","decreased by","decreased by","increased by","25","7.1","1.8","9.5","%","%","%","%",2,1,3,56,33,10,6,0.5,583,3,12,0,59,2,1,NA,"3",0,1
