"OBJECTID_1","DEPCODE","FIPS","COUNTYNAME","County_1","County2","County3","State","CountyPopulation","NumPeopleTested","Age_0_4","Age_5_14","Age_15_24","Age_25_34","Age_35_44","Age_45_54","Age_55_64","Age_65_74","Age_75_84","Age_85plus","Age_Unkn","PUIAgeRang","PUIAgeMedi","PUIFemale","PUIMale","PUISexUnkn","PUIFLRes","PUINotFLRe","PUIFLResOu","PUIContNo","PUIContUnk","PUITravelN","PUITravelY","TPositive","TNegative","TInconc","TPending","T_Total_Re","T_LabPriva","T_LabDOH_R","T_LabPri_1","T_LabDOH_N","C_Female","C_Male","C_SexUnkn","C_AllResTy","C_Age_0_4","C_Age_5_14","C_Age_15_2","C_Age_25_3","C_Age_35_4","C_Age_45_5","C_Age_55_6","C_Age_65_7","C_Age_75_8","C_Age_85pl","C_Age_Unkn","C_AgeRange","C_AgeMedia","C_RaceWhit","C_RaceBlac","C_RaceOthe","C_RaceUnkn","C_Hispanic","C_Hispan_1","C_Hispan_2","C_EDYes_Re","C_EDYes_No","C_HospYesRES","C_HospYesNONRES","C_NonResDeaths","C_FLResDeaths","CasesAll","C_Men","C_Women","C_FLRes","C_NotFLRes","C_FLResOut","T_NegRes","T_NegNotFL","T_total","T_negative","T_positive","Anitbody_Positive","Antibody_Negative","Antibody_Inconclusive","Antibody_tested","Antibody_PctPos","Tests_AllSources","Postive_AllSources","Negative_Allsources","TestedPeople_AllSources","Percent_PopTest","Percent_PosTests","Percent_PositivePeople","Start","End","M_ILI","M_COVID","M_PosTests","M_PctPos","D_ILI","D_COVID","D_PosTests","D_PctPos","P_ILI","P_COVID","P_PosTests","P_PctPos","Text_ILI","Text_COVID","Text_PosTests","Text_PctPos","C_LTCF_Cases","C_LTCF_Deaths","ALL_DEATHS","ALL_ER","ALL_HOSPITAL","Perc_ER","Perc_Hosp","Perc_Died","Cases_Yesterday","Deaths_Yesterday","C_deltaCases","C_DeltaDeaths","C_Pediatric_Cases","C_Pedia_ER","C_Pedia_Hosp","C_PrisonDeaths"
27,35,69,"LAKE","Lake","Lake","Lake County","FL",335362,16046,237,263,959,1544,1607,1996,2590,2887,2044,671,1248,"0 to 103",58,8419,6594,1033,15907,139,0,199,15140,717,102,1252,14767,0,27,15882,1219,16,17,0,605,624,6,1235,20,29,212,232,185,186,168,112,84,22,2,"0 to 103","41",497,152,218,368,190,618,427,179,12,106,5,1,22,1252,634,612,1235,17,0,31401,120,32793,31521,1252,100,4480,0,4580,2.18,37373,1352,19247,20626,"6.2",3.6,8.4,"2020-06-21","2020-06-27","NO","NO","NO","YES","increased by","increased by","increased by","increased by","35.4","51.4","71.5","17.9","%","%","%","%",10,4,23,191,111,16,9,1.8,1192,22,60,0,72,5,1,0
46,36,71,"LEE","Lee","Lee","Lee County","FL",718679,28863,352,470,2283,3531,3627,4079,4773,4921,3281,1486,60,"0 to 119",55,16523,12128,212,27873,989,1,720,25312,3181,179,5363,23481,1,18,27855,5071,175,111,6,2748,2473,25,5246,83,139,805,967,845,821,649,454,328,267,5,"0 to 101","43",2766,665,138,1677,1565,1940,1741,986,15,588,13,4,156,5363,2538,2798,5245,117,1,49780,872,56031,50652,5363,270,6392,1,6663,4.05,62694,5633,29873,35526,"4.9",9,19.5,"2020-06-21","2020-06-27","NO","NO","NO","NO","increased by","increased by","increased by","decreased by","84.1","93.7","96.2","3.6","%","%","%","%",295,111,160,1001,601,19,12,3,5188,156,175,0,330,39,9,0
10,37,73,"LEON","Leon","Leon","Leon County","FL",288102,13534,191,319,1905,2218,1955,2018,2132,1744,678,342,32,"0 to 119",45,6992,6392,150,13293,240,1,245,12536,808,101,998,12397,3,136,13155,949,11,37,1,485,475,0,960,4,32,440,186,107,84,82,45,13,4,1,"0 to 91","25",298,339,40,283,56,596,308,110,11,47,9,7,8,998,494,504,959,38,1,26944,202,28161,27146,998,49,1670,0,1719,2.85,29880,1047,14067,15253,"5.3",3.5,7.7,"2020-06-21","2020-06-27","NO","NO","NO","YES","decreased by","increased by","increased by","increased by","6.7","64.3","257.7","71.5","%","%","%","%",12,2,15,121,56,13,6,1.5,951,8,47,0,49,3,0,0
28,38,75,"LEVY","Levy","Levy","Levy County","FL",39961,1777,26,31,177,231,195,237,343,269,189,78,1,"0 to 118",54,1030,731,16,1773,4,0,27,1472,338,7,173,1604,0,0,1773,149,21,3,0,61,109,0,170,1,3,37,41,29,18,22,13,6,3,0,"3 to 99","36",71,9,85,5,92,72,6,16,0,12,0,0,1,173,111,62,170,3,0,3032,1,3208,3033,173,3,135,0,138,2.17,3346,176,1739,1915,"4.8",5.3,9.9,"2020-06-21","2020-06-27","NO","NO","YES","YES","increased by","increased by","decreased by","decreased by","66.7","166.7","23.7","39.8","%","%","%","%",2,1,1,16,12,10,7,0.6,171,1,2,0,7,1,0,0
13,39,77,"LIBERTY","Liberty","Liberty","Liberty County","FL",8365,2217,3,4,158,690,561,398,268,93,28,6,8,"0 to 92",38,171,2038,8,2217,0,0,1,2001,84,0,222,1995,0,0,2217,219,3,0,0,6,216,0,222,0,0,13,58,55,54,36,5,0,1,0,"20 to 85","41",116,97,5,4,7,133,82,5,0,1,0,0,1,222,216,6,222,0,0,2102,0,2326,2102,222,1,11,0,12,8.33,2338,223,2006,2229,"26.6",9.5,10.1,"2020-06-21","2020-06-27","NO","NO","NO","YES","increased by","increased by","decreased by","decreased by","2","2","50","81.1"," cases"," cases","%","%",0,0,1,5,1,3,1,0.5,221,1,1,0,0,0,0,1
12,40,79,"MADISON","Madison","Madison","Madison County","FL",18474,1171,54,48,104,136,152,156,175,181,109,49,7,"0 to 99",50,744,421,6,1148,23,0,27,905,343,16,191,979,1,0,1147,131,56,4,0,114,73,0,187,12,11,22,24,31,23,37,14,6,11,0,"0 to 98","42",43,126,15,3,14,155,18,34,0,6,0,1,3,191,74,117,187,4,0,1753,19,1965,1772,191,0,55,0,55,0,2020,191,1034,1226,"6.6",9.5,16.3,"2020-06-21","2020-06-27","NO","NO","NO","NO","increased by","increased by","increased by","increased by","66.7","25","13.7","6.1","%","%","%","%",2,3,4,34,6,18,4,2.1,187,3,4,0,26,4,1,0
21,41,81,"MANATEE","Manatee","Manatee","Manatee County","FL",373853,16990,296,414,1139,1724,1841,2208,3090,3344,2063,768,103,"0 to 119",57,9619,7085,286,16736,254,0,911,15107,1886,48,2810,14175,4,1,16731,2732,60,18,0,1456,1331,5,2792,61,150,392,492,461,393,342,232,176,111,0,"0 to 101","41",1474,271,259,788,849,1056,887,186,3,262,3,2,130,2810,1340,1465,2792,18,0,36547,236,39610,36783,2810,133,3701,0,3834,3.47,43444,2943,17876,20824,"5.6",6.8,17.3,"2020-06-21","2020-06-27","NO","NO","NO","NO","increased by","increased by","increased by","decreased by","158.8","23.2","66.9","12.5","%","%","%","%",111,86,132,189,265,7,10,4.7,2737,130,73,0,272,1,1,0
24,42,83,"MARION","Marion","Marion","Marion County","FL",348371,15387,170,228,1020,1777,1763,2207,2623,2875,1913,784,27,"0 to 168",56,9414,5924,49,15359,28,0,4342,10334,3479,148,655,14421,0,311,15049,625,24,5,1,355,293,1,649,12,18,103,132,103,92,91,58,35,11,0,"0 to 97","40",417,107,39,86,110,448,91,108,3,66,0,0,10,655,295,359,649,6,0,22793,21,23474,22814,655,55,1956,0,2011,2.73,25485,710,16377,17398,"5",2.8,4.6,"2020-06-21","2020-06-27","NO","NO","NO","YES","increased by","increased by","increased by","increased by","35.1","34","189","72.7","%","%","%","%",7,3,10,111,66,17,11,1.5,631,10,24,0,36,0,0,0
19,43,85,"MARTIN","Martin","Martin","Martin County","FL",157581,8062,168,206,636,868,962,1043,1400,1393,968,394,24,"0 to 100",56,3974,3639,449,7966,96,0,428,6624,1443,79,1979,6053,1,29,7937,1950,13,16,0,900,1058,5,1963,74,111,312,365,361,320,203,109,75,47,2,"0 to 99","37",678,81,640,564,1064,436,463,299,2,171,1,1,25,1979,1067,907,1963,16,0,14470,78,16540,14548,1979,83,2474,0,2557,3.25,19097,2062,8527,10619,"6.7",10.8,25.6,"2020-06-21","2020-06-27","NO","NO","NO","NO","decreased by","decreased by","increased by","increased by","48.3","24.4","15.3","13.5","%","%","%","%",45,9,26,301,172,16,9,1.3,1910,25,69,0,235,18,2,0
49,44,87,"MONROE","Monroe","Monroe","Monroe County","FL",76325,3844,30,64,246,475,522,653,836,613,296,108,1,"0 to 101",54,2012,1822,10,3759,85,0,1299,2072,848,131,236,3568,0,40,3723,201,20,11,4,98,123,0,221,3,9,22,33,38,40,30,30,19,12,0,"2 to 100","48",157,9,4,51,62,101,58,41,3,20,2,0,4,236,132,104,221,15,0,5129,65,5430,5194,236,103,2623,1,2727,3.78,8157,339,6191,6571,"8.6",4.2,8.8,"2020-06-21","2020-06-27","NO","NO","NO","YES","increased by","increased by","increased by","increased by","160","55.6","83.9","41.5","%","%","%","%",17,1,4,44,22,19,10,1.7,219,4,17,0,15,3,0,0
54,45,89,"NASSAU","Nassau","Nassau","Nassau County","FL",80578,3364,46,54,256,348,393,460,638,609,384,172,4,"0 to 103",56,1816,1356,192,3255,109,0,67,3155,129,39,175,3180,0,9,3246,145,22,6,2,80,87,0,167,2,2,35,32,35,19,17,21,8,4,0,"1 to 89","41",110,22,4,31,4,131,32,35,1,17,0,0,1,175,90,85,167,8,0,6604,101,6882,6705,175,19,649,0,668,2.84,7550,194,3829,4032,"5",2.6,5.8,"2020-06-21","2020-06-27","NO","NO","NO","YES","increased by","increased by","increased by","increased by","8","30","145.5","61.9"," cases","%","%","%",5,1,1,36,17,21,10,0.6,169,1,6,0,6,0,0,0
4,46,91,"OKALOOSA","Okaloosa","Okaloosa","Okaloosa County","FL",200737,7288,164,159,599,1085,1046,949,1102,832,738,573,41,"0 to 119",51,4398,2850,40,7142,145,1,184,6548,488,79,636,6651,0,1,7142,514,109,8,5,314,309,0,623,6,26,96,141,106,83,81,48,32,16,1,"0 to 96","39",432,50,60,81,164,370,89,102,2,59,1,0,6,636,317,319,622,13,1,12183,132,12960,12315,636,28,1068,0,1096,2.55,14056,664,7719,8384,"4.2",4.7,9.1,"2020-06-21","2020-06-27","NO","NO","NO","YES","increased by","increased by","increased by","increased by","69.6","78.6","194","89.7","%","%","%","%",1,4,6,104,60,17,10,0.9,601,6,35,0,40,1,0,0
64,47,93,"OKEECHOBEE","Okeechobee","Okeechobee","Okeechobee County","FL",40572,1838,34,71,263,234,206,230,277,193,180,139,11,"0 to 119",49,1072,746,20,1828,10,0,96,1441,324,14,360,1478,0,0,1828,327,31,2,0,184,174,0,358,12,34,77,60,59,45,46,16,8,3,0,"0 to 93","34",246,31,35,46,189,120,49,30,0,30,2,0,0,360,175,185,358,2,0,3159,8,3527,3167,360,4,118,0,122,3.28,3649,364,1596,1960,"4.8",10,19.8,"2020-06-21","2020-06-27","YES","YES","NO","NO","did not change","decreased by","increased by","increased by","","20","102.3","2.3","","%","%","%",0,0,0,30,32,9,9,0,343,0,17,0,67,1,1,0
31,48,95,"ORANGE","Orange","Orange","Orange County","FL",1321194,69411,1187,1577,6646,10906,10323,10790,10739,7599,3602,1364,4678,"0 to 120",46,37780,31277,354,68263,1147,1,876,66483,2479,419,10014,59334,0,63,68202,9723,104,182,5,4642,5134,51,9827,140,226,2347,2739,1644,1335,903,407,202,66,5,"0 to 103","32",2496,1258,1726,4347,1523,2150,6154,861,47,440,37,5,56,10014,5242,4719,9826,187,1,122892,959,134010,123851,10014,556,9730,0,10286,5.41,144296,10570,69064,79697,"6",7.3,15.2,"2020-06-21","2020-06-27","NO","NO","NO","NO","increased by","increased by","increased by","increased by","73.8","46","162.2","38.3","%","%","%","%",49,7,61,908,477,10,5,0.6,9671,56,343,0,522,33,4,0
44,49,97,"OSCEOLA","Osceola","Osceola","Osceola County","FL",338619,14497,190,392,1137,2136,2089,2394,2406,1811,904,327,711,"0 to 155",49,8046,6376,75,14416,81,0,692,12639,1367,218,1919,12524,2,52,14363,1829,37,51,2,928,935,3,1866,30,55,292,467,292,335,217,125,82,22,2,"0 to 102","38",740,136,672,318,940,451,475,361,8,191,7,2,24,1919,971,944,1866,53,0,23507,27,25496,23534,1919,103,1760,0,1863,5.53,27359,2022,14284,16360,"4.8",7.4,13.9,"2020-06-21","2020-06-27","NO","NO","NO","NO","increased by","increased by","increased by","increased by","73.7","63.6","259.4","84.4","%","%","%","%",12,9,26,369,198,20,11,1.4,1833,24,86,0,112,11,0,0
6,50,99,"PALM BEACH","Palm Beach","Palm Beach","Palm Beach County","FL",1446277,73292,1109,1699,5651,9037,8916,10321,12336,10906,7643,4066,1608,"0 to 119",54,40019,32984,289,72509,781,2,2763,64740,9245,377,13711,59229,188,164,72162,13421,148,136,6,6748,6790,31,13569,217,485,1869,2410,2200,2025,1773,1140,886,695,11,"0 to 104","43",5542,2316,2150,3561,4520,5256,3793,2367,37,1744,23,13,503,13711,6876,6804,13567,142,2,128110,636,142690,128746,13711,1422,34424,0,35846,3.97,178536,15133,93653,109138,"7.5",8.5,20.6,"2020-06-21","2020-06-27","NO","NO","NO","NO","increased by","decreased by","increased by","decreased by","46.9","12.6","38.1","3.5","%","%","%","%",386,211,516,2404,1767,18,13,3.8,13389,503,322,0,949,79,23,1
8,51,101,"PASCO","Pasco","Pasco","Pasco County","FL",510593,15137,291,363,1285,1900,2093,2382,2597,2262,1355,579,30,"0 to 119",51,8747,6339,51,15058,79,0,375,13605,1271,127,1909,13187,2,39,15017,1842,53,13,1,969,923,3,1895,35,48,346,367,336,286,222,174,67,28,0,"0 to 99","39",961,138,192,604,318,879,698,231,4,129,3,1,17,1909,931,975,1895,14,0,32571,65,34555,32636,1909,67,3815,0,3882,1.73,38437,1976,17002,19019,"3.7",5.1,13.1,"2020-06-21","2020-06-27","NO","NO","NO","NO","increased by","increased by","increased by","increased by","175","55.8","255.8","98.2","%","%","%","%",38,10,18,235,132,13,7,0.9,1780,17,129,0,115,15,2,0
34,52,103,"PINELLAS","Pinellas","Pinellas","Pinellas County","FL",957875,41301,416,603,2993,5346,4783,5914,7675,6958,4218,2302,93,"0 to 120",55,23836,17355,110,40956,345,0,2462,36403,5531,394,6260,34968,1,72,40883,6042,145,66,7,3411,2758,18,6187,85,211,1059,1422,808,823,702,501,352,287,10,"0 to 104","38",2582,1242,279,2084,420,3299,2468,772,19,641,17,2,154,6260,2803,3439,6187,73,0,85089,272,91649,85361,6260,303,14174,2,14479,2.09,106128,6563,49142,55780,"5.8",6.2,15.9,"2020-06-21","2020-06-27","NO","NO","NO","NO","increased by","increased by","increased by","increased by","40.4","6.4","69.7","16.3","%","%","%","%",467,109,156,791,658,13,11,2.5,6020,154,240,0,387,21,2,0
43,53,105,"POLK","Polk","Polk","Polk County","FL",668671,20886,486,577,1752,2790,2809,2988,3284,3088,1958,814,340,"0 to 119",51,11961,8742,183,20790,96,0,501,18613,1929,148,3682,17188,1,15,20774,3409,256,16,1,1979,1681,5,3665,58,125,565,690,652,515,433,292,218,133,1,"0 to 103","40",1744,507,370,1044,905,1548,1212,685,9,458,5,1,93,3682,1688,1989,3665,17,0,41981,79,45762,42060,3682,104,2715,0,2819,3.69,48581,3786,19903,23705,"3.5",7.8,18.1,"2020-06-21","2020-06-27","NO","NO","NO","NO","increased by","increased by","increased by","increased by","53.6","12.1","153.7","47.6","%","%","%","%",290,60,94,694,463,19,13,2.6,3495,93,187,0,255,24,3,0
2,54,107,"PUTNAM","Putnam","Putnam","Putnam County","FL",72766,3554,75,123,349,510,440,553,601,431,299,162,11,"0 to 118",50,2222,1293,39,3546,8,0,92,3218,342,22,327,3224,1,2,3543,218,109,0,0,181,145,1,327,7,30,57,50,45,45,41,26,18,8,0,"0 to 98","38",159,145,17,6,34,278,15,56,0,36,0,0,6,327,145,181,327,0,0,6087,8,6423,6095,327,5,232,0,237,2.11,6660,332,3456,3791,"5.2",5,9.3,"2020-06-21","2020-06-27","NO","NO","NO","YES","increased by","increased by","increased by","decreased by","36.4","33.3","78.3","18.8","%","%","%","%",2,2,6,56,36,18,12,1.8,318,6,9,0,51,3,0,0
67,55,109,"ST. JOHNS","St. Johns","St. Johns","St. Johns County","FL",235503,10505,144,254,898,1134,1516,1724,1860,1674,887,398,16,"0 to 119",52,5791,4580,134,10469,36,0,331,9540,692,149,895,9558,12,40,10418,814,64,14,3,433,443,2,878,9,15,210,150,111,142,131,82,36,9,0,"0 to 97","40",488,46,33,311,41,502,335,95,4,59,4,0,7,895,451,442,878,17,0,19452,18,20387,19470,895,131,2842,4,2977,4.4,23364,1026,12400,13482,"5.7",4.4,9.8,"2020-06-21","2020-06-27","YES","NO","NO","YES","decreased by","increased by","increased by","increased by","6.5","5.9","161.4","25.1","%","%","%","%",2,1,7,99,63,12,8,0.8,837,7,58,0,50,4,0,0
7,56,111,"ST. LUCIE","St. Lucie","St. Lucie","St. Lucie County","FL",305591,10937,191,236,797,1356,1372,1699,1884,1719,1100,550,33,"0 to 119",53,6284,4445,208,10791,146,0,504,9238,1513,75,1691,9154,5,87,10699,1605,75,11,0,900,775,5,1680,37,54,217,296,259,298,227,149,87,65,2,"0 to 99","44",578,270,151,681,307,584,789,225,1,159,2,0,45,1691,780,906,1680,11,0,20508,135,22342,20643,1691,68,2120,1,2189,3.11,24531,1759,11274,13126,"4.3",7.2,16.1,"2020-06-21","2020-06-27","NO","NO","NO","NO","increased by","increased by","increased by","increased by","56.4","17.4","32","9.5","%","%","%","%",58,23,45,226,161,14,10,2.7,1652,45,39,0,124,4,3,0
50,57,113,"SANTA ROSA","Santa Rosa","Santa Rosa","Santa Rosa County","FL",170442,7192,230,269,634,958,1004,1069,1181,1051,547,239,10,"0 to 119",49,3948,3217,27,7124,68,0,126,6663,391,86,482,6707,1,2,7121,435,40,7,0,199,276,0,475,4,7,118,89,71,76,55,37,15,10,0,"0 to 98","38",364,50,13,48,25,379,71,38,0,29,1,0,9,482,278,204,475,7,0,11775,61,12320,11836,482,18,581,0,599,3.01,12919,500,7288,7791,"4.6",3.9,7,"2020-06-21","2020-06-27","NO","NO","NO","YES","increased by","increased by","increased by","increased by","66.7","300","152","96.4","%","%","%","%",3,0,9,38,30,8,7,1.9,468,9,14,0,19,3,2,7
57,58,115,"SARASOTA","Sarasota","Sarasota","Sarasota County","FL",412144,13900,166,193,807,1330,1321,1743,2513,2823,2003,960,41,"0 to 119",60,7796,5942,162,13649,251,0,537,12734,1369,101,1447,12445,1,7,13644,1353,62,26,6,745,668,2,1415,18,27,186,254,193,188,175,157,140,109,0,"0 to 104","46",938,78,116,283,189,865,361,243,15,201,11,2,96,1447,688,757,1415,32,0,33836,216,35504,34052,1447,162,5137,7,5306,3.05,40810,1609,17582,19206,"4.7",3.9,11.6,"2020-06-21","2020-06-27","NO","NO","NO","YES","increased by","increased by","increased by","increased by","171.4","93.1","135.4","39.4","%","%","%","%",63,63,98,258,212,18,15,6.8,1401,96,46,0,65,3,1,0
30,59,117,"SEMINOLE","Seminole","Seminole","Seminole County","FL",455086,18436,239,421,1833,2524,2480,2817,2963,2553,1206,530,870,"0 to 119",49,10421,7888,127,18394,42,0,319,17376,841,101,2477,15942,1,16,18378,2409,57,11,0,1299,1165,2,2466,32,50,657,581,348,334,208,142,71,53,1,"0 to 100","32",1169,222,214,861,376,810,1280,269,5,162,1,0,16,2477,1169,1306,2466,11,0,33456,30,35993,33486,2477,124,3336,0,3460,3.58,39453,2601,19278,21896,"4.8",6.6,14.1,"2020-06-21","2020-06-27","NO","NO","NO","NO","increased by","increased by","increased by","increased by","44.6","50.7","119.7","6.6","%","%","%","%",59,6,16,274,163,12,7,0.6,2366,16,111,0,116,10,1,0
29,60,119,"SUMTER","Sumter","Sumter","Sumter County","FL",120999,3915,28,28,98,179,190,299,523,1441,911,132,86,"0 to 119",69,1929,1797,189,3839,76,0,128,3515,318,60,334,3558,0,23,3816,282,49,2,1,107,224,0,331,1,3,15,14,40,45,45,107,55,9,0,"4 to 92","65",254,40,10,27,24,276,31,72,0,48,0,0,17,334,226,108,331,3,0,7047,73,7460,7120,334,41,2156,1,2198,1.87,9658,375,5714,6113,"5.1",3.9,9.6,"2020-06-21","2020-06-27","NO","NO","NO","YES","increased by","increased by","increased by","increased by","18.2","21.4","133.3","40.4","%","%","%","%",3,1,17,72,48,22,15,5.1,327,17,7,0,5,0,0,3
35,61,121,"SUWANNEE","Suwannee","Suwannee","Suwannee County","FL",43924,2365,66,65,203,319,285,281,373,312,239,212,10,"0 to 118",53,1489,804,72,2350,15,0,64,1931,652,20,439,1926,0,0,2350,312,112,12,3,259,165,0,424,12,24,59,69,69,60,52,36,34,24,0,"0 to 102","43",218,60,87,59,153,210,61,61,1,57,0,0,20,439,171,268,424,15,0,3497,0,3940,3497,439,8,127,0,135,5.93,4075,447,2053,2500,"5.7",11,18.9,"2020-06-21","2020-06-27","NO","NO","NO","NO","decreased by","decreased by","increased by","decreased by","25","25","48.4","51.9","%","%","%","%",45,18,20,62,57,15,13,4.6,433,20,6,0,45,2,2,0
3,62,123,"TAYLOR","Taylor","Taylor","Taylor County","FL",22098,914,33,20,83,140,116,113,166,142,74,23,4,"0 to 118",50,504,379,31,907,7,0,20,762,165,28,76,836,1,1,905,64,11,1,0,27,48,0,75,0,2,15,24,14,3,8,3,7,0,0,"6 to 84","32",46,7,18,4,26,45,4,18,0,7,0,0,0,76,48,28,75,1,0,1333,6,1417,1339,76,0,35,0,35,0,1452,76,871,949,"4.3",5.2,8.3,"2020-06-21","2020-06-27","NO","NO","NO","YES","increased by","increased by","decreased by","increased by","100","5","18.2","28.3","%"," cases","%","%",0,0,0,18,7,24,10,0,74,0,2,0,3,0,0,0
39,63,125,"UNION","Union","Union","Union County","FL",15239,1193,11,20,62,80,111,139,405,278,73,14,0,"0 to 118",59,328,859,6,1193,0,0,20,1132,94,4,61,1131,0,1,1192,57,4,0,0,13,48,0,61,0,3,8,8,2,4,22,12,2,0,0,"9 to 80","56",38,20,2,1,3,56,2,10,0,10,0,0,2,61,48,13,61,0,0,2215,0,2276,2215,61,0,24,0,24,0,2300,61,1155,1217,"8",2.7,5.1,"2020-06-21","2020-06-27","NO","NO","NO","YES","did not change","did not change","increased by","increased by","","","566.7","252.6","","","%","%",0,0,2,10,10,17,17,3.3,61,2,0,0,4,0,0,2
25,64,127,"VOLUSIA","Volusia","Volusia","Volusia County","FL",527634,21451,181,321,1302,2280,2346,3075,4372,4041,2195,1049,289,"0 to 119",57,12003,8776,672,21352,99,0,409,20033,1327,145,2024,19425,0,2,21350,1856,151,16,1,1036,966,5,2007,15,44,343,372,272,292,283,214,101,84,4,"0 to 102","43",919,304,372,412,238,1173,596,324,6,211,5,0,56,2024,975,1044,2007,17,0,37474,82,39609,37556,2024,173,7585,0,7758,2.23,47367,2197,27010,29209,"5.5",4.6,10.2,"2020-06-21","2020-06-27","NO","NO","NO","YES","increased by","increased by","increased by","increased by","48.6","66.7","157.1","42.8","%","%","%","%",55,34,56,330,216,17,11,2.8,1933,54,91,2,87,8,1,0
41,65,129,"WAKULLA","Wakulla","Wakulla","Wakulla County","FL",31877,1277,14,30,94,140,171,216,245,218,109,39,1,"0 to 102",53,722,545,10,1273,4,0,14,1199,202,6,55,1221,0,1,1272,36,17,2,0,31,22,0,53,1,0,10,8,7,13,6,6,3,1,0,"3 to 86","45",31,17,3,2,2,49,2,10,0,8,0,0,1,55,22,33,53,2,0,2101,2,2159,2103,55,3,194,0,197,1.52,2356,58,1415,1474,"4.6",2.5,4.5,"2020-06-21","2020-06-27","NO","NO","NO","YES","increased by","increased by","increased by","increased by","1","100","180","3"," case","%","%","%",0,0,1,10,8,19,15,1.8,54,1,1,0,4,0,0,0
51,66,131,"WALTON","Walton","Walton","Walton County","FL",65858,1712,53,45,115,180,224,250,299,252,159,132,3,"0 to 101",54,947,728,37,1643,69,0,38,1530,235,50,213,1498,0,1,1642,161,23,26,3,99,85,0,184,6,12,25,24,40,25,38,23,14,6,0,"0 to 101","45",165,12,5,2,49,128,7,33,7,25,2,0,9,213,96,117,184,29,0,3016,40,3274,3056,213,28,926,0,954,2.94,4228,241,2424,2666,"4",5.7,14.1,"2020-06-21","2020-06-27","NO","NO","NO","YES","increased by","increased by","increased by","increased by","200","133.3","21.7","7.5","%","%","%","%",4,9,9,40,27,19,13,4.2,211,9,2,0,24,2,0,0
53,67,133,"WASHINGTON","Washington","Washington","Washington County","FL",24566,930,12,16,60,98,115,147,198,130,99,55,0,"0 to 119",55,548,360,22,924,6,0,32,748,152,14,112,815,0,3,921,91,19,2,0,58,52,0,110,0,2,6,13,12,13,24,19,16,7,0,"9 to 99","58",78,23,1,8,1,100,9,12,0,20,0,0,12,112,52,60,110,2,0,1720,4,1837,1724,112,1,71,0,72,1.39,1909,113,886,1002,"4.1",5.9,12.2,"2020-06-21","2020-06-27","NO","NO","NO","YES","increased by","increased by","increased by","increased by","300","100","114.3","92.2","%","%","%","%",17,11,12,12,20,11,18,10.7,110,12,2,0,3,0,0,0
99,999,999,"UNKNOWN","Unknown","Unknown","Unknown","FL",0,1397,0,4,66,156,181,195,182,138,212,261,2,"6 to 119",59,950,439,8,137,1260,0,3,1384,10,12,138,1257,1,1,135,13,0,123,2,6,7,0,13,0,3,11,35,25,30,16,7,5,6,0,"12 to 82","36",1,2,0,10,2,0,11,0,2,0,0,0,0,138,72,65,13,125,0,1030,1135,2316,2165,138,35,351,0,386,9.07,2702,173,1608,1783,"",6.4,12.4,"2020-06-21","2020-06-27","","","","","","","","","","","","","","","","",0,0,0,2,0,2,0,0,143,0,-5,0,4,0,0,0
