"OBJECTID_1","DEPCODE","FIPS","COUNTYNAME","County_1","County2","County3","State","CountyPopulation","NumPeopleTested","TPositive","TNegative","TInconc","TPending","T_Total_Re","T_LabPriva","T_LabDOH_R","T_LabPri_1","T_LabDOH_N","C_Female","C_Male","C_SexUnkn","C_AllResTy","C_Age_0_4","C_Age_5_14","C_Age_15_2","C_Age_25_3","C_Age_35_4","C_Age_45_5","C_Age_55_6","C_Age_65_7","C_Age_75_8","C_Age_85pl","C_Age_Unkn","C_AgeRange","C_AgeMedia","C_RaceWhit","C_RaceBlac","C_RaceOthe","C_RaceUnkn","C_Hispanic","C_Hispan_1","C_Hispan_2","C_EDYes_Re","C_EDYes_No","C_HospYesRES","C_HospYesNONRES","C_NonResDeaths","C_FLResDeaths","CasesAll","C_Men","C_Women","C_FLRes","C_NotFLRes","C_FLResOut","T_NegRes","T_NegNotFL","T_total","T_negative","T_positive","Anitbody_Positive","Antibody_Negative","Antibody_Inconclusive","Antibody_tested","Antibody_PctPos","Tests_AllSources","Postive_AllSources","Negative_Allsources","TestedPeople_AllSources","Percent_PopTest","Percent_PosTests","Percent_PositivePeople","Start","End","M_ILI","M_COVID","M_PosTests","M_PctPos","D_ILI","D_COVID","D_PosTests","D_PctPos","P_ILI","P_COVID","P_PosTests","P_PctPos","Text_ILI","Text_COVID","Text_PosTests","Text_PctPos","C_LTCF_Cases","C_LTCF_Deaths","ALL_DEATHS","ALL_ER","ALL_HOSPITAL","Perc_ER","Perc_Hosp","Perc_Died","Cases_Yesterday","Deaths_Yesterday","C_deltaCases","C_DeltaDeaths","C_Pediatric_Cases","C_Pedia_ER","C_Pedia_Hosp","C_PrisonDeaths","C_Delta2","C_Trend1","C_Trend2","C_LTCF_AllCases","C_PCR_Pos","C_Antigen_Pos","NewPpl_Tested","NewPpl_Pos","NewPpl_Neg","NewPpl_Positivity"
47,11,21,"COLLIER","Collier","Collier","Collier County","FL",363922,26699,12588,14058,3,50,26254,12025,447,100,16,6353,6073,46,12472,334,650,2116,2009,2083,1986,1562,911,606,325,6,"0 to 104","40",6282,776,1464,3950,4950,3526,3996,1455,25,905,15,7,211,12588,6140,6402,12472,116,0,65136,279,78100,65415,12588,1183,15330,1,16514,7.16,94614,13771,29388,43213,"11.9",14.6,51.6,"2020-09-13 05:00:00","2020-09-19 05:00:00","NO","YES","NO","YES","increased by","did not change","increased by","decreased by","15.4","","26.8","12.8","%","","%","%",40,85,218,1480,920,12,8,1.7,12565,215,23,3,1379,113,26,0,"83",0,15,"699",11796,"792",264,23,241,8.7
16,12,23,"COLUMBIA","Columbia","Columbia","Columbia County","FL",69105,6823,3733,3086,0,4,6793,3362,358,10,3,1210,2508,2,3720,66,138,412,654,705,628,555,351,159,64,1,"0 to 102","43",2263,1129,155,173,233,3266,221,104,1,206,2,0,54,3733,2516,1215,3720,13,0,13440,13,17242,13453,3733,46,412,0,458,10.04,17700,3779,3498,7281,"10.5",21.4,55.4,"2020-09-13 05:00:00","2020-09-19 05:00:00","NO","YES","NO","YES","decreased by","decreased by","increased by","increased by","54.8","18.2","3.9","2.6","%","%","%","%",24,11,54,105,208,3,6,1.4,3690,54,43,0,259,2,3,9,"1590",0,4,"256",3492,"241",97,43,54,44.3
48,13,25,"DADE","Dade","Miami-Dade","Miami-Dade County","FL",2715516,305538,168272,136645,89,532,302878,165337,1836,1079,20,85066,81120,987,167173,2675,6205,22216,30654,27868,30123,23566,13085,7389,4021,470,"0 to 108","42",67745,14824,21198,63406,79011,22334,65828,15190,95,7709,41,21,3163,168272,81713,85514,167172,1099,1,729510,961,900767,730471,168272,15052,97888,4,112944,13.33,1013711,183324,234533,418482,"15.4",18.1,60,"2020-09-13 05:00:00","2020-09-19 05:00:00","NO","YES","NO","YES","increased by","decreased by","increased by","decreased by","14.9","17.8","8.3","16.5","%","%","%","%",784,744,3184,15285,7750,10,5,1.9,167880,3148,392,36,12290,1056,160,35,"1958",2,187,"5727",166748,"1524",3835,392,3443,10.2
58,14,27,"DESOTO","Desoto","Desoto","Desoto County","FL",36399,3870,1555,2308,1,6,3850,1419,133,3,0,637,911,4,1552,44,132,218,296,290,231,185,98,45,16,0,"0 to 97","37",939,164,123,326,712,461,379,234,1,120,1,0,25,1555,912,639,1552,3,0,9435,10,11008,9445,1555,131,895,0,1026,12.77,12034,1686,3203,4896,"13.5",14,43.6,"2020-09-13 05:00:00","2020-09-19 05:00:00","NO","NO","NO","YES","increased by","decreased by","increased by","increased by","150","26.3","50","8.6","%","%","%","%",21,0,25,235,121,16,8,1.6,1551,24,4,1,226,14,3,0,"244",0,2,"63",1548,"7",28,4,24,14.3
26,15,29,"DIXIE","Dixie","Dixie","Dixie County","FL",16437,1701,831,870,0,0,1700,758,72,1,0,299,531,0,830,7,37,84,135,176,131,123,87,42,9,0,"0 to 91","43",602,187,22,19,52,740,38,77,0,51,0,0,7,831,531,300,830,1,0,4423,0,5266,4423,831,4,52,0,56,7.14,5322,835,922,1757,"10.7",15.7,49.1,"2020-09-13 05:00:00","2020-09-19 05:00:00","YES","NO","NO","YES","decreased by","decreased by","increased by","increased by","25","38.5","24","6.4","%","%","%","%",0,0,7,77,51,10,7,0.8,828,7,3,0,62,2,1,3,"344",0,2,"30",817,"14",15,3,12,20
36,16,31,"DUVAL","Duval","Duval","Duval County","FL",924229,77342,29845,47241,15,241,76230,27510,2005,309,21,15673,13525,317,29515,458,1300,4811,6470,4715,4418,3670,2209,1122,635,37,"0 to 103","38",8384,9691,3539,7901,2462,16716,10337,2039,39,1076,20,13,367,29845,13695,15824,29515,330,0,238646,547,269285,239193,29845,1538,13555,2,15095,10.19,284380,31383,60796,92437,"10",11,40.6,"2020-09-13 05:00:00","2020-09-19 05:00:00","NO","YES","NO","YES","decreased by","decreased by","increased by","decreased by","6","23.2","11.9","3.8","%","%","%","%",423,129,380,2078,1096,7,4,1.3,29717,375,128,5,2432,111,21,0,"170",0,22,"1927",28918,"927",1400,128,1272,9.1
63,17,33,"ESCAMBIA","Escambia","Escambia","Escambia County","FL",311522,28313,12142,16166,1,4,24684,10957,92,1093,0,5612,5342,95,11049,159,441,2069,2310,1827,1592,1589,1088,684,357,26,"0 to 105","39",4382,2494,1211,2962,388,7273,3388,1295,18,809,14,14,228,12142,5815,6232,11049,1093,0,76427,2626,91252,79053,12142,238,2124,0,2362,10.08,93614,12380,18290,30675,"9.8",13.2,43.7,"2020-09-13 05:00:00","2020-09-19 05:00:00","NO","NO","YES","YES","decreased by","decreased by","decreased by","decreased by","53.8","34.5","54.2","25","%","%","%","%",120,95,242,1313,823,11,7,2,12103,235,39,7,910,70,25,3,"889",0,15,"1115",12076,"66",427,39,388,9.1
59,18,35,"FLAGLER","Flagler","Flagler","Flagler County","FL",107139,5809,1704,4095,0,10,5756,1540,150,14,0,926,760,4,1690,26,97,216,211,207,245,270,243,142,46,1,"0 to 96","49",986,240,325,139,239,1279,172,216,5,139,3,1,23,1704,766,934,1690,14,0,18230,29,19983,18259,1704,72,1673,0,1745,4.13,21728,1776,5768,7554,"7.1",8.2,30.6,"2020-09-13 05:00:00","2020-09-19 05:00:00","NO","NO","NO","YES","decreased by","decreased by","decreased by","decreased by","52.4","43.5","34.5","42.3","%","%","%","%",8,1,24,221,142,13,9,1.4,1687,24,17,0,167,13,2,0,"10",0,1,"138",1574,"130",69,17,52,24.6
65,19,37,"FRANKLIN","Franklin","Franklin","Franklin County","FL",11736,1332,611,717,0,4,1321,596,11,4,0,152,455,0,607,5,27,65,152,114,96,95,36,19,2,0,"0 to 85","39",360,226,10,11,45,498,64,19,0,8,0,0,3,611,456,155,607,4,0,4299,3,4924,4302,611,8,559,0,567,1.41,5491,619,1276,1899,"16.2",11.3,46.5,"2020-09-13 05:00:00","2020-09-19 05:00:00","YES","YES","NO","NO","did not change","decreased by","increased by","increased by","","50","111.1","51.6","","%","%","%",0,0,3,19,8,4,2,0.5,604,3,7,0,46,0,0,0,"347",0,0,"4",602,"9",30,7,23,23.3
9,20,39,"GADSDEN","Gadsden","Gadsden","Gadsden County","FL",46017,5464,2750,2708,0,6,5437,2687,55,8,0,1311,1416,15,2742,64,164,373,456,517,487,360,197,81,33,18,"0 to 98","40",782,1119,479,362,499,1725,518,402,0,209,0,0,46,2750,1417,1318,2741,8,1,13634,16,16438,13650,2750,28,220,0,248,11.29,16686,2778,2928,5712,"12.4",16.6,50.8,"2020-09-13 05:00:00","2020-09-19 05:00:00","NO","YES","NO","NO","increased by","decreased by","increased by","increased by","700","13.3","78.7","124","%","%","%","%",1,7,46,402,209,15,8,1.7,2739,45,11,1,307,19,2,0,"313",0,2,"86",2689,"61",41,11,30,26.8
1,21,41,"GILCHRIST","Gilchrist","Gilchrist","Gilchrist County","FL",17615,1289,506,781,1,1,1287,462,44,0,0,267,238,1,506,10,25,73,92,59,70,62,36,36,43,0,"0 to 106","43",420,32,26,28,77,398,31,71,0,38,0,0,12,506,238,267,506,0,0,4107,0,4622,4107,506,6,100,0,106,5.66,4728,512,881,1395,"7.9",10.8,39.7,"2020-09-13 05:00:00","2020-09-19 05:00:00","NO","NO","NO","YES","did not change","increased by","increased by","increased by","","100","200","113.5","","%","%","%",1,8,12,71,38,15,8,2.4,505,12,1,0,52,7,1,0,"53",0,0,"72",499,"7",7,1,6,14.3
55,22,43,"GLADES","Glades","Glades","Glades County","FL",13363,735,517,218,0,0,735,512,5,0,0,163,354,0,517,6,20,57,119,135,83,58,18,18,3,0,"0 to 89","39",374,88,32,23,208,282,27,62,0,45,0,0,4,517,354,163,517,0,0,937,0,1455,937,517,3,24,0,27,11.11,1482,520,242,762,"5.7",35.1,70.7,"2020-09-13 05:00:00","2020-09-19 05:00:00","NO","NO","NO","NO","decreased by","decreased by","increased by","increased by","33.3","25","50","8.6","%","%","%","%",0,0,4,62,45,12,9,0.8,513,4,4,0,38,1,0,0,"279",0,0,"5",515,"2",30,4,26,13.3
38,23,45,"GULF","Gulf","Gulf","Gulf County","FL",16055,1697,873,820,0,4,1630,859,4,10,0,342,521,0,863,20,46,80,143,125,157,175,89,27,11,0,"0 to 94","46",562,266,16,19,42,773,48,124,3,52,2,0,14,873,528,345,863,10,0,4839,55,5773,4894,873,3,99,0,102,2.94,5875,876,919,1799,"11.2",14.9,51.6,"2020-09-13 05:00:00","2020-09-19 05:00:00","YES","NO","YES","YES","did not change","decreased by","decreased by","decreased by","","80","56.2","31","","%","%","%",2,1,14,127,54,15,7,1.6,871,14,2,0,82,2,0,0,"287",0,1,"14",852,"21",5,2,3,40
14,24,47,"HAMILTON","Hamilton","Hamilton","Hamilton County","FL",14269,2511,841,1669,0,1,2501,705,130,4,2,282,553,0,835,28,52,105,168,147,141,118,53,20,9,0,"0 to 90","40",365,405,56,9,111,595,129,95,1,30,0,0,8,841,556,285,835,6,0,4633,3,5479,4636,841,6,64,0,70,8.57,5549,847,1733,2581,"18.1",15.3,33.7,"2020-09-13 05:00:00","2020-09-19 05:00:00","YES","NO","NO","NO","decreased by","increased by","increased by","increased by","50","20","71.1","62.6","%","%","%","%",0,0,8,96,30,12,4,1,840,8,1,0,107,9,0,0,"358",0,0,"27",826,"15",10,1,9,10
23,25,49,"HARDEE","Hardee","Hardee","Hardee County","FL",27228,2539,1322,1213,1,3,2526,955,360,6,1,629,681,5,1315,34,112,247,261,199,213,131,80,37,8,0,"0 to 93","35",946,110,182,77,801,426,88,169,3,124,4,1,11,1322,686,631,1315,7,0,6488,2,7821,6490,1322,18,107,0,125,14.4,7946,1340,1320,2664,"9.8",16.9,52.8,"2020-09-13 05:00:00","2020-09-19 05:00:00","NO","NO","NO","NO","decreased by","decreased by","increased by","increased by","50","14.3","29.8","12.2","%","%","%","%",3,2,12,172,128,14,10,0.9,1313,12,9,0,204,11,0,0,"126",0,1,"61",1314,"8",30,9,21,30
60,26,51,"HENDRY","Hendry","Hendry","Hendry County","FL",40127,4096,2056,2039,1,0,4091,2001,53,2,0,941,1111,2,2054,63,139,333,399,366,306,224,128,63,35,0,"0 to 101","37",1621,240,91,102,1377,593,84,340,0,189,0,0,42,2056,1112,942,2054,2,0,7998,2,10075,8000,2056,40,190,0,230,17.39,10305,2096,2229,4326,"10.8",20.3,51.2,"2020-09-13 05:00:00","2020-09-19 05:00:00","NO","NO","NO","YES","increased by","increased by","increased by","decreased by","14.3","75","12.5","14.5","%","%","%","%",0,19,42,340,189,17,10,2,2051,42,5,0,266,17,2,0,"69",0,0,"97",2049,"7",64,5,59,7.8
33,27,53,"HERNANDO","Hernando","Hernando","Hernando County","FL",182696,7462,3084,4374,0,4,7427,2619,448,16,1,1724,1343,0,3067,36,103,388,442,414,467,425,336,255,196,22,"0 to 101","48",2338,291,421,17,561,2480,26,541,2,394,2,1,117,3084,1348,1735,3067,17,0,24268,14,27383,24282,3084,122,1841,0,1963,6.21,29346,3206,6215,9425,"5.2",10.9,43,"2020-09-13 05:00:00","2020-09-19 05:00:00","NO","YES","NO","YES","increased by","decreased by","increased by","increased by","35","42.9","30.4","10.8","%","%","%","%",69,47,118,543,396,18,13,3.8,3064,116,20,2,199,12,2,0,"29",0,7,"533",3010,"74",160,20,140,12.5
45,28,55,"HIGHLANDS","Highlands","Highlands","Highlands County","FL",102101,6040,2121,3908,0,11,5956,1915,195,11,0,1140,969,1,2110,35,95,235,349,276,313,323,217,183,95,0,"0 to 99","47",1244,324,329,213,584,1223,303,420,6,223,4,0,82,2121,977,1143,2110,11,0,18633,62,20826,18695,2121,71,657,0,728,9.75,21554,2192,4565,6768,"6.6",10.2,36.3,"2020-09-13 05:00:00","2020-09-19 05:00:00","YES","NO","NO","YES","decreased by","decreased by","decreased by","decreased by","29.4","22","9.1","27.4","%","%","%","%",5,22,82,426,227,21,11,3.9,2111,82,10,0,166,16,2,3,"63",0,1,"353",2116,"5",61,10,51,16.4
20,29,57,"HILLSBOROUGH","Hillsborough","Hillsborough","Hillsborough County","FL",1378883,92075,41351,50324,21,379,91134,40466,680,200,5,21848,18944,354,41146,891,1919,7361,8305,6544,6195,4678,2592,1481,855,530,"0 to 104","37",14662,5317,5934,15233,10503,13068,17575,3361,27,1821,19,5,620,41351,19035,21958,41146,205,0,270145,345,312373,270490,41351,2354,24816,0,27170,8.66,339543,43705,75140,119245,"8.6",12.9,47.5,"2020-09-13 05:00:00","2020-09-19 05:00:00","NO","YES","NO","YES","decreased by","decreased by","increased by","decreased by","9.5","8.2","31.4","8.5","%","%","%","%",389,281,625,3388,1840,9,5,1.5,41178,619,173,6,3831,235,31,0,"76",1,19,"2491",40624,"727",1730,173,1557,10
18,30,59,"HOLMES","Holmes","Holmes","Holmes County","FL",19430,1642,741,899,0,2,1618,619,109,10,3,326,402,0,728,15,30,96,134,125,125,91,73,33,19,0,"0 to 101","42",535,86,53,54,31,595,102,51,0,28,0,0,7,741,406,335,728,13,0,4534,9,5294,4543,741,11,119,0,130,8.46,5424,752,1018,1772,"9.1",13.9,45.8,"2020-09-13 05:00:00","2020-09-19 05:00:00","YES","YES","NO","YES","decreased by","decreased by","increased by","increased by","100","50","33.3","56.2","%","%","%","%",10,2,7,51,28,7,4,0.9,735,6,6,1,72,3,0,1,"188",0,2,"59",708,"33",20,6,14,30
61,31,61,"INDIAN RIVER","Indian River","Indian River","Indian River County","FL",150984,9230,3145,6029,0,56,9096,3103,19,21,2,1697,1410,15,3122,56,167,483,470,409,437,399,298,232,194,0,"0 to 105","44",1631,382,343,766,670,1542,910,517,8,290,4,0,115,3145,1424,1706,3122,23,0,31905,55,35124,31960,3145,158,2695,0,2853,5.54,37977,3303,8724,12083,"8",8.7,35.8,"2020-09-13 05:00:00","2020-09-19 05:00:00","NO","YES","NO","YES","did not change","decreased by","increased by","decreased by","","54.5","27.8","2.4","","%","%","%",52,53,115,525,294,17,10,3.7,3129,115,16,0,323,20,2,0,"7",0,6,"443",3131,"14",206,16,190,7.8
52,32,63,"JACKSON","Jackson","Jackson","Jackson County","FL",48472,5669,2773,2868,0,28,5599,2679,66,27,1,946,1793,6,2745,30,86,314,554,515,463,368,206,145,92,0,"0 to 100","42",1219,539,127,860,112,1292,1341,201,3,145,1,0,77,2773,1808,959,2745,28,0,13777,15,16577,13792,2773,61,318,0,379,16.09,16956,2834,3186,6048,"12.5",16.7,50,"2020-09-13 05:00:00","2020-09-19 05:00:00","YES","NO","YES","YES","decreased by","decreased by","decreased by","decreased by","10","63.2","21.2","33","%","%","%","%",13,57,77,204,146,8,6,2.8,2768,77,5,0,183,9,0,7,"1072",0,2,"396",2705,"68",42,5,37,11.9
11,33,65,"JEFFERSON","Jefferson","Jefferson","Jefferson County","FL",14105,1194,552,640,1,1,1179,479,62,11,0,164,377,0,541,6,13,56,97,87,101,104,57,21,10,0,"0 to 95","46",210,286,36,9,26,477,38,55,2,34,0,0,8,552,384,168,541,11,0,3213,2,3782,3215,552,8,117,0,125,6.4,3907,560,757,1319,"9.4",14.3,46.9,"2020-09-13 05:00:00","2020-09-19 05:00:00","NO","YES","YES","YES","decreased by","did not change","decreased by","decreased by","100","","6.7","8.5","%","","%","%",6,4,8,57,34,11,7,1.4,550,8,2,0,34,1,2,0,"275",0,0,"42",545,"7",12,2,10,16.7
37,34,67,"LAFAYETTE","Lafayette","Lafayette","Lafayette County","FL",8744,1555,1234,318,0,3,1552,1187,47,0,0,177,1057,0,1234,7,11,107,391,322,173,120,62,25,16,0,"1 to 98","37",828,349,40,17,149,1001,84,43,0,21,0,0,12,1234,1057,177,1234,0,0,1454,0,2701,1454,1234,5,22,0,27,18.52,2728,1239,340,1582,"18.1",45.4,79.7,"2020-09-13 05:00:00","2020-09-19 05:00:00","YES","YES","NO","NO","decreased by","decreased by","increased by","decreased by","25","10","37.5","38.1","%","%","%","%",0,7,12,43,21,4,2,1,1232,12,2,0,22,1,0,1,"757",0,0,"81",1215,"19",5,2,3,40
27,35,69,"LAKE","Lake","Lake","Lake County","FL",335362,22449,7394,14866,4,185,22090,7225,117,51,1,3818,3404,120,7342,133,296,1100,1210,1114,1120,985,736,451,220,29,"0 to 103","43",2810,935,1539,2058,1222,3637,2483,856,15,553,8,2,184,7394,3433,3837,7342,52,0,76659,123,84283,76782,7394,389,6797,0,7186,5.41,91469,7783,21663,29635,"8.8",8.5,34.7,"2020-09-13 05:00:00","2020-09-19 05:00:00","NO","YES","YES","YES","increased by","decreased by","decreased by","decreased by","3","14.7","8.6","19","%","%","%","%",119,62,186,871,561,12,8,2.5,7365,175,29,11,614,30,6,1,"261",0,21,"591",7147,"247",320,29,291,9.1
