"OBJECTID_1","DEPCODE","FIPS","COUNTYNAME","County_1","County2","County3","State","CountyPopulation","NumPeopleTested","TPositive","TNegative","TInconc","TPending","T_Total_Re","T_LabPriva","T_LabDOH_R","T_LabPri_1","T_LabDOH_N","C_Female","C_Male","C_SexUnkn","C_AllResTy","C_Age_0_4","C_Age_5_14","C_Age_15_2","C_Age_25_3","C_Age_35_4","C_Age_45_5","C_Age_55_6","C_Age_65_7","C_Age_75_8","C_Age_85pl","C_Age_Unkn","C_AgeRange","C_AgeMedia","C_RaceWhit","C_RaceBlac","C_RaceOthe","C_RaceUnkn","C_Hispanic","C_Hispan_1","C_Hispan_2","C_EDYes_Re","C_EDYes_No","C_HospYesRES","C_HospYesNONRES","C_NonResDeaths","C_FLResDeaths","CasesAll","C_Men","C_Women","C_FLRes","C_NotFLRes","C_FLResOut","T_NegRes","T_NegNotFL","T_total","T_negative","T_positive","Anitbody_Positive","Antibody_Negative","Antibody_Inconclusive","Antibody_tested","Antibody_PctPos","Tests_AllSources","Postive_AllSources","Negative_Allsources","TestedPeople_AllSources","Percent_PopTest","Percent_PosTests","Percent_PositivePeople","Start","End","M_ILI","M_COVID","M_PosTests","M_PctPos","D_ILI","D_COVID","D_PosTests","D_PctPos","P_ILI","P_COVID","P_PosTests","P_PctPos","Text_ILI","Text_COVID","Text_PosTests","Text_PctPos","C_LTCF_Cases","C_LTCF_Deaths","ALL_DEATHS","ALL_ER","ALL_HOSPITAL","Perc_ER","Perc_Hosp","Perc_Died","Cases_Yesterday","Deaths_Yesterday","C_deltaCases","C_DeltaDeaths","C_Pediatric_Cases","C_Pedia_ER","C_Pedia_Hosp","C_PrisonDeaths","C_Delta2","C_Trend1","C_Trend2","C_LTCF_AllCases","C_PCR_Pos","C_Antigen_Pos"
47,11,21,"COLLIER","Collier","Collier","Collier County","FL",363922,25158,11201,13773,3,181,24568,10654,420,111,16,5607,5375,92,11074,306,572,1857,1816,1882,1783,1378,805,528,273,1,"0 to 104","40",5485,686,1192,3711,4502,2797,3775,1298,25,805,15,6,163,11201,5440,5652,11074,127,0,56355,281,67910,56636,11201,968,14371,1,15340,6.31,83250,12169,28144,40498,"11.1",14.6,48.4,"2020-08-09 05:00:00","2020-08-15 05:00:00","NO","YES","YES","NO","increased by","decreased by","decreased by","increased by","14","2","8.3","16.7","%","%","%","%",71,76,169,1323,820,12,8,1.5,11144,168,57,1,1232,98,25,0,"73",0,12,"602",10661,"540"
16,12,23,"COLUMBIA","Columbia","Columbia","Columbia County","FL",69105,6241,3178,3059,0,4,6210,2882,282,11,3,963,2199,2,3164,57,108,297,580,611,552,484,292,142,53,2,"0 to 102","43",1637,764,134,629,181,2247,736,80,1,170,2,0,31,3178,2207,968,3164,14,0,11455,13,14701,11468,3178,28,358,0,386,7.25,15087,3206,3417,6627,"9.6",21.3,51.4,"2020-08-09 05:00:00","2020-08-15 05:00:00","YES","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","4.8","11.1","42.3","18","%","%","%","%",33,7,31,81,172,3,6,1,3158,31,20,0,205,0,1,5,"1462",0,5,"229",3028,"150"
48,13,25,"DADE","Dade","Miami-Dade","Miami-Dade County","FL",2715516,286733,151214,134966,93,460,284251,148472,1765,967,10,76064,73213,960,150237,2276,5289,19391,27895,25253,27264,21268,11820,6675,3665,418,"0 to 120","43",57446,13124,17147,62520,66680,18317,65240,13635,70,6969,38,16,2238,151214,73692,76492,150236,977,1,621464,971,775595,622435,151214,10918,83071,3,93992,11.62,869587,162132,218037,380725,"14",18.6,56.5,"2020-08-09 05:00:00","2020-08-15 05:00:00","NO","YES","NO","YES","increased by","decreased by","increased by","decreased by","0.7","41.9","31.9","3.9","%","%","%","%",1296,661,2254,13705,7007,10,5,1.5,150305,2235,909,19,10521,912,135,31,"1651",2,191,"5294",150940,"274"
58,14,27,"DESOTO","Desoto","Desoto","Desoto County","FL",36399,3696,1449,2240,1,6,3676,1313,133,3,0,591,852,3,1446,43,124,206,280,275,220,171,86,31,13,0,"0 to 97","37",893,147,99,307,690,402,354,209,1,107,1,0,21,1449,853,593,1446,3,0,8586,10,10052,8596,1449,107,700,0,807,13.26,10859,1556,2940,4503,"12.4",14.3,42.1,"2020-08-09 05:00:00","2020-08-15 05:00:00","NO","NO","NO","NO","decreased by","decreased by","increased by","increased by","50","71.4","16.9","12.2","%","%","%","%",7,0,21,210,108,15,8,1.4,1443,21,6,0,215,11,3,0,"216",0,1,"34",1443,"6"
26,15,29,"DIXIE","Dixie","Dixie","Dixie County","FL",16437,1485,657,827,0,1,1483,617,39,1,0,221,435,0,656,5,22,61,111,147,108,95,69,32,7,0,"0 to 91","43",438,147,17,54,38,547,71,58,0,37,0,0,4,657,435,222,656,1,0,3868,0,4537,3868,657,3,46,0,49,6.12,4586,660,873,1534,"9.3",14.4,44.4,"2020-08-09 05:00:00","2020-08-15 05:00:00","YES","NO","NO","NO","decreased by","decreased by","decreased by","decreased by","33.3","33.3","83.6","65.4","%","%","%","%",0,0,4,58,37,9,6,0.6,643,4,14,0,41,0,0,0,"262",0,0,"24",648,"9"
36,16,31,"DUVAL","Duval","Duval","Duval County","FL",924229,72483,25454,46801,12,216,71460,23353,1834,245,22,13292,11656,239,25187,370,1066,4034,5736,4163,3781,3066,1845,866,494,33,"0 to 103","38",6500,8497,2607,7583,2062,13159,9966,1581,33,841,18,8,235,25454,11798,13413,25187,267,0,201387,547,227605,201934,25454,1336,12709,2,14047,9.51,241652,26790,59510,86530,"9.4",11.1,37,"2020-08-09 05:00:00","2020-08-15 05:00:00","YES","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","23.5","40.1","32.7","18.7","%","%","%","%",509,97,243,1614,859,7,4,1,25316,243,138,0,2015,69,14,0,"134",0,14,"1243",25129,"325"
63,17,33,"ESCAMBIA","Escambia","Escambia","Escambia County","FL",311522,26946,10752,16188,1,5,23439,9704,92,956,0,4940,4758,98,9796,137,396,1823,2069,1652,1425,1390,932,592,314,22,"0 to 105","39",3773,2327,869,2827,344,6236,3216,1130,12,693,10,10,171,10752,5170,5484,9796,956,0,65465,2646,78918,68111,10752,179,1923,0,2102,8.52,81020,10931,18111,29048,"9.3",13.5,40.6,"2020-08-09 05:00:00","2020-08-15 05:00:00","NO","YES","NO","NO","decreased by","decreased by","decreased by","decreased by","7.9","10.8","54.3","35.5","%","%","%","%",237,81,181,1142,703,11,7,1.7,10684,181,68,0,805,58,18,0,"858",0,21,"1003",10742,"10"
59,18,35,"FLAGLER","Flagler","Flagler","Flagler County","FL",107139,5196,1238,3951,0,7,5146,1086,139,13,0,676,544,5,1225,21,56,169,174,161,198,192,157,82,27,1,"0 to 94","47",690,192,249,94,191,915,119,164,5,99,3,1,15,1238,550,683,1225,13,0,15307,30,16592,15337,1238,60,1538,0,1598,3.75,18190,1298,5489,6794,"6.3",7.1,25,"2020-08-09 05:00:00","2020-08-15 05:00:00","YES","YES","NO","YES","decreased by","decreased by","decreased by","decreased by","31.2","21.1","37.9","21.5","%","%","%","%",9,1,16,169,102,14,9,1.3,1214,16,24,0,108,11,1,0,"9",0,1,"74",1205,"33"
65,19,37,"FRANKLIN","Franklin","Franklin","Franklin County","FL",11736,1128,509,616,0,3,1118,496,9,4,0,104,401,0,505,0,16,48,135,107,75,83,32,11,2,0,"6 to 85","39",288,201,6,10,43,402,60,15,0,6,0,0,3,509,402,107,505,4,0,3833,3,4350,3836,509,8,549,0,557,1.44,4907,517,1165,1685,"14.4",10.5,45.8,"2020-08-09 05:00:00","2020-08-15 05:00:00","YES","NO","NO","NO","did not change","increased by","decreased by","decreased by","","100","81.7","34","","%","%","%",0,0,3,15,6,3,2,0.6,498,3,11,0,24,0,0,0,"327",0,0,"4",507,"2"
9,20,39,"GADSDEN","Gadsden","Gadsden","Gadsden County","FL",46017,4794,2156,2630,1,7,4765,2097,51,8,0,1069,1051,28,2148,52,130,292,371,414,378,262,139,68,31,19,"0 to 105","40",602,813,319,414,374,1168,606,310,0,161,0,0,29,2156,1052,1076,2147,8,1,11998,16,14215,12014,2156,23,198,0,221,10.41,14436,2179,2828,5015,"10.9",15.1,45.5,"2020-08-09 05:00:00","2020-08-15 05:00:00","NO","YES","YES","NO","increased by","decreased by","decreased by","decreased by","200","21.1","51.9","32.2","%","%","%","%",3,7,29,310,161,15,8,1.3,2111,29,45,0,243,15,1,0,"303",0,1,"75",2109,"47"
1,21,41,"GILCHRIST","Gilchrist","Gilchrist","Gilchrist County","FL",17615,1203,434,767,0,2,1201,399,35,0,0,233,201,0,434,10,20,64,71,49,56,56,31,35,42,0,"0 to 106","45",358,29,20,27,61,340,33,55,0,28,0,0,9,434,201,233,434,0,0,3542,0,3984,3542,434,6,86,0,92,6.52,4076,440,853,1295,"7.4",10.8,36.6,"2020-08-09 05:00:00","2020-08-15 05:00:00","NO","NO","YES","YES","decreased by","increased by","decreased by","decreased by","80","66.7","18.2","1.1","%","%","%","%",6,6,9,55,28,13,7,2.1,428,9,6,0,45,5,0,0,"45",0,2,"72",431,"3"
55,22,43,"GLADES","Glades","Glades","Glades County","FL",13363,634,444,189,0,1,633,442,2,0,0,128,315,1,444,6,16,48,105,123,73,51,10,10,2,0,"0 to 89","38",322,79,24,19,188,231,25,50,0,34,0,0,3,444,315,128,444,0,0,785,0,1230,785,444,2,23,0,25,8,1255,446,212,659,"4.9",35.5,70.3,"2020-08-09 05:00:00","2020-08-15 05:00:00","YES","YES","NO","NO","decreased by","decreased by","increased by","increased by","100","100","77.8","45.7","%","%","%","%",0,0,3,50,34,12,8,0.7,440,3,4,0,28,1,0,0,"270",0,0,"5",444,"0"
38,23,45,"GULF","Gulf","Gulf","Gulf County","FL",16055,1560,787,771,0,2,1495,773,4,10,0,296,481,0,777,13,43,75,127,115,139,163,78,24,10,0,"0 to 94","46",483,257,15,22,40,687,50,112,3,44,2,0,8,787,488,299,777,10,0,4440,55,5287,4495,787,3,94,0,97,3.09,5384,790,865,1657,"10.3",14.7,50.6,"2020-08-09 05:00:00","2020-08-15 05:00:00","NO","YES","NO","NO","increased by","decreased by","decreased by","increased by","50","12.5","65.1","7.4","%","%","%","%",2,0,8,115,46,15,6,1,782,7,5,1,72,2,0,0,"273",0,4,"12",772,"15"
14,24,47,"HAMILTON","Hamilton","Hamilton","Hamilton County","FL",14269,2334,666,1667,0,1,2325,556,105,4,1,247,414,0,661,24,44,99,142,111,102,82,41,14,7,0,"0 to 90","38",299,307,47,8,96,411,154,82,1,25,0,0,4,666,417,249,661,5,0,4469,3,5140,4472,666,4,59,0,63,6.35,5203,670,1726,2397,"16.8",12.9,28.7,"2020-08-09 05:00:00","2020-08-15 05:00:00","NO","YES","NO","NO","increased by","decreased by","decreased by","decreased by","200","33.3","48.5","87","%","%","%","%",0,0,4,83,25,13,4,0.6,653,4,13,0,94,9,0,0,"250",0,0,"24",658,"8"
23,25,49,"HARDEE","Hardee","Hardee","Hardee County","FL",27228,2156,1050,1101,1,4,2142,753,290,6,1,490,548,5,1043,26,93,183,207,159,160,113,70,31,8,0,"0 to 93","35",760,91,127,65,645,323,75,143,3,110,4,1,8,1050,553,492,1043,7,0,5607,2,6668,5609,1050,16,91,0,107,14.95,6775,1066,1192,2263,"8.3",15.7,49.4,"2020-08-09 05:00:00","2020-08-15 05:00:00","YES","YES","NO","YES","decreased by","decreased by","decreased by","decreased by","50","33.3","56","8.8","%","%","%","%",3,2,9,146,114,14,11,0.9,1049,9,1,0,163,9,0,0,"95",0,0,"47",1050,"0"
60,26,51,"HENDRY","Hendry","Hendry","Hendry County","FL",40127,3918,1923,1994,1,0,3913,1869,52,2,0,880,1037,4,1921,60,128,312,382,341,287,210,114,57,32,0,"0 to 101","37",1521,222,81,97,1307,533,81,305,0,167,0,0,39,1923,1038,881,1921,2,0,7062,2,9006,7064,1923,32,174,0,206,15.53,9212,1955,2168,4124,"10.3",21.2,49.9,"2020-08-09 05:00:00","2020-08-15 05:00:00","NO","YES","NO","NO","did not change","decreased by","increased by","decreased by","","50","15.5","25","","%","%","%",10,19,39,305,167,16,9,2,1917,39,6,0,247,12,1,0,"64",0,0,"89",1919,"4"
33,27,53,"HERNANDO","Hernando","Hernando","Hernando County","FL",182696,6450,2423,4022,0,5,6414,2054,352,15,2,1339,1059,8,2406,30,78,312,367,334,367,340,260,180,133,22,"0 to 101","47",1810,250,308,38,426,1915,65,447,2,313,2,1,69,2423,1064,1350,2406,17,0,18791,14,21242,18805,2423,92,1693,0,1785,5.15,23027,2515,5715,8235,"4.5",10.9,39,"2020-08-09 05:00:00","2020-08-15 05:00:00","YES","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","31.6","37.3","24.7","7.4","%","%","%","%",89,27,70,449,315,19,14,2.9,2396,70,27,0,154,11,1,0,"22",0,9,"396",2374,"49"
45,28,55,"HIGHLANDS","Highlands","Highlands","Highlands County","FL",102101,5511,1715,3786,0,10,5433,1556,153,6,0,912,796,1,1709,28,72,190,278,228,256,259,180,150,74,0,"0 to 99","47",1009,259,255,186,475,971,263,364,2,189,1,0,53,1715,800,914,1709,6,0,15823,62,17610,15885,1715,61,595,0,656,9.3,18266,1776,4381,6167,"6",9.7,32.2,"2020-08-09 05:00:00","2020-08-15 05:00:00","NO","YES","YES","YES","decreased by","decreased by","decreased by","increased by","69.2","48.4","3.3","12","%","%","%","%",42,11,53,366,190,22,12,3.1,1697,53,18,0,125,10,1,2,"53",0,12,"296",1715,"0"
20,29,57,"HILLSBOROUGH","Hillsborough","Hillsborough","Hillsborough County","FL",1378883,85510,35574,49699,23,214,84783,34823,601,145,5,18794,16343,287,35424,773,1644,5883,7442,5764,5380,4044,2216,1239,693,496,"0 to 119","37",12132,4627,4908,13757,8900,10547,15977,2880,22,1588,14,5,519,35574,16409,18873,35424,150,0,229093,349,265545,229442,35574,1895,23021,0,24916,7.61,290461,37469,72720,110426,"8",12.9,43.8,"2020-08-09 05:00:00","2020-08-15 05:00:00","NO","YES","YES","YES","increased by","decreased by","decreased by","decreased by","9.2","29.5","34.8","6.3","%","%","%","%",685,251,524,2902,1602,9,5,1.5,35293,524,281,0,3281,195,26,0,"63",1,59,"2059",35352,"222"
18,30,59,"HOLMES","Holmes","Holmes","Holmes County","FL",19430,1427,581,843,0,3,1404,497,73,8,3,228,341,1,570,13,21,82,113,108,100,65,51,20,8,0,"0 to 96","39",415,81,40,34,27,463,80,42,0,20,0,0,4,581,345,235,570,11,0,3891,9,4488,3900,581,6,103,0,109,5.5,4597,587,946,1536,"7.9",12.8,41.1,"2020-08-09 05:00:00","2020-08-15 05:00:00","NO","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","83.3","83.3","40.4","38.4","%","%","%","%",3,2,4,42,20,8,4,0.7,572,4,9,0,55,2,0,1,"180",0,0,"36",562,"19"
61,31,61,"INDIAN RIVER","Indian River","Indian River","Indian River County","FL",150984,8478,2736,5692,0,50,8357,2702,18,14,2,1473,1223,24,2720,49,141,422,416,376,386,333,236,207,170,0,"0 to 101","43",1285,335,315,785,556,1202,962,410,7,236,3,0,78,2736,1234,1478,2720,16,0,26620,55,29425,26675,2736,127,2521,0,2648,4.8,32073,2863,8213,11126,"7.4",8.9,33.8,"2020-08-09 05:00:00","2020-08-15 05:00:00","NO","NO","YES","YES","decreased by","decreased by","decreased by","decreased by","50","82.1","37.2","23.4","%","%","%","%",90,33,78,417,239,16,9,2.9,2721,72,15,6,277,12,2,0,"5",0,13,"352",2735,"1"
52,32,63,"JACKSON","Jackson","Jackson","Jackson County","FL",48472,5090,2221,2862,0,7,5052,2142,62,15,1,671,1528,5,2204,23,57,204,472,439,396,301,157,99,72,0,"0 to 100","43",939,415,104,746,83,932,1189,159,2,110,0,0,64,2220,1536,679,2204,16,0,12020,16,14269,12036,2220,46,245,0,291,15.81,14560,2266,3107,5381,"11.1",15.6,44.5,"2020-08-09 05:00:00","2020-08-15 05:00:00","NO","NO","YES","YES","did not change","decreased by","decreased by","decreased by","","78.6","2.3","10.2","","%","%","%",35,47,64,161,110,8,5,2.9,2198,59,22,5,113,6,0,5,"1048",0,13,"317",2191,"29"
11,33,65,"JEFFERSON","Jefferson","Jefferson","Jefferson County","FL",14105,1098,488,609,1,0,1087,428,52,8,0,128,352,0,480,5,10,48,89,79,90,95,49,15,8,0,"0 to 95","46",188,261,23,8,23,421,36,42,2,27,0,0,5,488,358,130,480,8,0,2768,2,3273,2770,488,7,107,0,114,6.14,3387,495,716,1212,"8.6",14.6,45.1,"2020-08-09 05:00:00","2020-08-15 05:00:00","YES","YES","YES","YES","did not change","decreased by","decreased by","decreased by","","75","88.9","79.5","","%","%","%",0,4,5,44,27,10,6,1,481,5,7,0,27,1,2,0,"273",0,0,"30",484,"4"
37,34,67,"LAFAYETTE","Lafayette","Lafayette","Lafayette County","FL",8744,1482,1159,320,0,3,1479,1132,27,0,0,133,1026,0,1159,5,9,95,381,318,160,109,52,20,10,0,"1 to 98","36",591,226,34,308,98,680,381,33,0,12,0,0,4,1159,1026,133,1159,0,0,1287,0,2458,1287,1159,4,19,0,23,17.39,2481,1163,339,1505,"17.2",46.9,78.5,"2020-08-09 05:00:00","2020-08-15 05:00:00","YES","YES","NO","NO","did not change","decreased by","increased by","increased by","","33.3","2241.7","222.2","","%","%","%",25,1,4,33,12,3,2,0.3,1143,4,16,0,16,1,0,0,"397",0,2,"40",1150,"9"
27,35,69,"LAKE","Lake","Lake","Lake County","FL",335362,21346,6004,15155,0,187,21005,5899,70,35,0,3057,2784,128,5969,107,233,897,1055,946,938,800,534,319,149,26,"0 to 103","42",1992,764,1184,2029,938,2554,2477,576,13,351,5,1,93,6004,2803,3070,5969,35,0,65250,124,71464,65374,6004,291,6333,0,6624,4.39,78088,6295,21488,27970,"8.3",8.1,29.5,"2020-08-09 05:00:00","2020-08-15 05:00:00","YES","YES","YES","YES","decreased by","decreased by","decreased by","increased by","12.2","28.6","9.9","13.7","%","%","%","%",165,31,94,589,356,10,6,1.6,5947,92,57,2,489,20,4,0,"153",0,11,"318",5884,"120"
46,36,71,"LEE","Lee","Lee","Lee County","FL",718679,41889,17956,23898,2,33,40682,16840,813,293,10,9204,8268,181,17653,322,626,2755,3229,2879,2840,2308,1481,875,587,54,"0 to 103","42",7687,1755,905,7306,4077,5902,7674,2289,24,1298,21,9,398,17956,8428,9343,17652,303,1,105913,919,124858,106832,17956,849,10366,1,11216,7.57,136074,18805,34264,53105,"7.4",13.8,44.9,"2020-08-09 05:00:00","2020-08-15 05:00:00","YES","YES","NO","YES","decreased by","decreased by","increased by","decreased by","28.4","32.2","2.1","8.5","%","%","%","%",337,203,407,2313,1319,13,8,2.3,17816,405,140,2,1375,109,15,0,"94",1,24,"1419",17746,"210"
10,37,73,"LEON","Leon","Leon","Leon County","FL",288102,18469,5808,12641,3,17,18120,5621,59,124,4,2999,2665,16,5680,95,243,1892,1121,747,647,580,271,117,78,17,"0 to 105","29",1730,1860,666,1424,409,3070,2201,430,15,159,10,7,28,5808,2730,3062,5679,128,1,62462,212,68604,62674,5808,162,2850,0,3012,5.38,71616,5970,15491,21481,"7.5",8.3,32.3,"2020-08-09 05:00:00","2020-08-15 05:00:00","NO","NO","YES","YES","did not change","decreased by","decreased by","decreased by","","46.3","23.1","17","","%","%","%",163,9,35,445,169,8,3,0.6,5705,35,103,0,487,28,3,0,"155",0,1,"237",5331,"477"
