"OBJECTID_1","DEPCODE","FIPS","COUNTYNAME","County_1","County2","County3","State","CountyPopulation","NumPeopleTested","Age_0_4","Age_5_14","Age_15_24","Age_25_34","Age_35_44","Age_45_54","Age_55_64","Age_65_74","Age_75_84","Age_85plus","Age_Unkn","PUIAgeRang","PUIAgeMedi","PUIFemale","PUIMale","PUISexUnkn","PUIFLRes","PUINotFLRe","PUIFLResOu","PUIContNo","PUIContUnk","PUITravelN","PUITravelY","TPositive","TNegative","TInconc","TPending","T_Total_Re","T_LabPriva","T_LabDOH_R","T_LabPri_1","T_LabDOH_N","C_Female","C_Male","C_SexUnkn","C_AllResTy","C_Age_0_4","C_Age_5_14","C_Age_15_2","C_Age_25_3","C_Age_35_4","C_Age_45_5","C_Age_55_6","C_Age_65_7","C_Age_75_8","C_Age_85pl","C_Age_Unkn","C_AgeRange","C_AgeMedia","C_RaceWhit","C_RaceBlac","C_RaceOthe","C_RaceUnkn","C_Hispanic","C_Hispan_1","C_Hispan_2","C_EDYes_Re","C_EDYes_No","C_HospYesRES","C_HospYesNONRES","C_NonResDeaths","C_FLResDeaths","CasesAll","C_Men","C_Women","C_FLRes","C_NotFLRes","C_FLResOut","T_NegRes","T_NegNotFL","T_total","T_negative","T_positive","Anitbody_Positive","Antibody_Negative","Antibody_Inconclusive","Antibody_tested","Antibody_PctPos","Tests_AllSources","Postive_AllSources","Negative_Allsources","TestedPeople_AllSources","Percent_PopTest","Percent_PosTests","Percent_PositivePeople","Start","End","M_ILI","M_COVID","M_PosTests","M_PctPos","D_ILI","D_COVID","D_PosTests","D_PctPos","P_ILI","P_COVID","P_PosTests","P_PctPos","Text_ILI","Text_COVID","Text_PosTests","Text_PctPos","C_LTCF_Cases","C_LTCF_Deaths","ALL_DEATHS","ALL_ER","ALL_HOSPITAL","Perc_ER","Perc_Hosp","Perc_Died","Cases_Yesterday","Deaths_Yesterday","C_deltaCases","C_DeltaDeaths","C_Pediatric_Cases","C_Pedia_ER","C_Pedia_Hosp","C_PrisonDeaths","C_Delta2","C_Trend1","C_Trend2"
11,33,65,"JEFFERSON","Jefferson","Jefferson","Jefferson County","FL",14105,717,22,17,43,71,99,105,138,131,70,20,1,"0 to 101",55,403,310,4,710,7,0,21,549,164,11,156,560,0,1,709,114,38,4,0,66,86,0,152,4,3,18,25,24,26,24,17,8,7,0,"0 to 95","47",62,55,11,24,12,107,33,25,2,17,0,0,5,156,89,67,152,4,0,1805,2,1965,1807,156,0,85,0,85,0,2050,156,645,802,"5.7",7.6,21.8,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","NO","NO","YES","did not change","increased by","increased by","increased by","","50","120","79.6","","%","%","%",0,4,5,27,17,18,11,3.2,122,5,34,0,13,1,2,0,"16",0,1
37,34,67,"LAFAYETTE","Lafayette","Lafayette","Lafayette County","FL",8744,405,7,3,49,53,43,41,50,55,58,45,1,"0 to 119",56,254,143,8,405,0,0,12,335,39,1,75,330,0,0,405,68,7,0,0,39,34,2,75,2,3,9,16,5,11,14,9,3,3,0,"3 to 98","48",43,12,11,9,13,52,10,18,0,7,0,0,0,75,34,39,75,0,0,695,0,772,695,75,0,14,0,14,0,786,75,344,419,"4.8",9.5,18.5,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","YES","NO","NO","decreased by","decreased by","increased by","increased by","75","75","240","79.9","%","%","%","%",0,0,0,18,7,24,10,0,74,0,1,0,6,0,0,0,"0",0,0
27,35,69,"LAKE","Lake","Lake","Lake County","FL",335362,18695,306,376,1363,2035,1997,2442,2955,3114,2172,712,1223,"0 to 103",55,9890,7837,968,18544,151,0,277,17282,1050,110,3757,14896,0,42,18504,3672,56,29,0,1911,1760,57,3728,67,129,598,712,570,587,506,320,204,56,8,"0 to 103","41",1081,427,521,1699,455,1316,1957,286,12,177,5,1,37,3757,1775,1925,3728,29,0,49294,120,53204,49414,3757,133,5380,0,5513,2.41,58717,3890,20276,24208,"7.2",6.6,20.8,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","NO","NO","YES","increased by","increased by","increased by","decreased by","13.1","6.6","6.5","6.4","%","%","%","%",47,8,38,298,182,8,5,1,3594,37,163,1,273,5,1,0,"141",-10,3
46,36,71,"LEE","Lee","Lee","Lee County","FL",718679,37391,501,789,3697,5176,5070,5442,5868,5552,3583,1648,65,"0 to 119",51,20931,16116,344,36236,1154,1,1289,31934,6349,221,13768,23599,2,22,36213,13020,464,278,6,7010,6295,179,13484,227,443,2196,2599,2247,2173,1709,1066,652,446,10,"0 to 101","41",5566,1271,483,6164,3076,4020,6388,1552,18,839,15,5,247,13768,6441,7141,13483,284,1,83274,868,97940,84142,13768,406,8383,1,8790,4.62,106730,14174,31982,46181,"6.4",13.3,37.9,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","YES","NO","NO","decreased by","decreased by","increased by","decreased by","23.3","20.5","14.4","28.6","%","%","%","%",303,142,252,1570,854,12,7,1.8,13395,250,373,2,987,70,9,0,"19",-14,42
10,37,73,"LEON","Leon","Leon","Leon County","FL",288102,15953,257,438,2650,2706,2263,2290,2379,1844,718,364,44,"0 to 119",43,8320,7489,144,15683,269,1,560,14013,1567,126,3480,12452,2,19,15663,3368,45,64,3,1805,1582,26,3413,39,137,1284,689,421,365,311,147,50,25,12,"0 to 105","27",948,1002,230,1233,235,1469,1709,221,13,87,11,7,13,3480,1616,1838,3412,67,1,43966,200,47737,44166,3480,67,2226,0,2293,2.92,50030,3547,14678,18246,"6.3",7.1,22.2,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","NO","NO","YES","decreased by","decreased by","decreased by","decreased by","10","19.5","16.8","9","%","%","%","%",80,2,20,234,98,7,3,0.6,3319,20,161,0,260,13,2,0,"50",5,3
28,38,75,"LEVY","Levy","Levy","Levy County","FL",39961,2090,42,47,228,267,228,297,395,296,205,83,2,"0 to 118",53,1201,872,17,2086,4,0,77,1543,545,10,424,1666,0,0,2086,385,36,0,3,195,224,2,421,6,15,83,74,54,65,63,36,19,8,1,"0 to 99","41",171,46,116,88,143,188,90,44,0,26,0,0,2,424,226,196,421,3,0,4542,1,4974,4543,424,3,172,0,175,1.71,5149,427,1838,2265,"5.7",8.3,20.4,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","NO","NO","YES","increased by","increased by","increased by","decreased by","66.7","50","45.9","2.8","%","%","%","%",2,1,2,44,26,11,7,0.5,414,2,10,0,33,1,0,0,"1",0,0
13,39,77,"LIBERTY","Liberty","Liberty","Liberty County","FL",8365,2345,6,14,193,710,576,420,281,99,31,7,8,"0 to 105",38,237,2100,8,2345,0,0,7,2009,169,5,320,2025,0,0,2345,316,4,0,0,42,277,1,320,2,4,43,78,64,72,46,8,2,1,0,"0 to 85","39",191,108,10,11,16,213,91,13,0,5,0,0,2,320,277,42,320,0,0,2549,0,2870,2549,320,2,14,0,16,12.5,2886,322,2039,2361,"28.2",11.2,13.7,"2020-07-05 05:00:00","2020-07-11 05:00:00","YES","NO","NO","NO","decreased by","decreased by","increased by","decreased by","50","50","36.4","53.4","%","%","%","%",0,0,2,13,5,5,2,0.6,320,2,0,0,15,0,0,1,"215",0,1
12,40,79,"MADISON","Madison","Madison","Madison County","FL",18474,1550,78,81,172,192,200,224,216,207,117,57,6,"0 to 99",47,962,583,5,1522,28,0,61,993,646,39,504,1045,0,1,1521,312,183,9,0,292,203,0,495,29,35,71,74,70,86,69,38,13,19,0,"0 to 98","40",116,333,27,19,29,417,49,88,0,21,0,1,5,504,205,299,495,9,0,3895,19,4437,3914,504,2,62,0,64,3.13,4501,506,1107,1614,"8.7",11.2,32.6,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","NO","NO","YES","increased by","increased by","increased by","decreased by","75","133.3","53.4","1.6","%","%","%","%",11,3,6,88,21,18,5,1.2,492,5,12,1,86,6,1,0,"45",0,1
21,41,81,"MANATEE","Manatee","Manatee","Manatee County","FL",373853,21383,412,715,1910,2525,2547,2871,3604,3638,2227,826,108,"0 to 119",53,11886,9157,340,21072,311,0,1434,18265,3256,60,7252,14123,3,5,21064,7108,69,75,0,3713,3371,93,7177,163,445,1165,1304,1183,1068,870,531,343,175,5,"0 to 101","39",2777,568,631,3201,1562,1979,3636,327,5,454,3,2,152,7252,3407,3749,7177,75,0,62631,234,70155,62865,7252,195,4996,0,5191,3.76,75346,7447,19119,26574,"7.1",9.9,34.8,"2020-07-05 05:00:00","2020-07-11 05:00:00","YES","NO","NO","NO","decreased by","decreased by","increased by","decreased by","14.8","34.9","41.6","2.1","%","%","%","%",194,90,154,332,457,5,7,2.1,7078,151,174,3,811,5,3,0,"10",19,9
24,42,83,"MARION","Marion","Marion","Marion County","FL",348371,19588,270,434,1539,2420,2388,2819,3232,3394,2202,859,31,"0 to 168",54,11757,7766,65,19556,32,0,5190,11782,5421,224,2927,16257,0,404,19154,2829,90,7,1,1545,1352,22,2919,50,96,421,512,495,445,411,272,166,56,3,"0 to 99","42",1708,454,240,517,421,1813,685,470,4,287,0,0,38,2927,1353,1552,2919,8,0,34338,21,37311,34359,2927,70,2635,0,2705,2.59,40016,2997,18892,22293,"6.4",7.5,15.3,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","NO","NO","YES","increased by","increased by","increased by","decreased by","73","71.3","87.4","2.2","%","%","%","%",63,6,38,474,287,17,10,1.3,2826,35,101,3,204,16,4,0,"245",-6,20
19,43,85,"MARTIN","Martin","Martin","Martin County","FL",157581,9551,206,318,868,1107,1190,1256,1562,1510,1060,451,23,"0 to 100",53,4750,4382,419,9447,104,0,736,6789,2835,96,3314,6194,1,42,9405,3272,19,23,0,1555,1721,15,3291,101,193,529,586,560,511,345,220,160,106,3,"0 to 99","38",1333,176,962,820,1658,1005,628,507,4,283,3,1,58,3314,1735,1564,3291,23,0,19242,78,22668,19320,3314,123,3100,0,3223,3.82,25891,3437,9294,12774,"8.1",13.3,36,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","NO","NO","NO","increased by","increased by","increased by","decreased by","41.7","34.2","4.7","15","%","%","%","%",136,24,59,511,286,16,9,1.8,3250,55,64,4,388,31,3,0,"8",6,12
49,44,87,"MONROE","Monroe","Monroe","Monroe County","FL",76325,4901,106,105,372,697,685,820,974,702,327,111,2,"0 to 101",51,2539,2341,21,4806,95,0,1417,2428,1173,145,998,3871,0,32,4776,947,25,21,5,457,512,3,972,23,35,117,203,164,172,131,94,44,15,0,"0 to 100","42",507,34,18,413,262,298,412,140,7,59,6,1,6,998,528,467,972,26,0,9213,66,10286,9279,998,116,3056,1,3173,3.66,13459,1114,6927,8074,"10.6",8.3,22.7,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","NO","NO","NO","decreased by","decreased by","increased by","increased by","7.7","10.3","52.2","15.2","%","%","%","%",9,1,7,147,65,15,7,0.7,978,7,20,0,75,11,0,0,"0",2,1
54,45,89,"NASSAU","Nassau","Nassau","Nassau County","FL",80578,4197,66,93,416,469,519,601,759,678,406,186,4,"0 to 103",53,2284,1766,147,4055,142,0,175,3366,555,92,865,3314,0,18,4039,794,29,40,2,420,403,0,823,12,25,179,132,140,135,119,79,26,18,0,"0 to 95","41",504,84,44,191,38,576,209,114,2,48,0,0,7,865,421,444,823,42,0,11394,98,12375,11492,865,24,889,0,913,2.63,13288,889,4203,5110,"6.3",6.7,21.2,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","NO","NO","YES","did not change","decreased by","increased by","increased by","","16.7","44.9","11.2","","%","%","%",6,1,7,116,48,14,6,0.8,838,7,27,0,71,6,0,0,"8",-1,4
4,46,91,"OKALOOSA","Okaloosa","Okaloosa","Okaloosa County","FL",200737,8817,242,219,900,1407,1282,1147,1255,938,781,603,43,"0 to 119",47,5206,3517,94,8660,156,1,323,7249,1039,104,2134,6660,0,23,8638,1972,137,20,5,1131,934,44,2109,28,72,392,456,340,275,245,158,97,68,3,"0 to 103","38",1033,186,177,713,304,983,822,167,3,99,1,0,16,2134,946,1144,2108,25,1,20362,131,22656,20493,2134,42,1488,0,1530,2.75,24186,2176,8148,10347,"5.2",9,24.7,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","NO","NO","NO","increased by","increased by","increased by","increased by","17.9","15","20.8","29.1","%","%","%","%",101,4,16,170,100,8,5,0.7,2104,16,30,0,146,2,0,0,"14",-3,4
64,47,93,"OKEECHOBEE","Okeechobee","Okeechobee","Okeechobee County","FL",40572,2300,56,114,341,316,292,286,334,211,194,145,11,"0 to 119",46,1281,997,22,2289,11,0,201,1546,591,16,770,1528,0,2,2287,710,57,3,0,372,391,4,767,26,68,142,130,136,96,101,30,29,12,0,"0 to 94","36",469,76,92,130,339,292,136,90,0,64,2,0,2,770,392,374,767,3,0,4748,8,5534,4756,770,7,168,0,175,4,5709,777,1696,2475,"6.1",13.6,33.8,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","NO","NO","NO","decreased by","did not change","increased by","increased by","7.1","","37.2","26.2","%","","%","%",11,1,2,90,66,12,9,0.3,694,2,76,0,135,4,2,0,"52",1,0
31,48,95,"ORANGE","Orange","Orange","Orange County","FL",1321194,84901,1527,2058,9270,14607,13130,13161,12462,8490,4024,1563,4609,"0 to 120",44,45664,38629,608,83587,1313,1,1802,79218,5770,463,25254,59283,1,363,83225,24767,133,349,5,12374,12234,292,24900,380,633,4899,6395,4412,3666,2627,1296,644,283,19,"0 to 106","35",5432,3205,3767,12496,3244,4856,16800,1322,50,672,40,5,156,25254,12420,12535,24899,354,1,198881,957,225348,199838,25254,890,14463,0,15353,5.8,240701,26144,73746,100254,"7.6",10.9,30.8,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","NO","YES","YES","decreased by","decreased by","decreased by","decreased by","17.3","32.4","8","22","%","%","%","%",320,11,161,1372,712,6,3,0.6,24700,143,554,18,1457,59,8,0,"28",-2,54
44,49,97,"OSCEOLA","Osceola","Osceola","Osceola County","FL",338619,19524,274,624,1912,3181,3110,3284,2916,2124,1049,370,680,"0 to 155",46,10667,8715,142,19420,104,0,1822,15447,2877,229,6844,12610,2,68,19351,6715,53,74,2,3483,3210,75,6768,88,245,1033,1508,1283,1203,726,450,237,67,4,"0 to 102","39",1958,320,1875,2615,2513,1053,3202,580,10,292,8,2,49,6844,3261,3507,6768,76,0,42519,27,49499,42546,6844,190,3071,0,3261,5.83,52760,7034,15681,22785,"6.7",13.3,36,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","NO","NO","NO","increased by","increased by","increased by","decreased by","14","10.3","8.2","14.9","%","%","%","%",61,10,51,590,300,9,5,0.7,6687,45,157,6,467,21,0,0,"12",40,12
6,50,99,"PALM BEACH","Palm Beach","Palm Beach","Palm Beach County","FL",1446277,88980,1489,2379,8078,12068,11511,12721,14298,12031,8273,4504,1628,"0 to 119",51,48228,40420,332,88085,893,2,5368,73570,17337,523,28267,60337,172,204,87714,27766,247,248,6,14254,13661,98,28013,472,1054,4161,5350,4662,4263,3567,2120,1450,1138,30,"0 to 105","41",10238,4291,4069,9415,7761,10011,10241,3239,42,2364,27,15,727,28267,13793,14372,28011,254,2,198142,635,227538,198777,28267,2006,44396,0,46402,4.32,273940,30273,104733,135382,"9.4",11.1,34,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","NO","NO","NO","decreased by","decreased by","increased by","decreased by","21.1","34.8","20.2","3.6","%","%","%","%",832,273,742,3281,2391,12,9,2.6,27506,724,761,18,2079,120,40,3,"399",-19,90
8,51,101,"PASCO","Pasco","Pasco","Pasco County","FL",510593,18847,366,502,1838,2550,2662,2992,3083,2585,1555,685,29,"0 to 119",49,10665,8095,87,18756,91,0,1041,14996,3745,181,5363,13429,2,53,18701,5220,117,25,1,2718,2582,37,5337,85,162,847,986,859,847,672,479,270,155,1,"0 to 105","41",3047,341,606,1343,940,2704,1693,607,9,381,4,1,65,5363,2595,2731,5337,26,0,50167,65,55632,50232,5363,126,4914,0,5040,2.5,60672,5489,18343,23887,"4.7",9,29.1,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","YES","NO","NO","increased by","decreased by","increased by","decreased by","4.6","6","13.8","18","%","%","%","%",188,18,66,616,385,12,8,1.2,5260,60,103,6,363,34,4,0,"163",-9,25
34,52,103,"PINELLAS","Pinellas","Pinellas","Pinellas County","FL",957875,49384,542,856,4127,6918,5985,7116,8911,7647,4653,2537,92,"0 to 120",53,28137,21096,151,49008,376,0,3883,40035,11842,475,14371,34990,1,22,48986,14079,187,98,7,7657,6533,76,14266,200,460,2193,3014,1988,2024,1926,1194,811,548,13,"0 to 104","41",6630,2436,939,4261,1279,7957,5030,1619,22,1216,19,2,364,14371,6590,7704,14266,105,0,130499,268,145239,130767,14371,472,18763,2,19237,2.45,164476,14843,53753,68621,"7.2",9,30.1,"2020-07-05 05:00:00","2020-07-11 05:00:00","YES","YES","NO","NO","decreased by","decreased by","decreased by","decreased by","3","40.8","5.5","22.6","%","%","%","%",1038,202,366,1641,1235,12,9,2.5,14191,344,180,22,920,57,5,0,"35",-21,69
43,53,105,"POLK","Polk","Polk","Polk County","FL",668671,27857,723,994,2812,4175,4044,4019,4043,3582,2188,944,333,"0 to 119",47,15516,12036,305,27739,118,0,1277,23278,4404,200,10545,17280,1,31,27707,9396,1109,32,8,5491,4870,144,10505,203,513,1609,2062,1884,1530,1199,802,469,272,2,"0 to 103","39",4669,1762,884,3190,2468,4009,4028,1223,11,823,6,1,203,10545,4885,5515,10505,40,0,67471,75,78156,67546,10545,192,3876,0,4068,4.72,82224,10737,21156,31925,"4.8",13.1,38.5,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","NO","NO","NO","decreased by","decreased by","increased by","decreased by","2.6","22.6","21","15.8","%","%","%","%",588,91,204,1234,829,12,8,1.9,10309,201,236,3,1005,59,10,0,"391",20,44
2,54,107,"PUTNAM","Putnam","Putnam","Putnam County","FL",72766,4231,93,184,477,641,547,638,675,472,320,172,12,"0 to 118",48,2544,1626,61,4223,8,0,196,3683,802,22,1083,3145,1,2,4220,625,458,0,0,547,510,26,1083,23,90,201,187,162,144,126,74,49,26,1,"0 to 100","37",503,295,134,151,194,705,184,204,0,117,0,0,12,1083,510,547,1083,0,0,9235,8,10335,9243,1083,8,343,0,351,2.28,10686,1091,3488,4582,"6.3",10.2,25.8,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","NO","NO","NO","decreased by","decreased by","decreased by","decreased by","14.3","24.5","8.7","31.7","%","%","%","%",16,3,12,204,117,19,11,1.1,1050,11,33,1,152,13,2,0,"72",-1,5
67,55,109,"ST. JOHNS","St. Johns","St. Johns","St. Johns County","FL",235503,12717,205,353,1373,1432,1846,2098,2176,1826,956,434,18,"0 to 119",50,6874,5668,175,12672,45,0,598,10400,1993,238,2708,9967,10,32,12631,2391,291,22,4,1318,1333,31,2682,33,78,643,399,377,432,403,204,95,43,1,"0 to 98","40",1680,187,143,672,184,1692,806,217,4,136,5,0,17,2708,1347,1330,2682,26,0,30615,17,33370,30632,2708,239,4181,3,4423,5.4,37793,2947,14148,17140,"7.3",7.8,23.2,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","NO","NO","NO","decreased by","decreased by","increased by","decreased by","7.7","18","10.7","17.9","%","%","%","%",55,1,17,221,141,9,6,0.6,2670,17,38,0,223,6,1,0,"25",2,3
7,56,111,"ST. LUCIE","St. Lucie","St. Lucie","St. Lucie County","FL",305591,13951,281,378,1158,1849,1869,2182,2295,1960,1255,686,38,"0 to 119",51,8064,5612,275,13799,152,0,856,10895,2902,100,4004,9723,6,218,13575,3875,108,21,0,2175,1761,47,3983,72,173,543,715,654,654,509,347,196,135,6,"0 to 104","42",1211,723,446,1603,734,1366,1883,358,2,272,2,1,94,4004,1772,2185,3983,21,0,30426,128,34605,30554,4004,114,2910,1,3025,3.77,37630,4118,12633,16976,"5.6",10.9,29.5,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","NO","NO","NO","decreased by","decreased by","increased by","decreased by","12","0.6","27.5","10.2","%","%","%","%",153,43,95,360,274,9,7,2.4,3896,88,108,7,335,12,6,0,"51",19,22
50,57,113,"SANTA ROSA","Santa Rosa","Santa Rosa","Santa Rosa County","FL",170442,9079,302,367,1103,1245,1247,1365,1406,1165,608,261,10,"0 to 119",47,4950,4065,64,9003,76,0,360,7246,1401,147,2147,6930,0,2,9001,2063,69,15,0,1063,1035,34,2132,36,70,548,358,290,321,259,146,79,40,0,"0 to 101","37",1342,115,55,620,54,1410,668,108,0,129,1,0,19,2147,1040,1073,2132,15,0,19406,60,21629,19466,2147,29,839,0,868,3.34,22497,2176,7769,9947,"5.8",9.7,24,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","NO","NO","NO","increased by","decreased by","increased by","decreased by","14.3","8.2","16.3","23.9","%","%","%","%",39,1,19,108,130,6,7,0.9,2090,18,57,1,204,7,3,7,"131",10,7
57,58,115,"SARASOTA","Sarasota","Sarasota","Sarasota County","FL",412144,17217,200,320,1373,1930,1816,2231,2949,3133,2168,1048,49,"0 to 119",57,9529,7480,208,16948,269,0,723,15387,2195,112,4644,12544,1,28,16923,4524,71,43,6,2393,2124,78,4595,51,143,755,843,676,656,576,441,298,197,8,"0 to 104","42",1873,259,321,2142,388,1651,2556,341,18,309,12,2,110,4644,2152,2414,4595,49,0,56137,215,61032,56352,4644,229,6825,3,7057,3.25,68089,4873,19369,24274,"5.9",7.2,28.3,"2020-07-05 05:00:00","2020-07-11 05:00:00","YES","NO","NO","NO","decreased by","decreased by","increased by","decreased by","2.9","25.9","29.9","15.5","%","%","%","%",174,65,112,359,321,8,7,2.4,4567,111,77,1,316,5,4,0,"3",1,10
30,59,117,"SEMINOLE","Seminole","Seminole","Seminole County","FL",455086,21899,389,554,2392,3142,3011,3349,3379,2797,1363,671,852,"0 to 119",48,12267,9425,207,21844,55,0,729,19313,1805,130,5736,16128,1,34,21811,5649,64,23,0,3023,2618,72,5713,88,163,1193,1192,853,838,611,383,224,189,2,"0 to 104","37",2151,568,591,2403,674,1606,3433,512,5,309,1,0,56,5736,2627,3034,5713,23,0,51741,30,57564,51771,5736,186,4675,0,4861,3.83,62425,5922,20803,26760,"5.9",9.5,27,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","NO","YES","YES","decreased by","decreased by","decreased by","decreased by","4.2","14.6","8.6","20.1","%","%","%","%",242,18,56,517,310,10,6,1,5633,51,103,5,357,28,3,0,"15",3,25
29,60,119,"SUMTER","Sumter","Sumter","Sumter County","FL",120999,4596,72,45,153,226,253,370,618,1597,1017,160,85,"0 to 119",68,2293,2128,175,4517,79,0,281,3746,783,82,902,3646,0,48,4469,821,74,6,1,395,496,4,895,1,19,65,57,101,116,132,239,136,36,0,"4 to 92","62",532,138,41,184,47,641,207,210,1,131,0,0,21,902,499,399,895,7,0,13703,72,14689,13775,902,56,2819,1,2876,1.95,17565,958,6465,7472,"6.2",5.5,20.8,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","NO","NO","YES","decreased by","decreased by","increased by","decreased by","37","30.6","134","34.3","%","%","%","%",24,1,21,211,131,24,15,2.3,881,21,21,0,25,3,0,3,"131",-3,2
35,61,121,"SUWANNEE","Suwannee","Suwannee","Suwannee County","FL",43924,2844,91,119,295,380,358,350,418,346,259,217,11,"0 to 118",50,1745,1029,70,2827,17,0,105,2000,964,23,940,1904,0,0,2827,795,128,14,3,525,390,8,923,35,69,154,135,142,129,99,76,65,35,1,"0 to 102","40",468,136,193,126,302,466,155,147,2,78,0,0,27,940,396,536,923,17,0,5090,0,6038,5090,940,11,178,0,189,5.82,6227,951,2082,3033,"6.9",15.3,33.4,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","NO","NO","NO","increased by","decreased by","decreased by","decreased by","3.6","26.4","32.4","17.1","%","%","%","%",40,20,27,149,78,16,9,2.9,934,26,6,1,145,8,3,0,"8",0,5
3,62,123,"TAYLOR","Taylor","Taylor","Taylor County","FL",22098,1175,38,43,130,183,161,159,189,158,82,28,4,"0 to 118",47,670,481,24,1167,8,0,39,805,422,28,244,931,0,0,1167,208,34,2,0,134,108,0,242,0,12,45,55,38,32,32,12,14,4,0,"5 to 91","37",116,86,24,16,29,188,25,42,0,12,0,0,2,244,108,136,242,2,0,2263,6,2515,2269,244,0,45,0,45,0,2560,244,976,1220,"5.5",9.5,20.8,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","NO","NO","NO","decreased by","decreased by","increased by","increased by","25","66.7","50","7.4","%","%","%","%",4,0,2,42,12,18,5,0.8,226,2,18,0,17,0,1,0,"7",0,1
39,63,125,"UNION","Union","Union","Union County","FL",15239,1315,15,29,91,92,127,154,425,293,74,15,0,"0 to 118",58,386,923,6,1315,0,0,47,1143,196,5,169,1146,0,0,1315,116,53,0,0,62,107,0,169,4,8,32,21,18,14,42,26,3,1,0,"0 to 89","48",121,41,6,1,6,155,8,20,0,15,0,0,3,169,107,62,169,0,0,2789,0,2959,2789,169,2,32,0,34,5.88,2993,171,1178,1349,"8.9",5.7,13,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","YES","NO","NO","increased by","did not change","increased by","increased by","100","","36.4","6.9","%","","%","%",0,0,3,20,15,12,9,1.8,161,3,8,0,23,1,0,2,"43",0,1
25,64,127,"VOLUSIA","Volusia","Volusia","Volusia County","FL",527634,25393,261,506,1899,2999,2894,3660,4917,4401,2410,1164,282,"0 to 119",55,14164,10618,611,25263,130,0,952,22291,3276,216,5803,19570,0,20,25244,5227,529,41,6,3043,2680,33,5756,79,205,903,1085,805,844,801,550,321,204,6,"0 to 103","42",2390,741,1094,1531,837,2924,1995,692,7,417,5,0,92,5803,2703,3067,5756,47,0,53847,81,59793,53928,5803,220,8966,0,9186,2.39,68979,6023,28536,34579,"6.6",8.7,23.7,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","NO","NO","NO","did not change","increased by","increased by","decreased by","","7.1","50.9","1.9","","%","%","%",276,48,92,699,422,13,8,1.6,5657,89,146,3,383,20,3,0,"185",-12,13
41,65,129,"WAKULLA","Wakulla","Wakulla","Wakulla County","FL",31877,1714,24,42,156,220,259,296,315,239,121,41,1,"0 to 102",50,871,834,9,1708,6,0,43,1328,402,19,419,1293,0,2,1706,385,30,3,1,135,279,1,415,2,5,60,79,86,78,71,21,14,3,0,"3 to 86","42",199,86,17,113,21,265,129,42,0,19,0,0,1,419,281,137,415,4,0,4873,2,5322,4875,419,5,252,0,257,1.95,5579,424,1545,1971,"6.2",7.6,24.7,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","NO","NO","YES","increased by","increased by","increased by","decreased by","100","66.7","32.3","22.2","%","%","%","%",0,0,1,42,19,11,5,0.2,341,1,78,0,13,1,0,0,"98",0,0
51,66,131,"WALTON","Walton","Walton","Walton County","FL",65858,2541,65,75,321,330,363,372,402,291,180,139,3,"0 to 101",48,1343,1164,34,2404,137,0,113,2089,900,110,931,1609,0,1,2403,819,26,83,3,399,445,1,845,11,35,213,152,157,126,130,56,39,12,0,"0 to 101","39",687,52,21,85,168,600,77,99,10,48,2,0,11,931,484,446,845,86,0,6236,51,7257,6287,931,34,1103,0,1137,2.99,8394,965,2712,3678,"5.6",11.5,38,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","NO","NO","NO","did not change","decreased by","increased by","increased by","","57.1","133","58.4","","%","%","%",30,9,11,109,50,12,6,1.2,898,11,33,0,76,6,0,0,"6",-3,1
