"OBJECTID_1","DEPCODE","FIPS","COUNTYNAME","County_1","County2","County3","State","CountyPopulation","NumPeopleTested","TPositive","TNegative","TInconc","TPending","T_Total_Re","T_LabPriva","T_LabDOH_R","T_LabPri_1","T_LabDOH_N","C_Female","C_Male","C_SexUnkn","C_AllResTy","C_Age_0_4","C_Age_5_14","C_Age_15_2","C_Age_25_3","C_Age_35_4","C_Age_45_5","C_Age_55_6","C_Age_65_7","C_Age_75_8","C_Age_85pl","C_Age_Unkn","C_AgeRange","C_AgeMedia","C_RaceWhit","C_RaceBlac","C_RaceOthe","C_RaceUnkn","C_Hispanic","C_Hispan_1","C_Hispan_2","C_EDYes_Re","C_EDYes_No","C_HospYesRES","C_HospYesNONRES","C_NonResDeaths","C_FLResDeaths","CasesAll","C_Men","C_Women","C_FLRes","C_NotFLRes","C_FLResOut","T_NegRes","T_NegNotFL","T_total","T_negative","T_positive","Anitbody_Positive","Antibody_Negative","Antibody_Inconclusive","Antibody_tested","Antibody_PctPos","Tests_AllSources","Postive_AllSources","Negative_Allsources","TestedPeople_AllSources","Percent_PopTest","Percent_PosTests","Percent_PositivePeople","Start","End","M_ILI","M_COVID","M_PosTests","M_PctPos","D_ILI","D_COVID","D_PosTests","D_PctPos","P_ILI","P_COVID","P_PosTests","P_PctPos","Text_ILI","Text_COVID","Text_PosTests","Text_PctPos","C_LTCF_Cases","C_LTCF_Deaths","ALL_DEATHS","ALL_ER","ALL_HOSPITAL","Perc_ER","Perc_Hosp","Perc_Died","Cases_Yesterday","Deaths_Yesterday","C_deltaCases","C_DeltaDeaths","C_Pediatric_Cases","C_Pedia_ER","C_Pedia_Hosp","C_PrisonDeaths","C_Delta2","C_Trend1","C_Trend2"
65,19,37,"FRANKLIN","Franklin","Franklin","Franklin County","FL",11736,1011,448,559,0,4,1001,437,8,3,0,83,362,0,445,0,9,40,128,99,66,70,25,9,2,0,"6 to 85","38",245,191,4,5,40,349,56,14,0,6,0,0,2,448,363,85,445,3,0,3548,3,4005,3551,448,7,543,0,550,1.27,4555,455,1102,1561,"13.3",10,45,"2020-08-02 05:00:00","2020-08-08 05:00:00","NO","NO","NO","NO","did not change","did not change","increased by","increased by","","","556.8","119.4","","","%","%",0,0,2,14,6,4,2,0.4,433,2,15,0,15,0,0,0,"310",0,0
9,20,39,"GADSDEN","Gadsden","Gadsden","Gadsden County","FL",46017,4612,1984,2622,1,5,4585,1925,51,8,0,982,968,26,1976,48,119,259,351,386,346,235,135,64,28,13,"0 to 105","40",479,692,286,519,340,900,736,265,0,137,0,0,26,1984,969,989,1975,8,1,11286,16,13328,11302,1984,19,182,0,201,9.45,13529,2003,2804,4813,"10.5",14.8,43.4,"2020-08-02 05:00:00","2020-08-08 05:00:00","YES","NO","YES","NO","decreased by","decreased by","decreased by","increased by","85.7","38.7","12.9","32.4","%","%","%","%",3,7,26,265,137,14,7,1.3,1964,21,20,5,222,10,1,0,"210",0,5
1,21,41,"GILCHRIST","Gilchrist","Gilchrist","Gilchrist County","FL",17615,1151,387,760,0,4,1147,355,32,0,0,206,181,0,387,9,15,60,61,43,46,52,27,34,40,0,"0 to 106","45",315,26,21,25,52,304,31,38,0,24,0,0,6,387,181,206,387,0,0,3368,0,3762,3368,387,5,79,0,84,5.95,3846,392,839,1235,"7",10.2,34.1,"2020-08-02 05:00:00","2020-08-08 05:00:00","NO","YES","YES","YES","increased by","did not change","decreased by","decreased by","25","","25","24.5","%","","%","%",10,2,6,38,24,10,7,1.6,380,6,7,0,39,5,0,0,"42",0,3
55,22,43,"GLADES","Glades","Glades","Glades County","FL",13363,593,410,183,0,0,593,408,2,0,0,116,294,0,410,6,11,43,99,119,67,48,10,5,2,0,"0 to 89","38",294,78,22,16,170,215,25,46,0,30,0,0,3,410,294,116,410,0,0,741,0,1152,741,410,2,23,0,25,8,1177,412,206,618,"4.6",35,69.5,"2020-08-02 05:00:00","2020-08-08 05:00:00","NO","NO","YES","YES","did not change","decreased by","decreased by","decreased by","","80","41.7","38","","%","%","%",0,0,3,46,30,12,8,0.7,408,3,2,0,22,1,0,0,"261",0,0
38,23,45,"GULF","Gulf","Gulf","Gulf County","FL",16055,1465,712,750,0,3,1399,698,4,10,0,262,440,0,702,12,33,68,119,106,129,143,70,23,9,0,"0 to 94","46",424,246,14,18,35,623,44,103,2,44,2,0,2,712,447,265,702,10,0,4246,55,5018,4301,712,1,87,0,88,1.14,5106,713,837,1553,"9.7",14,48.7,"2020-08-02 05:00:00","2020-08-08 05:00:00","YES","NO","NO","NO","decreased by","decreased by","increased by","decreased by","33.3","71.4","97.8","13.1","%","%","%","%",2,0,2,105,46,15,7,0.3,695,2,17,0,59,1,0,0,"258",0,0
14,24,47,"HAMILTON","Hamilton","Hamilton","Hamilton County","FL",14269,2297,625,1671,0,1,2288,528,92,4,1,233,387,0,620,24,42,96,135,102,98,73,35,14,6,0,"0 to 90","36",270,300,42,8,92,374,154,82,1,23,0,0,4,625,390,235,620,5,0,4034,3,4664,4037,625,2,56,0,58,3.45,4722,627,1727,2355,"16.5",13.3,27.3,"2020-08-02 05:00:00","2020-08-08 05:00:00","NO","YES","NO","NO","increased by","decreased by","increased by","increased by","100","40","26.9","39.8","%","%","%","%",0,0,4,83,23,14,4,0.6,625,4,0,0,92,9,0,0,"236",0,0
23,25,49,"HARDEE","Hardee","Hardee","Hardee County","FL",27228,2062,998,1062,1,1,2051,718,273,6,1,462,524,5,991,26,86,177,193,154,152,107,69,26,8,0,"0 to 93","35",725,91,112,63,618,303,70,139,3,100,3,1,8,998,529,464,991,7,0,5341,2,6359,5343,998,14,84,0,98,14.29,6457,1012,1146,2160,"7.9",15.7,49.1,"2020-08-02 05:00:00","2020-08-08 05:00:00","YES","YES","NO","YES","decreased by","decreased by","increased by","decreased by","50","50","58","42.7","%","%","%","%",3,2,9,142,103,15,11,0.9,992,9,6,0,154,9,0,0,"90",0,1
60,26,51,"HENDRY","Hendry","Hendry","Hendry County","FL",40127,3815,1839,1976,0,0,3812,1786,52,1,0,829,1005,4,1838,58,121,302,368,330,273,195,108,53,31,0,"0 to 101","37",1453,208,72,105,1243,506,89,288,0,155,0,0,38,1839,1006,829,1838,1,0,6718,2,8577,6720,1839,27,161,0,188,14.36,8765,1866,2137,4003,"10",21.3,48.9,"2020-08-02 05:00:00","2020-08-08 05:00:00","NO","YES","YES","NO","increased by","decreased by","decreased by","increased by","40","76.9","23.7","29.1","%","%","%","%",21,19,38,288,155,16,9,2.1,1814,38,25,0,236,12,1,0,"64",0,1
33,27,53,"HERNANDO","Hernando","Hernando","Hernando County","FL",182696,6089,2124,3962,0,3,6058,1802,308,12,2,1174,936,0,2110,28,70,286,333,285,319,298,226,153,108,18,"0 to 101","46",1591,233,268,18,388,1684,38,402,2,274,2,1,53,2124,940,1184,2110,14,0,17522,14,19673,17536,2124,65,1565,0,1630,3.99,21303,2189,5527,7719,"4.2",10.3,36,"2020-08-02 05:00:00","2020-08-08 05:00:00","YES","YES","NO","NO","decreased by","decreased by","decreased by","decreased by","9.5","36.9","6.2","11.6","%","%","%","%",62,20,54,404,276,20,13,2.5,2106,54,18,0,139,11,1,0,"21",0,11
45,28,55,"HIGHLANDS","Highlands","Highlands","Highlands County","FL",102101,5293,1523,3762,0,8,5218,1393,125,5,0,810,707,1,1518,28,61,169,248,204,229,238,155,130,61,0,"0 to 98","47",889,237,204,188,422,845,251,332,2,170,1,0,40,1523,711,811,1518,5,0,14902,62,16498,14964,1523,35,556,0,591,5.92,17089,1558,4318,5884,"5.8",9.1,29.4,"2020-08-02 05:00:00","2020-08-08 05:00:00","YES","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","4.8","43.4","14.8","7.5","%","%","%","%",63,4,40,334,171,22,12,2.6,1501,37,22,3,112,10,1,2,"46",0,6
20,29,57,"HILLSBOROUGH","Hillsborough","Hillsborough","Hillsborough County","FL",1378883,83264,33428,49618,22,196,82572,32724,570,129,5,17659,15400,235,33294,726,1536,5586,7062,5404,5034,3792,2057,1132,638,461,"0 to 119","37",11264,4325,4472,13233,8230,9787,15277,2657,20,1447,14,5,427,33428,15460,17733,33294,134,0,216123,351,250378,216474,33428,1484,21086,0,22570,6.58,272948,34912,70704,105834,"7.7",12.8,41.9,"2020-08-02 05:00:00","2020-08-08 05:00:00","YES","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","40.1","42.3","16.5","18.8","%","%","%","%",834,191,432,2677,1461,9,5,1.3,33198,431,230,1,3071,180,23,0,"36",0,49
18,30,59,"HOLMES","Holmes","Holmes","Holmes County","FL",19430,1361,518,840,0,3,1339,441,67,7,3,192,315,1,508,11,17,71,107,101,85,56,44,18,8,0,"0 to 96","39",356,81,35,36,25,405,78,33,0,16,0,0,4,518,319,198,508,10,0,3785,9,4319,3794,518,5,96,0,101,4.95,4420,523,936,1462,"7.5",11.8,38.4,"2020-08-02 05:00:00","2020-08-08 05:00:00","NO","NO","YES","NO","increased by","decreased by","decreased by","increased by","100","56.2","22.5","26.5","%","%","%","%",2,1,4,33,16,7,4,0.8,513,4,5,0,44,2,0,1,"176",0,2
61,31,61,"INDIAN RIVER","Indian River","Indian River","Indian River County","FL",150984,8315,2584,5676,1,54,8190,2551,18,13,2,1384,1157,28,2569,45,137,399,400,357,371,304,220,193,157,1,"0 to 101","43",1115,294,303,857,502,1017,1050,352,7,204,3,0,58,2584,1166,1390,2569,15,0,25013,56,27666,25069,2584,96,2367,0,2463,3.9,30129,2680,8043,10778,"7.1",8.9,32.2,"2020-08-02 05:00:00","2020-08-08 05:00:00","NO","YES","YES","YES","increased by","decreased by","decreased by","decreased by","11.1","55.9","33.1","7.4","%","%","%","%",77,25,58,359,207,14,9,2.2,2574,57,10,1,263,9,2,0,"4",0,7
52,32,63,"JACKSON","Jackson","Jackson","Jackson County","FL",48472,4868,1996,2867,0,5,4832,1925,55,15,1,596,1373,11,1980,21,53,184,420,398,356,270,141,85,68,0,"0 to 100","43",841,388,95,656,74,818,1088,152,2,104,0,0,46,1996,1382,602,1980,16,0,10194,18,12220,10212,1996,36,214,0,250,14.4,12470,2032,3081,5118,"10.6",16.3,41.7,"2020-08-02 05:00:00","2020-08-08 05:00:00","NO","YES","YES","YES","increased by","decreased by","decreased by","decreased by","50","66.7","38.6","41.6","%","%","%","%",64,31,46,154,104,8,6,2.3,1953,43,43,3,106,6,0,3,"941",0,10
11,33,65,"JEFFERSON","Jefferson","Jefferson","Jefferson County","FL",14105,1067,462,602,1,2,1055,407,49,6,0,110,346,0,456,5,8,45,85,77,87,89,45,13,8,0,"0 to 95","46",184,244,20,8,23,401,32,41,2,26,0,0,5,462,351,111,456,6,0,2568,4,3049,2572,462,3,105,0,108,2.78,3157,465,707,1175,"8.3",14.7,43.6,"2020-08-02 05:00:00","2020-08-08 05:00:00","YES","YES","NO","NO","did not change","decreased by","decreased by","decreased by","","25","36.6","23.9","","%","%","%",0,4,5,43,26,10,6,1.1,462,5,0,0,25,1,2,0,"272",0,0
37,34,67,"LAFAYETTE","Lafayette","Lafayette","Lafayette County","FL",8744,800,469,327,0,4,796,460,9,0,0,88,381,0,469,5,6,45,153,102,67,50,28,9,4,0,"1 to 98","36",171,85,22,191,34,224,211,28,0,10,0,0,2,469,381,88,469,0,0,959,0,1432,959,469,2,16,0,18,11.11,1450,471,343,818,"9.4",32.5,58.9,"2020-08-02 05:00:00","2020-08-08 05:00:00","NO","NO","NO","NO","decreased by","decreased by","increased by","increased by","33.3","36.4","45.8","1.9","%","%","%","%",7,0,2,28,10,6,3,0.4,193,2,276,0,12,1,0,0,"122",0,1
27,35,69,"LAKE","Lake","Lake","Lake County","FL",335362,20616,5391,15088,0,137,20327,5289,69,33,0,2739,2521,98,5358,94,209,827,953,850,830,736,473,280,121,18,"0 to 103","41",1693,678,1044,1943,808,2166,2384,482,13,301,5,1,75,5391,2540,2752,5358,33,0,61186,124,66788,61310,5391,232,6009,0,6241,3.72,73029,5623,21097,26857,"8",7.7,27.3,"2020-08-02 05:00:00","2020-08-08 05:00:00","YES","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","14.9","32.5","9","14.1","%","%","%","%",134,15,76,495,306,10,6,1.4,5291,75,100,1,431,14,3,0,"145",0,15
46,36,71,"LEE","Lee","Lee","Lee County","FL",718679,40821,17039,23748,2,32,39623,16001,743,287,8,8743,7820,181,16744,305,601,2638,3110,2728,2694,2168,1398,809,546,42,"0 to 103","41",6978,1635,848,7283,3792,5330,7622,2020,21,1140,18,8,368,17039,7977,8875,16743,295,1,98473,928,116495,99401,17039,658,9714,1,10373,6.34,126868,17697,33462,51194,"7.1",13.9,43.4,"2020-08-02 05:00:00","2020-08-08 05:00:00","YES","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","20","16.2","30.5","8.6","%","%","%","%",317,176,376,2041,1158,12,7,2.2,16872,370,167,6,1312,96,15,0,"86",1,45
10,37,73,"LEON","Leon","Leon","Leon County","FL",288102,17904,5235,12635,2,32,17552,5062,57,112,4,2701,2405,13,5119,76,215,1778,1018,673,590,505,226,86,49,19,"0 to 105","29",1535,1626,561,1397,361,2678,2080,385,14,145,10,7,26,5235,2467,2755,5118,116,1,56579,226,62159,56805,5235,130,2649,0,2779,4.68,64938,5365,15284,20683,"7.2",8.3,30,"2020-08-02 05:00:00","2020-08-08 05:00:00","NO","NO","YES","YES","increased by","increased by","decreased by","decreased by","45.5","21.4","5.9","2.8","%","%","%","%",92,8,33,399,155,8,3,0.6,5150,33,85,0,428,25,2,0,"138",0,3
28,38,75,"LEVY","Levy","Levy","Levy County","FL",39961,2480,720,1758,0,2,2473,670,46,1,3,353,361,2,716,16,38,127,113,91,120,95,70,37,10,3,"0 to 99","41",357,122,155,82,187,418,111,68,0,45,0,0,5,720,364,354,716,4,0,5705,1,6436,5706,720,5,218,0,223,2.24,6659,725,1976,2703,"6.8",10.9,29.2,"2020-08-02 05:00:00","2020-08-08 05:00:00","YES","NO","YES","NO","decreased by","decreased by","decreased by","decreased by","14.3","43.8","31.5","10.3","%","%","%","%",3,1,5,68,45,10,7,0.7,709,5,11,0,78,3,3,0,"4",0,1
