"OBJECTID_1","DEPCODE","FIPS","COUNTYNAME","County_1","County2","County3","State","CountyPopulation","NumPeopleTested","Age_0_4","Age_5_14","Age_15_24","Age_25_34","Age_35_44","Age_45_54","Age_55_64","Age_65_74","Age_75_84","Age_85plus","Age_Unkn","PUIAgeRang","PUIAgeMedi","PUIFemale","PUIMale","PUISexUnkn","PUIFLRes","PUINotFLRe","PUIFLResOu","PUIContNo","PUIContUnk","PUITravelN","PUITravelY","TPositive","TNegative","TInconc","TPending","T_Total_Re","T_LabPriva","T_LabDOH_R","T_LabPri_1","T_LabDOH_N","C_Female","C_Male","C_SexUnkn","C_AllResTy","C_Age_0_4","C_Age_5_14","C_Age_15_2","C_Age_25_3","C_Age_35_4","C_Age_45_5","C_Age_55_6","C_Age_65_7","C_Age_75_8","C_Age_85pl","C_Age_Unkn","C_AgeRange","C_AgeMedia","C_RaceWhit","C_RaceBlac","C_RaceOthe","C_RaceUnkn","C_Hispanic","C_Hispan_1","C_Hispan_2","C_EDYes_Re","C_EDYes_No","C_HospYesRES","C_HospYesNONRES","C_NonResDeaths","C_FLResDeaths","CasesAll","C_Men","C_Women","C_FLRes","C_NotFLRes","C_FLResOut","T_NegRes","T_NegNotFL","T_total","T_negative","T_positive","Anitbody_Positive","Antibody_Negative","Antibody_Inconclusive","Antibody_tested","Antibody_PctPos","Tests_AllSources","Postive_AllSources","Negative_Allsources","TestedPeople_AllSources","Percent_PopTest","Percent_PosTests","Percent_PositivePeople","Start","End","M_ILI","M_COVID","M_PosTests","M_PctPos","D_ILI","D_COVID","D_PosTests","D_PctPos","P_ILI","P_COVID","P_PosTests","P_PctPos","Text_ILI","Text_COVID","Text_PosTests","Text_PctPos","C_LTCF_Cases","C_LTCF_Deaths","ALL_DEATHS","ALL_ER","ALL_HOSPITAL","Perc_ER","Perc_Hosp","Perc_Died","Cases_Yesterday","Deaths_Yesterday","C_deltaCases","C_DeltaDeaths","C_Pediatric_Cases","C_Pedia_ER","C_Pedia_Hosp","C_PrisonDeaths"
27,35,69,"LAKE","Lake","Lake","Lake County","FL",335362,16853,257,288,1113,1712,1710,2150,2693,2946,2068,679,1237,"0 to 103",57,8826,7001,1026,16712,141,0,229,15784,830,106,1998,14812,0,43,16671,1960,19,19,0,966,996,17,1979,32,49,359,390,286,325,264,157,105,29,2,"0 to 103","40",703,230,277,769,293,808,878,229,12,137,5,1,25,1998,1007,974,1979,19,0,36567,120,38708,36687,1998,100,4480,0,4580,2.18,43288,2098,19292,21433,"6.4",4.8,12.4,"2020-06-28","2020-07-04","NO","NO","NO","YES","decreased by","decreased by","increased by","increased by","2.9","26.2","36.2","26.8","%","%","%","%",14,5,26,241,142,13,8,1.3,1890,23,108,2,127,5,1,0
46,36,71,"LEE","Lee","Lee","Lee County","FL",718679,31387,403,576,2735,4054,4018,4438,5080,5116,3366,1539,62,"0 to 119",53,17799,13322,266,30367,1019,1,923,27143,3814,193,7861,23504,1,21,30346,7456,257,140,6,4015,3622,76,7713,134,244,1250,1477,1245,1178,940,640,417,327,7,"0 to 101","41",3847,910,204,2752,2182,2675,2856,1158,16,656,14,4,172,7859,3704,4077,7712,146,1,57185,873,65938,58058,7859,270,6392,1,6663,4.05,72601,8129,29896,38050,"5.3",11.2,25.9,"2020-06-28","2020-07-04","NO","NO","NO","NO","increased by","decreased by","increased by","increased by","20.8","6.8","46.9","48.5","%","%","%","%",345,113,176,1174,670,15,9,2.2,7661,167,198,5,561,49,9,0
10,37,73,"LEON","Leon","Leon","Leon County","FL",288102,14323,201,356,2205,2397,2044,2088,2193,1762,687,348,42,"0 to 119",44,7410,6762,151,14072,250,1,270,13175,984,104,1912,12399,2,10,14061,1846,17,45,3,949,885,29,1863,13,66,849,379,201,163,134,68,19,9,10,"0 to 105","25",473,476,60,854,94,811,958,129,11,60,9,7,8,1911,909,973,1862,48,1,33223,202,35414,33425,1911,49,1670,0,1719,2.85,37133,1960,14069,16042,"5.6",5.3,13.7,"2020-06-28","2020-07-04","NO","NO","NO","YES","increased by","increased by","increased by","increased by","35.7","48","42.9","11.3","%","%","%","%",36,2,15,140,69,8,4,0.8,1870,8,41,0,125,5,1,0
28,38,75,"LEVY","Levy","Levy","Levy County","FL",39961,1834,27,31,186,238,207,247,351,274,192,80,1,"0 to 118",54,1054,761,19,1830,4,0,42,1481,410,9,218,1616,0,0,1830,190,25,0,3,77,136,2,215,1,3,45,46,37,26,28,19,8,5,0,"3 to 99","38",94,13,93,15,101,99,15,28,0,17,0,0,1,218,138,78,215,3,0,3375,1,3596,3376,218,3,135,0,138,2.17,3734,221,1751,1972,"4.9",5.9,12.1,"2020-06-28","2020-07-04","NO","NO","NO","YES","increased by","decreased by","increased by","increased by","20","44.4","31","37.3","%","%","%","%",2,1,1,28,17,13,8,0.5,211,1,7,0,8,1,0,0
13,39,77,"LIBERTY","Liberty","Liberty","Liberty County","FL",8365,2239,3,6,160,692,562,405,274,94,29,6,8,"0 to 92",39,184,2048,7,2239,0,0,1,2002,109,0,245,1994,0,0,2239,241,4,0,0,16,229,0,245,0,2,15,61,56,62,41,6,1,1,0,"10 to 85","41",136,97,5,7,7,152,86,8,0,1,0,0,1,245,229,16,245,0,0,2147,0,2394,2147,245,1,11,0,12,8.33,2406,246,2005,2251,"26.9",10.2,11,"2020-06-28","2020-07-04","NO","NO","NO","NO","did not change","increased by","increased by","increased by","","100","1000","711.9","","%","%","%",0,0,1,8,1,4,1,0.4,244,1,1,0,4,0,0,1
12,40,79,"MADISON","Madison","Madison","Madison County","FL",18474,1278,60,58,116,153,168,179,184,190,112,51,7,"0 to 99",49,818,454,6,1253,25,0,34,922,422,22,266,1010,1,1,1251,155,105,5,0,168,92,0,260,17,16,28,36,44,41,43,20,7,13,0,"0 to 98","42",54,177,17,12,20,212,28,54,0,9,0,1,4,265,94,171,260,5,0,2065,20,2355,2085,265,0,55,0,55,0,2410,265,1065,1333,"7.2",11,20.7,"2020-06-28","2020-07-04","NO","NO","NO","NO","increased by","decreased by","increased by","decreased by","60","57.1","3.4","25.7","%","%","%","%",2,3,5,54,9,21,4,1.9,255,4,10,0,40,4,1,0
21,41,81,"MANATEE","Manatee","Manatee","Manatee County","FL",373853,18074,321,499,1355,1934,2022,2369,3203,3402,2084,782,103,"0 to 119",56,10159,7625,290,17810,264,0,1045,15871,2242,50,3890,14177,4,3,17803,3799,63,28,0,1985,1864,13,3862,87,231,603,706,639,556,451,295,197,125,0,"0 to 101","39",1781,333,332,1416,1046,1276,1540,225,4,308,3,2,135,3890,1876,2001,3862,28,0,43147,236,47300,43383,3890,133,3701,0,3834,3.47,51134,4023,17878,21908,"5.9",7.9,22.3,"2020-06-28","2020-07-04","NO","NO","NO","NO","decreased by","decreased by","increased by","increased by","5.6","0.6","14.7","19.2","%","%","%","%",131,70,137,229,311,6,8,3.5,3785,132,105,3,410,2,1,0
24,42,83,"MARION","Marion","Marion","Marion County","FL",348371,15878,181,252,1117,1857,1847,2276,2681,2922,1930,787,28,"0 to 168",56,9650,6172,56,15850,28,0,4260,10578,3750,162,1043,14707,0,128,15723,1011,26,5,1,528,501,8,1037,17,30,170,203,173,144,145,90,54,17,0,"0 to 97","39",730,160,65,82,194,751,92,184,3,113,0,0,12,1043,502,533,1037,6,0,25762,21,26831,25783,1043,55,1956,0,2011,2.73,28842,1098,16663,17889,"5.1",3.8,6.9,"2020-06-28","2020-07-04","NO","NO","NO","YES","increased by","increased by","increased by","increased by","26","36.5","33.2","38.3","%","%","%","%",10,3,12,187,113,18,11,1.2,986,12,57,0,61,3,0,0
19,43,85,"MARTIN","Martin","Martin","Martin County","FL",157581,8611,184,258,718,952,1054,1138,1454,1435,992,403,23,"0 to 100",54,4247,3912,452,8515,96,0,566,6598,2005,81,2461,6110,1,39,8476,2431,14,16,0,1121,1304,20,2445,88,146,391,438,441,401,250,148,100,55,3,"0 to 99","38",869,113,776,687,1348,587,510,364,2,207,1,1,31,2461,1313,1128,2445,16,0,15948,78,18510,16026,2461,83,2474,0,2557,3.25,21067,2544,8584,11168,"7.1",12.1,29.5,"2020-06-28","2020-07-04","YES","NO","NO","NO","decreased by","increased by","increased by","increased by","20","4.2","2.8","4.7","%","%","%","%",63,13,32,366,208,15,9,1.3,2422,29,39,2,301,20,3,0
49,44,87,"MONROE","Monroe","Monroe","Monroe County","FL",76325,4091,35,76,273,523,558,699,869,644,305,108,1,"0 to 101",53,2125,1949,17,4004,87,0,1325,2160,889,138,398,3654,0,39,3969,358,23,13,4,170,207,4,381,6,15,37,66,62,70,51,52,27,12,0,"0 to 100","47",242,12,8,119,105,153,123,67,4,25,3,0,5,398,218,176,381,17,0,6282,65,6745,6347,398,103,2623,1,2727,3.78,9472,501,6277,6818,"8.9",5.3,12.2,"2020-06-28","2020-07-04","NO","NO","NO","NO","increased by","decreased by","increased by","increased by","78.6","23.8","150","46","%","%","%","%",14,1,5,71,28,18,8,1.3,380,5,18,0,24,6,0,0
54,45,89,"NASSAU","Nassau","Nassau","Nassau County","FL",80578,3570,48,61,306,377,430,490,669,623,388,174,4,"0 to 103",55,1928,1454,188,3454,116,0,109,3201,254,52,347,3213,0,10,3444,309,22,13,2,163,168,0,331,4,7,80,54,64,47,43,32,9,6,0,"0 to 93","40",203,36,15,77,17,227,87,51,1,26,0,0,2,346,172,174,331,15,0,7931,101,8384,8032,346,19,649,0,668,2.84,9052,365,3862,4238,"5.3",4,10.2,"2020-06-28","2020-07-04","NO","NO","NO","YES","increased by","increased by","increased by","increased by","50","18.8","150","69.7","%","%","%","%",5,1,2,52,26,16,8,0.6,325,1,21,1,23,3,0,0
4,46,91,"OKALOOSA","Okaloosa","Okaloosa","Okaloosa County","FL",200737,7592,181,171,656,1147,1096,999,1123,855,747,577,40,"0 to 119",50,4555,2986,51,7444,147,1,204,6653,625,86,938,6643,0,11,7434,792,130,11,5,493,428,1,922,12,33,157,192,157,125,107,73,53,29,0,"0 to 99","39",574,75,74,199,196,482,244,113,3,67,1,0,9,938,437,500,921,16,1,15216,131,16300,15347,938,28,1068,0,1096,2.55,17396,966,7711,8688,"4.3",5.6,12.7,"2020-06-28","2020-07-04","NO","NO","NO","YES","increased by","increased by","increased by","decreased by","43.6","9.4","66","11.1","%","%","%","%",21,4,9,116,68,13,8,1,917,8,21,1,60,1,0,0
64,47,93,"OKEECHOBEE","Okeechobee","Okeechobee","Okeechobee County","FL",40572,1952,36,80,278,263,225,241,294,200,183,141,11,"0 to 119",48,1131,800,21,1942,10,0,128,1451,397,15,451,1501,0,0,1942,412,37,2,0,231,216,2,449,13,40,86,84,75,54,63,20,11,5,0,"0 to 93","35",301,42,55,51,229,161,59,45,0,41,2,0,0,451,217,232,449,2,0,3699,8,4160,3707,451,4,118,0,122,3.28,4282,455,1619,2074,"5.1",10.6,23.3,"2020-06-28","2020-07-04","NO","NO","NO","NO","increased by","increased by","decreased by","decreased by","225","107.1","8","7.2","%","%","%","%",3,0,0,45,43,10,10,0,439,0,12,0,76,2,1,0
31,48,95,"ORANGE","Orange","Orange","Orange County","FL",1321194,74313,1288,1716,7655,12210,11160,11490,11199,7823,3720,1407,4645,"0 to 120",45,40198,33663,452,73091,1221,1,1165,70520,3211,434,14771,59393,0,149,72944,14390,116,257,5,6949,7421,136,14506,232,361,3328,4001,2434,1992,1357,625,317,108,13,"0 to 103","33",3437,1902,2300,6867,1982,3048,9476,986,50,501,39,5,61,14768,7565,7059,14505,262,1,142713,958,158621,143671,14768,556,9730,0,10286,5.41,168907,15324,69123,84599,"6.4",9.1,20.6,"2020-06-28","2020-07-04","NO","NO","NO","NO","increased by","decreased by","decreased by","decreased by","6.9","6.7","9.8","7.2","%","%","%","%",70,7,66,1036,540,8,4,0.4,14407,61,361,0,854,40,4,0
44,49,97,"OSCEOLA","Osceola","Osceola","Osceola County","FL",338619,15801,217,463,1350,2463,2353,2583,2538,1875,934,334,691,"0 to 155",47,8729,6988,84,15708,93,0,936,13420,1740,222,3190,12551,2,58,15649,3085,40,63,2,1597,1515,13,3125,53,113,495,791,539,520,345,190,113,29,2,"0 to 102","37",1074,188,978,885,1349,612,1164,422,9,208,7,2,29,3190,1560,1616,3125,65,0,27810,27,31080,27837,3190,103,1760,0,1863,5.53,32943,3293,14311,17664,"5.2",10,20.8,"2020-06-28","2020-07-04","NO","NO","NO","NO","increased by","increased by","increased by","increased by","12.9","15.2","40.7","28.4","%","%","%","%",7,9,31,431,215,14,7,1,3068,29,122,0,215,15,0,0
6,50,99,"PALM BEACH","Palm Beach","Palm Beach","Palm Beach County","FL",1446277,77567,1211,1879,6379,9918,9621,10925,12842,11183,7802,4199,1608,"0 to 119",53,42189,35068,310,76739,826,2,3401,67185,11229,411,17645,59562,185,175,76384,17293,160,179,6,8702,8699,52,17453,302,637,2541,3250,2874,2568,2231,1379,1021,823,12,"0 to 105","41",6914,2862,2567,5110,5464,6561,5428,2639,39,1921,25,14,563,17638,8801,8784,17451,185,2,145842,638,164372,146480,17638,1422,34424,0,35846,3.97,200218,19060,93986,113413,"7.8",9.5,24.6,"2020-06-28","2020-07-04","NO","NO","NO","NO","increased by","decreased by","increased by","increased by","30.7","16.8","29.9","26.8","%","%","%","%",593,229,577,2678,1946,16,12,3.3,17242,543,396,20,1273,98,34,1
8,51,101,"PASCO","Pasco","Pasco","Pasco County","FL",510593,16340,315,418,1500,2134,2267,2582,2742,2362,1397,593,30,"0 to 119",50,9320,6932,88,16260,80,0,562,14057,1975,141,3007,13292,2,39,16219,2915,74,14,1,1504,1455,30,2989,52,91,541,590,503,457,352,261,112,45,0,"0 to 99","39",1583,196,278,932,514,1392,1083,351,5,194,4,1,26,3004,1464,1510,2989,15,0,37851,65,40937,37916,3004,67,3815,0,3882,1.73,44819,3071,17107,20222,"4",6.9,18.8,"2020-06-28","2020-07-04","NO","NO","NO","NO","decreased by","decreased by","did not change","increased by","27.2","34.6","","9.1","%","%","","%",58,11,27,356,198,12,7,0.9,2850,26,154,0,204,25,4,0
34,52,103,"PINELLAS","Pinellas","Pinellas","Pinellas County","FL",957875,44065,450,682,3419,5948,5185,6297,8076,7187,4362,2368,91,"0 to 120",55,25197,18712,156,43716,349,0,2900,37891,7512,413,9033,34987,1,44,43671,8780,175,70,7,4763,4130,62,8955,120,287,1482,2035,1212,1204,1104,723,500,355,10,"0 to 104","39",3756,1622,411,3166,609,4667,3679,1043,20,798,17,2,206,9032,4175,4795,8955,77,0,98607,272,107960,98879,9032,303,14174,2,14479,2.09,122439,9335,49161,58544,"6.1",7.6,21.2,"2020-06-28","2020-07-04","NO","NO","NO","NO","decreased by","decreased by","increased by","increased by","15","27.6","6.6","12.8","%","%","%","%",742,138,208,1063,815,12,10,2.3,8759,199,273,7,541,33,3,0
43,53,105,"POLK","Polk","Polk","Polk County","FL",668671,22885,533,682,2045,3235,3191,3314,3492,3211,2005,843,334,"0 to 119",49,12863,9820,202,22785,100,0,696,20027,2421,158,5665,17197,1,22,22762,5179,465,19,2,2874,2749,21,5644,99,221,851,1131,1032,828,638,422,277,165,1,"0 to 103","39",2531,786,491,1836,1309,2172,2163,819,10,522,5,1,115,5665,2757,2887,5644,21,0,49056,79,54850,49135,5665,104,2715,0,2819,3.69,57669,5769,19912,25704,"3.8",10,25.2,"2020-06-28","2020-07-04","NO","NO","NO","NO","increased by","increased by","increased by","increased by","17","13.8","15.8","17.8","%","%","%","%",371,67,116,829,527,15,10,2,5472,114,193,1,435,32,5,0
2,54,107,"PUTNAM","Putnam","Putnam","Putnam County","FL",72766,3769,80,144,403,554,471,577,616,447,303,162,12,"0 to 118",49,2292,1399,78,3759,10,0,93,3384,425,22,566,3200,1,2,3756,312,252,1,1,271,253,40,564,12,52,114,102,80,73,59,42,23,8,1,"0 to 98","35",250,198,41,75,87,359,118,77,0,42,0,0,6,566,254,272,564,2,0,6984,8,7559,6992,566,5,232,0,237,2.11,7796,571,3432,4006,"5.5",7.3,15.1,"2020-06-28","2020-07-04","NO","NO","NO","NO","increased by","increased by","increased by","increased by","33.3","14.7","168.3","213.7","%","%","%","%",7,2,6,77,42,14,8,1.1,550,6,16,0,87,8,0,0
67,55,109,"ST. JOHNS","St. Johns","St. Johns","St. Johns County","FL",235503,11194,153,279,1064,1247,1614,1849,1946,1707,910,407,18,"0 to 119",51,6101,4907,186,11151,43,0,389,9841,949,180,1434,9715,11,34,11107,1291,118,20,4,690,688,31,1409,18,30,363,234,185,230,198,107,51,16,1,"0 to 98","38",759,65,57,528,69,773,567,125,4,78,4,0,8,1433,700,702,1409,24,0,22547,18,24027,22565,1433,131,2842,4,2977,4.4,27004,1564,12557,14171,"6",5.8,14,"2020-06-28","2020-07-04","NO","NO","NO","NO","increased by","did not change","increased by","increased by","12.1","","24.3","44.1","%","","%","%",4,1,8,129,82,10,6,0.6,1383,8,50,0,98,4,0,0
7,56,111,"ST. LUCIE","St. Lucie","St. Lucie","St. Lucie County","FL",305591,11815,203,272,916,1486,1513,1831,2002,1801,1160,595,36,"0 to 119",53,6814,4785,216,11665,150,0,598,9701,2024,87,2355,9354,6,100,11559,2253,86,16,0,1275,1049,15,2339,47,84,331,409,374,396,296,210,122,81,5,"0 to 102","43",801,375,204,959,473,799,1067,277,1,204,2,1,54,2355,1059,1281,2339,16,0,23009,134,25510,23143,2355,68,2120,1,2189,3.11,27699,2423,11474,14004,"4.6",8.7,20.5,"2020-06-28","2020-07-04","NO","NO","NO","NO","increased by","increased by","increased by","increased by","17.7","24.2","20.5","24.8","%","%","%","%",93,26,55,278,206,12,9,2.3,2264,53,91,1,185,9,5,0
50,57,113,"SANTA ROSA","Santa Rosa","Santa Rosa","Santa Rosa County","FL",170442,7738,243,300,810,1046,1063,1155,1238,1069,561,243,10,"0 to 119",48,4254,3447,37,7669,69,0,202,6828,688,103,941,6796,0,1,7668,884,49,8,0,443,482,8,933,14,22,279,169,116,141,103,55,28,14,0,"0 to 98","34",707,61,24,141,33,728,172,48,0,47,1,0,9,941,485,448,933,8,0,13596,61,14601,13657,941,18,581,0,599,3.01,15200,959,7377,8337,"4.9",6.3,12.4,"2020-06-28","2020-07-04","NO","NO","NO","NO","increased by","increased by","increased by","increased by","40","25","224.4","68.5","%","%","%","%",7,0,9,48,48,6,6,1,902,9,39,0,82,5,3,7
57,58,115,"SARASOTA","Sarasota","Sarasota","Sarasota County","FL",412144,14720,173,234,967,1484,1449,1861,2613,2881,2033,982,43,"0 to 119",59,8201,6354,165,14466,254,0,603,13356,1629,106,2249,12463,1,7,14458,2144,67,32,6,1125,1077,9,2211,25,65,353,404,319,304,265,210,170,132,2,"0 to 104","43",1180,112,170,749,261,1047,903,264,16,228,11,2,98,2249,1100,1140,2211,38,0,38832,216,41302,39048,2249,162,5137,7,5306,3.05,46608,2411,17600,20026,"4.9",5.2,16.4,"2020-06-28","2020-07-04","NO","NO","NO","NO","decreased by","increased by","increased by","increased by","10.5","30","68.4","50.1","%","%","%","%",96,62,100,280,239,13,11,4.4,2191,98,58,0,140,3,2,0
30,59,117,"SEMINOLE","Seminole","Seminole","Seminole County","FL",455086,19541,258,457,2047,2766,2653,2988,3085,2624,1241,558,864,"0 to 119",48,10987,8397,157,19496,45,0,411,18182,1141,103,3522,15996,1,22,19474,3448,60,14,0,1848,1639,21,3508,50,80,859,820,510,483,327,207,106,79,1,"0 to 104","34",1444,319,297,1448,439,1011,2058,312,5,189,1,0,20,3522,1644,1857,3508,14,0,38994,30,42579,39024,3522,124,3336,0,3460,3.58,46039,3646,19332,23001,"5.1",7.9,18.7,"2020-06-28","2020-07-04","NO","NO","NO","NO","increased by","increased by","decreased by","decreased by","16","15.6","9.9","4.1","%","%","%","%",95,7,20,317,190,10,6,0.6,3430,20,92,0,185,13,2,0
29,60,119,"SUMTER","Sumter","Sumter","Sumter County","FL",120999,4073,28,35,114,189,203,322,550,1471,936,140,85,"0 to 119",69,2001,1878,194,3996,77,0,157,3590,415,68,478,3571,0,24,3972,421,52,4,1,171,293,9,473,1,10,28,24,53,67,71,133,74,17,0,"4 to 92","63",307,59,14,93,30,341,102,114,1,68,0,0,17,478,296,173,473,5,0,8633,72,9191,8705,478,41,2156,1,2198,1.87,11389,519,5727,6271,"5.2",4.6,12.7,"2020-06-28","2020-07-04","NO","NO","NO","YES","increased by","increased by","increased by","increased by","107.7","136.8","121.4","126.7","%","%","%","%",3,1,17,115,68,25,15,3.6,436,17,42,0,12,0,0,3
35,61,121,"SUWANNEE","Suwannee","Suwannee","Suwannee County","FL",43924,2557,78,87,240,344,313,313,390,322,245,213,12,"0 to 118",52,1573,901,83,2542,15,0,82,2008,725,21,646,1911,0,0,2542,520,111,12,3,357,263,11,631,25,45,101,95,99,93,68,50,41,27,2,"0 to 102","40",300,94,131,106,220,287,124,80,1,64,0,0,21,646,269,366,631,15,0,4036,0,4686,4036,646,8,127,0,135,5.93,4821,654,2038,2692,"6.1",13.6,25.6,"2020-06-28","2020-07-04","NO","NO","NO","NO","increased by","increased by","increased by","increased by","86.7","163.2","37.3","35.8","%","%","%","%",50,6,21,81,64,13,10,3.3,630,21,16,0,93,5,3,0
3,62,123,"TAYLOR","Taylor","Taylor","Taylor County","FL",22098,946,33,20,89,148,124,118,170,143,73,24,4,"0 to 118",49,525,390,31,938,8,0,20,764,196,28,102,843,1,0,937,81,19,2,0,44,55,1,100,0,2,19,33,18,6,12,4,8,0,0,"6 to 84","33",59,12,20,9,26,64,10,20,0,8,0,0,1,102,55,46,100,2,0,1480,6,1590,1486,102,0,35,0,35,0,1625,102,878,981,"4.4",6.3,10.8,"2020-06-28","2020-07-04","NO","NO","NO","NO","increased by","decreased by","increased by","increased by","100","40","130","24.4","%","%","%","%",0,0,1,20,8,20,8,1,101,1,1,0,3,0,0,0
39,63,125,"UNION","Union","Union","Union County","FL",15239,1226,11,26,80,82,113,141,407,279,73,14,0,"0 to 118",59,336,884,6,1226,0,0,25,1134,125,4,92,1134,0,0,1226,75,17,0,0,21,71,0,92,0,6,26,10,5,5,25,13,2,0,0,"6 to 80","42",55,26,4,7,4,78,10,11,0,10,0,0,2,92,71,21,92,0,0,2389,0,2481,2389,92,0,24,0,24,0,2505,92,1158,1250,"8.2",3.7,7.5,"2020-06-28","2020-07-04","YES","NO","NO","YES","decreased by","decreased by","increased by","increased by","60","75","9.5","4.4","%","%","%","%",0,0,2,11,10,12,11,2.2,89,2,3,0,13,0,0,2
25,64,127,"VOLUSIA","Volusia","Volusia","Volusia County","FL",527634,22434,197,361,1464,2450,2496,3229,4505,4144,2226,1069,293,"0 to 119",57,12506,9268,660,22333,101,0,604,20587,1812,159,2951,19471,0,12,22321,2701,231,18,1,1504,1420,8,2932,29,81,497,536,417,431,407,310,131,104,8,"0 to 102","42",1244,393,564,731,365,1585,982,435,6,254,5,0,59,2951,1430,1513,2932,19,0,42088,82,45153,42170,2951,173,7585,0,7758,2.23,52911,3124,27056,30192,"5.7",5.9,13.9,"2020-06-28","2020-07-04","NO","NO","NO","NO","decreased by","decreased by","increased by","increased by","5.8","17.7","5.6","36.6","%","%","%","%",125,35,59,441,259,15,9,2,2804,58,147,1,156,10,1,0
41,65,129,"WAKULLA","Wakulla","Wakulla","Wakulla County","FL",31877,1329,16,32,108,150,183,224,249,218,109,39,1,"0 to 102",52,755,563,11,1324,5,0,25,1203,225,7,93,1234,0,2,1322,70,20,2,1,55,35,0,90,1,0,23,17,16,18,8,6,3,1,0,"3 to 86","37",59,23,4,4,5,81,4,17,0,8,0,0,1,93,36,57,90,3,0,2416,2,2515,2418,93,3,194,0,197,1.52,2712,96,1428,1526,"4.8",3.5,7.2,"2020-06-28","2020-07-04","NO","NO","NO","YES","did not change","increased by","increased by","increased by","","50","106.7","103.6","","%","%","%",0,0,1,17,8,19,9,1.1,90,1,3,0,4,0,0,0
51,66,131,"WALTON","Walton","Walton","Walton County","FL",65858,1889,53,53,163,212,247,276,327,259,163,133,3,"0 to 101",52,1036,815,38,1811,78,0,65,1633,380,61,372,1516,0,1,1810,311,23,35,3,171,162,1,334,6,16,73,52,61,46,64,30,18,6,0,"0 to 101","40",294,15,5,20,89,221,24,52,8,30,2,0,9,372,179,192,334,38,0,3692,40,4108,3732,372,28,926,0,954,2.94,5062,400,2442,2843,"4.3",7.9,21.2,"2020-06-28","2020-07-04","NO","NO","NO","NO","increased by","increased by","increased by","increased by","66.7","142.9","219.4","63.2","%","%","%","%",15,9,9,60,32,17,9,2.4,324,9,48,0,34,2,0,0
53,67,133,"WASHINGTON","Washington","Washington","Washington County","FL",24566,958,12,21,62,103,119,153,202,132,99,55,0,"0 to 119",55,564,373,21,951,7,0,36,749,173,15,131,824,0,3,948,102,26,3,0,68,60,0,128,0,4,8,16,14,19,26,21,16,7,0,"6 to 99","56",84,32,1,11,1,113,14,16,0,21,0,0,13,131,61,70,128,3,0,1863,4,1999,1867,131,1,71,0,72,1.39,2071,132,895,1030,"4.2",6.4,13.8,"2020-06-28","2020-07-04","NO","NO","NO","YES","decreased by","decreased by","decreased by","increased by","50","37.5","33.3","10.9","%","%","%","%",14,12,13,16,21,13,17,9.9,121,13,10,0,5,0,0,0
68,999,999,"UNKNOWN","Unknown","Unknown","Unknown","FL",0,1482,1,4,90,185,200,205,188,139,209,258,3,"3 to 119",57,969,496,17,172,1310,0,4,1464,24,15,231,1250,1,0,171,46,0,182,3,12,25,9,46,1,3,34,64,43,41,24,9,5,6,1,"12 to 86","33",18,2,0,26,21,0,25,0,2,0,1,0,0,231,126,95,46,185,0,1520,1125,2891,2645,231,910,351,0,24471,9.07,27362,1141,1601,25953,"",4.2,77,"2020-06-28","2020-07-04","","","","","","","","","","","","","","","","",0,39,0,2,1,1,1,0,230,0,1,0,12,0,0,0
