"OBJECTID_1","DEPCODE","FIPS","COUNTYNAME","County_1","County2","County3","State","CountyPopulation","NumPeopleTested","Age_0_4","Age_5_14","Age_15_24","Age_25_34","Age_35_44","Age_45_54","Age_55_64","Age_65_74","Age_75_84","Age_85plus","Age_Unkn","PUIAgeRang","PUIAgeMedi","PUIFemale","PUIMale","PUISexUnkn","PUIFLRes","PUINotFLRe","PUIFLResOu","PUIContNo","PUIContUnk","PUITravelN","PUITravelY","TPositive","TNegative","TInconc","TPending","T_Total_Re","T_LabPriva","T_LabDOH_R","T_LabPri_1","T_LabDOH_N","C_Female","C_Male","C_SexUnkn","C_AllResTy","C_Age_0_4","C_Age_5_14","C_Age_15_2","C_Age_25_3","C_Age_35_4","C_Age_45_5","C_Age_55_6","C_Age_65_7","C_Age_75_8","C_Age_85pl","C_Age_Unkn","C_AgeRange","C_AgeMedia","C_RaceWhit","C_RaceBlac","C_RaceOthe","C_RaceUnkn","C_Hispanic","C_Hispan_1","C_Hispan_2","C_EDYes_Re","C_EDYes_No","C_HospYesRES","C_HospYesNONRES","C_NonResDeaths","C_FLResDeaths","CasesAll","C_Men","C_Women","C_FLRes","C_NotFLRes","C_FLResOut","T_NegRes","T_NegNotFL","T_total","T_negative","T_positive","Anitbody_Positive","Antibody_Negative","Antibody_Inconclusive","Antibody_tested","Antibody_PctPos","Tests_AllSources","Postive_AllSources","Negative_Allsources","TestedPeople_AllSources","Percent_PopTest","Percent_PosTests","Percent_PositivePeople","Start","End","M_ILI","M_COVID","M_PosTests","M_PctPos","D_ILI","D_COVID","D_PosTests","D_PctPos","P_ILI","P_COVID","P_PosTests","P_PctPos","Text_ILI","Text_COVID","Text_PosTests","Text_PctPos","C_LTCF_Cases","C_LTCF_Deaths","ALL_DEATHS","ALL_ER","ALL_HOSPITAL","Perc_ER","Perc_Hosp","Perc_Died","Cases_Yesterday","Deaths_Yesterday","C_deltaCases","C_DeltaDeaths","C_Pediatric_Cases","C_Pedia_ER","C_Pedia_Hosp","C_PrisonDeaths"
27,35,69,"LAKE","Lake","Lake","Lake County","FL",335362,16107,238,267,971,1555,1611,2007,2601,2888,2047,673,1249,"0 to 103",58,8452,6622,1033,15968,139,0,200,15190,726,103,1302,14771,0,34,15936,1267,18,17,0,632,646,7,1285,20,33,222,242,191,192,179,112,86,23,2,"0 to 103","41",514,162,223,386,197,649,439,184,12,108,5,1,22,1302,656,639,1285,17,0,31811,120,33253,31931,1302,100,4480,0,4580,2.18,37833,1402,19251,20687,"6.2",3.7,8.7,"2020-06-21","2020-06-27","NO","NO","NO","YES","increased by","increased by","increased by","increased by","35.4","51.4","71.5","17.9","%","%","%","%",12,4,23,196,113,16,9,1.8,1252,22,50,0,78,5,1,0
46,36,71,"LEE","Lee","Lee","Lee County","FL",718679,29077,355,479,2320,3569,3665,4108,4804,4937,3287,1492,61,"0 to 119",55,16630,12231,216,28085,991,1,756,25424,3241,183,5588,23469,1,19,28066,5260,209,113,6,2862,2578,29,5469,86,149,841,1009,888,851,678,471,336,274,5,"0 to 101","42",2915,702,147,1705,1655,2037,1777,1003,15,593,13,4,158,5588,2645,2912,5468,119,1,50087,872,56564,50959,5588,270,6392,1,6663,4.05,63227,5858,29861,35740,"5",9.3,20.1,"2020-06-21","2020-06-27","NO","NO","NO","NO","increased by","increased by","increased by","decreased by","84.1","93.7","96.2","3.6","%","%","%","%",302,111,162,1018,606,19,11,2.9,5363,156,225,2,354,40,9,0
10,37,73,"LEON","Leon","Leon","Leon County","FL",288102,13648,192,324,1953,2243,1966,2032,2138,1747,679,342,32,"0 to 119",45,7043,6455,150,13407,240,1,248,12638,828,102,1114,12395,3,136,13269,1061,15,37,1,537,539,0,1076,5,37,489,213,116,98,86,51,14,4,1,"0 to 91","25",311,348,39,378,56,614,406,117,11,49,9,7,8,1114,558,556,1075,38,1,27479,202,28843,27681,1114,49,1670,0,1719,2.85,30562,1163,14065,15367,"5.3",3.8,8.5,"2020-06-21","2020-06-27","NO","NO","NO","YES","decreased by","increased by","increased by","increased by","6.7","64.3","257.7","71.5","%","%","%","%",19,2,15,128,58,12,6,1.3,998,8,116,0,58,3,0,0
28,38,75,"LEVY","Levy","Levy","Levy County","FL",39961,1785,27,31,179,233,198,236,343,269,189,79,1,"0 to 118",54,1034,735,16,1781,4,0,27,1472,344,8,174,1611,0,0,1781,146,25,0,3,60,111,0,171,1,3,38,41,29,17,22,13,6,4,0,"3 to 99","35",71,9,86,5,93,72,6,17,0,12,0,0,1,174,113,61,171,3,0,3052,1,3229,3053,174,3,135,0,138,2.17,3367,177,1746,1923,"4.8",5.3,9.9,"2020-06-21","2020-06-27","NO","NO","YES","YES","increased by","increased by","decreased by","decreased by","66.7","166.7","23.7","39.8","%","%","%","%",0,1,1,17,12,10,7,0.6,173,1,1,0,7,1,0,0
13,39,77,"LIBERTY","Liberty","Liberty","Liberty County","FL",8365,2218,3,4,158,690,561,398,269,93,28,6,8,"0 to 92",39,172,2038,8,2218,0,0,1,2001,86,0,222,1996,0,0,2218,219,3,0,0,6,216,0,222,0,0,13,58,55,54,36,5,0,1,0,"20 to 85","41",116,97,5,4,7,133,82,6,0,1,0,0,1,222,216,6,222,0,0,2109,0,2333,2109,222,1,11,0,12,8.33,2345,223,2007,2230,"26.7",9.5,10.1,"2020-06-21","2020-06-27","NO","NO","NO","YES","increased by","increased by","decreased by","decreased by","2","2","50","81.1"," cases"," cases","%","%",0,0,1,6,1,3,1,0.5,222,1,0,0,0,0,0,1
12,40,79,"MADISON","Madison","Madison","Madison County","FL",18474,1177,56,48,104,136,153,157,175,183,109,49,7,"0 to 99",50,748,423,6,1154,23,0,27,906,348,16,195,980,1,1,1152,116,75,4,0,117,74,0,191,14,11,22,24,32,23,37,15,6,11,0,"0 to 98","42",43,129,15,4,14,158,19,36,0,6,0,1,3,195,75,120,191,4,0,1764,19,1981,1783,195,0,55,0,55,0,2036,195,1035,1232,"6.7",9.6,16.6,"2020-06-21","2020-06-27","NO","NO","NO","NO","increased by","increased by","increased by","increased by","66.7","25","13.7","6.1","%","%","%","%",2,3,4,36,6,19,4,2.1,191,3,4,0,28,4,1,0
21,41,81,"MANATEE","Manatee","Manatee","Manatee County","FL",373853,17041,296,419,1150,1739,1848,2215,3092,3348,2063,768,103,"0 to 119",57,9641,7114,286,16787,254,0,932,15110,1950,49,2856,14179,4,2,16781,2775,63,18,0,1476,1357,5,2838,61,153,403,507,466,399,344,236,176,111,0,"0 to 101","40",1518,280,269,771,877,1093,868,190,4,264,3,2,130,2856,1366,1485,2838,18,0,36783,236,39893,37019,2856,133,3701,0,3834,3.47,43727,2989,17880,20875,"5.6",6.8,17.5,"2020-06-21","2020-06-27","NO","NO","NO","NO","increased by","increased by","increased by","decreased by","158.8","23.2","66.9","12.5","%","%","%","%",114,86,132,194,267,7,10,4.6,2810,130,46,0,276,1,1,0
24,42,83,"MARION","Marion","Marion","Marion County","FL",348371,15450,170,231,1026,1786,1767,2217,2638,2884,1920,784,27,"0 to 168",56,9454,5946,50,15422,28,0,4355,10370,3503,152,672,14426,0,352,15071,640,26,5,1,366,299,1,666,12,18,106,137,103,96,95,57,37,11,0,"0 to 97","40",433,110,43,80,119,461,86,112,3,68,0,0,10,672,301,370,666,6,0,22976,21,23674,22997,672,55,1956,0,2011,2.73,25685,727,16382,17461,"5",2.8,4.7,"2020-06-21","2020-06-27","NO","NO","NO","YES","increased by","increased by","increased by","increased by","35.1","34","189","72.7","%","%","%","%",7,3,10,115,68,18,11,1.5,655,10,17,0,37,0,0,0
19,43,85,"MARTIN","Martin","Martin","Martin County","FL",157581,8149,172,216,654,876,977,1062,1408,1398,968,394,24,"0 to 100",55,4022,3684,443,8053,96,0,449,6622,1517,79,2055,6061,1,32,8021,2026,13,16,0,939,1094,6,2039,78,120,330,373,374,335,209,112,75,47,2,"0 to 99","37",704,84,659,592,1114,454,471,304,2,173,1,1,25,2055,1103,946,2039,16,0,14651,78,16807,14729,2055,83,2474,0,2557,3.25,19364,2138,8535,10706,"6.8",11,26.2,"2020-06-21","2020-06-27","NO","NO","NO","NO","decreased by","decreased by","increased by","increased by","48.3","24.4","15.3","13.5","%","%","%","%",60,9,26,306,174,15,9,1.3,1979,25,76,0,251,18,2,0
49,44,87,"MONROE","Monroe","Monroe","Monroe County","FL",76325,3879,30,69,249,483,523,658,841,618,298,108,2,"0 to 101",54,2026,1843,10,3794,85,0,1300,2083,862,131,259,3577,0,43,3755,221,23,11,4,107,137,0,244,3,13,23,37,38,43,34,35,21,12,0,"2 to 100","48",176,9,4,55,71,110,63,43,3,21,2,0,4,259,146,113,244,15,0,5236,65,5560,5301,259,103,2623,1,2727,3.78,8287,362,6200,6606,"8.7",4.4,9.3,"2020-06-21","2020-06-27","NO","NO","NO","YES","increased by","increased by","increased by","increased by","160","55.6","83.9","41.5","%","%","%","%",17,1,4,46,23,18,9,1.5,236,4,23,0,19,3,0,0
54,45,89,"NASSAU","Nassau","Nassau","Nassau County","FL",80578,3376,46,55,261,348,396,460,639,611,384,172,4,"0 to 103",56,1824,1360,192,3267,109,0,68,3156,138,39,182,3184,0,10,3257,152,22,6,2,85,89,0,174,2,3,39,31,37,19,18,21,8,4,0,"1 to 89","40",114,23,4,33,4,136,34,36,1,18,0,0,1,182,92,90,174,8,0,6755,101,7041,6856,182,19,649,0,668,2.84,7709,201,3833,4044,"5",2.6,6,"2020-06-21","2020-06-27","NO","NO","NO","YES","increased by","increased by","increased by","increased by","8","30","145.5","61.9"," cases","%","%","%",5,1,1,37,18,21,10,0.5,175,1,7,0,7,0,0,0
4,46,91,"OKALOOSA","Okaloosa","Okaloosa","Okaloosa County","FL",200737,7312,165,159,603,1094,1051,951,1103,833,738,575,40,"0 to 119",51,4409,2863,40,7165,146,1,191,6552,505,82,666,6645,0,1,7165,529,123,9,5,328,324,0,652,7,26,101,150,113,86,82,51,33,17,0,"0 to 96","39",455,53,61,83,170,396,86,103,3,59,1,0,6,666,332,334,651,14,1,12415,132,13222,12547,666,28,1068,0,1096,2.55,14318,694,7713,8408,"4.2",4.8,9.5,"2020-06-21","2020-06-27","NO","NO","NO","YES","increased by","increased by","increased by","increased by","69.6","78.6","194","89.7","%","%","%","%",4,4,6,106,60,16,10,0.9,636,6,30,0,42,1,0,0
64,47,93,"OKEECHOBEE","Okeechobee","Okeechobee","Okeechobee County","FL",40572,1865,35,73,272,239,211,231,280,194,180,139,11,"0 to 119",49,1088,757,20,1855,10,0,100,1443,336,15,377,1488,0,0,1855,340,35,2,0,194,181,0,375,13,34,81,63,63,46,49,17,8,3,0,"0 to 93","34",254,31,37,53,196,122,57,30,0,30,2,0,0,377,182,195,375,2,0,3232,8,3617,3240,377,4,118,0,122,3.28,3739,381,1606,1987,"4.9",10.2,20.4,"2020-06-21","2020-06-27","YES","YES","NO","NO","did not change","decreased by","increased by","increased by","","20","102.3","2.3","","%","%","%",1,0,0,30,32,8,9,0,360,0,17,0,70,1,1,0
31,48,95,"ORANGE","Orange","Orange","Orange County","FL",1321194,69720,1196,1582,6698,10999,10376,10832,10766,7614,3609,1372,4676,"0 to 120",46,37929,31427,364,68558,1161,1,896,66729,2530,421,10314,59337,0,69,68491,10000,112,197,5,4783,5274,55,10112,145,230,2403,2829,1694,1377,929,419,210,73,5,"0 to 103","32",2549,1317,1772,4474,1560,2218,6334,875,47,446,37,5,58,10314,5389,4863,10111,202,1,124253,958,135677,125211,10314,556,9730,0,10286,5.41,145963,10870,69067,80006,"6.1",7.4,15.6,"2020-06-21","2020-06-27","NO","NO","NO","NO","increased by","increased by","increased by","increased by","73.8","46","162.2","38.3","%","%","%","%",40,7,63,922,483,9,5,0.6,10014,56,300,2,536,34,4,0
44,49,97,"OSCEOLA","Osceola","Osceola","Osceola County","FL",338619,14605,194,394,1156,2168,2107,2403,2417,1819,907,328,712,"0 to 155",48,8103,6425,77,14520,85,0,717,12695,1406,219,2026,12524,2,53,14466,1931,38,55,2,983,981,5,1969,34,56,313,498,310,344,228,132,85,23,3,"0 to 102","38",768,143,720,338,998,473,498,375,8,197,7,2,24,2026,1020,1000,1969,57,0,23747,27,25846,23774,2026,103,1760,0,1863,5.53,27709,2129,14284,16468,"4.9",7.7,14.6,"2020-06-21","2020-06-27","NO","NO","NO","NO","increased by","increased by","increased by","increased by","73.7","63.6","259.4","84.4","%","%","%","%",10,9,26,383,204,19,11,1.3,1919,24,107,0,121,12,0,0
6,50,99,"PALM BEACH","Palm Beach","Palm Beach","Palm Beach County","FL",1446277,73766,1133,1715,5720,9127,8995,10389,12395,10927,7661,4095,1609,"0 to 119",54,40255,33219,292,72981,783,2,2834,64972,9513,380,14150,59260,188,168,72630,13853,153,138,6,6972,7000,34,14006,238,498,1934,2492,2278,2081,1830,1163,902,722,12,"0 to 104","43",5735,2388,2223,3660,4660,5434,3912,2407,37,1776,23,13,510,14150,7087,7029,14004,144,2,129910,636,144928,130546,14150,1422,34424,0,35846,3.97,180774,15572,93684,109612,"7.6",8.6,21.1,"2020-06-21","2020-06-27","NO","NO","NO","NO","increased by","decreased by","increased by","decreased by","46.9","12.6","38.1","3.5","%","%","%","%",531,211,523,2444,1799,18,13,3.7,13711,503,439,7,1000,82,24,1
8,51,101,"PASCO","Pasco","Pasco","Pasco County","FL",510593,15246,293,371,1303,1927,2106,2396,2611,2267,1362,580,30,"0 to 119",51,8798,6395,53,15167,79,0,389,13623,1358,128,1992,13211,2,41,15124,1920,58,13,1,1010,964,4,1978,36,54,361,388,346,292,234,180,72,29,0,"0 to 99","38",1026,146,204,602,341,943,694,246,4,138,3,1,19,1992,972,1016,1978,14,0,33009,65,35076,33074,1992,67,3815,0,3882,1.73,38958,2059,17026,19128,"3.7",5.3,13.5,"2020-06-21","2020-06-27","NO","NO","NO","NO","increased by","increased by","increased by","increased by","175","55.8","255.8","98.2","%","%","%","%",41,10,20,250,141,13,8,1,1909,17,83,2,124,19,3,0
34,52,103,"PINELLAS","Pinellas","Pinellas","Pinellas County","FL",957875,41529,418,611,3032,5400,4808,5943,7703,6980,4231,2309,94,"0 to 120",55,23949,17467,113,41184,345,0,2499,36534,5668,394,6487,34965,1,76,41107,6262,152,66,7,3528,2868,18,6414,87,219,1098,1475,834,852,730,521,367,293,11,"0 to 104","38",2715,1282,295,2122,438,3461,2515,780,19,654,17,2,166,6487,2913,3556,6414,73,0,86213,272,93000,86485,6487,303,14174,2,14479,2.09,107479,6790,49139,56008,"5.8",6.3,16.4,"2020-06-21","2020-06-27","NO","NO","NO","NO","increased by","increased by","increased by","increased by","40.4","6.4","69.7","16.3","%","%","%","%",545,109,168,799,671,13,11,2.6,6260,154,227,12,397,21,2,0
43,53,105,"POLK","Polk","Polk","Polk County","FL",668671,21049,488,581,1774,2831,2834,3023,3301,3101,1962,814,340,"0 to 119",51,12042,8824,183,20952,97,0,520,18704,1978,149,3836,17196,1,16,20935,3429,389,17,1,2053,1760,5,3818,60,128,583,730,677,549,447,305,223,133,1,"0 to 103","40",1832,540,379,1067,958,1620,1240,699,10,466,5,1,98,3836,1767,2064,3818,18,0,42515,79,46452,42594,3836,104,2715,0,2819,3.69,49271,3940,19911,23868,"3.6",8,18.7,"2020-06-21","2020-06-27","NO","NO","NO","NO","increased by","increased by","increased by","increased by","53.6","12.1","153.7","47.6","%","%","%","%",303,60,99,709,471,19,13,2.6,3682,93,154,5,261,24,3,0
2,54,107,"PUTNAM","Putnam","Putnam","Putnam County","FL",72766,3562,75,124,350,511,441,555,601,433,299,162,11,"0 to 118",50,2227,1296,39,3554,8,0,92,3226,342,22,339,3220,1,2,3551,205,134,0,0,189,149,1,339,7,31,59,52,46,48,42,28,18,8,0,"0 to 98","39",162,147,17,13,35,281,23,56,0,36,0,0,6,339,149,189,339,0,0,6129,8,6477,6137,339,5,232,0,237,2.11,6714,344,3452,3799,"5.2",5.1,9.7,"2020-06-21","2020-06-27","NO","NO","NO","YES","increased by","increased by","increased by","decreased by","36.4","33.3","78.3","18.8","%","%","%","%",2,2,6,56,36,17,11,1.8,327,6,12,0,52,3,0,0
67,55,109,"ST. JOHNS","St. Johns","St. Johns","St. Johns County","FL",235503,10573,144,255,917,1144,1529,1738,1862,1681,887,399,17,"0 to 119",52,5830,4613,130,10537,36,0,341,9559,727,151,948,9563,12,50,10476,860,71,14,3,463,467,1,931,9,16,230,155,122,152,133,86,36,9,0,"0 to 97","40",514,49,36,332,43,532,356,99,4,64,4,0,7,948,475,472,931,17,0,19767,18,20755,19785,948,131,2842,4,2977,4.4,23732,1079,12405,13550,"5.8",4.5,10.2,"2020-06-21","2020-06-27","YES","NO","NO","YES","decreased by","increased by","increased by","increased by","6.5","5.9","161.4","25.1","%","%","%","%",2,1,7,103,68,11,8,0.7,895,7,53,0,52,4,0,0
7,56,111,"ST. LUCIE","St. Lucie","St. Lucie","St. Lucie County","FL",305591,10987,194,237,800,1365,1382,1709,1892,1721,1102,552,33,"0 to 119",53,6317,4463,207,10841,146,0,529,9228,1560,76,1724,9169,5,89,10747,1632,81,11,0,919,789,5,1713,38,55,220,305,265,302,232,151,88,66,2,"0 to 99","43",606,281,155,671,329,606,778,229,1,163,2,0,47,1724,794,925,1713,11,0,20663,135,22531,20798,1724,68,2120,1,2189,3.11,24720,1792,11289,13176,"4.3",7.2,16.3,"2020-06-21","2020-06-27","NO","NO","NO","NO","increased by","increased by","increased by","increased by","56.4","17.4","32","9.5","%","%","%","%",76,23,47,230,165,14,10,2.7,1691,45,33,2,128,4,3,0
50,57,113,"SANTA ROSA","Santa Rosa","Santa Rosa","Santa Rosa County","FL",170442,7315,237,275,686,971,1014,1088,1192,1053,550,239,10,"0 to 119",49,4027,3261,27,7247,68,0,130,6746,405,86,593,6718,1,3,7243,546,40,7,0,267,319,0,586,11,11,172,103,79,87,65,37,18,10,0,"0 to 98","34",451,52,18,65,26,467,93,38,0,29,1,0,9,593,321,272,586,7,0,12058,61,12714,12119,593,18,581,0,599,3.01,13313,611,7299,7914,"4.6",4.6,8.4,"2020-06-21","2020-06-27","NO","NO","NO","YES","increased by","increased by","increased by","increased by","66.7","300","152","96.4","%","%","%","%",3,0,9,38,30,7,6,1.5,482,9,111,0,42,3,2,7
57,58,115,"SARASOTA","Sarasota","Sarasota","Sarasota County","FL",412144,13932,166,193,813,1335,1325,1747,2517,2826,2007,962,41,"0 to 119",60,7809,5960,163,13682,250,0,544,12743,1388,102,1482,12440,1,9,13675,1386,65,25,6,759,689,3,1451,18,28,193,257,198,192,179,162,144,111,0,"0 to 104","47",964,84,118,285,195,889,367,245,15,203,11,2,97,1482,708,771,1451,31,0,33986,216,35689,34202,1482,162,5137,7,5306,3.05,40995,1644,17577,19238,"4.7",4,11.8,"2020-06-21","2020-06-27","NO","NO","NO","YES","increased by","increased by","increased by","increased by","171.4","93.1","135.4","39.4","%","%","%","%",71,63,99,260,214,18,15,6.7,1447,96,35,1,67,3,1,0
30,59,117,"SEMINOLE","Seminole","Seminole","Seminole County","FL",455086,18534,240,420,1854,2546,2495,2825,2974,2564,1210,537,869,"0 to 119",49,10481,7926,127,18490,44,0,334,17437,884,101,2566,15949,1,18,18472,2494,59,13,0,1356,1195,2,2553,33,49,678,604,360,339,215,153,75,60,0,"0 to 100","32",1201,227,219,906,381,835,1337,272,5,164,1,0,16,2566,1201,1363,2553,13,0,33984,30,36610,34014,2566,124,3336,0,3460,3.58,40070,2690,19285,21994,"4.8",6.7,14.5,"2020-06-21","2020-06-27","NO","NO","NO","NO","increased by","increased by","increased by","increased by","44.6","50.7","119.7","6.6","%","%","%","%",70,6,16,277,165,11,7,0.6,2477,16,89,0,116,10,1,0
29,60,119,"SUMTER","Sumter","Sumter","Sumter County","FL",120999,3927,28,29,100,182,191,301,526,1441,911,132,86,"0 to 119",69,1936,1800,191,3851,76,0,137,3517,324,61,345,3559,0,23,3828,292,50,2,1,114,226,2,342,1,4,17,16,41,47,48,107,55,9,0,"4 to 92","64",257,43,10,32,24,282,36,73,0,48,0,0,17,345,228,115,342,3,0,7216,73,7640,7289,345,41,2156,1,2198,1.87,9838,386,5715,6125,"5.1",3.9,9.8,"2020-06-21","2020-06-27","NO","NO","NO","YES","increased by","increased by","increased by","increased by","18.2","21.4","133.3","40.4","%","%","%","%",3,1,17,73,48,22,14,4.9,334,17,11,0,6,0,0,3
35,61,121,"SUWANNEE","Suwannee","Suwannee","Suwannee County","FL",43924,2421,70,74,215,323,295,289,378,316,239,212,10,"0 to 118",53,1521,828,72,2406,15,0,64,1974,653,20,499,1922,0,0,2406,371,113,12,3,295,189,0,484,16,33,72,74,78,68,56,43,35,24,0,"0 to 102","42",256,70,89,69,184,229,71,62,1,57,0,0,20,499,195,304,484,15,0,3659,0,4162,3659,499,8,127,0,135,5.93,4297,507,2049,2556,"5.8",11.8,20.9,"2020-06-21","2020-06-27","NO","NO","NO","NO","decreased by","decreased by","increased by","decreased by","25","25","48.4","51.9","%","%","%","%",47,18,20,63,57,13,12,4,439,20,60,0,66,2,2,0
3,62,123,"TAYLOR","Taylor","Taylor","Taylor County","FL",22098,917,33,20,84,140,117,114,166,142,74,23,4,"0 to 118",50,505,381,31,910,7,0,19,762,168,28,79,836,1,1,908,66,12,1,0,29,49,0,78,0,2,16,26,14,3,8,3,7,0,0,"6 to 84","32",47,7,18,6,26,46,6,18,0,7,0,0,0,79,49,30,78,1,0,1334,6,1421,1340,79,0,35,0,35,0,1456,79,871,952,"4.3",5.4,8.6,"2020-06-21","2020-06-27","NO","NO","NO","YES","increased by","increased by","decreased by","increased by","100","5","18.2","28.3","%"," cases","%","%",0,0,0,18,7,23,9,0,76,0,3,0,3,0,0,0
39,63,125,"UNION","Union","Union","Union County","FL",15239,1194,11,20,62,80,112,139,405,278,73,14,0,"0 to 118",59,329,859,6,1194,0,0,20,1131,96,4,62,1131,0,1,1193,52,10,0,0,14,48,0,62,0,3,8,8,3,4,22,12,2,0,0,"9 to 80","56",38,21,2,1,3,57,2,10,0,10,0,0,2,62,48,14,62,0,0,2229,0,2291,2229,62,0,24,0,24,0,2315,62,1155,1218,"8",2.7,5.2,"2020-06-21","2020-06-27","NO","NO","NO","YES","did not change","did not change","increased by","increased by","","","566.7","252.6","","","%","%",0,0,2,10,10,17,17,3.2,61,2,1,0,4,0,0,2
25,64,127,"VOLUSIA","Volusia","Volusia","Volusia County","FL",527634,21545,185,323,1311,2299,2360,3086,4387,4052,2199,1051,292,"0 to 119",57,12049,8826,670,21446,99,0,433,20080,1383,145,2105,19426,0,14,21432,1885,203,16,1,1074,1010,4,2088,18,45,352,388,284,299,298,226,104,87,4,"0 to 102","43",952,321,391,424,251,1223,614,332,6,213,5,0,57,2105,1019,1082,2088,17,0,37919,82,40136,38001,2105,173,7585,0,7758,2.23,47894,2278,27011,29303,"5.6",4.8,10.6,"2020-06-21","2020-06-27","NO","NO","NO","YES","increased by","increased by","increased by","increased by","48.6","66.7","157.1","42.8","%","%","%","%",90,34,57,338,218,17,11,2.7,2024,56,81,1,92,9,1,0
41,65,129,"WAKULLA","Wakulla","Wakulla","Wakulla County","FL",31877,1285,14,30,98,142,172,217,245,218,109,39,1,"0 to 102",53,727,548,10,1281,4,0,15,1199,205,6,60,1224,0,1,1280,41,17,2,0,34,24,0,58,1,0,12,10,8,13,6,6,3,1,0,"3 to 86","42",35,17,3,3,5,50,3,11,0,8,0,0,1,60,24,36,58,2,0,2135,2,2199,2137,60,3,194,0,197,1.52,2396,63,1418,1482,"4.6",2.6,4.9,"2020-06-21","2020-06-27","NO","NO","NO","YES","increased by","increased by","increased by","increased by","1","100","180","3"," case","%","%","%",0,0,1,11,8,19,14,1.7,55,1,5,0,4,0,0,0
51,66,131,"WALTON","Walton","Walton","Walton County","FL",65858,1748,53,45,127,187,227,257,302,254,160,133,3,"0 to 101",53,966,745,37,1675,73,0,38,1558,248,54,245,1501,0,2,1673,189,23,30,3,114,98,0,212,6,12,36,30,42,32,41,24,15,7,0,"0 to 101","43",187,12,5,8,60,141,11,37,7,26,2,0,9,245,111,134,212,33,0,3142,40,3432,3182,245,28,926,0,954,2.94,4386,273,2427,2702,"4.1",6.2,15.6,"2020-06-21","2020-06-27","NO","NO","NO","YES","increased by","increased by","increased by","increased by","200","133.3","21.7","7.5","%","%","%","%",10,9,9,44,28,18,12,3.7,213,9,32,0,25,2,0,0
53,67,133,"WASHINGTON","Washington","Washington","Washington County","FL",24566,932,12,16,60,99,116,147,198,130,99,55,0,"0 to 119",55,549,361,22,926,6,0,33,749,154,14,113,816,0,3,923,90,21,2,0,58,53,0,111,0,2,6,14,12,13,24,19,16,7,0,"9 to 99","58",79,23,1,8,1,101,9,12,0,21,0,0,12,113,53,60,111,2,0,1729,4,1847,1733,113,1,71,0,72,1.39,1919,114,887,1004,"4.1",5.9,12.2,"2020-06-21","2020-06-27","NO","NO","NO","YES","increased by","increased by","increased by","increased by","300","100","114.3","92.2","%","%","%","%",13,11,12,12,21,11,19,10.6,112,12,1,0,3,0,0,0
99,999,999,"UNKNOWN","Unknown","Unknown","Unknown","FL",0,1403,0,4,67,157,183,195,183,139,212,261,2,"6 to 119",59,951,442,10,139,1264,0,3,1390,10,13,145,1256,1,1,137,16,0,126,3,6,8,2,16,0,3,12,36,27,31,17,8,5,6,0,"12 to 82","46",2,2,0,12,2,1,13,0,2,0,1,0,0,145,76,66,16,129,0,1051,1135,2344,2186,145,35,351,0,386,9.07,2730,180,1607,1789,"",6.6,12.8,"2020-06-21","2020-06-27","","","","","","","","","","","","","","","","",0,0,0,2,1,2,1,0,138,0,7,0,5,0,0,0
