"OBJECTID_1","DEPCODE","FIPS","COUNTYNAME","County_1","County2","County3","State","CountyPopulation","NumPeopleTested","Age_0_4","Age_5_14","Age_15_24","Age_25_34","Age_35_44","Age_45_54","Age_55_64","Age_65_74","Age_75_84","Age_85plus","Age_Unkn","PUIAgeRang","PUIAgeMedi","PUIFemale","PUIMale","PUISexUnkn","PUIFLRes","PUINotFLRe","PUIFLResOu","PUIContNo","PUIContUnk","PUITravelN","PUITravelY","TPositive","TNegative","TInconc","TPending","T_Total_Re","T_LabPriva","T_LabDOH_R","T_LabPri_1","T_LabDOH_N","C_Female","C_Male","C_SexUnkn","C_AllResTy","C_Age_0_4","C_Age_5_14","C_Age_15_2","C_Age_25_3","C_Age_35_4","C_Age_45_5","C_Age_55_6","C_Age_65_7","C_Age_75_8","C_Age_85pl","C_Age_Unkn","C_AgeRange","C_AgeMedia","C_RaceWhit","C_RaceBlac","C_RaceOthe","C_RaceUnkn","C_Hispanic","C_Hispan_1","C_Hispan_2","C_EDYes_Re","C_EDYes_No","C_HospYesRES","C_HospYesNONRES","C_NonResDeaths","C_FLResDeaths","CasesAll","C_Men","C_Women","C_FLRes","C_NotFLRes","C_FLResOut","T_NegRes","T_NegNotFL","T_total","T_negative","T_positive","Anitbody_Positive","Antibody_Negative","Antibody_Inconclusive","Antibody_tested","Antibody_PctPos","Tests_AllSources","Postive_AllSources","Negative_Allsources","TestedPeople_AllSources","Percent_PopTest","Percent_PosTests","Percent_PositivePeople","Start","End","M_ILI","M_COVID","M_PosTests","M_PctPos","D_ILI","D_COVID","D_PosTests","D_PctPos","P_ILI","P_COVID","P_PosTests","P_PctPos","Text_ILI","Text_COVID","Text_PosTests","Text_PctPos","C_LTCF_Cases","C_LTCF_Deaths","ALL_DEATHS","ALL_ER","ALL_HOSPITAL","Perc_ER","Perc_Hosp","Perc_Died","Cases_Yesterday","Deaths_Yesterday","C_deltaCases","C_DeltaDeaths","C_Pediatric_Cases","C_Pedia_ER","C_Pedia_Hosp","C_PrisonDeaths"
27,35,69,"LAKE","Lake","Lake","Lake County","FL",335362,16747,255,283,1090,1691,1698,2126,2682,2937,2065,679,1241,"0 to 103",57,8779,6943,1025,16606,141,0,222,15706,802,106,1890,14813,0,44,16564,1852,19,19,0,921,937,13,1871,30,44,336,368,272,302,253,152,102,29,2,"0 to 103","41",672,219,266,714,281,778,812,222,12,133,5,1,23,1890,948,929,1871,19,0,35995,120,38027,36115,1890,100,4480,0,4580,2.18,42607,1990,19293,21327,"6.4",4.7,11.9,"2020-06-28","2020-07-04","NO","NO","NO","YES","decreased by","decreased by","increased by","increased by","2.9","26.2","36.2","26.8","%","%","%","%",14,5,24,234,138,13,8,1.3,1845,23,45,0,115,5,1,0
46,36,71,"LEE","Lee","Lee","Lee County","FL",718679,31182,396,564,2709,4021,3991,4412,5055,5084,3357,1531,62,"0 to 119",53,17695,13229,258,30162,1019,1,895,27033,3723,191,7661,23503,1,17,30145,7258,257,140,6,3912,3532,71,7515,127,232,1226,1445,1220,1153,914,610,408,319,7,"0 to 101","41",3736,891,196,2692,2120,2601,2794,1135,16,649,14,4,167,7661,3614,3974,7514,146,1,56665,873,65220,57538,7661,270,6392,1,6663,4.05,71883,7931,29895,37845,"5.3",11,25.4,"2020-06-28","2020-07-04","NO","NO","NO","NO","increased by","decreased by","increased by","increased by","20.8","6.8","46.9","48.5","%","%","%","%",320,113,171,1151,663,16,9,2.2,7498,165,163,2,535,48,9,0
10,37,73,"LEON","Leon","Leon","Leon County","FL",288102,14283,200,353,2181,2398,2043,2081,2186,1764,686,348,43,"0 to 119",44,7395,6737,151,14034,248,1,264,13153,954,104,1870,12401,2,10,14023,1807,17,45,1,936,859,29,1824,12,63,825,380,200,156,128,68,18,9,11,"0 to 105","25",460,468,60,836,90,792,942,127,11,59,9,7,8,1870,882,959,1823,46,1,32864,202,35011,33066,1870,49,1670,0,1719,2.85,36730,1919,14071,16002,"5.6",5.2,13.4,"2020-06-28","2020-07-04","NO","NO","NO","YES","increased by","increased by","increased by","increased by","35.7","48","42.9","11.3","%","%","%","%",27,2,15,138,68,8,4,0.8,1798,8,72,0,119,5,1,0
28,38,75,"LEVY","Levy","Levy","Levy County","FL",39961,1826,27,31,185,235,205,247,349,274,192,80,1,"0 to 118",54,1053,756,17,1822,4,0,42,1477,406,9,211,1615,0,0,1822,183,25,0,3,76,131,1,208,1,3,44,43,35,26,27,19,8,5,0,"3 to 99","39",89,12,91,16,100,91,17,27,0,17,0,0,1,211,133,77,208,3,0,3341,1,3555,3342,211,3,135,0,138,2.17,3693,214,1750,1964,"4.9",5.8,11.7,"2020-06-28","2020-07-04","NO","NO","NO","YES","increased by","decreased by","increased by","increased by","20","44.4","31","37.3","%","%","%","%",2,1,1,27,17,13,9,0.5,210,1,1,0,8,1,0,0
13,39,77,"LIBERTY","Liberty","Liberty","Liberty County","FL",8365,2238,3,6,160,692,562,404,274,94,29,6,8,"0 to 92",39,184,2047,7,2238,0,0,1,2002,108,0,244,1994,0,0,2238,240,4,0,0,16,228,0,244,0,2,15,61,56,61,41,6,1,1,0,"10 to 85","41",135,97,5,7,7,151,86,8,0,1,0,0,1,244,228,16,244,0,0,2144,0,2390,2144,244,1,11,0,12,8.33,2402,245,2005,2250,"26.9",10.2,10.9,"2020-06-28","2020-07-04","NO","NO","NO","NO","did not change","increased by","increased by","increased by","","100","1000","711.9","","%","%","%",0,0,1,8,1,4,1,0.4,244,1,0,0,4,0,0,1
12,40,79,"MADISON","Madison","Madison","Madison County","FL",18474,1265,60,58,115,151,167,176,182,189,110,50,7,"0 to 99",49,806,453,6,1240,25,0,32,918,413,21,256,1007,1,1,1238,146,104,5,0,160,90,0,250,17,16,27,35,43,38,42,20,6,11,0,"0 to 98","42",53,172,17,8,19,206,25,53,0,8,0,1,4,255,92,163,250,5,0,2020,20,2300,2040,255,0,55,0,55,0,2355,255,1062,1320,"7.1",10.8,20.2,"2020-06-28","2020-07-04","NO","NO","NO","NO","increased by","decreased by","increased by","decreased by","60","57.1","3.4","25.7","%","%","%","%",2,3,5,53,8,21,4,2,247,3,8,1,40,4,1,0
21,41,81,"MANATEE","Manatee","Manatee","Manatee County","FL",373853,17970,318,493,1342,1917,2007,2351,3182,3397,2081,779,103,"0 to 119",56,10103,7582,285,17707,263,0,1019,15819,2181,50,3785,14179,4,2,17701,3695,63,27,0,1927,1821,10,3758,84,225,590,688,625,538,429,290,194,122,0,"0 to 101","39",1730,320,322,1386,1011,1230,1517,216,4,285,3,2,132,3785,1832,1943,3758,27,0,42671,236,46715,42907,3785,133,3701,0,3834,3.47,50549,3918,17880,21804,"5.8",7.8,21.8,"2020-06-28","2020-07-04","NO","NO","NO","NO","decreased by","decreased by","increased by","increased by","5.6","0.6","14.7","19.2","%","%","%","%",138,70,134,220,288,6,8,3.5,3716,131,69,1,396,1,1,0
24,42,83,"MARION","Marion","Marion","Marion County","FL",348371,15765,178,246,1105,1843,1830,2258,2663,2902,1927,785,28,"0 to 168",56,9603,6116,46,15738,27,0,4244,10570,3668,160,986,14664,0,115,15624,955,26,4,1,510,470,1,981,17,27,164,196,162,137,137,80,51,15,0,"0 to 97","39",673,150,65,93,178,699,104,160,3,93,0,0,12,986,471,514,981,5,0,25326,21,26338,25347,986,55,1956,0,2011,2.73,28349,1041,16620,17776,"5.1",3.7,6.6,"2020-06-28","2020-07-04","NO","NO","NO","YES","increased by","increased by","increased by","increased by","26","36.5","33.2","38.3","%","%","%","%",9,3,12,163,93,17,10,1.2,927,12,59,0,58,2,0,0
19,43,85,"MARTIN","Martin","Martin","Martin County","FL",157581,8559,183,250,714,941,1045,1131,1451,1431,988,402,23,"0 to 100",55,4223,3897,439,8463,96,0,552,6637,1919,80,2422,6100,1,36,8427,2392,14,16,0,1105,1290,11,2406,88,143,388,430,435,394,247,144,96,54,3,"0 to 99","38",849,105,756,696,1312,563,531,353,2,198,1,1,29,2422,1299,1112,2406,16,0,15791,78,18313,15869,2422,83,2474,0,2557,3.25,20870,2505,8574,11116,"7.1",12,29.3,"2020-06-28","2020-07-04","YES","NO","NO","NO","decreased by","increased by","increased by","increased by","20","4.2","2.8","4.7","%","%","%","%",62,13,30,355,199,15,9,1.2,2320,28,102,1,298,19,2,0
49,44,87,"MONROE","Monroe","Monroe","Monroe County","FL",76325,4062,34,76,271,522,553,694,868,633,302,108,1,"0 to 101",53,2113,1934,15,3975,87,0,1323,2149,887,138,380,3641,0,41,3938,340,23,13,4,163,196,4,363,4,15,36,65,59,67,51,46,25,12,0,"0 to 100","47",221,12,8,122,94,145,124,63,4,23,3,0,5,380,207,169,363,17,0,6146,65,6591,6211,380,103,2623,1,2727,3.78,9318,483,6264,6789,"8.9",5.2,11.9,"2020-06-28","2020-07-04","NO","NO","NO","NO","increased by","decreased by","increased by","increased by","78.6","23.8","150","46","%","%","%","%",14,1,5,67,26,18,7,1.3,367,5,13,0,22,5,0,0
54,45,89,"NASSAU","Nassau","Nassau","Nassau County","FL",80578,3545,47,59,302,372,427,486,666,621,387,174,4,"0 to 103",56,1915,1441,189,3431,114,0,101,3198,235,51,326,3209,0,10,3421,290,22,11,2,153,159,0,312,3,7,76,50,62,43,40,30,8,6,0,"0 to 93","40",193,32,15,72,17,215,80,49,1,24,0,0,1,325,162,163,312,13,0,7795,101,8227,7896,325,19,649,0,668,2.84,8895,344,3858,4213,"5.2",3.9,9.7,"2020-06-28","2020-07-04","NO","NO","NO","YES","increased by","increased by","increased by","increased by","50","18.8","150","69.7","%","%","%","%",5,1,1,50,24,16,8,0.3,313,1,12,0,21,3,0,0
4,46,91,"OKALOOSA","Okaloosa","Okaloosa","Okaloosa County","FL",200737,7561,171,170,653,1143,1095,992,1122,852,747,576,40,"0 to 119",50,4541,2978,42,7413,147,1,200,6665,588,85,917,6642,0,2,7412,771,130,11,5,481,420,0,901,11,33,154,188,155,119,106,70,53,28,0,"0 to 99","39",550,74,71,206,188,462,251,110,3,64,1,0,8,917,429,488,900,16,1,15095,131,16158,15226,917,28,1068,0,1096,2.55,17254,945,7710,8657,"4.3",5.5,12.5,"2020-06-28","2020-07-04","NO","NO","NO","YES","increased by","increased by","increased by","decreased by","43.6","9.4","66","11.1","%","%","%","%",18,4,8,113,65,13,8,0.9,906,8,11,0,58,1,0,0
64,47,93,"OKEECHOBEE","Okeechobee","Okeechobee","Okeechobee County","FL",40572,1943,36,78,278,261,224,240,293,200,182,140,11,"0 to 119",48,1127,796,20,1933,10,0,122,1449,387,15,439,1504,0,0,1933,400,37,2,0,225,211,1,437,13,38,85,81,74,52,62,20,10,4,0,"0 to 93","35",290,39,54,54,228,151,58,43,0,39,2,0,0,439,212,226,437,2,0,3656,8,4105,3664,439,4,118,0,122,3.28,4227,443,1622,2065,"5.1",10.5,22.8,"2020-06-28","2020-07-04","NO","NO","NO","NO","increased by","increased by","decreased by","decreased by","225","107.1","8","7.2","%","%","%","%",3,0,0,43,41,10,10,0,423,0,16,0,74,2,1,0
31,48,95,"ORANGE","Orange","Orange","Orange County","FL",1321194,73919,1279,1703,7575,12131,11110,11419,11152,7795,3707,1399,4649,"0 to 120",45,39997,33475,447,72704,1214,1,1117,70264,3048,430,14408,59372,0,139,72567,14036,116,250,5,6768,7251,133,14152,227,349,3255,3929,2388,1928,1313,598,306,101,13,"0 to 103","33",3340,1842,2227,6743,1931,2944,9277,974,49,493,38,5,61,14407,7392,6874,14151,255,1,141444,958,156991,142402,14407,556,9730,0,10286,5.41,167277,14963,69102,84205,"6.4",8.9,20.2,"2020-06-28","2020-07-04","NO","NO","NO","NO","increased by","decreased by","decreased by","decreased by","6.9","6.7","9.8","7.2","%","%","%","%",59,7,66,1023,531,8,4,0.5,14032,59,375,2,822,40,4,0
44,49,97,"OSCEOLA","Osceola","Osceola","Osceola County","FL",338619,15679,215,452,1335,2438,2330,2569,2520,1865,929,333,693,"0 to 155",48,8667,6929,83,15586,93,0,871,13394,1639,220,3068,12552,2,57,15528,2963,40,63,2,1532,1459,12,3003,51,102,482,769,517,505,324,180,108,28,2,"0 to 102","37",1018,178,941,866,1275,577,1151,422,9,206,7,2,29,3068,1504,1551,3003,65,0,27533,27,30680,27560,3068,103,1760,0,1863,5.53,32543,3171,14312,17542,"5.2",9.7,20.2,"2020-06-28","2020-07-04","NO","NO","NO","NO","increased by","increased by","increased by","increased by","12.9","15.2","40.7","28.4","%","%","%","%",11,9,31,431,213,15,7,1,2966,27,102,2,201,15,0,0
6,50,99,"PALM BEACH","Palm Beach","Palm Beach","Palm Beach County","FL",1446277,77147,1204,1862,6325,9841,9551,10870,12791,11140,7779,4176,1608,"0 to 119",53,41967,34879,301,76344,801,2,3247,67087,10856,404,17244,59544,185,174,75990,16922,160,154,6,8513,8523,46,17082,298,624,2486,3173,2806,2518,2183,1342,1002,799,11,"0 to 105","41",6699,2768,2496,5119,5336,6320,5426,2595,38,1897,24,14,543,17242,8611,8584,17080,160,2,144458,638,162591,145096,17242,1422,34424,0,35846,3.97,198437,18664,93968,112993,"7.8",9.4,24.2,"2020-06-28","2020-07-04","NO","NO","NO","NO","increased by","decreased by","increased by","increased by","30.7","16.8","29.9","26.8","%","%","%","%",588,229,557,2633,1921,16,12,3.2,16836,542,406,1,1250,96,33,1
8,51,101,"PASCO","Pasco","Pasco","Pasco County","FL",510593,16173,310,410,1470,2105,2239,2561,2724,2343,1392,589,30,"0 to 119",50,9243,6857,73,16093,80,0,535,13981,1890,137,2850,13285,2,36,16055,2761,74,14,1,1431,1387,17,2835,49,84,517,559,476,438,334,246,108,39,0,"0 to 99","39",1495,186,264,890,490,1299,1046,334,5,178,4,1,26,2850,1396,1437,2835,15,0,37221,65,40150,37286,2850,67,3815,0,3882,1.73,44032,2917,17100,20055,"3.9",6.6,18,"2020-06-28","2020-07-04","NO","NO","NO","NO","decreased by","decreased by","did not change","increased by","27.2","34.6","","9.1","%","%","","%",45,11,27,339,182,12,7,0.9,2757,24,93,2,190,23,4,0
34,52,103,"PINELLAS","Pinellas","Pinellas","Pinellas County","FL",957875,43788,449,674,3382,5905,5154,6257,8027,7156,4341,2354,89,"0 to 120",55,25087,18566,135,43442,346,0,2837,37812,7150,408,8760,34983,1,44,43397,8508,177,67,7,4657,3987,41,8685,119,279,1446,1993,1182,1166,1056,692,477,341,8,"0 to 104","39",3579,1583,402,3121,573,4495,3617,996,19,764,17,2,199,8759,4031,4687,8685,74,0,97216,272,106292,97488,8759,303,14174,2,14479,2.09,120771,9062,49157,58267,"6.1",7.5,20.7,"2020-06-28","2020-07-04","NO","NO","NO","NO","decreased by","decreased by","increased by","increased by","15","27.6","6.6","12.8","%","%","%","%",643,138,201,1015,781,12,9,2.3,8533,198,226,1,528,32,3,0
43,53,105,"POLK","Polk","Polk","Polk County","FL",668671,22696,531,664,2020,3193,3152,3288,3472,3200,2000,841,335,"0 to 119",49,12772,9729,195,22596,100,0,656,19912,2356,155,5472,17203,1,20,22575,4989,462,19,2,2782,2654,15,5451,97,203,826,1091,993,802,616,410,272,161,1,"0 to 103","39",2441,745,469,1796,1258,2086,2107,789,10,506,5,1,114,5472,2662,2795,5451,21,0,48485,79,54081,48564,5472,104,2715,0,2819,3.69,56900,5576,19918,25515,"3.8",9.8,24.6,"2020-06-28","2020-07-04","NO","NO","NO","NO","increased by","increased by","increased by","increased by","17","13.8","15.8","17.8","%","%","%","%",360,67,115,799,511,15,10,2.1,5196,105,276,9,411,29,4,0
2,54,107,"PUTNAM","Putnam","Putnam","Putnam County","FL",72766,3753,79,141,400,549,469,577,615,447,302,162,12,"0 to 118",49,2286,1390,77,3743,10,0,93,3369,425,22,550,3200,1,2,3740,297,251,1,1,265,244,39,548,11,49,111,97,78,73,58,42,22,8,1,"0 to 98","35",244,194,40,70,86,351,111,77,0,42,0,0,6,550,245,266,548,2,0,6888,8,7447,6896,550,5,232,0,237,2.11,7684,555,3432,3990,"5.5",7.2,14.8,"2020-06-28","2020-07-04","NO","NO","NO","NO","increased by","increased by","increased by","increased by","33.3","14.7","168.3","213.7","%","%","%","%",1,2,6,77,42,15,8,1.1,540,6,10,0,83,8,0,0
67,55,109,"ST. JOHNS","St. Johns","St. Johns","St. Johns County","FL",235503,11122,152,277,1054,1238,1603,1835,1929,1705,905,405,19,"0 to 119",51,6075,4878,169,11080,42,0,383,9823,905,177,1383,9684,11,44,11026,1252,108,19,4,670,668,22,1360,17,30,353,226,176,223,186,106,51,14,1,"0 to 98","38",730,63,53,514,62,746,552,121,4,77,4,0,8,1383,679,682,1360,23,0,22229,18,23658,22247,1383,131,2842,4,2977,4.4,26635,1514,12526,14099,"6",5.7,13.6,"2020-06-28","2020-07-04","NO","NO","NO","NO","increased by","did not change","increased by","increased by","12.1","","24.3","44.1","%","","%","%",3,1,8,125,81,10,6,0.6,1325,8,58,0,95,4,0,0
7,56,111,"ST. LUCIE","St. Lucie","St. Lucie","St. Lucie County","FL",305591,11676,202,264,900,1474,1494,1812,1974,1784,1149,588,35,"0 to 119",53,6734,4731,211,11529,147,0,598,9595,1988,87,2264,9317,6,89,11434,2166,86,12,0,1226,1014,12,2252,47,77,318,399,360,382,283,201,117,76,4,"0 to 99","43",776,369,194,913,455,782,1015,271,1,199,2,1,53,2264,1020,1232,2252,12,0,22823,135,25234,22958,2264,68,2120,1,2189,3.11,27423,2332,11437,13865,"4.5",8.5,20,"2020-06-28","2020-07-04","NO","NO","NO","NO","increased by","increased by","increased by","increased by","17.7","24.2","20.5","24.8","%","%","%","%",93,26,54,272,201,13,9,2.4,2182,50,82,3,176,9,5,0
50,57,113,"SANTA ROSA","Santa Rosa","Santa Rosa","Santa Rosa County","FL",170442,7693,242,295,804,1039,1059,1144,1235,1064,559,242,10,"0 to 119",48,4235,3423,35,7624,69,0,197,6810,646,98,902,6790,0,1,7623,845,49,8,0,426,462,6,894,13,19,275,162,112,133,100,49,26,13,0,"0 to 98","33",686,60,23,125,32,705,157,45,0,43,1,0,9,902,465,431,894,8,0,13443,61,14409,13504,902,18,581,0,599,3.01,15008,920,7371,8292,"4.9",6.1,12,"2020-06-28","2020-07-04","NO","NO","NO","NO","increased by","increased by","increased by","increased by","40","25","224.4","68.5","%","%","%","%",7,0,9,45,44,5,5,1,867,9,35,0,78,5,3,7
57,58,115,"SARASOTA","Sarasota","Sarasota","Sarasota County","FL",412144,14662,170,229,968,1471,1438,1857,2604,2873,2030,979,43,"0 to 119",59,8167,6334,161,14407,255,0,588,13330,1589,103,2191,12462,1,8,14398,2085,67,33,6,1090,1056,6,2152,22,60,353,391,309,299,256,203,167,129,2,"0 to 104","43",1154,104,154,740,246,1026,880,261,17,223,12,2,98,2191,1080,1105,2152,39,0,38557,216,40969,38773,2191,162,5137,7,5306,3.05,46275,2353,17599,19968,"4.8",5.1,16,"2020-06-28","2020-07-04","NO","NO","NO","NO","decreased by","increased by","increased by","increased by","10.5","30","68.4","50.1","%","%","%","%",80,62,100,278,235,13,11,4.6,2160,98,31,0,131,3,2,0
30,59,117,"SEMINOLE","Seminole","Seminole","Seminole County","FL",455086,19431,256,454,2027,2741,2644,2968,3072,2614,1234,555,866,"0 to 119",49,10937,8353,141,19386,45,0,393,18131,1088,103,3430,15976,1,24,19362,3356,60,14,0,1798,1603,15,3416,49,78,847,796,503,468,313,198,100,77,1,"0 to 104","34",1421,301,288,1406,435,971,2010,305,5,188,1,0,20,3430,1608,1807,3416,14,0,38544,30,42037,38574,3430,124,3336,0,3460,3.58,45497,3554,19312,22891,"5",7.8,18.3,"2020-06-28","2020-07-04","NO","NO","NO","NO","increased by","increased by","decreased by","decreased by","16","15.6","9.9","4.1","%","%","%","%",80,7,20,310,189,10,6,0.6,3339,20,91,0,179,11,1,0
29,60,119,"SUMTER","Sumter","Sumter","Sumter County","FL",120999,4026,28,35,111,187,201,316,538,1462,926,137,85,"0 to 119",69,1985,1851,190,3950,76,0,152,3563,393,65,436,3567,0,23,3927,380,52,3,1,160,269,3,432,1,10,25,22,51,62,60,125,66,14,0,"4 to 92","62",296,57,16,63,32,330,70,99,1,62,0,0,17,436,271,162,432,4,0,7957,72,8473,8029,436,41,2156,1,2198,1.87,10671,477,5723,6224,"5.1",4.5,11.8,"2020-06-28","2020-07-04","NO","NO","NO","YES","increased by","increased by","increased by","increased by","107.7","136.8","121.4","126.7","%","%","%","%",2,1,17,100,62,23,15,3.9,420,17,16,0,12,0,0,3
35,61,121,"SUWANNEE","Suwannee","Suwannee","Suwannee County","FL",43924,2544,77,87,237,342,311,310,387,322,243,213,15,"0 to 118",52,1575,897,72,2529,15,0,74,2025,687,21,630,1914,0,0,2529,504,111,12,3,356,259,0,615,24,45,97,93,95,90,65,50,39,27,5,"0 to 102","40",297,92,121,105,216,280,119,77,1,62,0,0,21,630,265,365,615,15,0,4006,0,4640,4006,630,8,127,0,135,5.93,4775,638,2041,2679,"6.1",13.4,25.1,"2020-06-28","2020-07-04","NO","NO","NO","NO","increased by","increased by","increased by","increased by","86.7","163.2","37.3","35.8","%","%","%","%",49,6,21,78,62,13,10,3.3,614,21,16,0,91,4,2,0
3,62,123,"TAYLOR","Taylor","Taylor","Taylor County","FL",22098,945,33,20,89,148,124,118,170,143,73,23,4,"0 to 118",49,524,390,31,937,8,0,18,766,193,28,101,843,1,0,936,80,19,2,0,44,54,1,99,0,2,19,33,18,5,12,4,8,0,0,"6 to 84","33",58,11,20,10,26,62,11,20,0,8,0,0,1,101,54,46,99,2,0,1466,6,1575,1472,101,0,35,0,35,0,1610,101,878,980,"4.4",6.3,10.7,"2020-06-28","2020-07-04","NO","NO","NO","NO","increased by","decreased by","increased by","increased by","100","40","130","24.4","%","%","%","%",0,0,1,20,8,20,8,1,99,1,2,0,3,0,0,0
39,63,125,"UNION","Union","Union","Union County","FL",15239,1223,11,26,77,82,113,141,407,279,73,14,0,"0 to 118",59,336,881,6,1223,0,0,22,1140,115,4,89,1133,0,1,1222,72,17,0,0,21,68,0,89,0,6,23,10,5,5,25,13,2,0,0,"6 to 80","48",47,24,4,14,4,68,17,10,0,10,0,0,2,89,68,21,89,0,0,2360,0,2449,2360,89,0,24,0,24,0,2473,89,1157,1247,"8.2",3.6,7.3,"2020-06-28","2020-07-04","YES","NO","NO","YES","decreased by","decreased by","increased by","increased by","60","75","9.5","4.4","%","%","%","%",0,0,2,10,10,12,12,2.2,85,2,4,0,12,0,0,2
25,64,127,"VOLUSIA","Volusia","Volusia","Volusia County","FL",527634,22277,198,357,1437,2422,2467,3200,4482,4131,2222,1069,292,"0 to 119",57,12440,9180,657,22177,100,0,575,20492,1734,154,2804,19466,0,7,22170,2555,231,17,1,1440,1340,6,2786,30,77,471,510,389,406,385,297,128,104,7,"0 to 102","42",1194,373,531,688,335,1516,935,413,6,243,5,0,58,2804,1350,1448,2786,18,0,41506,82,44424,41588,2804,173,7585,0,7758,2.23,52182,2977,27051,30035,"5.7",5.7,13.4,"2020-06-28","2020-07-04","NO","NO","NO","NO","decreased by","decreased by","increased by","increased by","5.8","17.7","5.6","36.6","%","%","%","%",118,35,58,419,248,15,9,2.1,2685,58,119,0,153,10,1,0
41,65,129,"WAKULLA","Wakulla","Wakulla","Wakulla County","FL",31877,1322,16,32,108,150,179,222,248,218,109,39,1,"0 to 102",53,752,560,10,1317,5,0,25,1201,224,7,90,1232,0,0,1317,67,20,2,1,54,33,0,87,1,0,23,17,15,17,7,6,3,1,0,"3 to 86","36",58,22,4,3,5,79,3,16,0,8,0,0,1,90,34,56,87,3,0,2394,2,2490,2396,90,3,194,0,197,1.52,2687,93,1426,1519,"4.8",3.5,7,"2020-06-28","2020-07-04","NO","NO","NO","YES","did not change","increased by","increased by","increased by","","50","106.7","103.6","","%","%","%",0,0,1,16,8,18,9,1.1,87,1,3,0,4,0,0,0
51,66,131,"WALTON","Walton","Walton","Walton County","FL",65858,1837,53,51,139,201,243,271,323,258,162,133,3,"0 to 101",53,1017,783,37,1763,74,0,61,1597,345,58,324,1513,0,0,1763,267,23,31,3,154,136,0,290,6,15,49,42,57,42,60,29,18,6,0,"0 to 101","42",263,14,5,8,79,198,13,49,8,29,2,0,9,324,150,174,290,34,0,3651,40,4019,3691,324,28,926,0,954,2.94,4973,352,2439,2791,"4.2",7.1,19.2,"2020-06-28","2020-07-04","NO","NO","NO","NO","increased by","increased by","increased by","increased by","66.7","142.9","219.4","63.2","%","%","%","%",13,9,9,57,31,18,10,2.8,318,9,6,0,31,2,0,0
53,67,133,"WASHINGTON","Washington","Washington","Washington County","FL",24566,940,12,16,60,99,118,152,198,131,99,55,0,"0 to 119",55,555,364,21,933,7,0,38,746,162,15,121,816,0,3,930,92,26,3,0,63,55,0,118,0,2,7,14,13,18,24,20,16,7,0,"9 to 99","57",83,25,1,9,1,105,12,16,0,21,0,0,13,121,56,65,118,3,0,1825,4,1951,1829,121,1,71,0,72,1.39,2023,122,887,1012,"4.1",6,13,"2020-06-28","2020-07-04","NO","NO","NO","YES","decreased by","decreased by","decreased by","increased by","50","37.5","33.3","10.9","%","%","%","%",14,12,13,16,21,14,18,10.7,121,13,0,0,3,0,0,0
68,999,999,"UNKNOWN","Unknown","Unknown","Unknown","FL",0,1478,1,4,89,184,198,205,188,139,209,258,3,"3 to 119",57,967,495,16,169,1309,0,4,1462,24,15,230,1247,1,0,168,46,0,181,3,12,25,9,46,1,3,34,63,43,41,24,9,5,6,1,"12 to 86","33",18,2,0,26,21,0,25,0,2,0,1,0,0,230,126,94,46,184,0,1514,1125,2884,2639,230,910,351,0,24471,9.07,27355,1140,1598,25949,"",4.2,77.1,"2020-06-28","2020-07-04","","","","","","","","","","","","","","","","",0,39,0,2,1,1,1,0,226,0,4,0,12,0,0,0
