"OBJECTID_1","DEPCODE","FIPS","COUNTYNAME","County_1","County2","County3","State","CountyPopulation","NumPeopleTested","TPositive","TNegative","TInconc","TPending","T_Total_Re","T_LabPriva","T_LabDOH_R","T_LabPri_1","T_LabDOH_N","C_Female","C_Male","C_SexUnkn","C_AllResTy","C_Age_0_4","C_Age_5_14","C_Age_15_2","C_Age_25_3","C_Age_35_4","C_Age_45_5","C_Age_55_6","C_Age_65_7","C_Age_75_8","C_Age_85pl","C_Age_Unkn","C_AgeRange","C_AgeMedia","C_RaceWhit","C_RaceBlac","C_RaceOthe","C_RaceUnkn","C_Hispanic","C_Hispan_1","C_Hispan_2","C_EDYes_Re","C_EDYes_No","C_HospYesRES","C_HospYesNONRES","C_NonResDeaths","C_FLResDeaths","CasesAll","C_Men","C_Women","C_FLRes","C_NotFLRes","C_FLResOut","T_NegRes","T_NegNotFL","T_total","T_negative","T_positive","Anitbody_Positive","Antibody_Negative","Antibody_Inconclusive","Antibody_tested","Antibody_PctPos","Tests_AllSources","Postive_AllSources","Negative_Allsources","TestedPeople_AllSources","Percent_PopTest","Percent_PosTests","Percent_PositivePeople","Start","End","M_ILI","M_COVID","M_PosTests","M_PctPos","D_ILI","D_COVID","D_PosTests","D_PctPos","P_ILI","P_COVID","P_PosTests","P_PctPos","Text_ILI","Text_COVID","Text_PosTests","Text_PctPos","C_LTCF_Cases","C_LTCF_Deaths","ALL_DEATHS","ALL_ER","ALL_HOSPITAL","Perc_ER","Perc_Hosp","Perc_Died","Cases_Yesterday","Deaths_Yesterday","C_deltaCases","C_DeltaDeaths","C_Pediatric_Cases","C_Pedia_ER","C_Pedia_Hosp","C_PrisonDeaths","C_Delta2","C_Trend1","C_Trend2","C_LTCF_AllCases","C_PCR_Pos","C_Antigen_Pos","NewPpl_Tested","NewPpl_Pos","NewPpl_Neg","NewPpl_Positivity","Y_casesall","Y_negall","Y_testedall","Y_PctPosAll","Y_CasesD7","Y_NegTestsD7","Y_testedD7","Y_PctPosD7"
37,34,67,"LAFAYETTE","Lafayette","Lafayette","Lafayette County","FL",8744,1556,1233,320,0,3,1553,1186,47,0,0,176,1057,0,1233,7,11,107,391,322,173,120,61,25,16,0,"1 to 98","37",827,349,40,17,149,1001,83,42,0,20,0,0,12,1233,1057,176,1233,0,0,1465,0,2711,1465,1233,5,22,0,27,18.52,2738,1238,342,1583,"18.1",45.2,79.6,"2020-09-20 05:00:00","2020-09-26 05:00:00","YES","YES","NO","YES","decreased by","decreased by","decreased by","decreased by","66.7","66.7","72.7","52.3","%","%","%","%",0,7,12,42,20,4,2,1,1233,12,0,0,22,1,0,1,"757",0,0,"80",1214,"19",0,0,0,NA,"22","143","165","13.3",0,4,4,"0"
27,35,69,"LAKE","Lake","Lake","Lake County","FL",335362,22564,7475,14900,4,185,22206,7306,118,50,1,3869,3435,120,7424,134,300,1120,1218,1124,1127,999,742,460,222,29,"0 to 103","43",2865,938,1554,2067,1246,3706,2472,890,15,569,8,2,190,7475,3463,3888,7424,51,0,77822,123,85525,77945,7475,389,6797,0,7186,5.41,92711,7864,21697,29750,"8.9",8.5,34.9,"2020-09-20 05:00:00","2020-09-26 05:00:00","NO","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","11.4","27.3","27.3","2.4","%","%","%","%",126,62,192,905,577,13,8,2.6,7466,191,9,1,622,32,7,1,"261",0,21,"595",7215,"260",163,9,154,5.5,"619","6457","7076","8.7",12,294,306,"3.92"
46,36,71,"LEE","Lee","Lee","Lee County","FL",718679,44779,20388,24363,2,26,43573,19080,993,306,9,10577,9384,112,20073,367,735,3239,3623,3227,3178,2623,1690,1016,646,44,"0 to 103","41",9111,1968,1136,7858,4580,7295,8198,2592,28,1470,21,10,467,20388,9551,10722,20072,315,1,123712,913,145126,124625,20388,1014,11161,1,12176,8.33,157302,21402,35524,56955,"7.9",13.6,47.8,"2020-09-20 05:00:00","2020-09-26 05:00:00","YES","YES","NO","YES","decreased by","decreased by","decreased by","increased by","19.2","19.8","13.4","0.7","%","%","%","%",277,225,477,2620,1491,13,8,2.3,20377,475,11,2,1580,136,20,0,"100",1,10,"1592",19871,"517",141,11,130,7.8,"1576","8563","10139","15.5",38,717,755,"5.03"
10,37,73,"LEON","Leon","Leon","Leon County","FL",288102,23504,10491,12991,4,18,22974,10113,72,301,5,5694,4454,37,10185,181,352,4999,1516,1044,891,784,390,177,132,25,"0 to 105","23",3821,2619,1440,2305,833,5437,3915,601,21,233,11,9,69,10491,4586,5867,10184,306,1,77609,213,88459,77822,10491,211,3177,0,3388,6.23,91847,10702,16168,26892,"9.3",11.7,45.5,"2020-09-20 05:00:00","2020-09-26 05:00:00","NO","YES","YES","YES","increased by","decreased by","decreased by","decreased by","26.3","4.7","39.7","40.6","%","%","%","%",59,14,78,622,244,6,3,0.7,10482,78,9,0,770,37,4,0,"191",0,12,"371",9598,"893",79,9,70,11.4,"754","6601","7355","10.3",60,555,615,"9.76"
28,38,75,"LEVY","Levy","Levy","Levy County","FL",39961,2894,1037,1857,0,0,2887,947,84,3,3,526,504,1,1031,24,68,185,150,136,155,133,111,58,14,3,"0 to 99","41",599,159,183,90,220,691,120,114,0,80,0,0,9,1037,508,528,1031,6,0,7489,1,8535,7490,1037,9,257,0,266,3.38,8801,1046,2114,3160,"7.9",11.9,36.1,"2020-09-20 05:00:00","2020-09-26 05:00:00","NO","NO","NO","YES","increased by","increased by","decreased by","decreased by","700","160","28.6","21.1","%","%","%","%",3,1,9,114,80,11,8,0.9,1035,9,2,0,124,6,3,0,"16",0,0,"39",1032,"5",11,2,9,18.2,"122","1008","1130","10.8",2,52,54,"3.7"
13,39,77,"LIBERTY","Liberty","Liberty","Liberty County","FL",8365,2538,516,2022,0,0,2538,483,33,0,0,139,377,0,516,6,16,91,100,90,98,78,23,12,2,0,"0 to 86","39",340,127,27,22,28,370,118,36,0,13,0,0,8,516,377,139,516,0,0,3034,0,3550,3034,516,4,24,0,28,14.29,3578,520,2046,2566,"30.7",14.5,20.5,"2020-09-20 05:00:00","2020-09-26 05:00:00","NO","NO","NO","NO","decreased by","decreased by","increased by","increased by","100","71.4","92.3","79.3","%","%","%","%",0,0,8,36,13,7,3,1.6,516,8,0,0,52,2,0,3,"247",0,1,"6",463,"53",0,0,0,NA,"52","249","301","17.3",8,19,27,"29.63"
12,40,79,"MADISON","Madison","Madison","Madison County","FL",18474,2187,1022,1163,1,1,2150,686,320,14,2,556,450,0,1006,39,76,125,142,154,173,139,95,41,38,0,"0 to 99","42",317,606,55,28,54,860,92,166,1,52,1,1,19,1022,454,568,1006,16,0,5088,19,6140,5107,1022,4,87,0,91,4.4,6231,1026,1250,2278,"12.3",16.5,46.9,"2020-09-20 05:00:00","2020-09-26 05:00:00","YES","YES","YES","YES","did not change","decreased by","decreased by","decreased by","","50","41.2","39.8","","%","%","%",40,9,20,167,53,17,6,2,1014,20,8,0,149,12,1,1,"161",0,1,"178",1014,"8",5,8,-3,160,"149","740","889","16.8",1,37,38,"2.63"
21,41,81,"MANATEE","Manatee","Manatee","Manatee County","FL",373853,25870,11486,14360,3,21,25493,11281,87,118,0,5956,5290,122,11368,264,758,1887,1966,1822,1668,1410,881,534,284,12,"0 to 101","39",5951,1158,1964,2295,3387,5113,2868,742,9,803,8,2,291,11486,5348,6011,11368,118,0,94886,266,106715,95152,11486,554,7041,0,7595,7.29,114310,12040,21401,33465,"9",10.5,46.5,"2020-09-20 05:00:00","2020-09-26 05:00:00","NO","NO","NO","YES","decreased by","decreased by","decreased by","decreased by","26.2","27.3","22.4","0.8","%","%","%","%",160,119,293,751,811,7,8,2.6,11458,293,28,0,1365,20,10,0,"33",1,14,"843",11307,"179",250,28,222,11.2,"1361","9900","11261","12.1",22,446,468,"4.7"
24,42,83,"MARION","Marion","Marion","Marion County","FL",348371,28228,9713,18500,1,14,28174,9395,301,16,1,5735,3916,45,9696,129,361,1193,1726,1727,1538,1293,870,548,291,37,"0 to 106","43",6062,1895,900,839,1355,6969,1372,1478,5,945,0,0,288,9713,3921,5746,9696,17,0,63609,22,73456,63631,9713,216,4062,0,4278,5.05,77734,9929,22562,32506,"9.3",12.8,35.2,"2020-09-20 05:00:00","2020-09-26 05:00:00","NO","NO","NO","YES","increased by","increased by","increased by","increased by","28.8","10.4","0.7","37.5","%","%","%","%",143,105,288,1483,945,16,10,3,9708,288,5,0,710,49,8,5,"2224",0,28,"998",9663,"50",66,5,61,7.6,"709","6281","6990","10.1",36,503,539,"6.68"
19,43,85,"MARTIN","Martin","Martin","Martin County","FL",157581,11489,4894,6544,2,49,11327,4838,24,32,0,2392,2444,26,4862,109,264,827,781,742,735,573,358,304,199,2,"0 to 100","40",2276,268,1154,1164,1874,2002,986,666,4,388,3,1,142,4894,2462,2406,4862,32,0,30420,77,35439,30497,4894,245,3865,0,4110,5.96,39549,5139,10409,15599,"9.9",13,44.7,"2020-09-20 05:00:00","2020-09-26 05:00:00","YES","NO","NO","YES","decreased by","increased by","decreased by","increased by","12.5","16.3","19.4","1.2","%","%","%","%",130,80,143,670,391,14,8,2.9,4890,143,4,0,546,34,4,0,"10",0,10,"435",4865,"29",52,4,48,7.7,"546","2319","2865","19.1",16,161,177,"9.04"
49,44,87,"MONROE","Monroe","Monroe","Monroe County","FL",76325,6259,1837,4373,0,49,6108,1761,41,30,5,860,939,3,1802,44,73,226,352,315,333,235,154,75,30,0,"0 to 100","42",1353,156,77,216,710,842,250,285,6,118,4,0,22,1837,958,876,1802,35,0,15893,67,17809,15960,1837,211,3777,1,3989,5.29,21798,2048,8150,10248,"13.4",9.4,32.7,"2020-09-20 05:00:00","2020-09-26 05:00:00","NO","NO","NO","YES","increased by","decreased by","decreased by","decreased by","75","36.4","13.3","7.3","%","%","%","%",4,1,22,291,122,16,7,1.2,1835,22,2,0,159,21,0,0,"2",0,0,"67",1765,"72",38,2,36,5.3,"156","1077","1233","12.7",2,41,43,"4.65"
54,45,89,"NASSAU","Nassau","Nassau","Nassau County","FL",80578,5672,2100,3522,0,50,5379,1890,66,141,3,1022,934,0,1956,24,86,357,291,293,351,294,197,133,74,0,"0 to 103","45",1551,196,98,111,88,1691,177,274,7,149,2,1,44,2100,993,1107,1956,144,0,18787,100,21005,18887,2100,67,1246,0,1313,5.1,22318,2167,4768,6985,"8.7",9.7,38.2,"2020-09-20 05:00:00","2020-09-26 05:00:00","YES","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","33.3","4","23","15.9","%","%","%","%",45,9,45,281,151,14,8,2.1,2097,45,3,0,177,10,1,0,"41",0,7,"181",1774,"326",48,3,45,6.2,"162","1612","1774","9.1",7,118,125,"5.6"
4,46,91,"OKALOOSA","Okaloosa","Okaloosa","Okaloosa County","FL",200737,12163,4971,7148,1,43,11947,4720,211,35,5,2655,2231,45,4931,58,171,852,977,772,662,650,409,243,169,8,"0 to 103","40",2658,444,939,890,630,3328,973,475,4,293,3,0,109,4971,2250,2676,4930,40,1,32422,132,37575,32554,4971,144,2162,0,2306,6.24,39881,5115,9310,14469,"7.2",12.8,42.1,"2020-09-20 05:00:00","2020-09-26 05:00:00","NO","YES","NO","YES","increased by","decreased by","increased by","increased by","90.9","17.9","68.5","30.9","%","%","%","%",19,43,109,479,296,10,6,2.2,4953,109,18,0,364,12,4,0,"87",0,7,"543",4839,"132",42,18,24,42.9,"359","3107","3466","10.4",27,226,253,"10.67"
64,47,93,"OKEECHOBEE","Okeechobee","Okeechobee","Okeechobee County","FL",40572,3194,1556,1634,0,4,3179,1432,121,3,0,714,837,2,1553,40,113,251,236,256,219,227,98,81,34,1,"0 to 100","40",1074,195,176,108,591,842,120,225,1,170,2,0,27,1556,838,716,1553,3,0,9516,8,11093,9524,1556,16,231,0,247,6.48,11340,1572,1865,3441,"8.5",13.9,49.2,"2020-09-20 05:00:00","2020-09-26 05:00:00","NO","YES","NO","NO","decreased by","did not change","decreased by","increased by","9.1","","16.7","28.1","%","","%","%",16,7,27,226,172,15,12,1.7,1554,26,2,1,215,10,4,0,"191",0,4,"118",1548,"8",4,2,2,50,"215","1012","1227","17.5",6,65,71,"8.45"
31,48,95,"ORANGE","Orange","Orange","Orange County","FL",1321194,97183,39990,56745,3,445,95438,39365,175,444,6,20117,18973,450,39540,666,1346,7557,9111,6986,5868,4349,2242,1196,574,95,"0 to 106","36",11906,6068,7838,13728,9904,12170,17466,2484,55,1332,42,6,444,39990,19204,20324,39539,450,1,307792,848,348935,308640,39990,2602,21618,0,24220,10.74,373155,42592,78363,121403,"9.2",11.4,43.8,"2020-09-20 05:00:00","2020-09-26 05:00:00","NO","NO","NO","YES","increased by","decreased by","decreased by","increased by","19","8.4","4.5","5","%","%","%","%",225,96,450,2539,1374,7,4,1.1,39973,451,17,-1,2841,141,23,2,"96",0,13,"1746",38960,"1030",368,17,351,4.6,"2809","22490","25299","11.1",98,1512,1610,"6.09"
44,49,97,"OSCEOLA","Osceola","Osceola","Osceola County","FL",338619,25607,12455,12926,2,224,25273,12301,73,79,2,6439,5832,103,12374,216,662,1855,2398,2247,2120,1397,847,459,203,51,"0 to 104","39",4564,773,3993,3044,6335,2556,3483,1132,13,638,10,2,145,12455,5885,6466,12374,81,0,71398,29,84017,71427,12455,731,4859,0,5590,13.08,89607,13186,17785,31197,"9.2",14.7,51.5,"2020-09-20 05:00:00","2020-09-26 05:00:00","NO","NO","NO","YES","increased by","increased by","decreased by","decreased by","35.1","8.8","0.6","3.8","%","%","%","%",97,40,147,1145,648,10,6,1.2,12438,147,17,0,1201,53,3,0,"38",0,8,"651",12194,"261",65,17,48,26.2,"1193","7773","8966","13.3",40,777,817,"4.9"
6,50,99,"PALM BEACH","Palm Beach","Palm Beach","Palm Beach County","FL",1446277,109699,46310,62947,156,286,108223,45233,676,394,7,23877,21872,160,45909,746,1803,7442,8400,7377,7082,5918,3378,2264,1820,80,"0 to 106","41",18041,7474,8364,12030,12519,19682,13708,4990,61,3592,40,21,1343,46310,22091,24054,45907,401,2,318949,642,366526,319591,46310,4823,60330,0,65153,7.4,431679,51133,123277,174852,"12.1",11.8,46.6,"2020-09-20 05:00:00","2020-09-26 05:00:00","NO","YES","NO","YES","increased by","did not change","decreased by","decreased by","61.7","","28.6","9","%","","%","%",592,513,1364,5051,3632,11,8,2.9,46283,1363,27,1,3627,204,76,6,"563",0,66,"3896",45620,"690",553,27,526,4.9,"3610","23054","26664","13.5",85,1054,1139,"7.46"
8,51,101,"PASCO","Pasco","Pasco","Pasco County","FL",510593,23777,9233,14400,3,141,23506,8976,195,60,2,4779,4386,6,9171,140,364,1433,1569,1447,1451,1220,845,496,260,8,"0 to 105","42",6653,664,1388,466,2228,6307,636,1165,10,824,5,1,208,9233,4415,4812,9171,62,0,82181,70,91540,82251,9233,461,7207,0,7668,6.01,99208,9694,21607,31445,"6.2",9.8,40.8,"2020-09-20 05:00:00","2020-09-26 05:00:00","NO","NO","NO","YES","increased by","decreased by","decreased by","increased by","22.9","45.1","1.2","36","%","%","%","%",114,84,209,1175,829,13,9,2.3,9204,209,29,0,723,66,10,0,"239",1,3,"870",9005,"228",369,29,340,7.9,"719","7066","7785","9.2",50,685,735,"6.8"
34,52,103,"PINELLAS","Pinellas","Pinellas","Pinellas County","FL",957875,57235,22049,35175,1,10,56810,21398,499,144,8,11822,10071,4,21897,301,781,3112,4147,3024,3182,3207,2047,1289,955,4,"0 to 105","43",13822,4069,2126,1880,2609,15051,4237,3124,32,2272,23,4,744,22049,10151,11894,21897,152,0,198284,274,220746,198558,22049,1401,24782,2,26185,5.35,246931,23450,59957,83420,"8.7",9.5,41,"2020-09-20 05:00:00","2020-09-26 05:00:00","NO","YES","NO","YES","increased by","decreased by","decreased by","increased by","11.9","20.2","10","20.6","%","%","%","%",770,485,748,3156,2295,15,11,3.4,22004,748,45,0,1532,127,16,0,"132",0,16,"3864",21701,"348",688,45,643,6.5,"1525","13552","15077","10.1",61,838,899,"6.79"
43,53,105,"POLK","Polk","Polk","Polk County","FL",668671,37916,19888,17951,1,76,37688,17761,2052,60,15,10520,9099,194,19813,424,1092,2868,3523,3327,2962,2449,1585,1008,543,107,"0 to 103","40",10601,3561,1755,3896,5403,9183,5227,2676,18,2069,16,3,528,19888,9134,10560,19813,75,0,115374,77,135447,115451,19888,623,5555,0,6178,10.08,141625,20511,23506,44094,"6.6",14.5,54.1,"2020-09-20 05:00:00","2020-09-26 05:00:00","NO","YES","NO","YES","increased by","decreased by","increased by","increased by","32.4","17.3","10.5","26.1","%","%","%","%",602,253,531,2694,2085,14,11,2.7,19849,532,39,-1,2059,169,79,0,"522",0,21,"2032",19463,"425",271,39,232,14.4,"2054","12957","15011","13.7",95,969,1064,"8.93"
2,54,107,"PUTNAM","Putnam","Putnam","Putnam County","FL",72766,5509,2130,3362,0,17,5482,1269,859,1,1,1118,994,16,2128,53,214,345,317,313,286,262,179,95,47,19,"0 to 100","39",1225,577,241,85,429,1569,130,375,1,233,0,0,39,2130,995,1119,2128,2,0,15255,8,17405,15263,2130,22,444,0,466,4.72,17871,2152,3806,5975,"8.2",12,39.1,"2020-09-20 05:00:00","2020-09-26 05:00:00","NO","YES","NO","YES","decreased by","decreased by","decreased by","decreased by","25","40.6","29.3","2.8","%","%","%","%",15,10,39,376,233,18,11,1.8,2127,39,3,0,349,19,3,0,"87",1,1,"179",2100,"30",19,3,16,15.8,"349","2672","3021","11.6",18,232,250,"7.2"
67,55,109,"ST. JOHNS","St. Johns","St. Johns","St. Johns County","FL",235503,16392,5334,11026,11,21,16236,4881,347,101,5,2704,2450,74,5228,55,204,1228,714,788,817,734,434,241,119,0,"0 to 101","41",3580,410,371,867,416,3780,1032,428,5,277,5,0,70,5334,2498,2751,5228,106,0,51047,324,56742,51371,5334,417,5625,3,6045,6.9,62787,5751,16651,22437,"9.5",9.2,35.1,"2020-09-20 05:00:00","2020-09-26 05:00:00","NO","NO","YES","YES","increased by","increased by","decreased by","increased by","37.1","12.1","5.5","3.4","%","%","%","%",27,28,70,433,282,9,6,1.3,5308,70,26,0,476,19,4,0,"52",0,3,"342",4812,"522",225,26,199,11.6,"467","5392","5859","8.0",33,548,581,"5.68"
7,56,111,"ST. LUCIE","St. Lucie","St. Lucie","St. Lucie County","FL",305591,18983,8009,10708,4,262,18561,7829,152,27,1,4363,3575,43,7981,144,353,1057,1333,1302,1252,1081,736,447,302,2,"0 to 104","43",3152,1842,1148,1839,1826,3874,2281,792,3,661,2,1,276,8009,3591,4375,7981,28,0,53286,129,61474,53415,8009,327,4014,1,4342,7.53,65816,8336,14722,23325,"7.6",12.7,43.9,"2020-09-20 05:00:00","2020-09-26 05:00:00","NO","YES","NO","YES","increased by","decreased by","decreased by","increased by","14.8","10.7","14.8","4.2","%","%","%","%",116,129,277,795,663,10,9,3.5,8000,276,9,1,678,27,9,0,"96",0,11,"1017",7949,"60",89,9,80,10.1,"678","4278","4956","13.7",19,476,495,"3.84"
50,57,113,"SANTA ROSA","Santa Rosa","Santa Rosa","Santa Rosa County","FL",170442,12727,5313,7375,0,39,12583,5167,96,49,0,2361,2895,7,5263,74,224,942,901,844,878,741,391,209,107,1,"0 to 105","40",3459,565,317,922,235,3965,1063,259,1,314,2,1,76,5312,2911,2394,5263,49,0,31210,57,36618,31267,5312,93,1212,0,1305,7.13,37923,5405,8587,14032,"8.2",14.3,42.5,"2020-09-20 05:00:00","2020-09-26 05:00:00","YES","YES","NO","YES","decreased by","did not change","increased by","decreased by","36.8","","14.9","9.6","%","","%","%",22,16,77,260,316,5,6,1.4,5314,77,-2,0,512,11,5,7,"1037",0,5,"275",5043,"269",10,-2,12,-20,"510","4052","4562","11.2",20,171,191,"10.47"
57,58,115,"SARASOTA","Sarasota","Sarasota","Sarasota County","FL",412144,21129,8147,12956,1,25,20822,7983,99,58,7,4271,3713,98,8082,83,313,1257,1302,1137,1186,1059,809,585,403,13,"0 to 104","44",4188,600,884,2410,1084,3989,3009,644,19,642,15,3,254,8147,3751,4298,8082,65,0,86093,218,94523,86311,8147,603,9693,2,10298,5.86,104821,8750,22649,31427,"7.6",8.3,41.4,"2020-09-20 05:00:00","2020-09-26 05:00:00","NO","NO","NO","YES","decreased by","decreased by","increased by","increased by","34.8","26.3","2.3","50.6","%","%","%","%",188,134,257,663,657,9,9,3.2,8142,257,5,0,606,16,8,0,"146",0,7,"944",7978,"169",183,5,178,2.7,"605","5876","6481","9.3",26,287,313,"8.31"
30,59,117,"SEMINOLE","Seminole","Seminole","Seminole County","FL",455086,25373,9009,16200,1,163,25146,8903,72,34,0,4780,4155,40,8975,157,330,1762,1745,1339,1310,1014,640,362,346,4,"0 to 108","38",6148,1178,1286,363,2494,5994,487,976,6,648,2,0,209,9009,4169,4798,8975,34,0,75516,33,84626,75549,9009,498,6595,0,7093,7.02,91719,9507,22795,32466,"7.1",10.4,37.5,"2020-09-20 05:00:00","2020-09-26 05:00:00","NO","NO","NO","YES","increased by","increased by","decreased by","decreased by","48.5","27","37.1","27.3","%","%","%","%",134,124,209,982,650,11,8,2.3,8998,208,11,1,688,53,6,0,"138",0,9,"830",8454,"555",147,11,136,7.5,"687","5864","6551","10.5",15,361,376,"3.99"
29,60,119,"SUMTER","Sumter","Sumter","Sumter County","FL",120999,6057,2228,3799,0,30,5947,2028,191,8,1,1047,1159,13,2219,11,74,158,219,290,307,298,460,309,75,27,"0 to 99","56",1157,398,120,544,110,1408,701,399,2,250,0,0,67,2228,1162,1053,2219,9,0,21796,71,24125,21867,2228,148,3693,1,3842,3.85,27967,2376,7492,9899,"8.2",8.5,39.2,"2020-09-20 05:00:00","2020-09-26 05:00:00","NO","NO","NO","YES","increased by","decreased by","decreased by","increased by","21.4","6.5","3.3","19.1","%","%","%","%",27,16,67,401,250,18,12,3,2222,67,6,0,118,9,0,3,"483",0,2,"198",2213,"15",41,6,35,14.6,"118","769","887","13.3",4,50,54,"7.41"
35,61,121,"SUWANNEE","Suwannee","Suwannee","Suwannee County","FL",43924,4644,2717,1925,0,2,4625,2496,204,14,3,1016,1676,8,2700,53,145,393,435,468,423,365,217,131,86,1,"0 to 102","42",1616,573,401,110,526,1972,202,305,2,135,0,0,70,2717,1682,1027,2700,17,0,8405,0,11170,8405,2717,32,231,0,263,12.17,11433,2749,2156,4907,"11.2",24,59.2,"2020-09-20 05:00:00","2020-09-26 05:00:00","NO","NO","NO","NO","decreased by","increased by","increased by","increased by","29.4","65","65.2","83.1","%","%","%","%",34,41,70,307,135,12,5,2.6,2714,69,3,1,269,16,4,7,"930",0,5,"309",2609,"108",13,3,10,23.1,"266","1010","1276","20.8",4,14,18,"22.22"
3,62,123,"TAYLOR","Taylor","Taylor","Taylor County","FL",22098,2455,1324,1125,0,6,2440,1262,59,3,0,341,980,0,1321,5,26,141,325,315,229,158,82,30,13,0,"1 to 92","39",668,548,78,27,131,1118,72,102,0,43,0,0,13,1324,980,344,1321,3,0,5231,6,6589,5237,1324,5,55,0,60,8.33,6649,1329,1180,2515,"11.4",20,54.1,"2020-09-20 05:00:00","2020-09-26 05:00:00","YES","NO","NO","NO","did not change","increased by","decreased by","decreased by","","66.7","16.7","9.5","","%","%","%",2,1,13,102,43,8,4,1,1322,13,2,0,52,4,2,2,"744",0,1,"56",1274,"50",2,2,0,100,"52","514","566","9.2",2,26,28,"7.14"
39,63,125,"UNION","Union","Union","Union County","FL",15239,2129,956,1173,0,0,2129,782,174,0,0,229,726,1,956,13,33,96,136,175,139,207,114,34,9,0,"0 to 93","47",645,263,26,22,29,866,61,58,0,50,0,0,14,956,726,229,956,0,0,8702,0,9675,8702,956,6,70,0,76,7.89,9751,962,1243,2205,"14.5",9.9,45.2,"2020-09-20 05:00:00","2020-09-26 05:00:00","YES","YES","YES","NO","did not change","did not change","decreased by","decreased by","","","20","18.9","","","%","%",0,0,14,58,50,7,6,1.5,955,14,1,0,77,3,2,24,"554",0,2,"8",936,"20",6,1,5,16.7,"77","443","520","14.8",4,15,19,"21.05"
25,64,127,"VOLUSIA","Volusia","Volusia","Volusia County","FL",527634,30937,10834,20012,0,91,30694,9831,933,64,6,5651,5077,36,10764,141,377,1658,1883,1502,1589,1546,1097,620,388,33,"0 to 103","43",5163,1422,2167,2012,1792,6361,2611,1405,16,804,8,0,239,10834,5114,5684,10764,70,0,84638,84,95679,84722,10834,488,10673,0,11161,4.37,106840,11322,30685,42098,"8",10.6,36.6,"2020-09-20 05:00:00","2020-09-26 05:00:00","YES","NO","YES","YES","decreased by","increased by","decreased by","increased by","9.9","6.6","13.9","27","%","%","%","%",263,103,239,1421,812,14,8,2.2,10815,239,19,0,729,54,7,0,"453",0,19,"1342",10319,"515",189,19,170,10.1,"727","4924","5651","12.9",26,214,240,"10.83"
41,65,129,"WAKULLA","Wakulla","Wakulla","Wakulla County","FL",31877,2827,1126,1697,1,3,2815,1071,49,5,1,449,671,0,1120,15,51,190,197,196,205,160,74,27,11,0,"0 to 102","40",730,212,99,79,58,949,113,115,0,52,1,0,10,1126,673,453,1120,6,0,9064,2,10232,9066,1126,16,346,0,362,4.42,10594,1142,2043,3189,"10",10.8,40.4,"2020-09-20 05:00:00","2020-09-26 05:00:00","NO","YES","NO","YES","increased by","decreased by","decreased by","decreased by","50","40","49.4","38.4","%","%","%","%",1,0,10,115,53,11,5,0.9,1126,10,0,0,106,8,0,5,"319",0,1,"26",1072,"54",2,0,2,0,"106","827","933","11.4",5,41,46,"10.87"
51,66,131,"WALTON","Walton","Walton","Walton County","FL",65858,3755,1959,1795,0,1,3525,1761,30,165,3,872,914,5,1791,26,71,421,308,307,300,287,138,79,18,4,"0 to 101","40",1322,118,79,272,312,1235,244,280,22,103,4,0,25,1959,990,964,1791,168,0,11333,64,13391,11397,1959,83,1385,0,1468,5.65,14859,2042,3180,5223,"7.9",13.7,54.4,"2020-09-20 05:00:00","2020-09-26 05:00:00","NO","NO","NO","YES","increased by","increased by","increased by","increased by","60","63.6","15.3","5.5","%","%","%","%",3,14,25,302,107,16,6,1.3,1958,25,1,0,181,21,0,0,"121",0,3,"116",1685,"274",0,1,-1,Inf,"171","1328","1499","11.4",3,79,82,"3.66"
53,67,133,"WASHINGTON","Washington","Washington","Washington County","FL",24566,2073,1077,983,0,13,2046,961,105,9,2,394,672,0,1066,13,38,106,219,196,193,157,84,58,13,0,"0 to 99","43",656,248,45,117,31,682,353,73,3,63,2,0,22,1077,676,401,1066,11,0,5884,4,6985,5888,1077,10,139,0,149,6.71,7134,1087,1122,2222,"9",15.2,52.4,"2020-09-20 05:00:00","2020-09-26 05:00:00","NO","NO","NO","YES","decreased by","decreased by","increased by","increased by","20","37.5","41.7","83","%","%","%","%",0,12,22,76,65,8,7,2,1076,22,1,0,61,0,0,0,"342",0,4,"86",1022,"55",2,1,1,50,"61","593","654","9.3",1,14,15,"6.67"
68,999,999,"UNKNOWN","Unknown","Unknown","Unknown","FL",0,2861,1690,1168,0,3,297,181,1,1499,9,86,87,9,182,19,75,356,310,259,253,213,108,61,24,12,"0 to 82","35",43,36,33,70,50,58,74,1,10,0,7,2,0,1690,772,878,182,1508,0,14327,1060,17126,15387,1690,19357,58,0,124825,15.51,141951,21047,1226,127686,"",14.8,735.7,"2020-09-20 05:00:00","2020-09-26 05:00:00","","","","","","","","","","","","","","","","",0,14,2,11,7,1,1,0.1,1687,2,3,0,148,0,0,4,"0",0,0,"4",1680,"10",4,3,1,75,"13","955","968","1.3",0,29,29,"0"
