"OBJECTID_1","DEPCODE","FIPS","COUNTYNAME","County_1","County2","County3","State","CountyPopulation","NumPeopleTested","Age_0_4","Age_5_14","Age_15_24","Age_25_34","Age_35_44","Age_45_54","Age_55_64","Age_65_74","Age_75_84","Age_85plus","Age_Unkn","PUIAgeRang","PUIAgeMedi","PUIFemale","PUIMale","PUISexUnkn","PUIFLRes","PUINotFLRe","PUIFLResOu","PUIContNo","PUIContUnk","PUITravelN","PUITravelY","TPositive","TNegative","TInconc","TPending","T_Total_Re","T_LabPriva","T_LabDOH_R","T_LabPri_1","T_LabDOH_N","C_Female","C_Male","C_SexUnkn","C_AllResTy","C_Age_0_4","C_Age_5_14","C_Age_15_2","C_Age_25_3","C_Age_35_4","C_Age_45_5","C_Age_55_6","C_Age_65_7","C_Age_75_8","C_Age_85pl","C_Age_Unkn","C_AgeRange","C_AgeMedia","C_RaceWhit","C_RaceBlac","C_RaceOthe","C_RaceUnkn","C_Hispanic","C_Hispan_1","C_Hispan_2","C_EDYes_Re","C_EDYes_No","C_HospYesRES","C_HospYesNONRES","C_NonResDeaths","C_FLResDeaths","CasesAll","C_Men","C_Women","C_FLRes","C_NotFLRes","C_FLResOut","T_NegRes","T_NegNotFL","T_total","T_negative","T_positive","Anitbody_Positive","Antibody_Negative","Antibody_Inconclusive","Antibody_tested","Antibody_PctPos","Tests_AllSources","Postive_AllSources","Negative_Allsources","TestedPeople_AllSources","Percent_PopTest","Percent_PosTests","Percent_PositivePeople","Start","End","M_ILI","M_COVID","M_PosTests","M_PctPos","D_ILI","D_COVID","D_PosTests","D_PctPos","P_ILI","P_COVID","P_PosTests","P_PctPos","Text_ILI","Text_COVID","Text_PosTests","Text_PctPos","C_LTCF_Cases","C_LTCF_Deaths","ALL_DEATHS","ALL_ER","ALL_HOSPITAL","Perc_ER","Perc_Hosp","Perc_Died","Cases_Yesterday","Deaths_Yesterday","C_deltaCases","C_DeltaDeaths","C_Pediatric_Cases","C_Pedia_ER","C_Pedia_Hosp","C_PrisonDeaths"
27,35,69,"LAKE","Lake","Lake","Lake County","FL",335362,16685,253,280,1082,1680,1688,2115,2671,2931,2066,678,1241,"0 to 103",57,8748,6915,1022,16544,141,0,222,15655,798,106,1845,14804,0,36,16510,1807,19,19,0,900,915,11,1826,30,41,329,360,267,293,245,147,103,28,2,"0 to 103","41",661,216,264,685,278,763,785,221,12,132,5,1,23,1845,926,908,1826,19,0,35718,120,37705,35838,1845,100,4480,0,4580,2.18,42285,1945,19284,21265,"6.3",4.6,11.7,"2020-06-28","2020-07-04","NO","NO","NO","YES","decreased by","decreased by","increased by","increased by","2.9","26.2","36.2","26.8","%","%","%","%",10,5,24,233,137,13,8,1.3,1694,23,151,0,111,5,1,0
46,36,71,"LEE","Lee","Lee","Lee County","FL",718679,31009,395,558,2680,3982,3964,4390,5037,5068,3349,1524,62,"0 to 119",53,17599,13156,254,29991,1017,1,877,26938,3657,188,7498,23489,1,21,29970,7098,256,138,6,3824,3463,67,7354,126,226,1196,1412,1194,1131,897,597,401,311,7,"0 to 101","41",3629,874,194,2657,2065,2532,2757,1102,16,626,13,4,165,7498,3544,3885,7353,144,1,56167,873,64560,57040,7498,270,6392,1,6663,4.05,71223,7768,29881,37672,"5.2",10.9,25.1,"2020-06-28","2020-07-04","NO","NO","NO","NO","increased by","decreased by","increased by","increased by","20.8","6.8","46.9","48.5","%","%","%","%",316,113,169,1118,639,15,9,2.3,7215,162,283,3,518,47,9,0
10,37,73,"LEON","Leon","Leon","Leon County","FL",288102,14209,198,346,2156,2384,2029,2075,2184,1761,686,349,41,"0 to 119",44,7355,6704,150,13960,248,1,264,13099,927,104,1798,12399,2,10,13949,1735,17,45,1,900,825,27,1752,10,56,801,366,188,149,126,65,18,10,9,"0 to 119","25",442,449,57,804,90,776,886,127,11,58,9,7,8,1798,848,923,1751,46,1,32063,202,34133,32265,1798,49,1670,0,1719,2.85,35852,1847,14069,15928,"5.5",5.2,13,"2020-06-28","2020-07-04","NO","NO","NO","YES","increased by","increased by","increased by","increased by","35.7","48","42.9","11.3","%","%","%","%",26,2,15,138,67,8,4,0.8,1638,8,160,0,108,5,1,0
28,38,75,"LEVY","Levy","Levy","Levy County","FL",39961,1824,27,31,185,235,204,247,348,274,192,80,1,"0 to 118",54,1052,755,17,1820,4,0,39,1482,399,8,210,1614,0,0,1820,182,25,0,3,76,130,1,207,1,3,44,43,35,26,26,19,8,5,0,"3 to 99","38",85,12,91,19,99,87,21,27,0,17,0,0,1,210,132,77,207,3,0,3313,1,3526,3314,210,3,135,0,138,2.17,3664,213,1749,1962,"4.9",5.8,11.7,"2020-06-28","2020-07-04","NO","NO","NO","YES","increased by","decreased by","increased by","increased by","20","44.4","31","37.3","%","%","%","%",2,1,1,27,17,13,9,0.5,202,1,8,0,8,1,0,0
13,39,77,"LIBERTY","Liberty","Liberty","Liberty County","FL",8365,2238,3,6,160,692,562,404,274,94,29,6,8,"0 to 92",39,184,2047,7,2238,0,0,1,2002,106,0,244,1994,0,0,2238,240,4,0,0,16,228,0,244,0,2,15,61,56,61,41,6,1,1,0,"10 to 85","41",135,97,5,7,7,151,86,8,0,1,0,0,1,244,228,16,244,0,0,2141,0,2387,2141,244,1,11,0,12,8.33,2399,245,2005,2250,"26.9",10.2,10.9,"2020-06-28","2020-07-04","NO","NO","NO","NO","did not change","increased by","increased by","increased by","","100","1000","711.9","","%","%","%",0,0,1,8,1,4,1,0.4,238,1,6,0,4,0,0,1
12,40,79,"MADISON","Madison","Madison","Madison County","FL",18474,1253,60,58,111,151,165,173,179,189,110,50,7,"0 to 99",49,799,448,6,1229,24,0,31,914,408,20,247,1004,1,1,1227,139,104,4,0,155,88,0,243,17,16,26,35,41,34,41,20,6,11,0,"0 to 98","42",50,168,17,8,17,201,25,49,0,8,0,1,3,247,89,158,243,4,0,2006,20,2278,2026,247,0,55,0,55,0,2333,247,1059,1308,"7.1",10.6,19.7,"2020-06-28","2020-07-04","NO","NO","NO","NO","increased by","decreased by","increased by","decreased by","60","57.1","3.4","25.7","%","%","%","%",2,3,4,49,8,20,4,1.6,239,3,8,0,39,4,1,0
21,41,81,"MANATEE","Manatee","Manatee","Manatee County","FL",373853,17902,317,490,1329,1904,1994,2338,3173,3395,2081,778,103,"0 to 119",56,10080,7540,282,17639,263,0,1012,15778,2157,50,3716,14179,4,3,17632,3626,63,27,0,1900,1781,8,3689,83,223,576,673,614,525,419,288,194,121,0,"0 to 101","39",1711,318,322,1338,989,1226,1474,214,4,284,3,2,131,3716,1792,1916,3689,27,0,42209,236,46183,42445,3716,133,3701,0,3834,3.47,50017,3849,17880,21736,"5.8",7.7,21.5,"2020-06-28","2020-07-04","NO","NO","NO","NO","decreased by","decreased by","increased by","increased by","5.6","0.6","14.7","19.2","%","%","%","%",125,70,133,218,287,6,8,3.6,3554,131,162,0,390,1,1,0
24,42,83,"MARION","Marion","Marion","Marion County","FL",348371,15684,175,240,1089,1832,1816,2249,2652,2894,1926,784,27,"0 to 168",56,9560,6078,46,15657,27,0,4243,10515,3634,160,927,14618,0,139,15519,896,26,4,1,478,443,1,922,17,22,152,185,151,134,129,73,50,14,0,"0 to 97","40",636,148,62,76,170,668,84,153,3,88,0,0,12,927,444,482,922,5,0,24925,21,25878,24946,927,55,1956,0,2011,2.73,27889,982,16574,17695,"5.1",3.5,6.3,"2020-06-28","2020-07-04","NO","NO","NO","YES","increased by","increased by","increased by","increased by","26","36.5","33.2","38.3","%","%","%","%",7,3,12,156,88,17,10,1.3,868,12,59,0,49,2,0,0
19,43,85,"MARTIN","Martin","Martin","Martin County","FL",157581,8458,177,234,698,929,1026,1120,1441,1425,984,401,23,"0 to 100",55,4183,3842,433,8362,96,0,545,6577,1883,81,2320,6102,1,35,8327,2290,14,16,0,1063,1237,4,2304,82,127,372,420,414,384,235,137,92,54,3,"0 to 99","38",835,101,735,633,1276,556,472,349,2,196,1,1,28,2320,1246,1070,2304,16,0,15525,78,17947,15603,2320,83,2474,0,2557,3.25,20504,2403,8576,11015,"7",11.7,28.4,"2020-06-28","2020-07-04","YES","NO","NO","NO","decreased by","increased by","increased by","increased by","20","4.2","2.8","4.7","%","%","%","%",61,13,29,351,197,16,9,1.2,2251,28,69,0,269,19,2,0
49,44,87,"MONROE","Monroe","Monroe","Monroe County","FL",76325,4046,34,75,271,520,551,686,867,631,302,108,1,"0 to 101",53,2108,1927,11,3959,87,0,1321,2147,886,138,367,3638,0,41,3922,327,23,13,4,161,188,1,350,4,15,36,64,57,60,50,44,25,12,0,"0 to 100","46",219,12,7,112,91,145,114,57,4,23,3,0,5,367,199,167,350,17,0,6050,65,6482,6115,367,103,2623,1,2727,3.78,9209,470,6261,6773,"8.9",5.1,11.6,"2020-06-28","2020-07-04","NO","NO","NO","NO","increased by","decreased by","increased by","increased by","78.6","23.8","150","46","%","%","%","%",0,1,5,61,26,17,8,1.4,337,5,30,0,22,5,0,0
54,45,89,"NASSAU","Nassau","Nassau","Nassau County","FL",80578,3528,47,58,297,370,424,484,663,620,387,174,4,"0 to 103",56,1904,1434,190,3417,111,0,92,3212,210,47,313,3206,0,9,3408,281,22,8,2,149,153,1,303,3,6,72,48,62,40,39,29,8,6,0,"0 to 93","40",180,30,12,81,12,204,87,48,1,23,0,0,1,313,156,156,303,10,0,7709,101,8128,7810,313,19,649,0,668,2.84,8796,332,3855,4196,"5.2",3.8,9.4,"2020-06-28","2020-07-04","NO","NO","NO","YES","increased by","increased by","increased by","increased by","50","18.8","150","69.7","%","%","%","%",5,1,1,49,23,16,8,0.3,277,1,36,0,18,3,0,0
4,46,91,"OKALOOSA","Okaloosa","Okaloosa","Okaloosa County","FL",200737,7550,171,170,650,1142,1091,991,1121,851,747,576,40,"0 to 119",50,4535,2973,42,7402,147,1,201,6658,587,85,906,6642,0,2,7401,760,130,11,5,474,416,0,890,11,33,150,187,151,119,105,69,53,28,0,"0 to 99","39",548,72,71,199,188,457,245,110,3,64,1,0,8,906,425,481,889,16,1,14586,131,15638,14717,906,28,1068,0,1096,2.55,16734,934,7710,8646,"4.3",5.6,12.4,"2020-06-28","2020-07-04","NO","NO","NO","YES","increased by","increased by","increased by","decreased by","43.6","9.4","66","11.1","%","%","%","%",15,4,8,113,65,13,8,0.9,880,8,26,0,57,1,0,0
64,47,93,"OKEECHOBEE","Okeechobee","Okeechobee","Okeechobee County","FL",40572,1924,36,77,277,256,219,239,291,197,181,140,11,"0 to 119",48,1120,784,20,1914,10,0,117,1440,380,15,423,1501,0,0,1914,384,37,2,0,219,201,1,421,13,37,85,76,69,51,60,19,9,4,0,"0 to 93","34",281,37,53,50,223,144,54,43,0,39,2,0,0,423,202,220,421,2,0,3591,8,4023,3599,423,4,118,0,122,3.28,4145,427,1619,2046,"5",10.3,22.2,"2020-06-28","2020-07-04","NO","NO","NO","NO","increased by","increased by","decreased by","decreased by","225","107.1","8","7.2","%","%","%","%",2,0,0,43,41,11,10,0,413,0,10,0,73,2,1,0
31,48,95,"ORANGE","Orange","Orange","Orange County","FL",1321194,73544,1271,1698,7512,12057,11041,11356,11104,7771,3692,1393,4649,"0 to 120",45,39836,33262,446,72334,1209,1,1100,70004,2936,429,14033,59377,0,134,72202,13666,116,245,5,6605,7045,132,13782,220,342,3193,3855,2320,1868,1264,574,288,95,13,"0 to 103","32",3233,1780,2167,6602,1890,2846,9046,971,48,490,38,5,59,14032,7183,6709,13781,250,1,139805,958,154975,140763,14032,556,9730,0,10286,5.41,165261,14588,69107,83830,"6.3",8.8,19.8,"2020-06-28","2020-07-04","NO","NO","NO","NO","increased by","decreased by","decreased by","decreased by","6.9","6.7","9.8","7.2","%","%","%","%",48,7,64,1019,528,8,4,0.5,13262,59,770,0,803,40,4,0
44,49,97,"OSCEOLA","Osceola","Osceola","Osceola County","FL",338619,15583,213,448,1318,2411,2309,2554,2512,1859,928,333,698,"0 to 155",48,8611,6889,83,15490,93,0,862,13322,1628,220,2966,12558,2,57,15432,2861,40,63,2,1477,1412,12,2901,49,98,466,742,497,489,316,173,106,28,2,"0 to 102","37",984,173,915,829,1248,569,1084,414,9,205,7,2,27,2966,1457,1496,2901,65,0,27261,27,30303,27288,2966,103,1760,0,1863,5.53,32166,3069,14318,17446,"5.2",9.5,19.7,"2020-06-28","2020-07-04","NO","NO","NO","NO","increased by","increased by","increased by","increased by","12.9","15.2","40.7","28.4","%","%","%","%",11,9,29,423,212,15,8,1,2781,26,185,1,193,15,0,0
6,50,99,"PALM BEACH","Palm Beach","Palm Beach","Palm Beach County","FL",1446277,76702,1194,1842,6253,9761,9476,10803,12726,11118,7756,4165,1608,"0 to 119",53,41751,34658,293,75902,798,2,3206,66764,10745,404,16838,59507,185,172,75550,16519,159,152,6,8313,8324,41,16678,288,608,2419,3098,2733,2453,2128,1323,987,788,11,"0 to 105","41",6593,2723,2475,4887,5264,6220,5194,2586,38,1890,24,14,542,16836,8412,8382,16676,158,2,142760,637,160483,143397,16836,1422,34424,0,35846,3.97,196329,18258,93931,112548,"7.8",9.3,23.8,"2020-06-28","2020-07-04","NO","NO","NO","NO","increased by","decreased by","increased by","increased by","30.7","16.8","29.9","26.8","%","%","%","%",569,229,556,2624,1914,16,12,3.3,16149,541,687,1,1219,95,32,1
8,51,101,"PASCO","Pasco","Pasco","Pasco County","FL",510593,16067,308,406,1451,2092,2226,2538,2710,2330,1389,587,30,"0 to 119",51,9188,6814,65,15987,80,0,505,13961,1791,136,2757,13274,2,34,15951,2671,71,14,1,1382,1345,15,2742,47,82,503,545,461,417,322,236,106,38,0,"0 to 99","38",1422,179,247,894,461,1230,1051,326,5,169,4,1,24,2757,1354,1388,2742,15,0,36617,65,39453,36682,2757,67,3815,0,3882,1.73,43335,2824,17089,19949,"3.9",6.5,17.6,"2020-06-28","2020-07-04","NO","NO","NO","NO","decreased by","decreased by","did not change","increased by","27.2","34.6","","9.1","%","%","","%",51,11,25,331,173,13,7,0.9,2608,23,149,1,185,23,4,0
34,52,103,"PINELLAS","Pinellas","Pinellas","Pinellas County","FL",957875,43556,441,666,3352,5857,5121,6223,7988,7131,4334,2353,90,"0 to 120",55,24986,18441,129,43209,347,0,2764,37758,6897,405,8533,34977,1,45,43163,8281,177,68,7,4561,3862,35,8458,111,272,1415,1944,1151,1135,1019,668,470,339,9,"0 to 104","39",3468,1549,390,3051,559,4353,3546,947,19,740,17,2,198,8533,3906,4592,8458,75,0,95942,272,104790,96214,8533,303,14174,2,14479,2.09,119269,8836,49151,58035,"6.1",7.4,20.3,"2020-06-28","2020-07-04","NO","NO","NO","NO","decreased by","decreased by","increased by","increased by","15","27.6","6.6","12.8","%","%","%","%",632,138,200,966,757,12,9,2.3,8116,184,417,14,510,30,3,0
43,53,105,"POLK","Polk","Polk","Polk County","FL",668671,22419,528,656,1995,3130,3093,3230,3426,3189,1990,840,342,"0 to 119",50,12703,9527,189,22319,100,0,629,19693,2322,155,5196,17202,1,20,22298,4715,460,19,2,2711,2454,10,5175,94,195,800,1027,934,753,572,397,263,160,1,"0 to 103","39",2377,714,454,1630,1228,2030,1917,769,10,495,5,1,105,5196,2462,2724,5175,21,0,47385,79,52692,47464,5196,104,2715,0,2819,3.69,55511,5300,19917,25238,"3.8",9.5,23.6,"2020-06-28","2020-07-04","NO","NO","NO","NO","increased by","increased by","increased by","increased by","17","13.8","15.8","17.8","%","%","%","%",349,67,106,779,500,15,10,2,4906,105,290,0,396,29,4,0
2,54,107,"PUTNAM","Putnam","Putnam","Putnam County","FL",72766,3744,79,140,397,548,470,576,615,442,302,162,13,"0 to 118",49,2287,1388,69,3734,10,0,90,3383,382,22,540,3201,1,2,3731,286,252,1,1,267,242,29,538,11,48,108,96,78,72,58,37,22,8,2,"0 to 98","35",232,198,39,69,81,339,118,71,0,39,0,0,6,540,243,268,538,2,0,6823,8,7372,6831,540,5,232,0,237,2.11,7609,545,3433,3981,"5.5",7.2,14.6,"2020-06-28","2020-07-04","NO","NO","NO","NO","increased by","increased by","increased by","increased by","33.3","14.7","168.3","213.7","%","%","%","%",2,2,6,71,39,14,8,1.1,516,6,24,0,81,7,0,0
67,55,109,"ST. JOHNS","St. Johns","St. Johns","St. Johns County","FL",235503,11031,152,270,1031,1224,1594,1819,1921,1698,902,403,17,"0 to 119",51,6033,4842,156,10990,41,0,373,9781,873,173,1325,9671,11,24,10956,1195,108,18,4,641,648,14,1303,17,27,336,218,170,215,182,100,48,12,0,"0 to 97","38",706,61,53,483,63,721,519,117,4,75,4,0,8,1325,658,653,1303,22,0,21821,18,23190,21839,1325,131,2842,4,2977,4.4,26167,1456,12513,14008,"5.9",5.6,13.2,"2020-06-28","2020-07-04","NO","NO","NO","NO","increased by","did not change","increased by","increased by","12.1","","24.3","44.1","%","","%","%",3,1,8,121,79,10,6,0.6,1259,8,66,0,88,4,0,0
7,56,111,"ST. LUCIE","St. Lucie","St. Lucie","St. Lucie County","FL",305591,11556,202,255,882,1453,1472,1794,1953,1778,1145,587,35,"0 to 119",53,6660,4689,207,11410,146,0,581,9533,1901,82,2182,9279,6,89,11315,2085,86,11,0,1184,977,10,2171,47,70,302,380,344,372,276,198,114,75,4,"0 to 99","43",747,356,192,876,437,755,979,265,1,193,2,1,50,2182,982,1190,2171,11,0,22508,135,24836,22643,2182,68,2120,1,2189,3.11,27025,2250,11399,13745,"4.5",8.3,19.5,"2020-06-28","2020-07-04","NO","NO","NO","NO","increased by","increased by","increased by","increased by","17.7","24.2","20.5","24.8","%","%","%","%",79,26,51,266,195,13,9,2.3,2109,50,73,0,166,8,5,0
50,57,113,"SANTA ROSA","Santa Rosa","Santa Rosa","Santa Rosa County","FL",170442,7655,240,293,790,1034,1058,1136,1231,1062,559,242,10,"0 to 119",49,4215,3411,29,7586,69,0,175,6822,605,94,867,6787,0,1,7585,810,49,8,0,410,447,2,859,12,17,263,157,111,126,96,47,25,13,0,"0 to 98","34",642,58,22,137,30,665,164,45,0,42,1,0,9,867,450,415,859,8,0,13342,61,14273,13403,867,18,581,0,599,3.01,14872,885,7368,8254,"4.8",6,11.6,"2020-06-28","2020-07-04","NO","NO","NO","NO","increased by","increased by","increased by","increased by","40","25","224.4","68.5","%","%","%","%",5,0,9,45,43,6,5,1,815,9,52,0,71,5,3,7
57,58,115,"SARASOTA","Sarasota","Sarasota","Sarasota County","FL",412144,14630,168,228,963,1465,1433,1850,2607,2866,2028,979,43,"0 to 119",59,8154,6316,160,14375,255,0,579,13308,1572,103,2160,12461,1,8,14366,2054,67,33,6,1078,1038,5,2121,20,59,349,386,305,292,256,198,164,129,2,"0 to 104","43",1140,103,152,726,244,1014,863,260,17,222,12,2,98,2160,1062,1093,2121,39,0,38410,216,40791,38626,2160,162,5137,7,5306,3.05,46097,2322,17598,19936,"4.8",5,15.9,"2020-06-28","2020-07-04","NO","NO","NO","NO","decreased by","increased by","increased by","increased by","10.5","30","68.4","50.1","%","%","%","%",72,62,100,277,234,13,11,4.6,2059,98,101,0,127,3,2,0
30,59,117,"SEMINOLE","Seminole","Seminole","Seminole County","FL",455086,19332,255,451,2009,2716,2626,2954,3061,2609,1232,554,865,"0 to 119",49,10895,8303,134,19288,44,0,387,18051,1058,103,3339,15972,1,20,19268,3266,60,13,0,1759,1557,10,3326,48,77,829,774,486,455,303,193,98,76,0,"0 to 104","34",1392,294,282,1358,427,959,1940,300,5,186,1,0,20,3339,1562,1767,3326,13,0,37847,30,41248,37877,3339,124,3336,0,3460,3.58,44708,3463,19308,22792,"5",7.7,17.9,"2020-06-28","2020-07-04","NO","NO","NO","NO","increased by","increased by","decreased by","decreased by","16","15.6","9.9","4.1","%","%","%","%",77,7,20,305,187,10,6,0.6,3205,20,134,0,173,11,1,0
29,60,119,"SUMTER","Sumter","Sumter","Sumter County","FL",120999,4009,28,34,108,184,199,315,536,1461,923,136,85,"0 to 119",69,1980,1840,189,3934,75,0,152,3551,384,65,420,3566,0,23,3911,366,51,2,1,156,259,2,417,1,9,22,19,49,61,58,124,64,13,0,"4 to 92","63",293,54,15,55,31,325,61,88,0,57,0,0,17,420,261,157,417,3,0,7856,72,8355,7928,420,41,2156,1,2198,1.87,10553,461,5722,6207,"5.1",4.4,11.5,"2020-06-28","2020-07-04","NO","NO","NO","YES","increased by","increased by","increased by","increased by","107.7","136.8","121.4","126.7","%","%","%","%",3,1,17,88,57,21,14,4,408,17,12,0,11,0,0,3
35,61,121,"SUWANNEE","Suwannee","Suwannee","Suwannee County","FL",43924,2529,77,86,235,340,310,307,387,320,243,213,11,"0 to 118",52,1566,891,72,2514,15,0,74,2014,686,21,614,1915,0,0,2514,488,111,12,3,346,253,0,599,24,44,95,91,94,86,65,48,39,27,1,"0 to 102","40",296,89,118,96,215,276,108,77,1,62,0,0,21,614,259,355,599,15,0,3969,0,4587,3969,614,8,127,0,135,5.93,4722,622,2042,2664,"6.1",13.2,24.6,"2020-06-28","2020-07-04","NO","NO","NO","NO","increased by","increased by","increased by","increased by","86.7","163.2","37.3","35.8","%","%","%","%",46,6,21,78,62,13,11,3.4,597,21,17,0,89,4,2,0
3,62,123,"TAYLOR","Taylor","Taylor","Taylor County","FL",22098,942,33,20,88,148,123,118,169,143,73,23,4,"0 to 118",49,522,390,30,934,8,0,18,764,193,28,99,842,1,0,933,78,19,2,0,42,54,1,97,0,2,19,33,17,5,11,4,8,0,0,"6 to 84","33",57,11,20,9,26,61,10,20,0,8,0,0,1,99,54,44,97,2,0,1451,6,1558,1457,99,0,35,0,35,0,1593,99,877,977,"4.4",6.2,10.5,"2020-06-28","2020-07-04","NO","NO","NO","NO","increased by","decreased by","increased by","increased by","100","40","130","24.4","%","%","%","%",0,0,1,20,8,21,9,1,97,1,2,0,3,0,0,0
39,63,125,"UNION","Union","Union","Union County","FL",15239,1219,11,26,74,82,112,141,407,279,73,14,0,"0 to 118",59,335,878,6,1219,0,0,22,1137,114,4,85,1133,0,1,1218,68,17,0,0,20,65,0,85,0,6,20,10,4,5,25,13,2,0,0,"6 to 80","54",47,23,4,11,4,67,14,10,0,10,0,0,2,85,65,20,85,0,0,2347,0,2432,2347,85,0,24,0,24,0,2456,85,1157,1243,"8.2",3.5,7,"2020-06-28","2020-07-04","YES","NO","NO","YES","decreased by","decreased by","increased by","increased by","60","75","9.5","4.4","%","%","%","%",0,0,2,10,10,12,12,2.4,82,2,3,0,10,0,0,2
25,64,127,"VOLUSIA","Volusia","Volusia","Volusia County","FL",527634,22158,196,353,1425,2397,2451,3179,4468,4118,2215,1065,291,"0 to 119",57,12379,9121,658,22059,99,0,570,20396,1715,154,2685,19466,0,7,22052,2436,232,16,1,1380,1283,5,2668,28,73,461,484,374,384,371,284,120,100,6,"0 to 102","42",1160,365,507,636,327,1472,869,403,6,243,5,0,58,2685,1292,1388,2668,17,0,40979,82,43776,41061,2685,173,7585,0,7758,2.23,51534,2858,27051,29916,"5.7",5.5,12.9,"2020-06-28","2020-07-04","NO","NO","NO","NO","decreased by","decreased by","increased by","increased by","5.8","17.7","5.6","36.6","%","%","%","%",127,35,58,409,248,16,10,2.2,2604,58,81,0,144,10,1,0
41,65,129,"WAKULLA","Wakulla","Wakulla","Wakulla County","FL",31877,1318,16,31,108,150,178,221,247,218,109,39,1,"0 to 102",53,750,557,11,1313,5,0,22,1203,222,7,87,1230,0,1,1312,64,20,2,1,53,31,0,84,1,0,23,16,14,16,7,6,3,1,0,"3 to 86","36",54,20,4,6,5,72,7,15,0,8,0,0,1,87,32,55,84,3,0,2371,2,2464,2373,87,3,194,0,197,1.52,2661,90,1424,1515,"4.8",3.4,6.8,"2020-06-28","2020-07-04","NO","NO","NO","YES","did not change","increased by","increased by","increased by","","50","106.7","103.6","","%","%","%",0,0,1,15,8,18,10,1.1,84,1,3,0,4,0,0,0
51,66,131,"WALTON","Walton","Walton","Walton County","FL",65858,1832,53,51,137,201,243,269,322,258,162,133,3,"0 to 101",53,1014,781,37,1758,74,0,59,1597,339,58,318,1514,0,0,1758,261,23,31,3,150,134,0,284,6,15,47,42,56,40,59,29,18,6,0,"0 to 101","42",257,14,5,8,78,194,12,49,8,29,2,0,9,318,148,170,284,34,0,3610,40,3972,3650,318,28,926,0,954,2.94,4926,346,2440,2786,"4.2",7,18.9,"2020-06-28","2020-07-04","NO","NO","NO","NO","increased by","increased by","increased by","increased by","66.7","142.9","219.4","63.2","%","%","%","%",12,9,9,57,31,18,10,2.8,305,9,13,0,31,2,0,0
53,67,133,"WASHINGTON","Washington","Washington","Washington County","FL",24566,940,12,16,60,99,118,152,198,131,99,55,0,"0 to 119",55,554,364,22,933,7,0,38,746,162,15,121,816,0,3,930,92,26,3,0,62,55,1,118,0,2,7,14,13,18,24,20,16,7,0,"9 to 99","57",82,25,1,10,1,104,13,16,0,21,0,0,13,121,56,64,118,3,0,1795,4,1921,1799,121,1,71,0,72,1.39,1993,122,887,1012,"4.1",6.1,13,"2020-06-28","2020-07-04","NO","NO","NO","YES","decreased by","decreased by","decreased by","increased by","50","37.5","33.3","10.9","%","%","%","%",14,12,13,16,21,14,18,10.7,120,13,1,0,3,0,0,0
68,999,999,"UNKNOWN","Unknown","Unknown","Unknown","FL",0,1473,1,4,84,182,197,203,188,139,212,260,3,"3 to 119",58,962,495,16,166,1307,0,4,1458,24,15,226,1246,1,0,165,44,0,178,4,10,25,9,44,1,3,29,61,42,40,24,9,8,8,1,"12 to 86","34",18,2,0,24,21,0,23,0,2,0,1,0,0,226,126,90,44,182,0,1452,1125,2817,2577,226,910,351,0,24471,9.07,27288,1136,1597,25944,"",4.2,77.1,"2020-06-28","2020-07-04","","","","","","","","","","","","","","","","",0,39,0,2,1,1,1,0,201,0,25,0,11,0,0,0
