"OBJECTID_1","DEPCODE","FIPS","COUNTYNAME","County_1","County2","County3","State","CountyPopulation","NumPeopleTested","Age_0_4","Age_5_14","Age_15_24","Age_25_34","Age_35_44","Age_45_54","Age_55_64","Age_65_74","Age_75_84","Age_85plus","Age_Unkn","PUIAgeRang","PUIAgeMedi","PUIFemale","PUIMale","PUISexUnkn","PUIFLRes","PUINotFLRe","PUIFLResOu","PUIContNo","PUIContUnk","PUITravelN","PUITravelY","TPositive","TNegative","TInconc","TPending","T_Total_Re","T_LabPriva","T_LabDOH_R","T_LabPri_1","T_LabDOH_N","C_Female","C_Male","C_SexUnkn","C_AllResTy","C_Age_0_4","C_Age_5_14","C_Age_15_2","C_Age_25_3","C_Age_35_4","C_Age_45_5","C_Age_55_6","C_Age_65_7","C_Age_75_8","C_Age_85pl","C_Age_Unkn","C_AgeRange","C_AgeMedia","C_RaceWhit","C_RaceBlac","C_RaceOthe","C_RaceUnkn","C_Hispanic","C_Hispan_1","C_Hispan_2","C_EDYes_Re","C_EDYes_No","C_HospYesRES","C_HospYesNONRES","C_NonResDeaths","C_FLResDeaths","CasesAll","C_Men","C_Women","C_FLRes","C_NotFLRes","C_FLResOut","T_NegRes","T_NegNotFL","T_total","T_negative","T_positive","Anitbody_Positive","Antibody_Negative","Antibody_Inconclusive","Antibody_tested","Antibody_PctPos","Tests_AllSources","Postive_AllSources","Negative_Allsources","TestedPeople_AllSources","Percent_PopTest","Percent_PosTests","Percent_PositivePeople","Start","End","M_ILI","M_COVID","M_PosTests","M_PctPos","D_ILI","D_COVID","D_PosTests","D_PctPos","P_ILI","P_COVID","P_PosTests","P_PctPos","Text_ILI","Text_COVID","Text_PosTests","Text_PctPos","C_LTCF_Cases","C_LTCF_Deaths","ALL_DEATHS","ALL_ER","ALL_HOSPITAL","Perc_ER","Perc_Hosp","Perc_Died","Cases_Yesterday","Deaths_Yesterday","C_deltaCases","C_DeltaDeaths","C_Pediatric_Cases","C_Pedia_ER","C_Pedia_Hosp","C_PrisonDeaths","C_Delta2","C_Trend1","C_Trend2"
11,33,65,"JEFFERSON","Jefferson","Jefferson","Jefferson County","FL",14105,683,22,17,43,65,89,98,131,128,69,20,1,"0 to 101",55,400,279,4,676,7,0,20,516,158,11,122,560,0,1,675,81,37,4,0,63,55,0,118,4,3,18,19,14,19,17,14,7,7,0,"0 to 95","47",55,46,11,6,10,99,9,25,2,17,0,0,5,122,58,64,118,4,0,1706,2,1831,1708,122,0,85,0,85,0,1916,122,645,768,"5.4",6.4,17.9,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","NO","NO","YES","did not change","increased by","increased by","increased by","","50","120","79.6","","%","%","%",0,4,5,27,17,23,14,4.1,118,5,4,0,13,1,2,0,"12",0,1
37,34,67,"LAFAYETTE","Lafayette","Lafayette","Lafayette County","FL",8744,405,7,3,49,53,43,41,50,55,58,45,1,"0 to 119",56,254,143,8,405,0,0,12,335,39,1,74,331,0,0,405,67,7,0,0,39,33,2,74,2,3,9,16,5,11,13,9,3,3,0,"3 to 98","48",42,12,11,9,13,51,10,18,0,7,0,0,0,74,33,39,74,0,0,692,0,768,692,74,0,14,0,14,0,782,74,345,419,"4.8",9.5,18.3,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","YES","NO","NO","decreased by","decreased by","increased by","increased by","75","75","240","79.9","%","%","%","%",0,0,0,18,7,25,10,0,74,0,0,0,6,0,0,0,"0",0,0
27,35,69,"LAKE","Lake","Lake","Lake County","FL",335362,18532,307,374,1345,2013,1977,2411,2932,3090,2153,707,1223,"0 to 103",55,9803,7754,975,18385,147,0,269,17139,1036,110,3594,14894,0,44,18343,3513,56,25,0,1830,1682,57,3569,67,127,584,690,550,559,484,290,183,53,7,"0 to 103","40",990,378,492,1709,445,1214,1910,283,12,173,5,1,36,3594,1694,1842,3569,25,0,47975,120,51721,48095,3594,133,5380,0,5513,2.41,57234,3727,20274,24045,"7.2",6.5,20.1,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","NO","NO","YES","increased by","increased by","increased by","decreased by","13.1","6.6","6.5","6.4","%","%","%","%",47,8,37,295,178,9,5,1,3473,37,121,0,269,5,1,0,"142",-7,8
46,36,71,"LEE","Lee","Lee","Lee County","FL",718679,37004,497,767,3637,5120,5005,5375,5811,5513,3574,1640,65,"0 to 119",51,20708,15961,335,35853,1150,1,1271,31605,6134,220,13395,23586,2,21,35831,12664,451,274,6,6796,6150,169,13115,223,421,2138,2545,2184,2107,1657,1029,642,439,10,"0 to 101","41",5493,1251,473,5898,3033,3961,6121,1532,18,825,15,5,245,13395,6295,6924,13114,280,1,81336,868,95628,82204,13395,406,8383,1,8790,4.62,104418,13801,31969,45794,"6.4",13.2,37.3,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","YES","NO","NO","decreased by","decreased by","increased by","decreased by","23.3","20.5","14.4","28.6","%","%","%","%",303,142,250,1550,840,12,7,1.9,13125,249,270,1,952,70,9,0,"19",-4,40
10,37,73,"LEON","Leon","Leon","Leon County","FL",288102,15779,243,432,2610,2669,2247,2256,2366,1834,717,362,43,"0 to 119",43,8226,7409,144,15512,266,1,543,13905,1534,125,3319,12439,2,19,15492,3212,43,61,3,1718,1512,25,3255,33,132,1246,655,401,332,299,138,49,23,11,"0 to 105","27",926,961,203,1165,220,1425,1610,219,13,87,11,7,13,3319,1545,1749,3254,64,1,42989,200,46595,43189,3319,67,2226,0,2293,2.92,48888,3386,14665,18072,"6.3",6.9,21.5,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","NO","NO","YES","decreased by","decreased by","decreased by","decreased by","10","19.5","16.8","9","%","%","%","%",80,2,20,232,98,7,3,0.6,3265,18,54,2,245,13,2,0,"47",0,3
28,38,75,"LEVY","Levy","Levy","Levy County","FL",39961,2072,37,47,227,264,228,293,393,293,205,83,2,"0 to 118",53,1188,867,17,2068,4,0,76,1566,532,10,414,1658,0,0,2068,375,36,0,3,186,223,2,411,4,15,83,72,54,63,62,33,19,8,1,"2 to 99","41",162,40,115,94,139,176,96,42,0,26,0,0,2,414,225,187,411,3,0,4473,1,4896,4474,414,3,172,0,175,1.71,5071,417,1830,2247,"5.6",8.2,20.1,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","NO","NO","YES","increased by","increased by","increased by","decreased by","66.7","50","45.9","2.8","%","%","%","%",2,1,2,42,26,11,7,0.5,398,2,16,0,31,1,0,0,"1",0,0
13,39,77,"LIBERTY","Liberty","Liberty","Liberty County","FL",8365,2345,6,14,193,710,576,421,280,99,31,7,8,"0 to 105",38,237,2100,8,2345,0,0,6,2014,164,5,320,2025,0,0,2345,316,4,0,0,42,277,1,320,2,4,43,78,64,72,46,8,2,1,0,"0 to 85","39",189,107,9,15,15,210,95,13,0,5,0,0,2,320,277,42,320,0,0,2536,0,2857,2536,320,2,14,0,16,12.5,2873,322,2039,2361,"28.2",11.2,13.7,"2020-07-05 05:00:00","2020-07-11 05:00:00","YES","NO","NO","NO","decreased by","decreased by","increased by","decreased by","50","50","36.4","53.4","%","%","%","%",0,0,2,13,5,5,2,0.6,316,2,4,0,15,0,0,1,"215",0,1
12,40,79,"MADISON","Madison","Madison","Madison County","FL",18474,1533,78,80,172,188,197,217,216,205,117,57,6,"0 to 99",47,958,570,5,1506,27,0,59,988,635,38,492,1040,0,1,1505,313,171,8,0,289,195,0,484,29,33,72,70,69,82,69,36,13,19,0,"0 to 98","40",111,328,27,18,28,406,50,88,0,22,0,1,4,492,197,295,484,8,0,3871,19,4407,3890,492,2,62,0,64,3.13,4471,494,1102,1597,"8.6",11,32.2,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","NO","NO","YES","increased by","increased by","increased by","decreased by","75","133.3","53.4","1.6","%","%","%","%",11,3,5,88,22,18,5,1,477,5,15,0,85,6,1,0,"44",0,0
21,41,81,"MANATEE","Manatee","Manatee","Manatee County","FL",373853,21214,405,706,1889,2491,2521,2849,3583,3621,2220,822,107,"0 to 119",53,11786,9099,329,20903,311,0,1408,18159,3187,59,7078,14128,3,5,20895,6934,69,75,0,3617,3304,82,7003,157,435,1145,1271,1156,1044,845,514,336,171,4,"0 to 101","39",2719,552,607,3125,1537,1931,3535,325,5,432,3,2,149,7078,3341,3652,7003,75,0,61487,234,68834,61721,7078,195,4996,0,5191,3.76,74025,7273,19124,26405,"7.1",9.8,34.3,"2020-07-05 05:00:00","2020-07-11 05:00:00","YES","NO","NO","NO","decreased by","decreased by","increased by","decreased by","14.8","34.9","41.6","2.1","%","%","%","%",194,90,151,330,435,5,7,2.1,6871,151,207,0,789,5,3,0,"10",0,10
24,42,83,"MARION","Marion","Marion","Marion County","FL",348371,19293,264,418,1497,2396,2360,2767,3183,3349,2173,855,31,"0 to 168",54,11589,7642,62,19261,32,0,5078,11698,5222,220,2826,16126,0,341,18922,2739,79,7,1,1490,1307,21,2818,48,92,403,502,485,429,398,261,152,53,3,"0 to 99","42",1647,432,219,520,407,1737,674,451,4,273,0,0,35,2826,1308,1497,2818,8,0,33830,21,36701,33851,2826,70,2635,0,2705,2.59,39406,2896,18761,21998,"6.3",7.3,15,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","NO","NO","YES","increased by","increased by","increased by","decreased by","73","71.3","87.4","2.2","%","%","%","%",63,6,35,455,273,17,10,1.2,2721,33,105,2,192,16,4,0,"227",3,18
19,43,85,"MARTIN","Martin","Martin","Martin County","FL",157581,9483,205,316,857,1096,1184,1249,1552,1497,1056,448,23,"0 to 100",53,4716,4347,420,9379,104,0,725,6766,2795,95,3250,6192,1,40,9339,3208,19,23,0,1523,1689,15,3227,100,191,519,574,555,506,336,206,157,103,3,"0 to 99","38",1300,172,948,807,1646,968,613,503,3,280,2,1,54,3250,1703,1532,3227,23,0,19009,78,22370,19087,3250,123,3100,0,3223,3.82,25593,3373,9292,12706,"8.1",13.2,35.6,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","NO","NO","NO","increased by","increased by","increased by","decreased by","41.7","34.2","4.7","15","%","%","%","%",136,24,55,506,282,16,9,1.7,3193,55,57,0,382,31,3,0,"7",-8,11
49,44,87,"MONROE","Monroe","Monroe","Monroe County","FL",76325,4862,98,105,371,687,679,816,965,702,326,111,2,"0 to 101",51,2511,2330,21,4767,95,0,1411,2417,1163,145,978,3850,0,34,4735,927,25,21,5,444,504,4,952,23,35,117,196,162,171,123,93,43,15,0,"0 to 100","42",500,32,18,402,257,290,405,137,6,57,5,1,6,978,520,454,952,26,0,9110,66,10163,9176,978,116,3056,1,3173,3.66,13336,1094,6906,8035,"10.5",8.2,22.5,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","NO","NO","NO","decreased by","decreased by","increased by","increased by","7.7","10.3","52.2","15.2","%","%","%","%",9,1,7,143,62,15,7,0.7,935,7,43,0,75,11,0,0,"0",3,1
54,45,89,"NASSAU","Nassau","Nassau","Nassau County","FL",80578,4161,65,91,408,465,514,595,758,673,403,185,4,"0 to 103",54,2270,1744,147,4022,139,0,173,3342,551,89,838,3305,0,18,4006,773,26,37,2,410,389,0,799,12,23,172,130,136,131,119,75,23,17,0,"0 to 95","41",488,84,44,183,38,563,198,113,2,46,0,0,7,838,405,433,799,39,0,11233,98,12187,11331,838,24,889,0,913,2.63,13100,862,4194,5074,"6.3",6.6,20.7,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","NO","NO","YES","did not change","decreased by","increased by","increased by","","16.7","44.9","11.2","","%","%","%",6,1,7,115,46,14,6,0.8,811,5,27,2,69,6,0,0,"8",0,4
4,46,91,"OKALOOSA","Okaloosa","Okaloosa","Okaloosa County","FL",200737,8788,244,217,897,1402,1276,1145,1251,933,778,602,43,"0 to 119",47,5189,3500,99,8631,156,1,321,7258,1015,103,2104,6660,0,24,8608,1942,137,20,5,1114,919,46,2079,28,70,391,450,335,272,241,153,94,67,3,"0 to 103","38",1010,185,168,716,300,956,823,166,3,99,1,0,16,2104,931,1127,2078,25,1,20239,131,22503,20370,2104,42,1488,0,1530,2.75,24033,2146,8148,10318,"5.1",8.9,24.4,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","NO","NO","NO","increased by","increased by","increased by","increased by","17.9","15","20.8","29.1","%","%","%","%",101,4,16,169,100,9,5,0.8,2062,16,42,0,143,2,0,0,"12",-1,6
64,47,93,"OKEECHOBEE","Okeechobee","Okeechobee","Okeechobee County","FL",40572,2223,55,101,328,309,274,276,326,206,192,145,11,"0 to 119",46,1252,949,22,2212,11,0,202,1487,584,16,694,1527,0,2,2210,636,55,3,0,341,346,4,691,22,57,130,125,117,88,92,25,26,12,0,"0 to 94","36",448,73,85,85,313,283,95,89,0,64,2,0,2,694,347,343,691,3,0,4535,8,5244,4543,694,7,168,0,175,4,5419,701,1695,2398,"5.9",12.9,31.5,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","NO","NO","NO","decreased by","did not change","increased by","increased by","7.1","","37.2","26.2","%","","%","%",11,1,2,89,66,13,10,0.3,684,2,10,0,117,4,2,0,"52",0,0
31,48,95,"ORANGE","Orange","Orange","Orange County","FL",1321194,84362,1513,2047,9178,14478,13032,13087,12408,8449,4007,1554,4609,"0 to 120",44,45444,38381,537,83057,1304,1,1784,78754,5659,464,24700,59296,1,365,82693,24223,132,340,5,12149,11981,225,24355,368,623,4806,6261,4311,3589,2571,1253,625,274,19,"0 to 106","35",5325,3136,3685,12209,3152,4778,16425,1312,50,668,40,5,138,24700,12161,12307,24354,345,1,194874,955,220778,195829,24700,890,14463,0,15353,5.8,236131,25590,73759,99715,"7.5",10.8,30.3,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","NO","YES","YES","decreased by","decreased by","decreased by","decreased by","17.3","32.4","8","22","%","%","%","%",320,11,143,1362,708,6,3,0.6,24011,129,689,14,1425,58,8,0,"27",9,44
44,49,97,"OSCEOLA","Osceola","Osceola","Osceola County","FL",338619,19358,275,615,1890,3155,3066,3259,2902,2113,1041,362,680,"0 to 155",46,10575,8647,136,19255,103,0,1800,15355,2839,228,6687,12601,2,68,19186,6560,52,73,2,3399,3144,69,6612,87,242,1012,1482,1241,1183,712,437,228,59,4,"0 to 102","38",1913,315,1834,2550,2468,1030,3114,571,10,284,8,2,43,6687,3194,3423,6612,75,0,41844,27,48662,41871,6687,190,3071,0,3261,5.83,51923,6877,15672,22619,"6.7",13.2,35.5,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","NO","NO","NO","increased by","increased by","increased by","decreased by","14","10.3","8.2","14.9","%","%","%","%",61,10,45,581,292,9,5,0.7,6479,45,208,0,456,21,0,0,"12",-2,6
6,50,99,"PALM BEACH","Palm Beach","Palm Beach","Palm Beach County","FL",1446277,88133,1462,2350,7951,11913,11361,12583,14205,11967,8238,4477,1626,"0 to 119",51,47791,40019,323,87241,890,2,5240,73056,16937,510,27506,60256,173,198,86875,27015,240,245,6,13873,13291,91,27255,461,1031,4040,5209,4518,4140,3484,2067,1419,1109,28,"0 to 105","41",10024,4203,3898,9130,7619,9786,9850,3210,42,2336,27,15,709,27506,13423,13988,27253,251,2,193960,635,222557,194595,27506,2006,44396,0,46402,4.32,268959,29512,104652,134535,"9.3",11,33.5,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","NO","NO","NO","decreased by","decreased by","increased by","decreased by","21.1","34.8","20.2","3.6","%","%","%","%",832,273,724,3252,2363,12,9,2.6,26951,716,555,8,2025,120,39,3,"385",21,76
8,51,101,"PASCO","Pasco","Pasco","Pasco County","FL",510593,18727,362,499,1819,2529,2645,2972,3069,2575,1547,681,29,"0 to 119",49,10606,8036,85,18636,91,0,1016,14958,3641,180,5260,13413,2,52,18582,5117,117,25,1,2666,2533,35,5234,84,160,832,966,845,830,659,469,263,151,1,"0 to 105","41",2989,334,569,1342,908,2654,1672,600,9,377,4,1,59,5260,2546,2679,5234,26,0,49466,65,54829,49531,5260,126,4914,0,5040,2.5,59869,5386,18327,23767,"4.7",9,28.8,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","YES","NO","NO","increased by","decreased by","increased by","decreased by","4.6","6","13.8","18","%","%","%","%",188,18,60,609,381,12,8,1.1,5161,59,99,1,357,34,4,0,"163",1,23
34,52,103,"PINELLAS","Pinellas","Pinellas","Pinellas County","FL",957875,49190,537,850,4102,6896,5953,7085,8869,7630,4643,2533,92,"0 to 120",53,28025,21002,163,48812,378,0,3815,40026,11584,471,14191,34975,1,23,48789,13897,187,100,7,7555,6441,88,14084,196,454,2168,2992,1959,1996,1891,1177,802,543,13,"0 to 104","41",6474,2400,919,4291,1236,7798,5050,1574,22,1186,19,2,342,14191,6499,7603,14084,107,0,129406,268,143961,129674,14191,472,18763,2,19237,2.45,163198,14663,53738,68427,"7.1",9,29.8,"2020-07-05 05:00:00","2020-07-11 05:00:00","YES","YES","NO","NO","decreased by","decreased by","decreased by","decreased by","3","40.8","5.5","22.6","%","%","%","%",1038,202,344,1596,1205,12,9,2.4,13925,336,266,8,905,54,5,0,"35",-1,64
43,53,105,"POLK","Polk","Polk","Polk County","FL",668671,27607,712,981,2771,4134,3993,3992,4010,3568,2176,937,333,"0 to 119",47,15393,11915,299,27489,118,0,1250,23122,4311,196,10309,17266,2,30,27457,9177,1092,32,8,5372,4759,138,10269,196,504,1569,2021,1839,1500,1167,789,458,264,2,"0 to 103","39",4562,1731,858,3118,2409,3929,3931,1195,11,808,6,1,200,10309,4775,5395,10269,40,0,66763,74,77217,66837,10309,192,3876,0,4068,4.72,81285,10501,21142,31675,"4.7",12.9,38,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","NO","NO","NO","decreased by","decreased by","increased by","decreased by","2.6","22.6","21","15.8","%","%","%","%",588,91,201,1206,814,12,8,1.9,10072,187,237,14,980,59,10,0,"391",11,45
2,54,107,"PUTNAM","Putnam","Putnam","Putnam County","FL",72766,4201,93,183,467,637,543,632,672,470,320,172,12,"0 to 118",48,2528,1612,61,4193,8,0,195,3654,788,22,1050,3147,1,3,4189,611,439,0,0,528,496,26,1050,23,89,190,183,157,138,123,72,48,26,1,"0 to 100","37",492,286,130,142,190,688,172,196,0,111,0,0,11,1050,496,528,1050,0,0,9151,8,10214,9159,1050,8,343,0,351,2.28,10565,1058,3490,4552,"6.3",10,25.2,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","NO","NO","NO","decreased by","decreased by","decreased by","decreased by","14.3","24.5","8.7","31.7","%","%","%","%",16,3,11,196,111,19,11,1,1006,8,44,3,146,13,2,0,"72",0,4
67,55,109,"ST. JOHNS","St. Johns","St. Johns","St. Johns County","FL",235503,12672,201,349,1363,1429,1838,2090,2170,1824,955,434,19,"0 to 119",50,6854,5642,176,12627,45,0,576,10416,1947,235,2670,9960,10,32,12586,2360,284,22,4,1301,1311,32,2644,33,75,632,398,370,423,397,202,95,43,2,"0 to 98","40",1641,181,139,683,179,1650,815,214,4,133,5,0,17,2670,1325,1313,2644,26,0,30314,17,33031,30331,2670,239,4181,3,4423,5.4,37454,2909,14141,17095,"7.3",7.8,23,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","NO","NO","NO","decreased by","decreased by","increased by","decreased by","7.7","18","10.7","17.9","%","%","%","%",55,1,17,218,138,9,6,0.6,2612,16,58,1,218,6,1,0,"24",3,4
7,56,111,"ST. LUCIE","St. Lucie","St. Lucie","St. Lucie County","FL",305591,13825,274,363,1138,1834,1855,2164,2274,1952,1250,683,38,"0 to 119",51,7997,5552,276,13673,152,0,846,10822,2863,100,3896,9707,6,216,13451,3767,108,21,0,2120,1708,47,3875,68,163,525,700,639,639,493,340,192,131,6,"0 to 104","42",1193,707,425,1550,719,1339,1817,352,2,269,2,1,87,3896,1719,2130,3875,21,0,29981,128,34051,30109,3896,114,2910,1,3025,3.77,37076,4010,12617,16850,"5.5",10.8,29,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","NO","NO","NO","decreased by","decreased by","increased by","decreased by","12","0.6","27.5","10.2","%","%","%","%",153,43,88,354,271,10,7,2.3,3807,84,89,4,320,12,6,0,"51",-7,17
50,57,113,"SANTA ROSA","Santa Rosa","Santa Rosa","Santa Rosa County","FL",170442,9014,300,362,1094,1239,1237,1353,1390,1162,607,260,10,"0 to 119",47,4925,4024,65,8938,76,0,342,7242,1345,145,2090,6923,0,1,8937,2007,68,15,0,1042,998,35,2075,35,66,538,354,281,309,247,143,78,39,0,"0 to 101","37",1315,115,53,592,53,1380,642,106,0,121,1,0,18,2090,1003,1052,2075,15,0,19159,60,21325,19219,2090,29,839,0,868,3.34,22193,2119,7762,9882,"5.8",9.5,23.5,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","NO","NO","NO","increased by","decreased by","increased by","decreased by","14.3","8.2","16.3","23.9","%","%","%","%",39,1,18,106,122,6,6,0.9,2018,17,72,1,199,7,3,7,"130",0,7
57,58,115,"SARASOTA","Sarasota","Sarasota","Sarasota County","FL",412144,17134,203,318,1360,1915,1807,2213,2938,3124,2161,1046,49,"0 to 119",57,9483,7443,208,16865,269,0,717,15331,2165,112,4567,12538,1,28,16840,4448,70,43,6,2350,2090,78,4518,51,142,742,831,667,641,566,433,291,195,8,"0 to 104","42",1831,251,321,2115,381,1616,2521,336,18,306,12,2,109,4567,2118,2371,4518,49,0,55361,215,60178,55576,4567,229,6825,3,7057,3.25,67235,4796,19363,24191,"5.9",7.1,28,"2020-07-05 05:00:00","2020-07-11 05:00:00","YES","NO","NO","NO","decreased by","decreased by","increased by","decreased by","2.9","25.9","29.9","15.5","%","%","%","%",174,65,111,354,318,8,7,2.4,4432,110,135,1,313,5,4,0,"3",0,9
30,59,117,"SEMINOLE","Seminole","Seminole","Seminole County","FL",455086,21753,354,549,2375,3119,2996,3332,3365,2787,1359,666,851,"0 to 119",48,12185,9365,203,21698,55,0,694,19307,1738,128,5633,16090,1,29,21670,5546,64,23,0,2970,2570,70,5610,87,159,1178,1172,840,823,598,372,218,185,1,"0 to 104","37",2099,555,581,2375,654,1561,3395,493,5,295,1,0,51,5633,2579,2981,5610,23,0,50778,30,56494,50808,5633,186,4675,0,4861,3.83,61355,5819,20765,26614,"5.8",9.5,26.8,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","NO","YES","YES","decreased by","decreased by","decreased by","decreased by","4.2","14.6","8.6","20.1","%","%","%","%",242,18,51,498,296,9,6,0.9,5519,46,114,5,348,25,3,0,"15",-7,23
29,60,119,"SUMTER","Sumter","Sumter","Sumter County","FL",120999,4566,75,45,151,225,247,367,613,1588,1011,159,85,"0 to 119",68,2281,2103,182,4487,79,0,279,3731,769,82,881,3636,0,49,4438,804,70,6,1,390,477,7,874,1,19,63,57,96,113,129,232,135,36,0,"4 to 92","62",506,124,40,204,43,610,221,205,1,131,0,0,21,881,480,394,874,7,0,12879,72,13844,12951,881,56,2819,1,2876,1.95,16720,937,6455,7442,"6.2",5.6,20.5,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","NO","NO","YES","decreased by","decreased by","increased by","decreased by","37","30.6","134","34.3","%","%","%","%",24,1,21,206,131,24,15,2.4,859,22,22,-1,25,3,0,3,"129",0,3
35,61,121,"SUWANNEE","Suwannee","Suwannee","Suwannee County","FL",43924,2838,92,114,292,380,359,349,420,346,258,217,11,"0 to 118",50,1739,1028,71,2821,17,0,105,2003,955,23,934,1903,0,1,2820,788,129,14,3,520,389,8,917,34,68,152,135,143,128,99,76,63,35,1,"0 to 102","40",465,134,192,126,302,462,153,144,1,78,0,0,26,934,395,531,917,17,0,5063,0,6005,5063,934,11,178,0,189,5.82,6194,945,2081,3027,"6.9",15.3,33.3,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","NO","NO","NO","increased by","decreased by","decreased by","decreased by","3.6","26.4","32.4","17.1","%","%","%","%",40,20,26,145,78,16,9,2.8,926,26,8,0,142,8,3,0,"8",0,3
3,62,123,"TAYLOR","Taylor","Taylor","Taylor County","FL",22098,1147,36,39,125,179,159,155,186,157,80,27,4,"0 to 118",47,651,472,24,1139,8,0,38,795,403,28,226,921,0,0,1139,190,34,2,0,122,102,0,224,0,9,43,51,37,31,28,12,12,3,0,"5 to 91","37",106,80,24,14,29,174,21,40,0,12,0,0,2,226,102,124,224,2,0,2209,6,2443,2215,226,0,45,0,45,0,2488,226,966,1192,"5.4",9.1,19.7,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","NO","NO","NO","decreased by","decreased by","increased by","increased by","25","66.7","50","7.4","%","%","%","%",4,0,2,40,12,18,6,0.9,221,2,5,0,13,0,1,0,"7",0,1
39,63,125,"UNION","Union","Union","Union County","FL",15239,1303,15,29,86,88,126,153,425,292,74,15,0,"0 to 118",58,380,917,6,1303,0,0,43,1150,183,5,161,1142,0,0,1303,114,47,0,0,58,103,0,161,4,8,30,17,16,14,42,26,3,1,0,"0 to 89","50",116,40,4,1,6,144,11,20,0,15,0,0,3,161,103,58,161,0,0,2739,0,2901,2739,161,2,32,0,34,5.88,2935,163,1174,1337,"8.8",5.6,12.5,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","YES","NO","NO","increased by","did not change","increased by","increased by","100","","36.4","6.9","%","","%","%",0,0,3,20,15,13,10,1.9,145,3,16,0,22,1,0,2,"42",0,1
25,64,127,"VOLUSIA","Volusia","Volusia","Volusia County","FL",527634,25226,258,499,1876,2976,2866,3640,4886,4382,2400,1161,282,"0 to 119",55,14080,10538,608,25096,130,0,919,22211,3190,211,5657,19549,0,20,25077,5093,517,41,6,2968,2612,30,5610,77,201,886,1062,778,826,774,536,310,201,6,"0 to 103","42",2352,727,1064,1467,811,2866,1933,681,7,410,5,0,89,5657,2635,2992,5610,47,0,53323,81,59126,53404,5657,220,8966,0,9186,2.39,68312,5877,28515,34412,"6.5",8.6,23.3,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","NO","NO","NO","did not change","increased by","increased by","decreased by","","7.1","50.9","1.9","","%","%","%",276,48,89,688,415,13,8,1.6,5530,86,127,3,375,20,3,0,"185",0,10
41,65,129,"WAKULLA","Wakulla","Wakulla","Wakulla County","FL",31877,1630,23,42,152,198,233,281,303,236,120,41,1,"0 to 102",51,866,755,9,1625,5,0,41,1260,391,16,341,1287,0,2,1623,309,29,2,1,132,205,1,338,2,6,57,57,63,64,58,18,13,3,0,"3 to 86","43",187,82,17,52,21,253,64,40,0,18,0,0,1,341,206,134,338,3,0,3882,2,4235,3884,341,5,252,0,257,1.95,4492,346,1539,1887,"5.9",7.7,21.2,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","NO","NO","YES","increased by","increased by","increased by","decreased by","100","66.7","32.3","22.2","%","%","%","%",0,0,1,40,18,12,6,0.3,309,1,32,0,14,1,0,0,"96",0,0
51,66,131,"WALTON","Walton","Walton","Walton County","FL",65858,2506,63,73,315,328,353,368,400,288,176,139,3,"0 to 101",48,1325,1147,34,2372,134,0,113,2061,876,107,898,1607,0,1,2371,789,26,80,3,384,430,1,815,11,33,207,150,147,122,129,54,33,12,0,"0 to 101","39",665,50,18,82,163,579,73,95,10,48,2,0,11,898,468,429,815,83,0,6139,51,7127,6190,898,34,1103,0,1137,2.99,8264,932,2710,3643,"5.5",11.3,37.2,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","NO","NO","NO","did not change","decreased by","increased by","increased by","","57.1","133","58.4","","%","%","%",30,9,11,105,50,12,6,1.2,866,11,32,0,73,5,0,0,"6",0,1
