"OBJECTID_1","DEPCODE","FIPS","COUNTYNAME","County_1","County2","County3","State","CountyPopulation","NumPeopleTested","Age_0_4","Age_5_14","Age_15_24","Age_25_34","Age_35_44","Age_45_54","Age_55_64","Age_65_74","Age_75_84","Age_85plus","Age_Unkn","PUIAgeRang","PUIAgeMedi","PUIFemale","PUIMale","PUISexUnkn","PUIFLRes","PUINotFLRe","PUIFLResOu","PUIContNo","PUIContUnk","PUITravelN","PUITravelY","TPositive","TNegative","TInconc","TPending","T_Total_Re","T_LabPriva","T_LabDOH_R","T_LabPri_1","T_LabDOH_N","C_Female","C_Male","C_SexUnkn","C_AllResTy","C_Age_0_4","C_Age_5_14","C_Age_15_2","C_Age_25_3","C_Age_35_4","C_Age_45_5","C_Age_55_6","C_Age_65_7","C_Age_75_8","C_Age_85pl","C_Age_Unkn","C_AgeRange","C_AgeMedia","C_RaceWhit","C_RaceBlac","C_RaceOthe","C_RaceUnkn","C_Hispanic","C_Hispan_1","C_Hispan_2","C_EDYes_Re","C_EDYes_No","C_HospYesRES","C_HospYesNONRES","C_NonResDeaths","C_FLResDeaths","CasesAll","C_Men","C_Women","C_FLRes","C_NotFLRes","C_FLResOut","T_NegRes","T_NegNotFL","T_total","T_negative","T_positive","Anitbody_Positive","Antibody_Negative","Antibody_Inconclusive","Antibody_tested","Antibody_PctPos","Tests_AllSources","Postive_AllSources","Negative_Allsources","TestedPeople_AllSources","Percent_PopTest","Percent_PosTests","Percent_PositivePeople","Start","End","M_ILI","M_COVID","M_PosTests","M_PctPos","D_ILI","D_COVID","D_PosTests","D_PctPos","P_ILI","P_COVID","P_PosTests","P_PctPos","Text_ILI","Text_COVID","Text_PosTests","Text_PctPos","C_LTCF_Cases","C_LTCF_Deaths","ALL_DEATHS","ALL_ER","ALL_HOSPITAL","Perc_ER","Perc_Hosp","Perc_Died","Cases_Yesterday","Deaths_Yesterday","C_deltaCases","C_DeltaDeaths","C_Pediatric_Cases","C_Pedia_ER","C_Pedia_Hosp","C_PrisonDeaths"
27,35,69,"LAKE","Lake","Lake","Lake County","FL",335362,16323,245,270,1015,1611,1631,2045,2624,2910,2054,674,1244,"0 to 103",57,8570,6720,1033,16182,141,0,211,15363,755,106,1508,14783,0,32,16152,1470,19,19,0,743,739,7,1489,24,35,266,293,209,232,202,130,92,24,1,"0 to 103","41",576,172,241,500,227,695,567,204,12,121,5,1,23,1508,750,751,1489,19,0,33379,120,35027,33499,1508,100,4480,0,4580,2.18,39607,1608,19263,20903,"6.2",4.1,9.9,"2020-06-21","2020-06-27","NO","NO","NO","YES","increased by","increased by","increased by","increased by","35.4","51.4","71.5","17.9","%","%","%","%",7,4,24,216,126,15,9,1.6,1410,22,98,1,89,5,1,0
46,36,71,"LEE","Lee","Lee","Lee County","FL",718679,29715,369,518,2439,3681,3749,4211,4882,4986,3315,1505,60,"0 to 119",54,16977,12509,229,28724,990,1,803,25872,3448,185,6223,23471,1,20,28704,5880,225,112,6,3210,2851,44,6105,101,185,957,1126,975,953,751,517,365,288,5,"0 to 101","42",3256,797,171,1881,1862,2278,1965,1034,15,602,13,4,161,6223,2917,3260,6104,118,1,51395,872,58505,52267,6223,270,6392,1,6663,4.05,65168,6493,29863,36378,"5.1",10,21.9,"2020-06-21","2020-06-27","NO","NO","NO","NO","increased by","increased by","increased by","decreased by","84.1","93.7","96.2","3.6","%","%","%","%",304,111,165,1049,615,17,10,2.7,5869,159,354,2,422,41,9,0
10,37,73,"LEON","Leon","Leon","Leon County","FL",288102,13773,194,328,2008,2274,1969,2041,2151,1750,682,344,32,"0 to 119",45,7109,6508,156,13527,245,1,252,12717,882,104,1377,12383,3,10,13515,1319,15,42,1,662,643,29,1334,7,41,651,258,133,115,99,53,15,5,0,"0 to 91","24",370,382,49,533,68,700,566,121,11,52,9,7,8,1377,666,682,1333,43,1,28472,202,30104,28674,1377,49,1670,0,1719,2.85,31823,1426,14053,15492,"5.4",4.5,10.4,"2020-06-21","2020-06-27","NO","NO","NO","YES","decreased by","increased by","increased by","increased by","6.7","64.3","257.7","71.5","%","%","%","%",19,2,15,132,61,10,5,1.1,1149,8,228,0,76,5,1,0
28,38,75,"LEVY","Levy","Levy","Levy County","FL",39961,1794,27,31,182,233,199,238,344,270,190,79,1,"0 to 118",54,1035,742,17,1790,4,0,32,1474,375,8,182,1612,0,0,1790,154,25,0,3,61,117,1,179,1,3,41,41,30,18,23,14,7,4,0,"3 to 99","36",77,10,86,6,94,78,7,21,0,16,0,0,1,182,119,62,179,3,0,3109,1,3294,3110,182,3,135,0,138,2.17,3432,185,1747,1932,"4.8",5.4,10.3,"2020-06-21","2020-06-27","NO","NO","YES","YES","increased by","increased by","decreased by","decreased by","66.7","166.7","23.7","39.8","%","%","%","%",2,1,1,21,16,12,9,0.5,181,1,1,0,8,1,0,0
13,39,77,"LIBERTY","Liberty","Liberty","Liberty County","FL",8365,2228,3,5,159,691,562,402,270,93,29,6,8,"0 to 92",39,176,2044,8,2228,0,0,1,2005,95,0,230,1997,0,1,2227,227,3,0,0,8,222,0,230,0,1,14,59,56,56,37,5,1,1,0,"12 to 85","41",123,97,5,5,7,140,83,7,0,1,0,0,1,230,222,8,230,0,0,2118,0,2350,2118,230,1,11,0,12,8.33,2362,231,2008,2240,"26.8",9.8,10.4,"2020-06-21","2020-06-27","NO","NO","NO","YES","increased by","increased by","decreased by","decreased by","2","2","50","81.1"," cases"," cases","%","%",0,0,1,7,1,4,1,0.4,222,1,8,0,2,0,0,1
12,40,79,"MADISON","Madison","Madison","Madison County","FL",18474,1211,58,51,110,146,156,163,176,185,110,49,7,"0 to 99",50,770,435,6,1187,24,0,27,915,373,17,218,991,1,1,1185,123,90,5,0,133,80,0,213,15,14,26,30,33,28,38,17,6,11,0,"0 to 98","42",46,142,16,9,15,173,25,39,0,7,0,1,3,218,82,136,213,5,0,1823,19,2065,1842,218,0,55,0,55,0,2120,218,1046,1266,"6.9",10.3,18,"2020-06-21","2020-06-27","NO","NO","NO","NO","increased by","increased by","increased by","increased by","66.7","25","13.7","6.1","%","%","%","%",2,3,4,39,7,18,4,1.8,200,3,18,0,35,4,1,0
21,41,81,"MANATEE","Manatee","Manatee","Manatee County","FL",373853,17356,302,451,1211,1803,1900,2255,3125,3364,2068,774,103,"0 to 119",57,9807,7262,287,17101,255,0,976,15333,2052,50,3175,14176,4,1,17096,3093,63,19,0,1642,1507,7,3156,67,184,462,572,519,442,374,256,182,117,0,"0 to 101","40",1605,296,292,963,931,1168,1057,200,4,272,3,2,130,3175,1516,1652,3156,19,0,38360,236,41788,38596,3175,133,3701,0,3834,3.47,45622,3308,17877,21190,"5.7",7.3,19.1,"2020-06-21","2020-06-27","NO","NO","NO","NO","increased by","increased by","increased by","decreased by","158.8","23.2","66.9","12.5","%","%","%","%",113,86,132,204,275,7,9,4.2,3015,129,160,1,322,1,1,0
24,42,83,"MARION","Marion","Marion","Marion County","FL",348371,15703,176,239,1066,1825,1811,2253,2666,2909,1941,790,27,"0 to 168",56,9586,6067,50,15676,27,0,4389,10489,3626,155,789,14513,0,401,15276,758,26,4,1,420,364,0,784,16,19,127,163,133,112,104,62,39,14,0,"0 to 97","39",533,130,50,71,143,558,83,128,3,72,0,0,10,789,365,424,784,5,0,23860,21,24675,23881,789,55,1956,0,2011,2.73,26686,844,16469,17714,"5.1",3.2,5.4,"2020-06-21","2020-06-27","NO","NO","NO","YES","increased by","increased by","increased by","increased by","35.1","34","189","72.7","%","%","%","%",7,3,10,131,72,17,10,1.3,727,10,62,0,43,0,0,0
19,43,85,"MARTIN","Martin","Martin","Martin County","FL",157581,8266,174,226,665,894,997,1090,1421,1405,974,398,22,"0 to 100",55,4092,3733,441,8170,96,0,502,6546,1687,81,2151,6083,1,31,8139,2121,14,16,0,990,1140,5,2135,80,123,342,388,388,360,217,118,82,51,2,"0 to 99","37",767,90,703,575,1210,497,428,315,2,180,1,1,26,2151,1149,997,2135,16,0,14924,78,17175,15002,2151,83,2474,0,2557,3.25,19732,2234,8557,10823,"6.9",11.3,27,"2020-06-21","2020-06-27","NO","NO","NO","NO","decreased by","decreased by","increased by","increased by","48.3","24.4","15.3","13.5","%","%","%","%",60,9,27,317,181,15,9,1.3,2112,25,39,1,259,20,2,0
49,44,87,"MONROE","Monroe","Monroe","Monroe County","FL",76325,3936,32,73,254,495,530,671,853,620,299,108,1,"0 to 101",53,2051,1875,10,3850,86,0,1310,2100,874,137,296,3598,0,42,3812,257,23,12,4,124,156,0,280,3,13,26,47,45,53,38,37,22,12,0,"2 to 100","47",186,11,5,78,75,122,83,49,3,23,2,0,5,296,166,130,280,16,0,5560,65,5921,5625,296,103,2623,1,2727,3.78,8648,399,6221,6663,"8.7",4.6,10.1,"2020-06-21","2020-06-27","NO","NO","NO","YES","increased by","increased by","increased by","increased by","160","55.6","83.9","41.5","%","%","%","%",15,1,5,52,25,18,9,1.7,270,4,26,1,19,4,0,0
54,45,89,"NASSAU","Nassau","Nassau","Nassau County","FL",80578,3428,47,55,268,359,407,469,645,615,386,173,4,"0 to 103",56,1849,1388,191,3317,111,0,71,3183,156,39,225,3194,0,9,3308,193,22,8,2,104,111,0,215,3,3,46,37,47,28,23,25,8,5,0,"0 to 91","41",137,25,6,47,5,158,52,40,1,18,0,0,1,225,114,111,215,10,0,7102,101,7431,7203,225,19,649,0,668,2.84,8099,244,3843,4096,"5.1",3,7.1,"2020-06-21","2020-06-27","NO","NO","NO","YES","increased by","increased by","increased by","increased by","8","30","145.5","61.9"," cases","%","%","%",5,1,1,41,18,19,8,0.4,196,1,29,0,8,2,0,0
4,46,91,"OKALOOSA","Okaloosa","Okaloosa","Okaloosa County","FL",200737,7399,167,165,618,1111,1067,969,1114,840,738,570,40,"0 to 119",50,4443,2914,42,7252,146,1,192,6587,532,83,770,6627,0,2,7251,627,128,10,5,393,362,0,755,8,29,116,163,130,100,98,62,44,20,0,"0 to 99","40",502,65,67,121,179,426,150,105,3,61,1,0,8,770,370,400,754,15,1,13196,131,14111,13327,770,28,1068,0,1096,2.55,15207,798,7695,8495,"4.2",5.2,10.8,"2020-06-21","2020-06-27","NO","NO","NO","YES","increased by","increased by","increased by","increased by","69.6","78.6","194","89.7","%","%","%","%",4,4,8,108,62,15,9,1,704,7,66,1,47,1,0,0
64,47,93,"OKEECHOBEE","Okeechobee","Okeechobee","Okeechobee County","FL",40572,1887,36,74,272,247,215,233,284,195,181,139,11,"0 to 119",49,1103,764,20,1877,10,0,109,1435,355,15,390,1497,0,0,1877,353,35,2,0,203,185,0,388,13,35,81,66,66,47,52,18,9,3,0,"0 to 93","34",263,34,41,50,206,128,54,38,0,36,2,0,0,390,186,204,388,2,0,3367,8,3765,3375,390,4,118,0,122,3.28,3887,394,1615,2009,"5",10.1,20.9,"2020-06-21","2020-06-27","YES","YES","NO","NO","did not change","decreased by","increased by","increased by","","20","102.3","2.3","","%","%","%",1,0,0,38,38,10,10,0,383,0,7,0,71,2,1,0
31,48,95,"ORANGE","Orange","Orange","Orange County","FL",1321194,70935,1226,1626,6949,11320,10595,11000,10879,7658,3632,1378,4672,"0 to 120",46,38525,32015,395,69759,1175,1,979,67707,2704,424,11458,59388,0,89,69672,11128,115,210,5,5339,5822,82,11243,174,271,2638,3136,1901,1529,1036,457,229,80,7,"0 to 103","32",2793,1505,1922,5023,1702,2509,7032,913,48,463,38,5,59,11458,5944,5424,11242,215,1,128520,959,141093,129479,11458,556,9730,0,10286,5.41,151379,12014,69118,81221,"6.1",7.9,16.9,"2020-06-21","2020-06-27","NO","NO","NO","NO","increased by","increased by","increased by","increased by","73.8","46","162.2","38.3","%","%","%","%",47,7,64,961,501,9,5,0.6,10874,58,584,1,642,36,4,0
44,49,97,"OSCEOLA","Osceola","Osceola","Osceola County","FL",338619,14955,205,414,1205,2258,2185,2455,2447,1830,916,329,711,"0 to 155",48,8288,6591,76,14862,93,0,815,12848,1554,219,2349,12545,2,59,14802,2245,39,63,2,1158,1122,4,2284,41,70,357,589,381,394,252,144,95,24,2,"0 to 102","37",867,155,813,449,1118,527,639,392,8,201,7,2,26,2349,1167,1177,2284,65,0,25023,27,27447,25050,2349,103,1760,0,1863,5.53,29310,2452,14305,16818,"5",8.4,16.4,"2020-06-21","2020-06-27","NO","NO","NO","NO","increased by","increased by","increased by","increased by","73.7","63.6","259.4","84.4","%","%","%","%",10,9,28,400,208,18,9,1.2,2164,25,185,1,150,14,0,0
6,50,99,"PALM BEACH","Palm Beach","Palm Beach","Palm Beach County","FL",1446277,74563,1150,1748,5865,9291,9127,10494,12478,10998,7693,4113,1606,"0 to 119",53,40672,33598,293,73768,793,2,3004,65294,10033,393,14859,59350,187,167,73419,14549,157,147,6,7331,7341,34,14706,254,522,2059,2648,2400,2174,1901,1223,927,742,9,"0 to 105","42",6044,2506,2323,3833,4892,5731,4083,2506,38,1836,24,14,523,14859,7430,7394,14704,153,2,133180,637,148912,133817,14859,1422,34424,0,35846,3.97,184758,16281,93774,110409,"7.6",8.8,21.8,"2020-06-21","2020-06-27","NO","NO","NO","NO","increased by","decreased by","increased by","decreased by","46.9","12.6","38.1","3.5","%","%","%","%",547,211,537,2544,1860,18,13,3.6,14447,512,412,11,1056,88,26,1
8,51,101,"PASCO","Pasco","Pasco","Pasco County","FL",510593,15558,303,383,1361,1999,2146,2446,2647,2290,1372,581,30,"0 to 119",51,8964,6538,56,15479,79,0,431,13719,1540,133,2274,13246,2,36,15441,2202,58,13,1,1165,1089,6,2260,43,64,420,459,386,329,261,199,83,30,0,"0 to 99","38",1190,164,214,692,387,1083,790,271,5,146,4,1,22,2274,1097,1171,2260,14,0,34425,65,36776,34490,2274,67,3815,0,3882,1.73,40658,2341,17061,19440,"3.8",5.8,15,"2020-06-21","2020-06-27","NO","NO","NO","NO","increased by","increased by","increased by","increased by","175","55.8","255.8","98.2","%","%","%","%",39,10,23,276,150,13,7,1,2133,21,141,1,155,21,4,0
34,52,103,"PINELLAS","Pinellas","Pinellas","Pinellas County","FL",957875,42255,432,635,3143,5568,4926,6036,7802,7033,4258,2329,93,"0 to 120",55,24321,17820,114,41907,348,0,2586,36964,6150,395,7249,34955,1,50,41856,7017,156,69,7,3916,3237,20,7173,102,244,1211,1664,956,950,828,571,396,316,11,"0 to 104","38",2987,1402,332,2452,489,3802,2882,846,19,685,17,2,180,7249,3282,3947,7173,76,0,89709,272,97263,89981,7249,303,14174,2,14479,2.09,111742,7552,49129,56734,"5.9",6.8,17.9,"2020-06-21","2020-06-27","NO","NO","NO","NO","increased by","increased by","increased by","increased by","40.4","6.4","69.7","16.3","%","%","%","%",559,109,182,865,702,12,10,2.5,6861,172,388,8,451,26,3,0
43,53,105,"POLK","Polk","Polk","Polk County","FL",668671,21546,504,605,1860,2914,2937,3098,3352,3140,1971,825,340,"0 to 119",50,12290,9072,184,21448,98,0,552,19036,2093,150,4327,17200,1,18,21429,3891,417,17,2,2302,2001,5,4308,74,149,666,815,776,620,501,345,235,146,0,"0 to 103","40",2042,613,409,1244,1064,1789,1455,727,10,480,5,1,102,4327,2008,2314,4308,19,0,44163,79,48595,44242,4327,104,2715,0,2819,3.69,51414,4431,19915,24365,"3.6",8.6,20.6,"2020-06-21","2020-06-27","NO","NO","NO","NO","increased by","increased by","increased by","increased by","53.6","12.1","153.7","47.6","%","%","%","%",315,60,103,737,485,18,12,2.4,4048,102,279,0,311,26,4,0
2,54,107,"PUTNAM","Putnam","Putnam","Putnam County","FL",72766,3645,76,135,369,530,452,565,606,436,301,162,13,"0 to 118",49,2260,1342,43,3635,10,0,92,3303,347,22,433,3209,1,2,3632,238,193,1,1,231,195,5,431,8,42,80,76,59,59,48,31,20,8,2,"0 to 98","36",196,160,33,42,67,306,58,58,0,36,0,0,6,433,196,232,431,2,0,6443,8,6885,6451,433,5,232,0,237,2.11,7122,438,3441,3882,"5.3",6.1,12,"2020-06-21","2020-06-27","NO","NO","NO","YES","increased by","increased by","increased by","decreased by","36.4","33.3","78.3","18.8","%","%","%","%",2,2,6,58,36,14,9,1.4,381,6,52,0,66,3,0,0
67,55,109,"ST. JOHNS","St. Johns","St. Johns","St. Johns County","FL",235503,10738,148,258,947,1176,1557,1767,1892,1687,890,399,17,"0 to 119",52,5904,4698,136,10701,37,0,349,9649,770,157,1088,9615,12,23,10667,985,85,15,3,532,534,4,1070,14,18,264,183,139,175,155,93,38,9,0,"0 to 97","40",607,55,43,365,51,621,398,106,4,67,4,0,8,1088,542,542,1070,18,0,20452,18,21582,20470,1088,131,2842,4,2977,4.4,24559,1219,12457,13715,"5.8",5,11.4,"2020-06-21","2020-06-27","YES","NO","NO","YES","decreased by","increased by","increased by","increased by","6.5","5.9","161.4","25.1","%","%","%","%",2,1,8,110,71,11,7,0.7,989,7,99,1,67,4,0,0
7,56,111,"ST. LUCIE","St. Lucie","St. Lucie","St. Lucie County","FL",305591,11167,197,239,828,1396,1411,1730,1916,1740,1114,561,35,"0 to 119",53,6427,4533,207,11021,146,0,554,9310,1664,76,1876,9195,5,91,10925,1785,80,11,0,1007,851,7,1865,41,56,251,328,290,324,249,171,93,69,4,"0 to 99","43",655,303,169,738,362,645,858,239,1,176,2,1,49,1876,856,1013,1865,11,0,21304,135,23325,21439,1876,68,2120,1,2189,3.11,25514,1944,11315,13356,"4.4",7.6,17.4,"2020-06-21","2020-06-27","NO","NO","NO","NO","increased by","increased by","increased by","increased by","56.4","17.4","32","9.5","%","%","%","%",78,23,50,240,178,13,10,2.7,1812,48,64,1,136,5,4,0
50,57,113,"SANTA ROSA","Santa Rosa","Santa Rosa","Santa Rosa County","FL",170442,7435,238,285,719,990,1030,1106,1206,1057,552,242,10,"0 to 119",49,4089,3318,28,7366,69,0,148,6754,499,90,676,6757,1,1,7364,623,45,8,0,304,363,1,668,11,15,197,118,87,101,74,41,19,13,0,"0 to 98","34",514,54,19,81,28,535,105,41,0,38,1,0,9,676,366,309,668,8,0,12493,61,13232,12554,676,18,581,0,599,3.01,13831,694,7338,8034,"4.7",5,9.3,"2020-06-21","2020-06-27","NO","NO","NO","YES","increased by","increased by","increased by","increased by","66.7","300","152","96.4","%","%","%","%",3,0,9,41,39,7,6,1.3,617,9,59,0,52,4,2,7
57,58,115,"SARASOTA","Sarasota","Sarasota","Sarasota County","FL",412144,14158,166,205,865,1372,1364,1779,2545,2837,2016,968,41,"0 to 119",60,7922,6071,165,13905,253,0,566,12918,1458,103,1707,12443,1,7,13900,1606,67,28,6,869,797,7,1673,18,39,249,295,236,225,203,172,152,118,0,"0 to 104","45",1025,87,129,432,212,933,528,251,16,212,12,2,98,1707,818,882,1673,34,0,35439,216,37367,35655,1707,162,5137,7,5306,3.05,42673,1869,17580,19464,"4.7",4.4,13.2,"2020-06-21","2020-06-27","NO","NO","NO","YES","increased by","increased by","increased by","increased by","171.4","93.1","135.4","39.4","%","%","%","%",65,63,100,267,224,16,14,5.9,1601,97,106,1,91,3,1,0
30,59,117,"SEMINOLE","Seminole","Seminole","Seminole County","FL",455086,18813,246,429,1907,2604,2546,2866,3006,2580,1218,543,868,"0 to 119",49,10618,8067,128,18769,44,0,368,17629,980,102,2837,15956,1,19,18750,2765,59,13,0,1491,1329,4,2824,39,58,729,662,412,378,244,165,84,66,0,"0 to 100","33",1287,251,244,1042,406,893,1525,292,5,177,1,0,17,2837,1335,1498,2824,13,0,35458,30,38354,35488,2837,124,3336,0,3460,3.58,41814,2961,19292,22273,"4.9",7.1,15.7,"2020-06-21","2020-06-27","NO","NO","NO","NO","increased by","increased by","increased by","increased by","44.6","50.7","119.7","6.6","%","%","%","%",71,6,17,297,178,11,7,0.6,2682,17,155,0,137,11,1,0
29,60,119,"SUMTER","Sumter","Sumter","Sumter County","FL",120999,3972,28,32,102,184,197,307,532,1450,920,134,86,"0 to 119",69,1964,1817,191,3897,75,0,145,3540,345,61,387,3562,0,23,3874,334,50,2,1,140,241,3,384,1,7,18,19,47,53,55,114,62,11,0,"4 to 92","63",270,50,13,51,30,296,58,77,0,50,0,0,17,387,243,141,384,3,0,7513,72,7979,7585,387,41,2156,1,2198,1.87,10177,428,5718,6170,"5.1",4.2,10.8,"2020-06-21","2020-06-27","NO","NO","NO","YES","increased by","increased by","increased by","increased by","18.2","21.4","133.3","40.4","%","%","%","%",3,1,17,77,50,20,13,4.4,368,17,19,0,9,0,0,3
35,61,121,"SUWANNEE","Suwannee","Suwannee","Suwannee County","FL",43924,2479,75,83,222,331,303,304,384,317,239,211,10,"0 to 118",52,1547,859,73,2464,15,0,66,2011,660,21,561,1917,0,1,2463,434,112,12,3,324,221,1,546,22,42,79,82,86,83,62,45,35,25,0,"0 to 102","41",268,75,101,102,196,245,105,66,1,58,0,0,21,561,227,333,546,15,0,3828,0,4392,3828,561,8,127,0,135,5.93,4527,569,2044,2614,"6",12.6,23,"2020-06-21","2020-06-27","NO","NO","NO","NO","decreased by","decreased by","increased by","decreased by","25","25","48.4","51.9","%","%","%","%",47,18,21,67,58,12,11,3.7,532,21,29,0,82,3,2,0
3,62,123,"TAYLOR","Taylor","Taylor","Taylor County","FL",22098,923,33,20,85,143,118,115,166,142,74,23,4,"0 to 118",49,510,382,31,916,7,0,17,761,175,28,85,836,1,1,914,68,16,1,0,32,52,0,84,0,2,18,28,14,4,9,3,7,0,0,"6 to 84","32",51,8,19,6,26,51,7,18,0,7,0,0,1,85,52,33,84,1,0,1345,6,1438,1351,85,0,35,0,35,0,1473,85,871,958,"4.3",5.8,9.2,"2020-06-21","2020-06-27","NO","NO","NO","YES","increased by","increased by","decreased by","increased by","100","5","18.2","28.3","%"," cases","%","%",0,0,1,18,7,22,9,1.2,80,1,5,0,3,0,0,0
39,63,125,"UNION","Union","Union","Union County","FL",15239,1203,11,24,62,81,112,140,407,279,73,14,0,"0 to 118",59,330,867,6,1203,0,0,20,1132,102,4,71,1132,0,0,1203,55,16,0,0,17,54,0,71,0,5,8,9,4,5,25,13,2,0,0,"6 to 80","56",45,21,3,2,3,63,5,10,0,10,0,0,2,71,54,17,71,0,0,2282,0,2353,2282,71,0,24,0,24,0,2377,71,1156,1227,"8.1",3,5.9,"2020-06-21","2020-06-27","NO","NO","NO","YES","did not change","did not change","increased by","increased by","","","566.7","252.6","","","%","%",0,0,2,10,10,15,15,2.8,62,2,9,0,6,0,0,2
25,64,127,"VOLUSIA","Volusia","Volusia","Volusia County","FL",527634,21820,189,334,1358,2337,2402,3135,4430,4082,2206,1057,290,"0 to 119",57,12188,8964,668,21721,99,0,505,20205,1524,147,2372,19444,0,4,21717,2139,216,16,1,1212,1139,4,2355,21,56,400,428,327,341,337,253,111,93,5,"0 to 102","43",1048,342,429,536,284,1333,738,371,6,228,5,0,58,2372,1148,1220,2355,17,0,39233,82,41716,39315,2372,173,7585,0,7758,2.23,49474,2545,27029,29578,"5.6",5.1,11.7,"2020-06-21","2020-06-27","NO","NO","NO","YES","increased by","increased by","increased by","increased by","48.6","66.7","157.1","42.8","%","%","%","%",88,34,58,377,233,16,10,2.4,2219,58,153,0,111,10,1,0
41,65,129,"WAKULLA","Wakulla","Wakulla","Wakulla County","FL",31877,1300,14,30,101,149,173,218,247,218,110,39,1,"0 to 102",53,739,551,10,1295,5,0,18,1201,214,6,71,1228,0,1,1294,50,18,2,1,44,24,0,68,1,0,16,14,9,13,7,6,4,1,0,"3 to 86","38",41,18,3,6,5,57,6,13,0,8,0,0,1,71,25,46,68,3,0,2197,2,2274,2199,71,3,194,0,197,1.52,2471,74,1422,1497,"4.7",3,5.7,"2020-06-21","2020-06-27","NO","NO","NO","YES","increased by","increased by","increased by","increased by","1","100","180","3"," case","%","%","%",0,0,1,13,8,19,12,1.4,65,1,6,0,4,0,0,0
51,66,131,"WALTON","Walton","Walton","Walton County","FL",65858,1803,53,53,133,194,239,264,315,255,161,133,3,"0 to 101",53,996,767,40,1730,73,0,47,1593,301,56,291,1512,0,0,1730,235,23,30,3,134,121,3,258,6,17,43,36,52,36,53,26,16,6,0,"0 to 101","42",223,14,5,16,72,168,18,41,7,26,2,0,9,291,134,154,258,33,0,3395,40,3729,3435,291,28,926,0,954,2.94,4683,319,2438,2757,"4.2",6.8,17.7,"2020-06-21","2020-06-27","NO","NO","NO","YES","increased by","increased by","increased by","increased by","200","133.3","21.7","7.5","%","%","%","%",10,9,9,48,28,17,10,3.1,257,9,34,0,33,2,0,0
53,67,133,"WASHINGTON","Washington","Washington","Washington County","FL",24566,936,12,16,61,99,116,149,198,131,99,55,0,"0 to 119",55,553,362,21,930,6,0,34,752,154,14,117,816,0,3,927,91,24,2,0,61,54,0,115,0,2,7,14,12,15,24,20,16,7,0,"9 to 99","57",81,23,1,10,1,103,11,13,0,20,0,0,13,117,54,63,115,2,0,1746,4,1868,1750,117,1,71,0,72,1.39,1940,118,887,1008,"4.1",6.1,12.6,"2020-06-21","2020-06-27","NO","NO","NO","YES","increased by","increased by","increased by","increased by","300","100","114.3","92.2","%","%","%","%",12,11,13,13,20,12,18,11.1,112,13,5,0,3,0,0,0
99,999,999,"UNKNOWN","Unknown","Unknown","Unknown","FL",0,1431,0,4,72,172,190,196,185,139,211,260,2,"6 to 119",58,955,465,11,157,1274,0,4,1415,24,14,172,1258,1,0,156,33,0,136,3,6,23,4,33,0,3,17,50,34,32,19,8,4,5,0,"12 to 82","33",17,2,0,14,19,0,14,0,2,0,1,0,0,172,97,70,33,139,0,1126,1135,2446,2261,172,35,351,0,386,9.07,2832,207,1609,1817,"",7.3,14.5,"2020-06-21","2020-06-27","","","","","","","","","","","","","","","","",0,0,0,2,1,2,1,0,167,0,5,0,5,0,0,0
