"OBJECTID_1","DEPCODE","FIPS","COUNTYNAME","County_1","County2","County3","State","CountyPopulation","NumPeopleTested","TPositive","TNegative","TInconc","TPending","T_Total_Re","T_LabPriva","T_LabDOH_R","T_LabPri_1","T_LabDOH_N","C_Female","C_Male","C_SexUnkn","C_AllResTy","C_Age_0_4","C_Age_5_14","C_Age_15_2","C_Age_25_3","C_Age_35_4","C_Age_45_5","C_Age_55_6","C_Age_65_7","C_Age_75_8","C_Age_85pl","C_Age_Unkn","C_AgeRange","C_AgeMedia","C_RaceWhit","C_RaceBlac","C_RaceOthe","C_RaceUnkn","C_Hispanic","C_Hispan_1","C_Hispan_2","C_EDYes_Re","C_EDYes_No","C_HospYesRES","C_HospYesNONRES","C_NonResDeaths","C_FLResDeaths","CasesAll","C_Men","C_Women","C_FLRes","C_NotFLRes","C_FLResOut","T_NegRes","T_NegNotFL","T_total","T_negative","T_positive","Anitbody_Positive","Antibody_Negative","Antibody_Inconclusive","Antibody_tested","Antibody_PctPos","Tests_AllSources","Postive_AllSources","Negative_Allsources","TestedPeople_AllSources","Percent_PopTest","Percent_PosTests","Percent_PositivePeople","Start","End","M_ILI","M_COVID","M_PosTests","M_PctPos","D_ILI","D_COVID","D_PosTests","D_PctPos","P_ILI","P_COVID","P_PosTests","P_PctPos","Text_ILI","Text_COVID","Text_PosTests","Text_PctPos","C_LTCF_Cases","C_LTCF_Deaths","ALL_DEATHS","ALL_ER","ALL_HOSPITAL","Perc_ER","Perc_Hosp","Perc_Died","Cases_Yesterday","Deaths_Yesterday","C_deltaCases","C_DeltaDeaths","C_Pediatric_Cases","C_Pedia_ER","C_Pedia_Hosp","C_PrisonDeaths","C_Delta2","C_Trend1","C_Trend2","C_LTCF_AllCases","C_PCR_Pos","C_Antigen_Pos","NewPpl_Tested","NewPpl_Pos","NewPpl_Neg","NewPpl_Positivity","Y_casesall","Y_negall","Y_testedall","Y_PctPosAll","Y_CasesD7","Y_NegTestsD7","Y_testedD7","Y_PctPosD7"
37,34,67,"LAFAYETTE","Lafayette","Lafayette","Lafayette County","FL",8744,1556,1233,320,0,3,1553,1186,47,0,0,176,1057,0,1233,7,11,107,391,322,173,120,61,25,16,0,"1 to 98","37",827,349,40,17,149,1001,83,42,0,20,0,0,12,1233,1057,176,1233,0,0,1477,0,2723,1477,1233,5,22,0,27,18.52,2750,1238,342,1583,"18.1",45,79.6,"2020-09-20 05:00:00","2020-09-26 05:00:00","YES","YES","NO","YES","decreased by","decreased by","decreased by","decreased by","66.7","66.7","72.7","52.3","%","%","%","%",0,8,12,42,20,4,2,1,1233,12,0,0,22,1,0,1,"757",0,0,"80",1214,"19",2,0,2,0,"22","145","167","13.2",0,4,4,"0"
27,35,69,"LAKE","Lake","Lake","Lake County","FL",335362,22648,7542,14917,4,185,22290,7374,117,50,1,3908,3466,117,7491,134,301,1134,1232,1138,1134,1008,756,470,228,7,"0 to 103","43",2900,949,1562,2080,1264,3748,2479,908,15,586,8,2,193,7542,3494,3927,7491,51,0,78234,123,86004,78357,7542,389,6797,0,7186,5.41,93190,7931,21714,29834,"8.9",8.5,35,"2020-09-20 05:00:00","2020-09-26 05:00:00","NO","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","11.4","27.3","27.3","2.4","%","%","%","%",132,86,195,923,594,13,8,2.6,7517,192,25,3,627,33,7,1,"262",0,20,"605",7264,"278",108,25,83,23.1,"624","6543","7167","8.7",14,304,318,"4.4"
46,36,71,"LEE","Lee","Lee","Lee County","FL",718679,44928,20516,24382,2,28,43716,19199,997,311,9,10643,9443,110,20196,367,740,3276,3644,3248,3194,2647,1711,1021,651,17,"0 to 103","41",9163,1978,1152,7903,4595,7362,8239,2600,28,1475,21,10,468,20516,9610,10793,20195,320,1,124524,912,146067,125436,20516,1014,11161,1,12176,8.33,158243,21530,35543,57104,"7.9",13.6,47.9,"2020-09-20 05:00:00","2020-09-26 05:00:00","YES","YES","NO","YES","decreased by","decreased by","decreased by","increased by","19.2","19.8","13.4","0.7","%","%","%","%",275,245,478,2628,1496,13,8,2.3,20445,477,71,1,1591,136,20,0,"101",1,7,"1603",19973,"543",223,71,152,31.8,"1587","8759","10346","15.3",40,764,804,"4.98"
10,37,73,"LEON","Leon","Leon","Leon County","FL",288102,23692,10645,13026,4,17,23160,10261,74,305,5,5777,4534,24,10335,188,359,5054,1545,1062,911,799,399,183,132,13,"0 to 105","23",3917,2660,1446,2312,848,5544,3943,615,22,241,11,9,77,10645,4666,5953,10334,310,1,78379,212,89377,78591,10645,211,3177,0,3388,6.23,92765,10856,16203,27080,"9.4",11.7,45.8,"2020-09-20 05:00:00","2020-09-26 05:00:00","NO","YES","YES","YES","increased by","decreased by","decreased by","decreased by","26.3","4.7","39.7","40.6","%","%","%","%",58,21,86,637,252,6,3,0.8,10607,80,38,6,791,38,4,0,"194",0,14,"376",9731,"914",218,38,180,17.4,"775","6778","7553","10.3",70,637,707,"9.9"
28,38,75,"LEVY","Levy","Levy","Levy County","FL",39961,2900,1044,1856,0,0,2893,953,85,3,3,530,507,1,1038,24,68,187,151,136,156,136,112,58,14,2,"0 to 99","41",605,161,183,89,220,699,119,117,0,83,0,0,9,1044,511,532,1038,6,0,7541,1,8594,7542,1044,9,257,0,266,3.38,8860,1053,2113,3166,"7.9",11.9,36.3,"2020-09-20 05:00:00","2020-09-26 05:00:00","NO","NO","NO","YES","increased by","increased by","decreased by","decreased by","700","160","28.6","21.1","%","%","%","%",3,1,9,117,83,12,8,0.9,1040,9,4,0,125,6,4,0,"16",0,0,"39",1037,"7",24,4,20,16.7,"123","1025","1148","10.7",4,55,59,"6.78"
13,39,77,"LIBERTY","Liberty","Liberty","Liberty County","FL",8365,2538,517,2021,0,0,2538,484,33,0,0,139,378,0,517,6,16,91,100,90,98,78,23,13,2,0,"0 to 86","39",341,127,27,22,28,371,118,36,0,13,0,0,8,517,378,139,517,0,0,3037,0,3554,3037,517,4,24,0,28,14.29,3582,521,2045,2566,"30.7",14.5,20.5,"2020-09-20 05:00:00","2020-09-26 05:00:00","NO","NO","NO","NO","decreased by","decreased by","increased by","increased by","100","71.4","92.3","79.3","%","%","%","%",0,0,8,36,13,7,3,1.5,517,8,0,0,52,2,0,3,"248",0,0,"6",464,"53",1,0,1,0,"52","251","303","17.2",6,19,25,"24"
12,40,79,"MADISON","Madison","Madison","Madison County","FL",18474,2170,1017,1151,1,1,2133,685,316,14,2,551,450,0,1001,39,76,125,142,154,174,137,94,40,36,0,"0 to 99","42",314,604,54,29,54,857,90,166,1,52,1,1,20,1017,454,563,1001,16,0,5096,19,6144,5115,1017,4,87,0,91,4.4,6235,1021,1238,2261,"12.2",16.4,47.1,"2020-09-20 05:00:00","2020-09-26 05:00:00","YES","YES","YES","YES","did not change","decreased by","decreased by","decreased by","","50","41.2","39.8","","%","%","%",37,9,21,167,53,17,6,2.1,1022,21,-5,0,149,12,1,1,"160",0,2,"173",1009,"8",2,-5,7,-250,"149","740","889","16.8",1,24,25,"4"
21,41,81,"MANATEE","Manatee","Manatee","Manatee County","FL",373853,25975,11579,14376,3,17,25602,11374,87,118,0,6011,5336,114,11461,264,759,1906,1981,1829,1681,1423,899,543,284,10,"0 to 101","39",6029,1171,1997,2264,3424,5217,2820,756,9,811,8,2,291,11579,5394,6066,11461,118,0,95473,266,107396,95739,11579,554,7041,0,7595,7.29,114991,12133,21417,33570,"9",10.6,46.7,"2020-09-20 05:00:00","2020-09-26 05:00:00","NO","NO","NO","YES","decreased by","decreased by","decreased by","decreased by","26.2","27.3","22.4","0.8","%","%","%","%",156,123,293,765,819,7,8,2.5,11546,292,33,1,1367,21,11,0,"33",1,9,"849",11394,"185",293,33,260,11.3,"1363","9997","11360","12.0",19,460,479,"3.97"
24,42,83,"MARION","Marion","Marion","Marion County","FL",348371,28307,9774,18517,1,15,28252,9455,302,16,1,5784,3957,16,9757,129,363,1211,1739,1736,1549,1306,886,557,295,3,"0 to 106","43",6121,1902,907,827,1357,7040,1360,1495,5,960,0,0,290,9774,3962,5795,9757,17,0,63837,22,73745,63859,9774,216,4062,0,4278,5.05,78023,9990,22579,32585,"9.4",12.8,35.3,"2020-09-20 05:00:00","2020-09-26 05:00:00","NO","NO","NO","YES","increased by","increased by","increased by","increased by","28.8","10.4","0.7","37.5","%","%","%","%",129,119,290,1500,960,16,10,3,9760,289,14,1,713,49,8,5,"2225",0,27,"1006",9719,"55",-63,14,-77,-22.2,"712","6405","7117","10.0",25,485,510,"4.9"
19,43,85,"MARTIN","Martin","Martin","Martin County","FL",157581,11554,4927,6576,2,49,11392,4871,24,32,0,2408,2462,25,4895,109,266,832,784,742,739,579,364,309,201,2,"0 to 100","40",2301,266,1161,1167,1875,2033,987,670,4,391,3,1,143,4927,2480,2422,4895,32,0,31203,77,36255,31280,4927,245,3865,0,4110,5.96,40365,5172,10441,15664,"9.9",12.8,44.8,"2020-09-20 05:00:00","2020-09-26 05:00:00","YES","NO","NO","YES","decreased by","increased by","decreased by","increased by","12.5","16.3","19.4","1.2","%","%","%","%",130,88,144,674,394,14,8,2.9,4908,143,19,1,548,35,4,0,"13",0,5,"437",4896,"31",394,19,375,4.8,"548","2385","2933","18.7",8,172,180,"4.44"
49,44,87,"MONROE","Monroe","Monroe","Monroe County","FL",76325,6279,1847,4383,0,49,6128,1771,41,30,5,863,946,3,1812,44,73,226,355,315,338,235,156,75,30,0,"0 to 100","42",1357,156,78,221,711,847,254,287,7,119,4,0,22,1847,965,879,1812,35,0,15972,67,17898,16039,1847,211,3777,1,3989,5.29,21887,2058,8160,10268,"13.5",9.4,32.8,"2020-09-20 05:00:00","2020-09-26 05:00:00","NO","NO","NO","YES","increased by","decreased by","decreased by","decreased by","75","36.4","13.3","7.3","%","%","%","%",4,2,22,294,123,16,7,1.2,1845,22,2,0,159,21,0,0,"2",0,0,"67",1771,"76",33,2,31,6.1,"156","1090","1246","12.5",1,48,49,"2.04"
54,45,89,"NASSAU","Nassau","Nassau","Nassau County","FL",80578,5721,2127,3543,0,51,5426,1909,73,142,3,1032,949,1,1982,27,89,363,295,297,354,297,198,134,73,0,"0 to 103","44",1570,206,98,108,89,1741,152,278,7,150,2,1,45,2127,1009,1117,1982,145,0,19074,100,21319,19174,2127,67,1246,0,1313,5.1,22632,2194,4789,7034,"8.7",9.7,38.3,"2020-09-20 05:00:00","2020-09-26 05:00:00","YES","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","33.3","4","23","15.9","%","%","%","%",35,18,46,285,152,14,8,2.2,2116,46,11,0,186,10,1,0,"41",0,4,"182",1791,"336",133,11,122,8.3,"171","1674","1845","9.3",13,141,154,"8.44"
4,46,91,"OKALOOSA","Okaloosa","Okaloosa","Okaloosa County","FL",200737,12270,5036,7185,1,48,12048,4784,211,36,5,2690,2260,45,4995,59,174,859,986,783,670,663,419,246,170,7,"0 to 103","40",2684,444,974,893,635,3395,965,480,4,298,3,0,115,5036,2280,2711,4994,41,1,32750,132,37968,32882,5036,144,2162,0,2306,6.24,40274,5180,9347,14576,"7.3",12.9,42.2,"2020-09-20 05:00:00","2020-09-26 05:00:00","NO","YES","NO","YES","increased by","decreased by","increased by","increased by","90.9","17.9","68.5","30.9","%","%","%","%",19,50,115,484,301,10,6,2.3,5010,113,26,2,368,12,4,0,"88",0,8,"544",4903,"133",107,26,81,24.3,"363","3164","3527","10.3",24,247,271,"8.86"
64,47,93,"OKEECHOBEE","Okeechobee","Okeechobee","Okeechobee County","FL",40572,3209,1575,1630,0,4,3194,1448,124,3,0,724,847,1,1572,40,113,253,237,258,225,231,100,83,35,0,"0 to 100","40",1085,198,177,112,593,856,123,228,1,174,2,0,27,1575,848,726,1572,3,0,9571,8,11167,9579,1575,16,231,0,247,6.48,11414,1591,1861,3456,"8.5",13.9,49.6,"2020-09-20 05:00:00","2020-09-26 05:00:00","NO","YES","NO","NO","decreased by","did not change","decreased by","increased by","9.1","","16.7","28.1","%","","%","%",16,9,27,229,176,15,12,1.7,1566,27,9,0,215,11,5,0,"207",0,3,"123",1562,"13",30,9,21,30,"215","1024","1239","17.4",6,61,67,"8.96"
31,48,95,"ORANGE","Orange","Orange","Orange County","FL",1321194,97546,40329,56781,3,433,95810,39702,175,446,6,20321,19150,406,39877,667,1367,7650,9199,7037,5913,4380,2269,1207,589,51,"0 to 106","36",12145,6126,7933,13673,10122,12411,17344,2517,55,1354,42,6,458,40329,19384,20527,39876,452,1,310717,849,352207,311566,40329,2602,21618,0,24220,10.74,376427,42931,78399,121766,"9.2",11.4,44,"2020-09-20 05:00:00","2020-09-26 05:00:00","NO","NO","NO","YES","increased by","decreased by","decreased by","increased by","19","8.4","4.5","5","%","%","%","%",207,111,464,2572,1396,7,4,1.2,40224,452,105,12,2877,141,22,2,"97",0,20,"1805",39238,"1091",923,105,818,11.4,"2845","22903","25748","11.0",98,1447,1545,"6.34"
44,49,97,"OSCEOLA","Osceola","Osceola","Osceola County","FL",338619,25743,12556,12958,2,227,25406,12402,73,79,2,6511,5890,74,12475,219,664,1877,2425,2275,2151,1416,849,463,206,11,"0 to 104","39",4622,784,4041,3028,6414,2588,3473,1147,13,652,10,2,153,12556,5943,6538,12475,81,0,72115,28,84834,72143,12556,731,4859,0,5590,13.08,90424,13287,17817,31333,"9.3",14.7,51.6,"2020-09-20 05:00:00","2020-09-26 05:00:00","NO","NO","NO","YES","increased by","increased by","decreased by","decreased by","35.1","8.8","0.6","3.8","%","%","%","%",99,46,155,1160,662,10,6,1.2,12513,150,43,5,1209,55,4,0,"38",0,13,"662",12277,"279",85,43,42,50.6,"1201","8067","9268","13.0",31,848,879,"3.53"
6,50,99,"PALM BEACH","Palm Beach","Palm Beach","Palm Beach County","FL",1446277,109994,46552,63042,156,244,108558,45472,677,396,7,24000,22008,141,46149,749,1816,7506,8446,7418,7121,5948,3395,2277,1826,50,"0 to 106","41",18177,7514,8409,12049,12565,19862,13722,5027,61,3629,40,21,1369,46552,22227,24179,46147,403,2,321497,641,369312,322138,46552,4823,60330,0,65153,7.4,434465,51375,123372,175147,"12.1",11.8,46.7,"2020-09-20 05:00:00","2020-09-26 05:00:00","NO","YES","NO","YES","increased by","did not change","decreased by","decreased by","61.7","","28.6","9","%","","%","%",613,578,1390,5088,3669,11,8,3,46485,1371,67,19,3648,207,77,6,"565",0,61,"3919",45858,"694",782,67,715,8.6,"3631","23423","27054","13.4",80,1205,1285,"6.23"
8,51,101,"PASCO","Pasco","Pasco","Pasco County","FL",510593,23945,9322,14479,3,141,23674,9065,195,60,2,4820,4433,7,9260,140,365,1455,1580,1468,1460,1235,852,502,262,3,"0 to 105","42",6709,671,1401,479,2241,6378,641,1175,10,831,5,1,209,9322,4462,4853,9260,62,0,82738,70,92187,82808,9322,461,7207,0,7668,6.01,99855,9783,21686,31613,"6.2",9.8,40.9,"2020-09-20 05:00:00","2020-09-26 05:00:00","NO","NO","NO","YES","increased by","decreased by","decreased by","increased by","22.9","45.1","1.2","36","%","%","%","%",113,91,210,1185,836,13,9,2.3,9279,209,43,1,731,67,10,0,"242",1,4,"873",9085,"237",103,43,60,41.7,"727","7273","8000","9.1",53,764,817,"6.49"
34,52,103,"PINELLAS","Pinellas","Pinellas","Pinellas County","FL",957875,57376,22181,35181,1,13,56948,21528,500,145,8,11903,10122,3,22028,301,788,3136,4158,3040,3208,3223,2066,1293,965,3,"0 to 105","43",13937,4084,2139,1868,2630,15198,4200,3150,32,2297,23,4,753,22181,10203,11975,22028,153,0,199817,273,222410,200090,22181,1401,24782,2,26185,5.35,248595,23582,59963,83561,"8.7",9.5,41.1,"2020-09-20 05:00:00","2020-09-26 05:00:00","NO","YES","NO","YES","increased by","decreased by","decreased by","increased by","11.9","20.2","10","20.6","%","%","%","%",749,514,757,3182,2320,15,11,3.4,22129,756,52,1,1548,128,16,0,"132",0,17,"3886",21822,"359",709,52,657,7.3,"1541","13739","15280","10.1",61,795,856,"7.13"
43,53,105,"POLK","Polk","Polk","Polk County","FL",668671,38102,20032,17993,1,76,37873,17892,2064,61,15,10624,9192,140,19956,428,1099,2923,3562,3353,3000,2489,1600,1020,549,9,"0 to 103","40",10821,3597,1746,3792,5489,9392,5075,2731,18,2091,16,3,531,20032,9227,10665,19956,76,0,116177,77,136394,116254,20032,623,5555,0,6178,10.08,142572,20655,23548,44280,"6.6",14.5,54.2,"2020-09-20 05:00:00","2020-09-26 05:00:00","NO","YES","NO","YES","increased by","decreased by","increased by","increased by","32.4","17.3","10.5","26.1","%","%","%","%",602,280,534,2749,2107,14,11,2.7,19974,532,58,2,2076,173,80,3,"522",0,17,"2049",19585,"447",142,58,84,40.8,"2071","13194","15265","13.6",93,972,1065,"8.73"
2,54,107,"PUTNAM","Putnam","Putnam","Putnam County","FL",72766,5563,2141,3406,0,16,5537,1277,862,1,1,1128,1001,10,2139,52,214,349,321,317,293,268,184,95,47,1,"0 to 100","39",1230,580,242,87,428,1587,124,378,1,235,0,0,40,2141,1002,1129,2139,2,0,15256,8,17416,15264,2141,22,444,0,466,4.72,17882,2163,3850,6029,"8.3",12.1,38.9,"2020-09-20 05:00:00","2020-09-26 05:00:00","NO","YES","NO","YES","decreased by","decreased by","decreased by","decreased by","25","40.6","29.3","2.8","%","%","%","%",16,10,40,379,235,18,11,1.9,2139,39,2,1,348,19,3,0,"88",1,2,"181",2109,"32",-30,2,-32,-6.7,"348","2725","3073","11.3",12,226,238,"5.04"
67,55,109,"ST. JOHNS","St. Johns","St. Johns","St. Johns County","FL",235503,16555,5391,11135,13,16,16402,4934,351,101,5,2731,2481,73,5285,57,205,1241,717,804,822,743,441,241,120,0,"0 to 101","41",3634,414,369,868,421,3833,1031,439,5,286,5,0,70,5391,2529,2778,5285,106,0,51776,332,57540,52108,5391,417,5625,3,6045,6.9,63585,5808,16760,22600,"9.6",9.1,35.1,"2020-09-20 05:00:00","2020-09-26 05:00:00","NO","NO","YES","YES","increased by","increased by","decreased by","increased by","37.1","12.1","5.5","3.4","%","%","%","%",22,31,70,444,291,9,6,1.3,5364,70,27,0,488,19,5,0,"52",0,1,"344",4853,"538",324,27,297,8.3,"479","5587","6066","7.9",35,599,634,"5.52"
7,56,111,"ST. LUCIE","St. Lucie","St. Lucie","St. Lucie County","FL",305591,19100,8091,10746,4,259,18681,7911,152,27,1,4432,3625,6,8063,145,354,1071,1341,1308,1271,1097,747,450,307,0,"0 to 104","43",3215,1864,1152,1832,1850,3935,2278,801,4,670,2,1,283,8091,3641,4444,8063,28,0,53898,128,62168,54026,8091,327,4014,1,4342,7.53,66510,8418,14760,23442,"7.7",12.7,44.1,"2020-09-20 05:00:00","2020-09-26 05:00:00","NO","YES","NO","YES","increased by","decreased by","decreased by","increased by","14.8","10.7","14.8","4.2","%","%","%","%",115,138,284,805,672,10,9,3.5,8054,281,37,3,682,27,9,0,"96",0,12,"1027",8030,"61",125,37,88,29.6,"682","4387","5069","13.5",18,441,459,"3.92"
50,57,113,"SANTA ROSA","Santa Rosa","Santa Rosa","Santa Rosa County","FL",170442,12794,5354,7402,0,38,12649,5207,96,51,0,2379,2917,7,5303,77,226,948,907,849,887,745,394,212,107,2,"0 to 105","40",3495,564,323,921,237,4001,1065,262,1,317,2,1,77,5354,2934,2413,5303,51,0,31420,57,36869,31477,5354,93,1212,0,1305,7.13,38174,5447,8614,14099,"8.3",14.3,42.6,"2020-09-20 05:00:00","2020-09-26 05:00:00","YES","YES","NO","YES","decreased by","did not change","increased by","decreased by","36.8","","14.9","9.6","%","","%","%",22,17,78,263,319,5,6,1.5,5331,78,23,0,518,11,5,7,"1037",0,3,"277",5075,"279",66,23,43,34.8,"516","4110","4626","11.2",24,183,207,"11.59"
57,58,115,"SARASOTA","Sarasota","Sarasota","Sarasota County","FL",412144,21200,8189,12984,1,26,20892,8024,100,58,7,4298,3734,92,8124,84,316,1259,1310,1142,1195,1068,815,588,407,5,"0 to 104","44",4246,603,888,2387,1090,4056,2978,660,19,658,15,3,258,8189,3772,4325,8124,65,0,86424,218,94894,86642,8189,603,9693,2,10298,5.86,105192,8792,22677,31498,"7.6",8.4,41.5,"2020-09-20 05:00:00","2020-09-26 05:00:00","NO","NO","NO","YES","decreased by","decreased by","increased by","increased by","34.8","26.3","2.3","50.6","%","%","%","%",184,146,261,679,673,9,9,3.2,8177,259,12,2,609,16,8,0,"148",0,7,"966",8016,"173",-31,12,-43,-38.7,"608","5950","6558","9.3",21,306,327,"6.42"
30,59,117,"SEMINOLE","Seminole","Seminole","Seminole County","FL",455086,25493,9097,16229,1,166,25261,8989,72,36,0,4825,4196,40,9061,161,335,1786,1760,1349,1323,1025,643,364,347,4,"0 to 108","38",6213,1187,1290,371,2518,6066,477,996,6,663,2,0,214,9097,4209,4846,9061,36,0,76109,33,85308,76142,9097,498,6595,0,7093,7.02,92401,9595,22824,32586,"7.2",10.4,37.6,"2020-09-20 05:00:00","2020-09-26 05:00:00","NO","NO","NO","YES","increased by","increased by","decreased by","decreased by","48.5","27","37.1","27.3","%","%","%","%",113,134,214,1002,665,12,8,2.4,9053,211,44,3,703,54,6,0,"144",0,7,"835",8509,"588",274,44,230,16.1,"702","5969","6671","10.5",27,375,402,"6.72"
29,60,119,"SUMTER","Sumter","Sumter","Sumter County","FL",120999,6145,2313,3804,0,28,6036,2111,192,9,1,1058,1233,12,2303,11,74,159,235,311,320,314,472,315,75,27,"0 to 99","56",1199,420,120,564,118,1447,738,404,2,254,0,0,70,2313,1236,1065,2303,10,0,21999,71,24414,22070,2313,148,3693,1,3842,3.85,28256,2461,7497,9987,"8.3",8.7,40,"2020-09-20 05:00:00","2020-09-26 05:00:00","NO","NO","NO","YES","increased by","decreased by","decreased by","increased by","21.4","6.5","3.3","19.1","%","%","%","%",15,21,70,406,254,18,11,3,2251,69,62,1,118,9,0,3,"539",0,5,"198",2298,"15",192,62,130,32.3,"118","781","899","13.1",4,53,57,"7.02"
35,61,121,"SUWANNEE","Suwannee","Suwannee","Suwannee County","FL",43924,4670,2739,1929,0,2,4651,2518,204,14,3,1028,1686,8,2722,53,146,395,440,472,425,368,221,132,86,1,"0 to 102","42",1632,578,401,111,526,1995,201,307,2,138,0,0,71,2739,1692,1039,2722,17,0,8510,0,11296,8510,2739,32,231,0,263,12.17,11559,2771,2160,4933,"11.2",24,59.3,"2020-09-20 05:00:00","2020-09-26 05:00:00","NO","NO","NO","NO","decreased by","increased by","increased by","increased by","29.4","65","65.2","83.1","%","%","%","%",34,42,71,309,138,12,6,2.6,2732,70,7,1,272,16,4,7,"931",0,5,"309",2627,"112",79,7,72,8.9,"269","1015","1284","21.0",5,18,23,"21.74"
3,62,123,"TAYLOR","Taylor","Taylor","Taylor County","FL",22098,2467,1329,1132,0,6,2452,1267,59,3,0,341,985,0,1326,5,25,141,328,315,231,159,82,30,13,0,"1 to 92","39",669,551,79,27,131,1122,73,103,0,44,0,0,13,1329,985,344,1326,3,0,5270,6,6633,5276,1329,5,55,0,60,8.33,6693,1334,1187,2527,"11.4",19.9,54.1,"2020-09-20 05:00:00","2020-09-26 05:00:00","YES","NO","NO","NO","did not change","increased by","decreased by","decreased by","","66.7","16.7","9.5","","%","%","%",2,1,13,103,44,8,4,1,1327,13,2,0,51,4,2,2,"745",0,1,"56",1278,"51",29,2,27,6.9,"51","520","571","8.9",1,28,29,"3.45"
39,63,125,"UNION","Union","Union","Union County","FL",15239,2140,969,1171,0,0,2140,795,174,0,0,231,737,1,969,13,33,97,139,178,140,210,116,34,9,0,"0 to 93","47",654,266,27,22,30,877,62,58,0,50,0,0,16,969,737,231,969,0,0,8720,0,9706,8720,969,6,70,0,76,7.89,9782,975,1241,2216,"14.5",10,45.6,"2020-09-20 05:00:00","2020-09-26 05:00:00","YES","YES","YES","NO","did not change","did not change","decreased by","decreased by","","","20","18.9","","","%","%",0,0,16,58,50,6,6,1.7,966,15,3,1,77,3,2,24,"561",0,4,"8",949,"20",6,3,3,50,"77","450","527","14.6",4,22,26,"15.38"
25,64,127,"VOLUSIA","Volusia","Volusia","Volusia County","FL",527634,31075,10945,20039,0,91,30832,9939,936,64,6,5718,5127,30,10875,143,384,1673,1904,1522,1617,1570,1110,627,390,5,"0 to 103","43",5247,1448,2185,1995,1809,6474,2592,1428,16,827,8,0,249,10945,5164,5751,10875,70,0,84983,84,96134,85067,10945,488,10673,0,11161,4.37,107295,11433,30712,42236,"8",10.7,36.8,"2020-09-20 05:00:00","2020-09-26 05:00:00","YES","NO","YES","YES","decreased by","increased by","decreased by","increased by","9.9","6.6","13.9","27","%","%","%","%",231,119,249,1444,835,14,8,2.3,10898,244,47,5,740,55,8,0,"454",0,17,"1369",10402,"543",29,47,-18,162.1,"738","4994","5732","12.9",25,224,249,"10.04"
41,65,129,"WAKULLA","Wakulla","Wakulla","Wakulla County","FL",31877,2854,1142,1708,1,3,2842,1087,49,5,1,454,681,1,1136,15,57,192,198,200,207,161,74,27,11,0,"0 to 102","40",743,217,100,76,59,965,112,117,0,54,1,0,10,1142,683,458,1136,6,0,9126,2,10310,9128,1142,16,346,0,362,4.42,10672,1158,2054,3216,"10.1",10.9,40.6,"2020-09-20 05:00:00","2020-09-26 05:00:00","NO","YES","NO","YES","increased by","decreased by","decreased by","decreased by","50","40","49.4","38.4","%","%","%","%",1,0,10,117,55,11,5,0.9,1139,10,3,0,114,9,0,5,"320",0,1,"26",1086,"56",11,3,8,27.3,"114","842","956","11.9",11,41,52,"21.15"
51,66,131,"WALTON","Walton","Walton","Walton County","FL",65858,3778,1977,1798,0,3,3542,1775,30,169,3,878,922,5,1805,27,71,424,310,311,305,289,139,81,19,1,"0 to 101","40",1330,119,80,276,312,1246,247,282,22,105,4,0,25,1977,1000,971,1805,172,0,11446,63,13522,11509,1977,83,1385,0,1468,5.65,14990,2060,3183,5246,"8",13.7,54.5,"2020-09-20 05:00:00","2020-09-26 05:00:00","NO","NO","NO","YES","increased by","increased by","increased by","increased by","60","63.6","15.3","5.5","%","%","%","%",3,14,25,304,109,16,6,1.3,1970,25,7,0,183,21,0,0,"121",0,1,"116",1699,"278",24,7,17,29.2,"172","1351","1523","11.3",1,78,79,"1.27"
53,67,133,"WASHINGTON","Washington","Washington","Washington County","FL",24566,2082,1084,985,0,13,2055,968,105,9,2,397,676,0,1073,13,41,106,220,197,194,157,85,58,13,0,"0 to 99","42",664,248,45,116,31,690,352,73,3,63,2,0,22,1084,680,404,1073,11,0,5877,4,6985,5881,1084,10,139,0,149,6.71,7134,1094,1124,2231,"9.1",15.3,52.5,"2020-09-20 05:00:00","2020-09-26 05:00:00","NO","NO","NO","YES","decreased by","decreased by","increased by","increased by","20","37.5","41.7","83","%","%","%","%",0,12,22,76,65,8,6,2,1077,22,7,0,64,0,0,0,"342",0,4,"86",1030,"54",3,7,-4,233.3,"64","593","657","9.7",4,10,14,"28.57"
68,999,999,"UNKNOWN","Unknown","Unknown","Unknown","FL",0,2899,1730,1166,0,3,299,182,1,1538,9,86,88,9,183,19,77,360,319,267,259,220,112,60,24,13,"0 to 82","35",43,36,34,70,51,59,73,1,10,0,7,2,0,1730,792,897,183,1547,0,14498,1058,17335,15556,1730,19357,58,0,124825,15.51,142160,21087,1224,127724,"",14.8,727.4,"2020-09-20 05:00:00","2020-09-26 05:00:00","","","","","","","","","","","","","","","","",0,13,2,11,7,1,1,0.1,1712,2,18,0,149,0,0,5,"0",0,0,"4",1722,"8",96,18,78,18.8,"15","967","982","1.5",2,31,33,"6.06"
