"OBJECTID_1","DEPCODE","FIPS","COUNTYNAME","County_1","County2","County3","State","CountyPopulation","NumPeopleTested","TPositive","TNegative","TInconc","TPending","T_Total_Re","T_LabPriva","T_LabDOH_R","T_LabPri_1","T_LabDOH_N","C_Female","C_Male","C_SexUnkn","C_AllResTy","C_Age_0_4","C_Age_5_14","C_Age_15_2","C_Age_25_3","C_Age_35_4","C_Age_45_5","C_Age_55_6","C_Age_65_7","C_Age_75_8","C_Age_85pl","C_Age_Unkn","C_AgeRange","C_AgeMedia","C_RaceWhit","C_RaceBlac","C_RaceOthe","C_RaceUnkn","C_Hispanic","C_Hispan_1","C_Hispan_2","C_EDYes_Re","C_EDYes_No","C_HospYesRES","C_HospYesNONRES","C_NonResDeaths","C_FLResDeaths","CasesAll","C_Men","C_Women","C_FLRes","C_NotFLRes","C_FLResOut","T_NegRes","T_NegNotFL","T_total","T_negative","T_positive","Anitbody_Positive","Antibody_Negative","Antibody_Inconclusive","Antibody_tested","Antibody_PctPos","Tests_AllSources","Postive_AllSources","Negative_Allsources","TestedPeople_AllSources","Percent_PopTest","Percent_PosTests","Percent_PositivePeople","Start","End","M_ILI","M_COVID","M_PosTests","M_PctPos","D_ILI","D_COVID","D_PosTests","D_PctPos","P_ILI","P_COVID","P_PosTests","P_PctPos","Text_ILI","Text_COVID","Text_PosTests","Text_PctPos","C_LTCF_Cases","C_LTCF_Deaths","ALL_DEATHS","ALL_ER","ALL_HOSPITAL","Perc_ER","Perc_Hosp","Perc_Died","Cases_Yesterday","Deaths_Yesterday","C_deltaCases","C_DeltaDeaths","C_Pediatric_Cases","C_Pedia_ER","C_Pedia_Hosp","C_PrisonDeaths","C_Delta2","C_Trend1","C_Trend2","C_LTCF_AllCases","C_PCR_Pos","C_Antigen_Pos","NewPpl_Tested","NewPpl_Pos","NewPpl_Neg","NewPpl_Positivity","Y_casesall","Y_negall","Y_testedall","Y_PctPosAll","Y_CasesD7","Y_NegTestsD7","Y_testedD7","Y_PctPosD7"
37,34,67,"LAFAYETTE","Lafayette","Lafayette","Lafayette County","FL",8744,1557,1236,318,0,3,1554,1189,47,0,0,178,1058,0,1236,7,11,107,391,324,173,120,62,25,16,0,"1 to 98","37",830,349,40,17,149,1004,83,42,0,20,0,0,13,1236,1058,178,1236,0,0,1486,0,2735,1486,1236,7,24,0,31,22.58,2766,1243,342,1588,"18.2",44.9,79.8,"2020-09-27 05:00:00","2020-10-03 05:00:00","YES","YES","YES","YES","did not change","decreased by","decreased by","decreased by","","33.3","100","100","","%","%","%",0,8,13,42,20,4,2,1.1,1233,13,3,0,22,1,0,1,"757",0,1,"80",1215,"21",2,3,-1,150,"22","145","167","13.2",0,0,0,""
27,35,69,"LAKE","Lake","Lake","Lake County","FL",335362,22865,7729,14944,3,189,22504,7559,119,50,1,3999,3565,114,7678,140,320,1153,1246,1150,1155,1032,789,501,236,7,"0 to 103","43",3052,964,1582,2080,1299,3916,2463,952,15,615,8,2,196,7729,3592,4019,7678,51,0,80000,122,87956,80122,7729,443,6991,1,7435,5.96,95391,8172,21935,30300,"9",8.6,35.7,"2020-09-27 05:00:00","2020-10-03 05:00:00","NO","NO","NO","YES","increased by","increased by","increased by","increased by","3","19","43.1","47.2","%","%","%","%",133,86,198,967,623,13,9,2.6,7712,199,17,-1,656,35,8,1,"267",0,6,"631",7412,"317",220,17,203,7.7,"653","6753","7406","8.8",30,248,278,"10.79"
46,36,71,"LEE","Lee","Lee","Lee County","FL",718679,45328,20862,24436,2,28,44111,19535,1003,315,9,10823,9606,109,20538,372,756,3356,3696,3288,3248,2699,1739,1031,660,17,"0 to 103","41",9372,2008,1165,7993,4649,7576,8313,2615,28,1484,21,10,472,20862,9777,10973,20537,324,1,127537,913,149428,128450,20862,1122,11546,1,12669,8.86,162097,21984,35982,57997,"8.1",13.6,48.5,"2020-09-27 05:00:00","2020-10-03 05:00:00","YES","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","6.1","3.5","0.7","4.9","%","%","%","%",276,245,482,2643,1505,13,8,2.3,20824,484,38,-2,1617,136,21,0,"101",1,5,"1611",20251,"611",365,38,327,10.4,"1613","9333","10946","14.7",33,644,677,"4.87"
10,37,73,"LEON","Leon","Leon","Leon County","FL",288102,24024,10911,13088,4,21,23477,10515,75,316,5,5919,4650,21,10590,189,361,5170,1572,1098,934,826,414,197,138,12,"0 to 105","23",4077,2717,1482,2314,875,5755,3960,630,22,251,11,10,85,10911,4789,6099,10589,321,1,80132,212,91401,80344,10911,241,3333,3,3577,6.74,94978,11152,16421,27601,"9.6",11.7,46.4,"2020-09-27 05:00:00","2020-10-03 05:00:00","NO","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","62.5","45.5","31","24.7","%","%","%","%",51,21,95,652,262,6,3,0.9,10878,94,33,1,802,39,5,0,"197",0,15,"383",9962,"949",125,33,92,26.4,"786","7005","7791","10.1",17,261,278,"6.12"
28,38,75,"LEVY","Levy","Levy","Levy County","FL",39961,2928,1057,1871,0,0,2921,964,87,3,3,542,508,1,1051,24,70,193,153,136,156,136,115,58,14,2,"0 to 99","41",616,162,184,89,224,708,119,117,0,85,0,0,10,1057,512,544,1051,6,0,7774,1,8840,7775,1057,11,267,0,278,3.96,9118,1068,2138,3206,"8",11.7,36.5,"2020-09-27 05:00:00","2020-10-03 05:00:00","NO","NO","YES","YES","decreased by","decreased by","decreased by","decreased by","37.5","38.5","35.5","39.3","%","%","%","%",3,1,10,117,85,12,9,0.9,1055,10,2,0,130,6,4,0,"16",0,1,"40",1050,"7",26,2,24,7.7,"128","1073","1201","10.7",5,55,60,"8.33"
13,39,77,"LIBERTY","Liberty","Liberty","Liberty County","FL",8365,2541,520,2021,0,0,2541,486,34,0,0,140,380,0,520,6,16,92,100,91,99,78,23,13,2,0,"0 to 86","39",343,127,28,22,28,374,118,37,0,13,0,0,8,520,380,140,520,0,0,3075,0,3595,3075,520,6,25,0,31,19.35,3626,526,2046,2572,"30.7",14.5,20.7,"2020-09-27 05:00:00","2020-10-03 05:00:00","NO","YES","NO","NO","increased by","decreased by","decreased by","decreased by","1","50","88","82.1"," case","%","%","%",0,0,8,37,13,8,3,1.5,520,8,0,0,52,2,0,3,"250",0,0,"6",467,"53",4,0,4,0,"52","260","312","16.7",0,10,10,"0"
12,40,79,"MADISON","Madison","Madison","Madison County","FL",18474,2173,1027,1144,1,1,2135,690,319,15,2,554,455,0,1009,39,79,126,143,157,175,138,93,40,36,0,"0 to 99","42",319,608,54,28,54,865,90,167,1,51,2,2,20,1026,459,567,1009,17,0,5144,19,6200,5163,1026,4,89,0,93,4.3,6293,1030,1233,2266,"12.3",16.4,47.4,"2020-09-27 05:00:00","2020-10-03 05:00:00","NO","YES","YES","YES","increased by","decreased by","decreased by","increased by","33.3","50","10","63","%","%","%","%",12,9,22,168,53,17,6,2.1,1024,22,2,0,152,12,1,1,"160",0,1,"173",1017,"9",8,2,6,25,"152","754","906","16.8",3,14,17,"17.65"
21,41,81,"MANATEE","Manatee","Manatee","Manatee County","FL",373853,26278,11848,14413,3,14,25903,11638,87,123,0,6136,5464,125,11725,271,776,1938,2023,1873,1715,1460,934,561,288,9,"0 to 101","39",6217,1192,2045,2271,3484,5426,2815,774,9,825,8,2,296,11848,5526,6193,11725,123,0,97447,266,109638,97713,11848,587,7237,2,7826,7.5,117464,12435,21650,34104,"9.1",10.6,47.3,"2020-09-27 05:00:00","2020-10-03 05:00:00","YES","YES","NO","YES","decreased by","decreased by","increased by","increased by","50","53.2","21.3","43.1","%","%","%","%",140,123,298,783,833,7,8,2.5,11785,298,63,0,1398,25,11,0,"34",1,6,"854",11624,"224",423,63,360,14.9,"1394","10331","11725","11.9",32,370,402,"7.96"
24,42,83,"MARION","Marion","Marion","Marion County","FL",348371,28615,10008,18586,1,20,28553,9674,315,18,1,5914,4060,15,9989,130,378,1245,1765,1766,1585,1334,920,574,308,3,"0 to 106","43",6321,1927,918,823,1378,7260,1351,1536,5,989,0,0,307,10008,4066,5926,9989,19,0,65918,22,76060,65940,10008,256,4292,1,4549,5.63,80609,10264,22878,33164,"9.5",12.7,35.9,"2020-09-27 05:00:00","2020-10-03 05:00:00","NO","NO","YES","YES","decreased by","increased by","decreased by","decreased by","20.9","7.1","15.2","18.5","%","%","%","%",136,119,307,1541,989,16,10,3.1,9969,305,39,2,739,50,8,5,"2229",0,18,"1035",9927,"81",350,39,311,11.1,"738","6849","7587","9.7",28,514,542,"5.17"
19,43,85,"MARTIN","Martin","Martin","Martin County","FL",157581,11657,4999,6606,2,50,11495,4942,25,32,0,2455,2488,24,4967,110,269,839,789,752,755,590,370,317,206,2,"0 to 100","41",2356,270,1168,1173,1878,2095,994,686,4,402,3,1,142,4999,2506,2469,4967,32,0,33155,77,38278,33232,4999,267,3962,0,4229,6.31,42507,5266,10568,15886,"10.1",12.4,45.2,"2020-09-27 05:00:00","2020-10-03 05:00:00","YES","NO","YES","YES","decreased by","decreased by","decreased by","decreased by","42.9","40","36.8","58.3","%","%","%","%",121,88,143,690,405,14,9,2.9,4994,144,5,-1,555,35,4,0,"15",0,0,"442",4968,"31",185,5,180,2.7,"555","2484","3039","18.3",8,120,128,"6.25"
49,44,87,"MONROE","Monroe","Monroe","Monroe County","FL",76325,6346,1886,4409,0,51,6191,1808,41,32,5,880,966,3,1849,46,75,232,358,326,344,237,160,78,30,0,"0 to 100","42",1393,162,77,217,722,877,250,294,7,125,4,0,23,1886,986,897,1849,37,0,16373,67,18338,16440,1886,228,3888,1,4117,5.54,22455,2114,8297,10463,"13.7",9.4,33.3,"2020-09-27 05:00:00","2020-10-03 05:00:00","NO","NO","NO","YES","did not change","increased by","increased by","increased by","","55.6","32","24.6","","%","%","%",3,2,23,301,129,16,7,1.2,1880,22,6,1,164,23,0,0,"2",0,1,"67",1803,"83",39,6,33,15.4,"161","1156","1317","12.2",5,69,74,"6.76"
54,45,89,"NASSAU","Nassau","Nassau","Nassau County","FL",80578,5831,2195,3588,0,48,5533,1968,76,148,3,1066,978,0,2044,27,95,370,303,310,371,305,205,136,73,0,"0 to 103","44",1625,215,93,111,89,1811,144,281,7,154,2,1,48,2195,1040,1155,2044,151,0,19626,100,21939,19726,2195,73,1277,1,1351,5.4,23290,2268,4865,7182,"8.9",9.7,38.9,"2020-09-27 05:00:00","2020-10-03 05:00:00","NO","NO","NO","YES","increased by","decreased by","increased by","increased by","16.7","41.2","36.5","25.5","%","%","%","%",31,18,49,288,156,14,8,2.2,2188,49,7,0,193,10,1,0,"41",0,3,"182",1839,"356",143,7,136,4.9,"178","1767","1945","9.2",13,120,133,"9.77"
4,46,91,"OKALOOSA","Okaloosa","Okaloosa","Okaloosa County","FL",200737,12565,5206,7310,1,48,12342,4951,212,38,5,2767,2350,46,5163,60,182,880,1015,813,690,694,439,253,172,8,"0 to 103","40",2748,447,1026,942,639,3535,989,486,4,302,4,0,117,5206,2371,2789,5162,43,1,33812,130,39203,33942,5206,157,2219,0,2376,6.61,41579,5363,9529,14941,"7.4",12.9,42.7,"2020-09-27 05:00:00","2020-10-03 05:00:00","NO","NO","NO","YES","increased by","increased by","increased by","increased by","47.6","37","6.7","2.4","%","%","%","%",22,50,117,490,306,10,6,2.2,5181,117,25,0,380,12,4,0,"93",0,4,"553",5060,"146",137,25,112,18.2,"375","3465","3840","9.8",14,312,326,"4.29"
64,47,93,"OKEECHOBEE","Okeechobee","Okeechobee","Okeechobee County","FL",40572,3252,1601,1647,0,4,3237,1472,126,3,0,741,855,2,1598,40,114,255,242,265,231,236,100,83,35,0,"0 to 100","40",1107,207,181,103,603,882,113,231,1,177,2,0,28,1601,856,743,1598,3,0,9736,8,11357,9744,1601,21,244,0,265,7.92,11622,1622,1891,3517,"8.7",14,49.9,"2020-09-27 05:00:00","2020-10-03 05:00:00","YES","NO","YES","NO","decreased by","decreased by","decreased by","decreased by","30","25","57.7","55.7","%","%","%","%",15,9,28,232,179,15,12,1.7,1597,28,4,0,216,11,5,0,"212",0,1,"123",1588,"13",20,4,16,20,"216","1066","1282","16.8",1,51,52,"1.92"
31,48,95,"ORANGE","Orange","Orange","Orange County","FL",1321194,98455,41219,56800,6,430,96727,40592,177,443,6,20825,19569,375,40769,680,1422,7841,9363,7172,6021,4482,2319,1249,618,51,"0 to 106","36",12989,6347,8252,13181,10669,13001,17099,2584,55,1392,42,6,487,41218,19795,21036,40768,449,1,318939,844,361316,319783,41218,2823,22574,3,25400,11.11,386716,44041,79374,123855,"9.4",11.4,44.7,"2020-09-27 05:00:00","2020-10-03 05:00:00","NO","NO","NO","YES","decreased by","decreased by","increased by","increased by","31.2","31.5","3.1","3.3","%","%","%","%",202,111,493,2639,1434,7,4,1.2,41055,489,163,4,2964,144,22,2,"101",0,41,"1957",39894,"1324",1400,163,1237,11.6,"2935","24067","27002","10.9",101,1325,1426,"7.08"
44,49,97,"OSCEOLA","Osceola","Osceola","Osceola County","FL",338619,26112,12846,13042,2,222,25777,12680,82,82,2,6679,6021,62,12762,224,685,1917,2470,2330,2192,1454,874,475,214,11,"0 to 104","39",4796,803,4133,3030,6598,2698,3466,1174,13,675,10,2,164,12846,6076,6707,12762,84,0,74547,28,87556,74575,12846,825,5092,0,5917,13.94,93473,13671,18134,32029,"9.5",14.6,52.4,"2020-09-27 05:00:00","2020-10-03 05:00:00","NO","NO","NO","YES","increased by","did not change","increased by","increased by","8","","4.5","4.4","%","","%","%",121,46,166,1187,685,10,6,1.3,12798,161,48,5,1242,57,4,0,"40",0,16,"691",12533,"313",259,48,211,18.5,"1233","8828","10061","12.3",38,802,840,"4.52"
6,50,99,"PALM BEACH","Palm Beach","Palm Beach","Palm Beach County","FL",1446277,110943,47244,63314,156,229,109510,46152,677,407,8,24339,22344,146,46829,753,1857,7638,8553,7518,7232,6040,3448,2302,1852,51,"0 to 106","41",18566,7625,8527,12111,12726,20309,13794,5126,63,3690,42,22,1396,47244,22566,24527,46827,415,2,328951,641,377463,329592,47244,5275,62389,6,67670,7.8,445133,52519,125703,178613,"12.3",11.8,47.3,"2020-09-27 05:00:00","2020-10-03 05:00:00","NO","NO","YES","YES","decreased by","decreased by","decreased by","decreased by","25.8","43.3","13.8","8.7","%","%","%","%",601,578,1418,5189,3732,11,8,3,47153,1416,91,2,3711,218,79,6,"566",0,47,"3980",46427,"817",1311,91,1220,6.9,"3692","24452","28144","13.1",68,1176,1244,"5.47"
8,51,101,"PASCO","Pasco","Pasco","Pasco County","FL",510593,24355,9538,14665,3,149,24072,9270,202,64,2,4935,4530,7,9472,141,380,1494,1607,1511,1483,1259,878,515,268,2,"0 to 105","42",6784,696,1508,484,2292,6538,642,1204,10,859,5,1,210,9538,4560,4971,9472,66,0,85459,70,95124,85529,9538,505,7420,0,7925,6.37,103049,10043,22085,32280,"6.3",9.7,41.2,"2020-09-27 05:00:00","2020-10-03 05:00:00","NO","NO","YES","YES","increased by","increased by","decreased by","decreased by","17.8","27.5","15.7","24.4","%","%","%","%",102,91,211,1214,864,13,10,2.2,9499,211,39,0,759,67,10,0,"244",1,2,"881",9296,"242",381,39,342,10.2,"755","7920","8675","8.7",32,754,786,"4.07"
34,52,103,"PINELLAS","Pinellas","Pinellas","Pinellas County","FL",957875,57835,22603,35211,1,20,57399,21928,520,147,8,12114,10332,2,22448,309,810,3203,4228,3096,3255,3298,2113,1313,975,3,"0 to 105","43",14268,4115,2184,1881,2681,15545,4222,3191,32,2334,23,4,768,22603,10414,12187,22448,155,0,204919,272,227935,205191,22603,1531,25592,7,27130,5.64,255065,24134,60803,84965,"8.9",9.5,41.7,"2020-09-27 05:00:00","2020-10-03 05:00:00","NO","YES","NO","YES","decreased by","decreased by","increased by","increased by","30.7","35.8","0.6","2.8","%","%","%","%",719,514,772,3223,2357,15,11,3.4,22548,770,55,2,1597,130,16,0,"136",0,16,"3933",22216,"387",837,55,782,6.6,"1590","14453","16043","9.9",57,790,847,"6.73"
43,53,105,"POLK","Polk","Polk","Polk County","FL",668671,38740,20587,18069,1,83,38498,18414,2091,67,15,10930,9434,141,20505,437,1165,3011,3654,3424,3070,2554,1640,1044,577,11,"0 to 103","40",11325,3674,1799,3707,5744,9812,4949,2834,18,2135,16,2,532,20587,9471,10975,20505,82,0,119943,77,140719,120020,20587,701,5836,1,6538,10.72,147257,21288,23905,45278,"6.8",14.5,55,"2020-09-27 05:00:00","2020-10-03 05:00:00","NO","YES","NO","YES","decreased by","decreased by","decreased by","decreased by","13","9.8","13.4","15.3","%","%","%","%",584,280,534,2852,2151,14,11,2.6,20500,535,87,-1,2174,186,82,3,"522",0,2,"2114",20065,"522",626,87,539,13.9,"2169","14047","16216","13.4",108,970,1078,"10.02"
2,54,107,"PUTNAM","Putnam","Putnam","Putnam County","FL",72766,5683,2160,3504,0,19,5654,1269,889,1,1,1136,1013,9,2158,52,223,352,317,321,294,274,185,94,47,1,"0 to 100","39",1258,580,244,76,439,1605,114,386,1,240,0,0,42,2160,1014,1137,2158,2,0,15735,8,17914,15743,2160,24,460,0,484,4.96,18398,2184,3964,6167,"8.5",11.9,38.4,"2020-09-27 05:00:00","2020-10-03 05:00:00","YES","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","11.1","10","27.5","37.1","%","%","%","%",16,10,42,387,240,18,12,1.9,2165,41,-5,1,361,19,3,0,"88",1,3,"179",2126,"34",46,-5,51,-10.9,"361","2905","3266","11.1",12,229,241,"4.98"
67,55,109,"ST. JOHNS","St. Johns","St. Johns","St. Johns County","FL",235503,16972,5565,11379,11,17,16817,5101,355,104,5,2854,2580,22,5456,63,219,1271,734,839,848,764,459,246,122,0,"0 to 101","41",3861,423,382,790,431,4048,977,446,5,292,5,0,74,5565,2630,2906,5456,109,0,53726,369,59702,54095,5565,445,5808,3,6256,7.11,65958,6010,17187,23228,"9.9",9.1,35.4,"2020-09-27 05:00:00","2020-10-03 05:00:00","NO","NO","NO","YES","decreased by","decreased by","increased by","increased by","22.9","27.3","5.9","5.6","%","%","%","%",21,31,74,451,297,9,6,1.3,5526,74,39,0,519,20,5,0,"53",0,4,"347",4988,"577",534,39,495,7.3,"510","6096","6606","7.7",37,605,642,"5.76"
7,56,111,"ST. LUCIE","St. Lucie","St. Lucie","St. Lucie County","FL",305591,19367,8245,10878,4,240,18967,8064,153,27,1,4515,3699,3,8217,149,358,1096,1357,1332,1289,1121,768,462,313,0,"0 to 104","43",3337,1909,1148,1823,1887,4083,2247,846,4,697,2,1,294,8245,3716,4526,8217,28,0,55488,128,63914,55616,8245,370,4155,3,4528,8.17,68442,8615,15033,23895,"7.8",12.6,44.5,"2020-09-27 05:00:00","2020-10-03 05:00:00","NO","YES","NO","YES","decreased by","decreased by","increased by","increased by","45.2","6.9","1.8","22","%","%","%","%",117,138,295,850,699,11,9,3.6,8228,295,17,0,692,27,9,0,"96",0,14,"1044",8183,"62",269,17,252,6.3,"692","4572","5264","13.1",12,228,240,"5"
50,57,113,"SANTA ROSA","Santa Rosa","Santa Rosa","Santa Rosa County","FL",170442,12946,5464,7443,0,39,12800,5316,97,51,0,2431,2975,7,5413,79,235,970,916,873,901,757,408,216,108,1,"0 to 105","40",3592,576,330,915,246,4116,1051,270,1,327,2,1,77,5464,2991,2466,5413,51,0,32125,57,37683,32182,5464,99,1244,0,1343,7.37,39026,5563,8687,14289,"8.4",14.3,43,"2020-09-27 05:00:00","2020-10-03 05:00:00","NO","NO","NO","YES","increased by","decreased by","increased by","decreased by","25","8","10.4","14.7","%","%","%","%",25,17,78,271,329,5,7,1.4,5437,79,27,-1,541,12,5,7,"1053",0,0,"281",5162,"302",111,27,84,24.3,"539","4374","4913","11.0",25,293,318,"7.86"
57,58,115,"SARASOTA","Sarasota","Sarasota","Sarasota County","FL",412144,21482,8407,13050,1,24,21175,8237,104,59,7,4417,3838,86,8341,86,323,1284,1337,1169,1229,1104,848,606,416,5,"0 to 104","44",4434,631,917,2359,1123,4277,2941,688,20,687,16,3,268,8407,3877,4444,8341,66,0,88588,218,97274,88806,8407,662,10024,4,10690,6.19,107964,9069,23074,32172,"7.8",8.4,42.2,"2020-09-27 05:00:00","2020-10-03 05:00:00","NO","YES","NO","YES","increased by","decreased by","decreased by","decreased by","6.7","33.3","19.1","18.7","%","%","%","%",195,146,271,708,703,9,9,3.2,8376,268,31,3,624,16,9,0,"148",0,12,"997",8208,"199",382,31,351,8.1,"623","6217","6840","9.1",17,301,318,"5.35"
30,59,117,"SEMINOLE","Seminole","Seminole","Seminole County","FL",455086,25758,9278,16304,2,174,25517,9170,72,36,0,4911,4294,37,9242,163,352,1825,1793,1380,1353,1040,651,367,351,3,"0 to 108","38",6341,1209,1317,375,2557,6211,474,1017,7,676,3,0,228,9278,4306,4933,9242,36,0,77600,33,86982,77633,9278,543,6830,0,7373,7.36,94355,9821,23134,33131,"7.3",10.4,38.1,"2020-09-27 05:00:00","2020-10-03 05:00:00","NO","NO","NO","YES","decreased by","decreased by","increased by","increased by","42.9","22.9","9.6","10.7","%","%","%","%",108,134,228,1024,679,12,8,2.5,9250,228,28,0,728,54,7,0,"162",0,17,"844",8657,"621",227,28,199,12.3,"727","6226","6953","10.5",36,296,332,"10.84"
29,60,119,"SUMTER","Sumter","Sumter","Sumter County","FL",120999,6326,2481,3816,0,29,6216,2272,199,9,1,1096,1361,14,2471,11,75,163,269,342,350,340,494,331,79,27,"0 to 99","55",1286,459,128,598,127,1531,813,413,2,259,0,0,73,2481,1364,1103,2471,10,0,22752,71,25334,22823,2481,159,3789,2,3950,4.03,29284,2640,7605,10276,"8.5",9,41.7,"2020-09-27 05:00:00","2020-10-03 05:00:00","NO","NO","NO","NO","decreased by","decreased by","increased by","increased by","52.9","6.2","272.9","205","%","%","%","%",15,21,73,415,259,17,11,2.9,2458,73,23,0,119,9,0,3,"624",0,4,"203",2461,"20",109,23,86,21.1,"119","811","930","12.8",1,38,39,"2.56"
35,61,121,"SUWANNEE","Suwannee","Suwannee","Suwannee County","FL",43924,4739,2789,1948,0,2,4719,2567,204,15,3,1056,1707,8,2771,55,149,396,445,479,436,378,227,136,87,1,"0 to 102","42",1664,587,409,111,526,2044,201,314,2,141,0,0,72,2789,1713,1068,2771,18,0,8666,0,11502,8666,2789,35,240,0,275,12.73,11777,2824,2188,5014,"11.4",24,59.6,"2020-09-27 05:00:00","2020-10-03 05:00:00","YES","NO","NO","NO","decreased by","decreased by","decreased by","decreased by","16.7","60.6","47.7","58.4","%","%","%","%",34,42,72,316,141,12,6,2.6,2776,72,13,0,277,16,4,5,"933",0,2,"310",2669,"120",27,13,14,48.1,"274","1043","1317","20.8",6,30,36,"16.67"
3,62,123,"TAYLOR","Taylor","Taylor","Taylor County","FL",22098,2511,1361,1144,0,6,2496,1298,60,3,0,357,1001,0,1358,6,26,144,333,318,236,162,91,32,13,0,"1 to 92","40",694,558,77,29,129,1157,72,107,0,45,0,0,14,1361,1001,360,1358,3,0,5365,6,6760,5371,1361,6,56,0,62,9.68,6822,1367,1200,2573,"11.6",20,54.4,"2020-09-27 05:00:00","2020-10-03 05:00:00","NO","NO","YES","YES","increased by","decreased by","decreased by","decreased by","50","33.3","32.4","42.1","%","%","%","%",2,1,14,107,45,8,4,1,1352,13,9,1,54,4,2,2,"745",0,1,"56",1304,"57",22,9,13,40.9,"54","545","599","9.0",3,29,32,"9.38"
39,63,125,"UNION","Union","Union","Union County","FL",15239,2183,1001,1182,0,0,2183,824,177,0,0,243,757,1,1001,13,34,103,141,181,142,220,123,35,9,0,"0 to 93","47",676,275,27,23,30,909,62,60,0,55,0,0,23,1001,757,243,1001,0,0,8754,0,9772,8754,1001,7,74,0,81,8.64,9853,1008,1256,2264,"14.9",10.2,46.2,"2020-09-27 05:00:00","2020-10-03 05:00:00","NO","NO","YES","YES","increased by","increased by","decreased by","decreased by","75","13.3","48.6","43.5","%","%","%","%",0,0,23,60,55,6,6,2.3,1000,18,1,5,80,3,2,31,"580",0,8,"9",981,"20",3,1,2,33.3,"80","464","544","14.7",3,17,20,"15"
25,64,127,"VOLUSIA","Volusia","Volusia","Volusia County","FL",527634,31404,11190,20113,0,101,31150,10181,938,65,6,5851,5238,30,11119,144,392,1722,1927,1558,1642,1613,1141,650,396,5,"0 to 103","43",5396,1473,2248,2002,1842,6677,2600,1469,19,858,10,1,265,11190,5274,5886,11119,71,0,86968,84,98364,87052,11190,537,10906,3,11446,4.69,109810,11727,31019,42850,"8.1",10.7,37.3,"2020-09-27 05:00:00","2020-10-03 05:00:00","YES","NO","YES","YES","decreased by","decreased by","decreased by","decreased by","11.8","35.4","1","3.7","%","%","%","%",225,119,266,1488,868,14,8,2.4,11150,261,40,5,756,55,9,0,"455",0,22,"1400",10607,"583",275,40,235,14.5,"754","5224","5978","12.6",20,257,277,"7.22"
41,65,129,"WAKULLA","Wakulla","Wakulla","Wakulla County","FL",31877,2906,1165,1737,1,3,2894,1110,49,5,1,464,695,0,1159,15,60,192,203,203,212,164,75,30,11,0,"0 to 102","40",758,220,102,79,60,983,116,122,0,56,1,0,10,1165,697,468,1159,6,0,9272,2,10482,9274,1165,17,356,0,373,4.56,10855,1182,2093,3279,"10.3",10.9,40.7,"2020-09-27 05:00:00","2020-10-03 05:00:00","NO","YES","YES","YES","decreased by","did not change","decreased by","decreased by","100","","17.5","28.7","%","","%","%",2,0,10,122,57,11,5,0.9,1160,10,5,0,118,10,0,5,"325",0,0,"28",1103,"62",20,5,15,25,"118","886","1004","11.8",7,45,52,"13.46"
51,66,131,"WALTON","Walton","Walton","Walton County","FL",65858,3849,2021,1826,0,2,3600,1810,30,178,3,903,932,5,1840,27,74,429,315,318,314,294,146,84,19,1,"0 to 101","40",1348,121,81,290,312,1266,262,284,24,106,4,1,26,2021,1014,1001,1840,181,0,11735,69,13862,11804,2021,92,1406,0,1498,6.14,15360,2113,3232,5347,"8.1",13.8,54.9,"2020-09-27 05:00:00","2020-10-03 05:00:00","NO","NO","NO","YES","decreased by","decreased by","decreased by","decreased by","12.5","47.4","36.8","25.8","%","%","%","%",3,14,27,308,110,16,6,1.3,2009,25,12,2,186,21,0,0,"121",0,2,"117",1733,"288",27,12,15,44.4,"175","1407","1582","11.1",3,63,66,"4.55"
53,67,133,"WASHINGTON","Washington","Washington","Washington County","FL",24566,2091,1093,986,0,12,2065,977,105,9,2,405,677,0,1082,13,43,106,223,198,195,157,86,58,14,0,"0 to 99","42",674,253,44,111,32,702,348,73,3,64,2,0,24,1093,681,412,1082,11,0,5911,4,7029,5915,1093,14,144,0,158,8.86,7187,1107,1130,2249,"9.2",15.4,52.9,"2020-09-27 05:00:00","2020-10-03 05:00:00","YES","YES","NO","YES","decreased by","decreased by","decreased by","decreased by","25","16.7","17.6","24.6","%","%","%","%",0,12,24,76,66,7,7,2.2,1092,23,1,1,66,0,0,0,"343",0,2,"87",1035,"58",2,1,1,50,"66","601","667","9.9",5,7,12,"41.67"
68,999,999,"UNKNOWN","Unknown","Unknown","Unknown","FL",0,2975,1817,1155,0,3,299,181,1,1625,10,87,87,8,182,19,85,380,335,275,268,232,120,65,25,13,"0 to 82","34",42,36,34,70,51,58,73,1,12,0,8,3,0,1817,844,933,182,1635,0,15061,1047,17974,16108,1817,23630,70,0,150661,15.68,168635,25447,1225,153636,"",15.1,855.4,"2020-09-27 05:00:00","2020-10-03 05:00:00","","","","","","","","","","","","","","","","",0,13,3,13,8,1,1,0.2,1792,2,25,1,160,1,0,0,"0",0,1,"4",1809,"8",128,25,103,19.5,"14","1007","1021","1.4",-1,45,44,"0"
